bitcoin-marketcap_raw,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-30,hashrate-btc-sma-90,hashrate-btc-std-90,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-var-14,mining_profitability-btc-trx-90,sentinusd-btc-ema-30,transactionfees-btc-sma-90,transactionfees-btc-ema-90,transactionfees-btc-std-90,transactionfees-btc-var-90,median_transaction_fee-btc-wma-30,median_transaction_fee-btc-std-14,median_transaction_fee-btc-trx-90,confirmationtime-btc-sma-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-wma-90,marketcap-btc-rsi-90,transactionvalue-btc-ema-30,transactionvalue-btc-std-30,transactionvalue-btc-std-90,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,transactions-btc-sma-30,transactions-btc-sma-90,transactions-btc-std-90,transactions-btc-var-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-90,top100cap-btc-trx-90,activeaddresses-btc-sma-90
1267079990,1.851,1.358,0.365,98.62,93.644,75.669,36140003890285.0,28545384259058.0,7.7777020507993e+25,2.0370974062431e+26,1.527,0.493,10916.0,7116.0,4746.0,5840.0,4004.0,4007207.0,0.254,169368409,0.044,0.056,0.075,0.001,0.056,0.033,1.49,8.989,8.594,-0.073,717521830,65.378,3309,3057.0,2905.0,2336379,2109843,0.231,79.051,1997.0,3.842,0.757,0.143,55339,54776,15427,59494684,56408,58962,19.438,-0.049,63095
1018942331,1.814,1.378,0.376,98.62,93.644,75.669,36637584644909.0,28885591087043.0,6.6394907371765e+25,2.0859434311197e+26,1.533,0.505,8586.0,7160.0,4791.0,5876.0,4022.0,4044145.0,0.273,167374392,0.045,0.057,0.075,0.001,0.056,0.032,1.531,8.95,8.58,-0.074,728734302,59.878,3275,2972.0,2907.0,2208171,2112289,0.272,81.312,2027.0,4.017,0.757,0.143,55405,54920,15321,58683492,56992,59760,19.446,-0.048,63675
1085384852,1.767,1.394,0.387,98.62,93.644,64.467,37109457916385.0,29197883149984.0,6.0112371171297e+25,2.1312909511002e+26,1.533,0.518,6682.0,7215.0,4839.0,5915.0,4024.0,4047471.0,0.291,162961905,0.045,0.057,0.075,0.001,0.056,0.032,1.568,8.926,8.572,-0.075,741194598,60.772,3218,2866.0,2900.0,2053298,2102569,0.312,82.721,2025.0,4.094,0.76,0.144,55254,54965,15279,58358928,56853,59826,19.456,-0.047,63979
1013148373,1.71,1.405,0.398,98.62,93.644,58.283,37534784253576.0,29497871637179.0,5.4993772993164e+25,2.1753110778086e+26,1.529,0.53,6245.0,7258.0,4877.0,5936.0,4225.0,4461914.0,0.307,156372495,0.046,0.058,0.075,0.001,0.056,0.031,1.602,8.928,8.583,-0.076,751838459,59.319,3101,2931.0,2889.0,2147692,2087001,0.349,83.466,2014.0,4.079,0.756,0.143,55011,55086,15114,57106130,56083,59225,19.466,-0.046,64280
961179992,1.646,1.413,0.409,98.62,93.644,58.283,37976966029229.0,29756984964706.0,4.7655136107145e+25,2.2136953854744e+26,1.52,0.542,6080.0,7296.0,4921.0,5958.0,4419.0,4882989.0,0.323,151244995,0.047,0.059,0.076,0.001,0.056,0.032,1.633,8.894,8.58,-0.077,761129145,58.305,3008,2977.0,2883.0,2215376,2078022,0.383,84.327,2014.0,4.011,0.764,0.146,55688,55191,14960,55948836,56271,59533,19.479,-0.045,64753
828357493,1.576,1.418,0.419,98.62,93.644,58.283,38512729544934.0,30164729405180.0,4.7633693686032e+25,2.2747772502194e+26,1.511,0.554,5527.0,7295.0,4949.0,5958.0,4816.0,5797867.0,0.338,149497519,0.048,0.059,0.076,0.001,0.055,0.034,1.659,8.862,8.563,-0.078,767302309,55.839,2942,2916.0,2877.0,2125679,2069327,0.415,84.832,2007.0,3.894,0.764,0.146,56771,55348,15180,57605566,56971,60310,19.494,-0.044,65219
858411619,1.516,1.42,0.43,98.84,94.189,65.818,39031430337929.0,30543339359100.0,4.7107045525407e+25,2.3322389480128e+26,1.501,0.566,5269.0,7308.0,4983.0,5959.0,5122.0,6559205.0,0.351,147938320,0.049,0.06,0.077,0.001,0.054,0.037,1.681,8.812,8.553,-0.079,773970705,56.262,2906,2908.0,2874.0,2113889,2064635,0.445,85.327,2006.0,3.753,0.775,0.15,57212,55443,15101,57010541,57256,60646,19.507,-0.043,65734
1045938834,1.496,1.426,0.442,99.185,95.245,85.127,39623024055206.0,31020141288674.0,4.696952027795e+25,2.4056229139233e+26,1.494,0.578,4940.0,7308.0,5009.0,5957.0,5379.0,7233185.0,0.363,173793259,0.05,0.061,0.077,0.001,0.054,0.037,1.7,8.788,8.575,-0.08,784589665,58.757,3484,4275.0,3582.0,4569337,3207175,0.484,86.354,2025.0,3.611,0.775,0.15,57230,55415,15158,57442874,57078,60494,19.52,-0.042,66013
1179129473,1.497,1.434,0.453,99.185,95.245,85.127,40042583555610.0,31085309360937.0,3.9590823180089e+25,2.4157411451629e+26,1.479,0.59,5361.0,7286.0,5048.0,5983.0,5317.0,7067239.0,0.375,174925767,0.051,0.062,0.077,0.001,0.055,0.037,1.717,8.801,8.613,-0.08,797920359,60.38,3475,4258.0,3587.0,4532981,3216786,0.522,87.491,2038.0,3.47,0.774,0.15,57674,55452,15181,57613142,57739,61152,19.534,-0.041,66631
1265497456,1.505,1.442,0.465,99.185,95.245,85.127,40521346983024.0,31265747259647.0,3.8523574586589e+25,2.4438673792603e+26,1.462,0.601,5988.0,7293.0,5099.0,6024.0,5279.0,6966124.0,0.386,170504642,0.052,0.063,0.078,0.002,0.055,0.037,1.733,8.782,8.625,-0.081,812901194,61.377,3419,4251.0,3581.0,4516867,3205073,0.558,87.941,2033.0,3.312,0.773,0.149,57434,55529,14961,55956096,57196,60595,19.549,-0.04,66947
1263886915,1.514,1.45,0.477,99.185,95.245,85.127,41118194853750.0,31938321690919.0,4.5874192901418e+25,2.5501409810816e+26,1.45,0.613,6567.0,7281.0,5147.0,6057.0,5183.0,6715105.0,0.397,166175735,0.053,0.063,0.077,0.001,0.055,0.036,1.747,8.752,8.612,-0.081,827577593,61.348,3361,4213.0,3573.0,4437163,3191180,0.591,88.629,2035.0,3.152,0.776,0.151,56891,55570,14811,54845113,56472,59813,19.564,-0.039,67213
1255982265,1.517,1.457,0.488,99.185,95.245,85.127,41682636384017.0,32339662703921.0,4.7408501520006e+25,2.6146344595084e+26,1.439,0.624,6522.0,7262.0,5183.0,6077.0,4965.0,6162104.0,0.407,166759880,0.054,0.064,0.078,0.002,0.056,0.034,1.76,8.745,8.626,-0.082,841812905,61.204,3400,4167.0,3591.0,4340840,3224220,0.624,90.088,2049.0,2.998,0.773,0.149,56702,55608,14705,54062018,56314,59560,19.578,-0.038,67638
1336598030,1.512,1.462,0.5,99.185,95.245,60.799,42253491950516.0,32710927177535.0,5.1427258293482e+25,2.675011892035e+26,1.428,0.635,6578.0,7326.0,5234.0,6118.0,3506.0,3073668.0,0.416,167774140,0.055,0.066,0.079,0.002,0.056,0.025,1.772,8.713,8.622,-0.082,857556712,62.121,3386,4083.0,3596.0,4168354,3233163,0.655,91.163,2052.0,2.842,0.773,0.15,57047,55775,14630,53508784,56771,59889,19.592,-0.037,68147
1492314913,1.497,1.465,0.512,99.185,95.245,34.028,42842329461695.0,33081366474090.0,5.2505517706657e+25,2.7359420194826e+26,1.418,0.647,6862.0,7414.0,5282.0,6167.0,1607.0,645980.0,0.426,172552735,0.056,0.067,0.08,0.002,0.057,0.017,1.783,8.709,8.626,-0.082,876440912,63.793,3462,4063.0,3630.0,4127242,3294200,0.686,92.153,2057.0,2.692,0.775,0.15,57581,55983,14606,53335048,57197,60185,19.605,-0.036,68612
1547569552,1.473,1.465,0.524,99.185,95.245,34.028,43396241944841.0,33302829454661.0,4.9192429940623e+25,2.7726961242155e+26,1.406,0.658,7688.0,7517.0,5347.0,6239.0,1969.0,969112.0,0.435,175536323,0.058,0.068,0.081,0.002,0.058,0.019,1.794,8.686,8.619,-0.082,896219307,64.357,3475,4047.0,3637.0,4094710,3306727,0.716,92.927,2069.0,2.553,0.775,0.15,58031,56139,14577,53124045,57549,60397,19.618,-0.035,69070
1472883529,1.44,1.463,0.536,99.185,95.245,34.028,44044234458725.0,33788171611319.0,4.5553375637217e+25,2.8541013520898e+26,1.398,0.669,7752.0,7566.0,5391.0,6281.0,2028.0,1028564.0,0.444,173751464,0.058,0.069,0.081,0.002,0.058,0.02,1.804,8.677,8.613,-0.083,914022285,63.014,3438,4055.0,3628.0,4110287,3290835,0.743,93.877,2078.0,2.426,0.778,0.151,58098,56171,14555,52963644,57605,60305,19.63,-0.034,69420
1399986806,1.399,1.459,0.548,99.185,95.245,34.028,44602209930364.0,34019506425942.0,4.3308688812965e+25,2.8933170436618e+26,1.388,0.68,7406.0,7532.0,5430.0,6304.0,2025.0,1024992.0,0.453,168705170,0.059,0.07,0.081,0.002,0.059,0.02,1.813,8.68,8.638,-0.083,929908318,61.743,3364,4066.0,3614.0,4132550,3266100,0.769,94.741,2080.0,2.304,0.779,0.152,57545,56049,14768,54525889,56868,59407,19.639,-0.033,69739
1375272701,1.351,1.452,0.559,99.185,95.245,34.028,45142943540579.0,34142445646268.0,4.3017188097023e+25,2.9142664867709e+26,1.374,0.69,7151.0,7576.0,5484.0,6355.0,2121.0,1124606.0,0.461,161907296,0.06,0.071,0.081,0.002,0.059,0.02,1.82,8.661,8.626,-0.083,944954491,61.319,3257,4085.0,3602.0,4170812,3244487,0.791,95.005,2077.0,2.183,0.787,0.155,56866,55934,15049,56620468,56122,58474,19.648,-0.032,70448
1448081487,1.298,1.442,0.571,99.185,95.245,34.028,45772028439110.0,34527245892562.0,4.6563127784942e+25,2.9803267723135e+26,1.363,0.701,7156.0,7598.0,5528.0,6394.0,2124.0,1127968.0,0.469,158594607,0.062,0.072,0.081,0.002,0.06,0.019,1.826,8.652,8.617,-0.083,961311336,62.094,3354,4088.0,3640.0,4177589,3312878,0.814,96.497,2087.0,2.072,0.788,0.155,56618,55934,15049,56614945,56013,58156,19.655,-0.031,70796
1491972429,1.269,1.434,0.582,99.426,96.022,47.172,46401006908701.0,34883607116122.0,4.6811109410364e+25,3.04216511358e+26,1.353,0.711,7143.0,7578.0,5563.0,6413.0,1922.0,923164.0,0.476,153441912,0.063,0.073,0.082,0.002,0.06,0.017,1.832,8.655,8.64,-0.083,978327694,62.552,3320,4095.0,3640.0,4191734,3311970,0.834,97.317,2089.0,1.962,0.785,0.154,56739,56005,14826,54953428,55258,57179,19.662,-0.03,71156
1383671584,1.259,1.428,0.593,99.467,96.181,50.486,46947728528847.0,35118213317115.0,4.8663597289879e+25,3.083222266466e+26,1.341,0.721,6665.0,7549.0,5592.0,6430.0,1695.0,718045.0,0.483,150534894,0.064,0.073,0.082,0.002,0.06,0.012,1.836,8.678,8.659,-0.083,992649129,60.722,3303,4081.0,3632.0,4164424,3298412,0.854,98.087,2091.0,1.861,0.783,0.153,56826,56047,14796,54727770,55183,56824,19.669,-0.029,71553
1232994860,1.258,1.422,0.605,99.467,96.181,50.486,47454258894983.0,35153205395495.0,4.7827610370898e+25,3.0893696239446e+26,1.325,0.731,6028.0,7461.0,5618.0,6425.0,1553.0,603136.0,0.488,146582837,0.065,0.074,0.082,0.002,0.06,0.01,1.838,8.688,8.704,-0.083,1003372715,58.321,3206,4129.0,3619.0,4262482,3274903,0.87,97.294,2079.0,1.759,0.785,0.154,56566,56003,14781,54619193,54999,56343,19.678,-0.028,71748
1140571980,1.258,1.417,0.616,99.467,96.181,50.486,47973131803795.0,35127864617146.0,4.6084961684564e+25,3.0849171814013e+26,1.305,0.74,5579.0,7334.0,5638.0,6412.0,1784.0,795285.0,0.493,141663477,0.065,0.074,0.081,0.002,0.059,0.01,1.838,8.7,8.744,-0.082,1011816884,56.925,3103,4179.0,3605.0,4365529,3248707,0.884,96.249,2069.0,1.658,0.774,0.15,56150,55969,14810,54834661,54623,55679,19.687,-0.027,72040
1166984989,1.256,1.412,0.628,99.467,96.181,50.486,48539402630576.0,35186544126973.0,4.1551769136215e+25,3.0952322189986e+26,1.284,0.748,5352.0,7230.0,5657.0,6413.0,1867.0,871146.0,0.498,135225320,0.066,0.075,0.081,0.002,0.059,0.011,1.837,8.715,8.752,-0.082,1020615497,57.221,2971,4263.0,3595.0,4543531,3230620,0.894,93.687,2054.0,1.548,0.773,0.15,55595,55848,14822,54923810,53780,54568,19.696,-0.026,72179
1261023174,1.249,1.405,0.639,99.467,96.181,43.843,49081214335239.0,35322798225669.0,3.2784070258812e+25,3.1192501862284e+26,1.263,0.757,5655.0,7107.0,5691.0,6426.0,1878.0,881713.0,0.501,130208095,0.067,0.075,0.08,0.002,0.058,0.011,1.834,8.714,8.753,-0.081,1031248374,58.254,2872,4307.0,3586.0,4638351,3214374,0.903,91.493,2040.0,1.438,0.777,0.151,55227,55797,14869,55268488,53145,53674,19.704,-0.025,72343
1256388032,1.235,1.398,0.65,99.467,96.181,31.321,49753357264405.0,35879690392555.0,4.0235108040222e+25,3.2183804566639e+26,1.247,0.765,5792.0,6992.0,5717.0,6421.0,1955.0,955507.0,0.504,127229852,0.068,0.076,0.08,0.002,0.058,0.011,1.829,8.715,8.752,-0.081,1041524181,58.184,2803,4341.0,3575.0,4711940,3194275,0.909,90.631,2035.0,1.331,0.775,0.15,55281,55796,14869,55273022,52944,53229,19.712,-0.024,72624
1227611214,1.214,1.389,0.661,99.467,96.181,31.321,50408030884870.0,36216930737343.0,4.4055956578989e+25,3.2791651800837e+26,1.235,0.774,5762.0,6864.0,5745.0,6418.0,2004.0,1003721.0,0.507,125173199,0.069,0.076,0.08,0.002,0.058,0.012,1.823,8.701,8.749,-0.08,1050913480,57.748,2745,4359.0,3565.0,4750785,3177374,0.913,90.822,2031.0,1.23,0.771,0.149,55054,55953,14596,53263757,53266,53298,19.72,-0.023,73240
1219390646,1.186,1.378,0.671,99.467,96.181,31.321,51090435087526.0,36518792723039.0,4.8348325798234e+25,3.3340555548707e+26,1.224,0.782,5460.0,6705.0,5767.0,6409.0,2003.0,1003028.0,0.509,122258148,0.07,0.077,0.079,0.002,0.058,0.012,1.816,8.694,8.749,-0.08,1059876051,57.623,2684,4380.0,3551.0,4795609,3151642,0.916,89.003,2019.0,1.137,0.771,0.149,54679,55833,14603,53315252,53424,53209,19.728,-0.022,73731
1206769938,1.153,1.366,0.682,99.467,96.181,31.321,51738449385318.0,36690340313702.0,5.0593941807114e+25,3.3654526808381e+26,1.214,0.79,5455.0,6441.0,5789.0,6402.0,1630.0,664000.0,0.51,118363170,0.071,0.078,0.079,0.002,0.057,0.01,1.808,8.685,8.751,-0.079,1068319165,57.431,2584,4304.0,3545.0,4630032,3142350,0.917,84.564,2005.0,1.046,0.774,0.15,54672,55898,14742,54330727,53646,53218,19.737,-0.021,73972
1230814260,1.114,1.352,0.692,99.467,96.181,31.321,52404632625134.0,36803716543187.0,5.4362994556212e+25,3.3862838784782e+26,1.204,0.798,5522.0,6223.0,5815.0,6402.0,1509.0,569383.0,0.511,115717270,0.072,0.078,0.079,0.002,0.057,0.01,1.798,8.666,8.744,-0.079,1077053784,57.703,2514,3894.0,3535.0,3790217,3123915,0.916,75.258,1992.0,0.956,0.776,0.15,54806,56010,14945,55835735,53807,53220,19.745,-0.02,74283
1253155261,1.071,1.336,0.701,99.467,96.181,31.321,53096825051039.0,37077247500925.0,5.9331376295814e+25,3.436805705612e+26,1.196,0.806,5713.0,6184.0,5839.0,6404.0,1491.0,555744.0,0.511,112407359,0.073,0.079,0.078,0.002,0.057,0.009,1.788,8.655,8.728,-0.079,1086038728,57.955,2419,3915.0,3526.0,3831286,3108916,0.913,72.963,1977.0,0.864,0.775,0.15,54972,56198,15374,59090441,53823,53146,19.752,-0.019,74542
1245142400,1.031,1.32,0.711,99.518,96.349,34.252,53813378541951.0,37521602300831.0,6.5786655443721e+25,3.5196765980543e+26,1.191,0.814,5632.0,6146.0,5857.0,6390.0,1154.0,332926.0,0.511,108465031,0.074,0.079,0.077,0.001,0.061,0.029,1.781,8.65,8.726,-0.078,1094602668,57.83,2325,3964.0,3519.0,3928190,3095707,0.908,71.44,1962.0,0.772,0.775,0.15,55197,56285,15489,59978293,53339,52621,19.76,-0.018,74735
1251224545,1.016,1.306,0.72,99.653,96.892,45.8,54611934467403.0,37978271312465.0,7.4749520893154e+25,3.605872729708e+26,1.189,0.822,5435.0,6098.0,5875.0,6375.0,852.773,181806.0,0.51,106277887,0.075,0.08,0.077,0.001,0.061,0.029,1.773,8.626,8.717,-0.078,1103058531,57.9,2309,3968.0,3501.0,3936697,3064639,0.903,71.299,1949.0,0.688,0.775,0.15,55446,56312,15512,60156218,53266,52517,19.766,-0.018,75078
1211498644,1.015,1.294,0.73,99.653,96.892,45.8,55345936186520.0,38200083483960.0,7.498645344085e+25,3.6481159454538e+26,1.188,0.829,5016.0,6061.0,5880.0,6349.0,878.693,193025.0,0.509,104111612,0.075,0.08,0.076,0.001,0.061,0.029,1.764,8.637,8.733,-0.078,1110399139,57.274,2244,3972.0,3488.0,3944341,3041210,0.896,71.578,1931.0,0.607,0.776,0.15,55813,56394,15644,61185962,53437,52657,19.773,-0.017,75418
1166624096,1.019,1.284,0.739,99.653,96.892,45.8,55955531752566.0,38113917484253.0,6.8284988988529e+25,3.6316767649912e+26,1.182,0.837,4812.0,6019.0,5891.0,6320.0,872.775,190434.0,0.507,101624026,0.076,0.08,0.075,0.001,0.06,0.03,1.753,8.644,8.768,-0.077,1116521439,56.574,2179,3989.0,3480.0,3978855,3027825,0.888,71.33,1918.0,0.531,0.78,0.152,56136,56541,15679,61461557,53608,52786,19.78,-0.016,75788
1194054232,1.023,1.274,0.748,99.653,96.892,45.8,56555177763615.0,37980615473231.0,6.5746157478875e+25,3.6063178793136e+26,1.172,0.844,4747.0,6020.0,5897.0,6300.0,897.893,201553.0,0.504,99227379,0.077,0.082,0.076,0.001,0.06,0.03,1.741,8.663,8.792,-0.077,1123027930,56.9,2119,4013.0,3469.0,4025963,3009073,0.879,71.747,1902.0,0.462,0.797,0.159,55916,56603,15706,61666839,53709,52861,19.788,-0.015,76166
1233426044,1.025,1.263,0.757,99.653,96.892,39.175,57176960386944.0,38068090431891.0,6.4372361585324e+25,3.6229487728265e+26,1.161,0.85,4934.0,6028.0,5909.0,6286.0,884.054,195388.0,0.502,97681009,0.078,0.082,0.075,0.001,0.06,0.029,1.728,8.678,8.798,-0.076,1130177548,57.363,2087,4027.0,3456.0,4054891,2985423,0.869,71.677,1883.0,0.4,0.796,0.158,55984,56684,15670,61384116,53512,52671,19.796,-0.014,76514
1259817553,1.021,1.253,0.766,99.653,96.892,24.659,57738795906570.0,37999692038673.0,6.3347973546622e+25,3.609941487585e+26,1.146,0.856,5140.0,6039.0,5922.0,6270.0,873.748,190859.0,0.499,95693609,0.079,0.082,0.074,0.001,0.06,0.029,1.715,8.7,8.82,-0.075,1137675901,57.672,2057,2081.0,3441.0,1082138,2960054,0.859,71.28,1867.0,0.348,0.795,0.158,56170,56713,15625,61038269,52938,52114,19.806,-0.014,76767
1261243165,1.012,1.241,0.774,99.653,96.892,24.659,58382430655493.0,38221947556578.0,5.5154425358479e+25,3.6522931875445e+26,1.133,0.862,5124.0,5997.0,5939.0,6248.0,731.973,133946.0,0.495,92327080,0.08,0.083,0.074,0.001,0.059,0.029,1.701,8.703,8.831,-0.075,1144967875,57.688,1989,2081.0,3434.0,1082354,2948837,0.847,70.122,1849.0,0.297,0.794,0.158,55779,56685,15682,61477873,52215,51393,19.816,-0.013,76956
1264974454,0.997,1.229,0.782,99.653,96.892,24.659,58937732197439.0,37940976034951.0,4.7554587162508e+25,3.5987941562118e+26,1.114,0.867,4945.0,5924.0,5949.0,6221.0,774.865,150104.0,0.491,89966457,0.081,0.083,0.073,0.001,0.059,0.029,1.686,8.727,8.885,-0.074,1152103777,57.733,1942,2097.0,3426.0,1098878,2934147,0.835,70.547,1831.0,0.253,0.793,0.157,55797,56622,15764,62123726,51857,51044,19.826,-0.012,77204
1288595268,0.976,1.216,0.79,99.653,96.892,24.659,59460671350345.0,37692243439967.0,4.7250798500901e+25,3.5517630388444e+26,1.092,0.872,5086.0,5891.0,5961.0,6214.0,784.142,153720.0,0.487,88638824,0.082,0.084,0.072,0.001,0.059,0.029,1.671,8.75,8.903,-0.073,1159522933,58.013,1909,2103.0,3412.0,1105630,2910130,0.823,71.054,1817.0,0.222,0.792,0.157,56122,56558,15762,62113109,52047,51227,19.835,-0.012,77557
1304746379,0.95,1.202,0.798,99.653,96.892,24.659,60060077198903.0,37800832257996.0,4.7274292495337e+25,3.5722572984929e+26,1.071,0.876,5179.0,5862.0,5977.0,6198.0,779.507,151908.0,0.483,87876992,0.083,0.084,0.071,0.001,0.059,0.029,1.656,8.761,8.914,-0.072,1167058724,58.205,1894,1984.0,3395.0,984422,2880982,0.81,71.275,1804.0,0.201,0.791,0.156,56282,56515,15793,62351756,51898,51063,19.843,-0.011,77825
1327690167,0.92,1.187,0.805,99.653,96.892,24.659,60731949491387.0,37786695099833.0,4.8061310628577e+25,3.5695858164194e+26,1.052,0.88,5542.0,5820.0,5995.0,6193.0,829.33,171947.0,0.479,86998139,0.083,0.085,0.07,0.001,0.059,0.029,1.641,8.759,8.903,-0.071,1174857422,58.478,1862,1944.0,3384.0,944528,2863045,0.796,71.87,1788.0,0.189,0.791,0.156,56219,56488,15764,62123412,52251,51401,19.851,-0.01,78147
1394322522,0.886,1.171,0.812,99.653,96.892,24.659,61449047960725.0,37932412302579.0,5.2408500228444e+25,3.5971697577321e+26,1.036,0.884,5528.0,5757.0,6013.0,6184.0,799.366,159746.0,0.474,86993032,0.084,0.085,0.07,0.001,0.059,0.029,1.625,8.756,8.898,-0.07,1183873580,59.259,1852,1678.0,3368.0,704319,2836454,0.783,72.602,1778.0,0.188,0.791,0.156,55898,56461,15764,62123265,52432,51604,19.86,-0.01,78520
1429774912,0.855,1.154,0.818,99.691,97.041,27.595,62173045347325.0,37980949834118.0,5.366114650516e+25,3.6063813757544e+26,1.023,0.888,5660.0,5660.0,6033.0,6176.0,730.822,133525.0,0.47,86652277,0.085,0.086,0.069,0.001,0.059,0.029,1.609,8.751,8.897,-0.069,1193405035,59.667,1850,1533.0,3356.0,587160,2815688,0.77,72.074,1750.0,0.185,0.791,0.157,55522,56395,15803,62433142,51841,51063,19.867,-0.009,78716
1441785669,0.842,1.14,0.825,99.764,97.381,35.425,62911451039678.0,38274496584528.0,6.2126728763448e+25,3.6623427219975e+26,1.013,0.892,5502.0,5595.0,6042.0,6160.0,733.949,134670.0,0.465,84004195,0.086,0.086,0.068,0.001,0.06,0.007,1.594,8.77,8.899,-0.068,1202927328,59.805,1810,1486.0,3349.0,551802,2803588,0.756,71.842,1723.0,0.186,0.799,0.16,55037,56102,15987,63898150,51111,50387,19.875,-0.008,78860
1437885373,0.84,1.127,0.831,99.764,97.381,35.425,63729955203150.0,38667939057478.0,7.2430134728365e+25,3.7380237773821e+26,1.008,0.896,5456.0,5562.0,6059.0,6147.0,746.289,139237.0,0.46,83464123,0.087,0.087,0.067,0.001,0.06,0.008,1.579,8.765,8.886,-0.067,1212087935,59.738,1797,1470.0,3336.0,540404,2781663,0.742,71.424,1698.0,0.185,0.8,0.16,55316,55983,15931,63450482,50775,50096,19.883,-0.008,79029
1408976224,0.841,1.115,0.837,99.764,97.381,35.425,64418874999810.0,38757892385928.0,7.0388792628216e+25,3.7554355554979e+26,1.003,0.9,5329.0,5477.0,6070.0,6128.0,684.631,117180.0,0.455,83211965,0.088,0.088,0.066,0.001,0.06,0.008,1.563,8.783,8.894,-0.066,1220339101,59.24,1781,1471.0,3323.0,540925,2760495,0.728,72.018,1676.0,0.189,0.799,0.16,55823,55940,15900,63205130,50765,50111,19.891,-0.007,79264
1417376424,0.842,1.103,0.843,99.764,97.381,35.425,65177696703657.0,38889944481893.0,7.6281690324066e+25,3.7810694545118e+26,1.0,0.904,5339.0,5413.0,6083.0,6112.0,579.517,83960.0,0.45,83321782,0.089,0.089,0.065,0.001,0.06,0.007,1.548,8.783,8.889,-0.066,1228509775,59.34,1786,930.019,3307.0,216234,2734475,0.714,72.305,1659.0,0.2,0.799,0.16,55933,55852,15834,62678589,50974,50332,19.899,-0.007,79495
1427042015,0.841,1.092,0.848,99.764,97.381,23.33,65979227844465.0,39031451403830.0,8.4043236176548e+25,3.8086354967239e+26,0.998,0.907,5379.0,5386.0,6100.0,6101.0,566.065,80107.0,0.445,82656488,0.09,0.089,0.064,0.001,0.061,0.007,1.532,8.767,8.873,-0.065,1236629764,59.455,1760,810.488,3298.0,164223,2719677,0.7,72.835,1638.0,0.214,0.794,0.158,56259,55773,15733,61885275,51032,50416,19.907,-0.006,79663
1418400278,0.836,1.08,0.853,99.764,97.381,20.614,66845722709987.0,39454732725714.0,9.6068682350091e+25,3.8916898361438e+26,1.0,0.911,5327.0,5344.0,6114.0,6078.0,580.835,84342.0,0.44,82190358,0.091,0.089,0.063,0.001,0.061,0.006,1.517,8.749,8.861,-0.065,1244299334,59.303,1748,583.717,3288.0,85181,2702492,0.686,73.397,1618.0,0.234,0.796,0.158,56226,55756,15737,61913403,51045,50444,19.913,-0.006,79955
1424396928,0.827,1.068,0.858,99.764,97.381,20.614,67769907245736.0,40126203211203.0,1.0982494954298e+26,4.0252804603669e+26,1.007,0.916,5501.0,5361.0,6135.0,6073.0,636.936,101422.0,0.435,80451738,0.092,0.09,0.061,0.001,0.061,0.006,1.502,8.724,8.817,-0.064,1251842036,59.376,1708,584.376,3276.0,85374,2682848,0.672,73.444,1583.0,0.248,0.802,0.161,56186,55754,15738,61920322,50657,50077,19.919,-0.005,80197
1393928709,0.813,1.056,0.863,99.764,97.381,20.614,68765635253797.0,41508463865120.0,1.4154598105698e+26,4.307381431105e+26,1.022,0.92,5279.0,5356.0,6144.0,6046.0,643.739,103600.0,0.429,78298746,0.093,0.09,0.06,0.001,0.061,0.005,1.486,8.715,8.785,-0.064,1258453262,58.834,1667,599.068,3264.0,89720,2663193,0.657,73.679,1551.0,0.259,0.804,0.162,56135,55597,15693,61565440,50054,49486,19.925,-0.005,80333
1351834194,0.795,1.042,0.868,99.764,97.381,20.614,69766286681070.0,42469609305588.0,1.6544720020968e+26,4.5091692864233e+26,1.04,0.926,5325.0,5341.0,6160.0,6025.0,533.071,71041.0,0.424,78656701,0.094,0.091,0.059,0.001,0.061,0.004,1.471,8.675,8.742,-0.064,1263887332,58.094,1668,585.291,3258.0,85641,2654440,0.642,75.042,1532.0,0.269,0.804,0.162,56320,55585,15691,61551103,50056,49478,19.93,-0.004,80583
1345191813,0.773,1.028,0.872,99.764,97.381,20.614,70783193010481.0,43346359225491.0,1.8666729931169e+26,4.6972671452632e+26,1.062,0.931,5083.0,5303.0,6166.0,6003.0,535.492,71688.0,0.418,78105584,0.094,0.092,0.06,0.001,0.061,0.004,1.455,8.647,8.7,-0.065,1268942409,57.978,1648,586.396,3260.0,85965,2656123,0.628,76.307,1515.0,0.283,0.579,0.084,56562,55527,15625,61037172,50194,49587,19.934,-0.004,80688
