Date,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-sma-30,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-14,difficulty-btc-wma-90,difficulty-btc-std-30,difficulty-btc-std-90,difficulty-btc-var-30,difficulty-btc-trx-7,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-14,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-var-30,hashrate-btc-trx-7,hashrate-btc-trx-30,hashrate-btc-trx-90,hashrate-btc-rsi-30,hashrate-btc-roc-90,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-7,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,sentinusd-btc-var-30,sentinusd-btc-trx-30,transactionfees-btc-sma-14,transactionfees-btc-sma-90,transactionfees-btc-std-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-var-14,transactionfees-btc-var-30,transactionfees-btc-trx-3,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-wma-30,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-14,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-30,confirmationtime-btc-trx-30,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-wma-14,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-sma-90,transactionvalue-btc-std-90,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-30,mediantransactionvalue-btc-std-7,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-7,mediantransactionvalue-btc-trx-14,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,mediantransactionvalue-btc-roc-30,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-std-30,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-trx-14,sentbyaddress-btc-sma-14,sentbyaddress-btc-wma-14,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-14,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-mom-30,top100cap-btc-mom-90,top100cap-btc-trx-90,top100cap-btc-roc-30,activeaddresses-btc-sma-90,activeaddresses-btc-trx-14,price-btc-sma-90,price-btc-mom-30,price-btc-mom-90,price-btc-trx-14,price-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2013-07-27,0.0443,260395922704330.0,24846945,25426851,18783344,29161109,20766085,7461716,12844424,13919300868289.0,1.903,1.557,1.436,1.189,250478812497200.0,245620179712970.0,234113037686290.0,210830443853470.0,144842338212990.0,234499919396510.0,158118532978180.0,254248285735300.0,246863776406200.0,240455564446380.0,175390348127100.0,30938636009008.0,57526006610619.0,8.2731035914126e+26,1.197,1.454,1.247,62.114,266.019,1462.0,1578.0,1723.0,3607.0,1494.0,1873.0,3162.0,1485.0,1455.0,1611.0,2693.0,519.88,67569.0,2830036.0,-1.828,-0.128,65384225,240312066718040.0,-0.376,0.064,0.089,0.024,0.001,0.001,0.001,0.001,1.881,-0.79,0.517,0.043,0.044,0.043,0.044,0.044,0.043,0.042,0.021,-0.522,0.564,52.904,8.498,8.652,8.623,8.551,1.502,-0.028,993149469,1158176421,991950673,-80460541,-360530586,5827450919075712.0,3.077524986051021e+16,-0.175,-0.465,0.602,-26.215,1735,1591,1035.0,124427,267584,0.527,0.104,79.459,79.968,79.112,83.378,25.898,42.964,34.707,167.678,461.478,301.14,-0.734,-0.193,0.129,0.598,-32.629,0.701,0.678,0.695,0.987,0.735,0.911,0.691,0.687,0.856,0.338,0.635,0.028,0.029,0.101,-0.704,-0.857,-0.041,35207,309883581,1063675042,-0.624,-0.052,-0.297,42031,42444,13197,43542269,-0.09,-0.213,0.111,20.428,20.158,20.241,0.301,0.41,0.31,0.011,2.044,69414,-0.165,102.836,-8.094,-35.539,-0.215,0.578,88.353,95.372,108.695,169.469
2013-07-28,0.0442,281510081241740.0,25244202,25802987,19057490,29588041,21074343,7515303,13055537,14119943895809.0,1.85,1.576,1.443,1.195,265055811819200.0,251223278448070.0,238493128548710.0,214680194713570.0,147092263417790.0,240767940975870.0,160830435137820.0,269763920107580.0,255836251788390.0,246775170253780.0,178394034787080.0,38300317222956.0,60401003851446.0,9.1207031656561e+26,1.395,1.455,1.251,64.441,256.266,1405.0,1549.0,1688.0,3541.0,1452.0,1837.0,3122.0,1421.0,1421.0,1586.0,2643.0,479.408,57458.0,2735027.0,-1.795,-0.138,64724703,243557985348290.0,-0.364,0.064,0.088,0.022,0.001,0.001,0.001,0.001,0.017,-0.791,0.502,0.044,0.044,0.043,0.044,0.044,0.043,0.042,0.021,-0.514,0.551,52.559,8.5,8.655,8.622,8.55,1.502,-0.023,993681499,1153346476,994648932,-32792262,-434695073,5653546852674944.0,3.005102369827379e+16,-0.124,-0.457,0.589,-30.019,1743,1554,786.427,118390,154617,0.369,0.1,78.898,79.523,78.5,81.209,30.768,44.596,35.138,236.673,497.193,308.663,-1.354,-0.328,0.104,0.59,-35.202,0.712,0.681,0.676,0.981,0.724,0.903,0.676,0.679,0.847,0.3,0.641,0.028,0.022,0.103,-0.682,-0.855,-0.048,33417,279171907,1073386958,-0.612,-0.056,-0.281,42227,41468,13311,44294140,-0.147,-0.215,0.107,20.441,20.163,20.249,0.277,0.399,0.445,0.011,1.984,68994,-0.215,102.367,-3.889,-42.207,-0.164,0.565,91.241,94.551,111.875,172.97
2013-07-29,0.0456,255177352423220.0,25613506,26154856,19325610,29966459,21377158,7571808,13269303,14333067968942.0,1.744,1.58,1.449,1.201,265694452123100.0,250307053100390.0,241230935366020.0,217667579037770.0,149046385950440.0,242689195835520.0,162903993759480.0,264824690409590.0,256824770282180.0,248999733437040.0,180769531248730.0,37183391240796.0,59240967131996.0,8.7737304668355e+26,1.417,1.455,1.256,59.71,221.762,1442.0,1542.0,1665.0,3488.0,1489.0,1822.0,3089.0,1501.0,1470.0,1580.0,2601.0,424.361,45021.0,2683602.0,-1.736,-0.149,64573567,229742129135681.0,-0.352,0.065,0.088,0.022,0.001,0.001,0.001,0.001,0.431,-0.79,0.488,0.044,0.044,0.044,0.045,0.044,0.044,0.043,0.02,-0.503,0.538,58.092,8.485,8.638,8.61,8.537,1.509,-0.021,995651175,1148401165,1001743990,33898736,-445077993,5833644390382080.0,2.8878395380404736e+16,-0.069,-0.447,0.576,-29.832,1754,1541,739.167,112046,136592,0.238,0.097,79.735,79.696,78.78,81.677,32.453,44.561,35.213,263.296,496.412,309.993,-1.246,-0.384,0.085,0.582,20.472,0.696,0.691,0.679,0.975,0.722,0.898,0.676,0.679,0.84,0.298,0.642,0.026,0.022,0.103,-0.654,-0.853,-0.055,33491,280408947,1056205981,-0.6,-0.061,-0.245,42701,42264,13311,44298444,-0.153,-0.212,0.103,20.456,20.168,20.258,0.259,0.448,0.505,0.011,2.222,68889,-0.218,101.886,1.958,-43.224,-0.11,0.552,93.05,95.46,115.28,178.428
2013-07-30,0.0465,289559865645580.0,25944227,26484024,19587837,30296362,21674748,7661649,13468736,14675217646837.0,1.604,1.571,1.453,1.206,275415766436850.0,257298180049880.0,246223102579280.0,221469815360300.0,151430032340190.0,248938618476860.0,165687639295440.0,276757397170830.0,266637973418480.0,255443590807650.0,183857739593680.0,42631319292324.0,62479082610446.0,9.7590894096074e+26,1.568,1.458,1.26,63.345,285.917,1491.0,1535.0,1652.0,3435.0,1516.0,1807.0,3056.0,1552.0,1508.0,1576.0,2559.0,409.214,41864.0,2630283.0,-1.658,-0.159,64366119,220142519152237.0,-0.329,0.065,0.088,0.022,0.001,0.001,0.001,0.001,4.188,-0.781,0.474,0.045,0.045,0.044,0.046,0.045,0.044,0.043,0.02,-0.491,0.526,61.149,8.415,8.613,8.582,8.508,1.526,-0.022,998593425,1144894488,1011399931,48500611,-315600854,6131742662971136.0,2.8322774253781504e+16,-0.01,-0.434,0.564,-22.809,1788,1532,681.416,107382,116082,0.212,0.093,79.32,79.79,79.169,82.45,34.456,44.114,35.346,296.806,486.522,312.331,-0.712,-0.369,0.074,0.575,49.919,0.718,0.683,0.68,0.972,0.724,0.895,0.686,0.685,0.836,0.298,0.643,0.024,0.022,0.103,-0.595,-0.846,-0.061,33242,276253741,1054984870,-0.588,-0.065,-0.195,42946,43473,13259,43948519,-0.104,-0.204,0.1,20.472,20.174,20.268,0.239,0.478,0.469,0.012,2.37,68737,-0.179,101.535,3.222,-31.612,-0.051,0.54,96.0,96.892,115.785,188.042
2013-07-31,0.048,301308886573330.0,26274948,26791956,19844302,30577749,21967165,7693793,13649038,14798614493888.0,1.447,1.549,1.455,1.211,282015368214040.0,268427517625070.0,252297968790560.0,225970440570060.0,153993445851580.0,255921320889720.0,168668326048800.0,289703957239070.0,277640650049340.0,262788362006860.0,187151780346060.0,47752482226246.0,65318786534033.0,1.0666359685696e+27,1.794,1.465,1.265,64.478,326.773,1488.0,1508.0,1635.0,3393.0,1519.0,1790.0,3022.0,1563.0,1518.0,1568.0,2517.0,386.02,37253.0,2628043.0,-1.576,-0.169,64227431,223835062576100.0,-0.303,0.067,0.087,0.025,0.001,0.001,0.001,0.001,8.033,-0.762,0.46,0.045,0.046,0.045,0.047,0.046,0.045,0.043,0.02,-0.476,0.514,65.561,8.362,8.578,8.56,8.485,1.528,-0.026,1004900136,1143443490,1025241473,130416552,-130589872,6849803292133248.0,2.8254487547672576e+16,0.057,-0.42,0.552,-10.591,1780,1530,679.443,107459,115411,0.178,0.09,78.711,79.901,79.214,82.168,34.006,43.534,35.299,289.101,473.792,311.512,-0.357,-0.351,0.063,0.567,-22.756,0.738,0.704,0.693,0.966,0.744,0.898,0.732,0.707,0.837,0.322,0.631,0.032,0.026,0.1,-0.429,-0.829,-0.067,33900,287303910,1011291550,-0.573,-0.07,-0.093,43922,45661,13483,45449544,0.019,-0.187,0.097,20.489,20.179,20.281,0.238,0.533,0.528,0.012,2.635,68725,-0.074,101.368,10.392,-15.049,0.017,0.528,95.875,97.39,118.347,193.134
2013-08-01,0.0479,297265723259000.0,26605669,27080020,20095129,30810622,22254409,7668966,13810957,14703258510095.0,1.285,1.516,1.454,1.216,296044825159300.0,276925609051246.0,257267926599430.0,230328377607110.0,156511576923200.0,261433907872290.0,171494642471000.0,297329134761550.0,284850201457820.0,268784062602650.0,190300621607760.0,50854434036686.0,66311284191394.0,1.099296602778e+27,1.95,1.473,1.27,63.776,320.854,1499.0,1501.0,1619.0,3353.0,1499.0,1767.0,2987.0,1495.0,1506.0,1555.0,2474.0,376.269,35395.0,2638479.0,-1.503,-0.18,64624665,273602354708838.0,-0.262,0.066,0.087,0.025,0.001,0.001,0.001,0.001,4.332,-0.741,0.447,0.046,0.046,0.045,0.048,0.047,0.045,0.044,0.02,-0.459,0.503,65.223,8.32,8.552,8.55,8.476,1.479,-0.03,1012978602,1143008523,1038111451,156399323,-39147009,7515405952552320.0,2.8273824022357504e+16,0.127,-0.403,0.54,-3.432,1801,1536,691.687,109750,119608,0.207,0.087,77.047,79.948,79.13,81.563,33.549,43.325,35.264,281.391,469.267,310.891,-0.243,-0.346,0.051,0.56,-23.901,0.73,0.7,0.691,0.961,0.752,0.898,0.753,0.718,0.834,0.317,0.627,0.031,0.025,0.098,-0.254,-0.808,-0.073,35354,312479037,984143107,-0.552,-0.074,0.046,45185,48178,13909,48366629,0.204,-0.161,0.094,20.503,20.184,20.291,0.229,0.414,0.436,0.012,2.045,69074,0.2,101.292,12.671,-6.819,0.086,0.517,95.495,95.932,122.066,195.57
2013-08-02,0.0477,286195205527560.0,26936390,27349500,20340444,30994979,22536482,7586607,13955133,14389149695459.0,1.125,1.473,1.45,1.22,294923271786630.0,281630433910680.0,262051654101910.0,233906344262900.0,158862087639940.0,264735414226330.0,174015533966750.0,292404324945680.0,287167600576900.0,272641033126400.0,193150811247415.0,48168166773869.0,66399358148038.0,1.1022186906179e+27,1.944,1.481,1.275,61.869,283.387,1522.0,1499.0,1603.0,3308.0,1527.0,1757.0,2957.0,1540.0,1534.0,1555.0,2436.0,329.789,27190.0,2611134.0,-1.413,-0.19,65061448,279311468959572.0,-0.219,0.067,0.087,0.025,0.001,0.001,0.001,0.001,-1.756,-0.725,0.435,0.046,0.047,0.045,0.048,0.047,0.046,0.044,0.02,-0.441,0.491,64.14,8.309,8.534,8.527,8.452,1.498,-0.037,1022910399,1142236268,1049378576,172367756,-69502944,8048944541317248.0,2.8289869747927296e+16,0.193,-0.385,0.529,-5.956,1794,1543,684.46,110077,117121,0.21,0.085,76.292,80.246,79.001,80.871,31.58,40.106,34.574,249.329,402.128,298.838,-0.288,-0.356,0.038,0.553,-43.211,0.745,0.708,0.691,0.955,0.742,0.891,0.74,0.713,0.827,0.317,0.631,0.028,0.025,0.099,-0.166,-0.79,-0.079,34895,304413474,978758562,-0.53,-0.078,0.207,46256,49955,14098,49691368,0.394,-0.13,0.092,20.517,20.19,20.302,0.218,0.413,0.472,0.013,2.04,69127,0.415,101.186,14.071,-9.545,0.152,0.505,95.372,94.179,124.651,195.73
2013-08-03,0.0477,320683138756740.0,27363359,27787881,20643828,31515813,22876842,7718281,14207236,14892963772601.0,1.128,1.449,1.448,1.225,301381355847770.0,290242893346740.0,267931536529860.0,238376929064790.0,161587363794580.0,272195110830380.0,177238997808280.0,305284258430730.0,296930776788420.0,280458564413710.0,196707317865370.0,54806579341703.0,70951666513552.0,1.2585347452626e+27,2.054,1.492,1.28,65.221,325.262,1482.0,1472.0,1587.0,3252.0,1463.0,1726.0,2920.0,1413.0,1471.0,1533.0,2391.0,345.927,29916.0,2557171.0,-1.358,-0.2,65083859,281289609644622.0,-0.184,0.066,0.087,0.025,0.001,0.001,0.001,0.001,-4.725,-0.713,0.422,0.047,0.047,0.046,0.048,0.047,0.046,0.044,0.02,-0.421,0.481,63.77,8.3,8.531,8.526,8.451,1.491,-0.042,1032731985,1140408461,1059193256,204704502,-164502677,8363040346615552.0,2.8152968899200256e+16,0.252,-0.365,0.518,-13.045,1778,1543,684.724,114495,117212,0.158,0.082,76.141,80.128,78.336,78.717,33.896,41.838,34.929,287.241,437.606,305.013,-0.87,-0.445,0.015,0.545,-42.507,0.733,0.717,0.693,0.952,0.734,0.885,0.729,0.708,0.819,0.315,0.634,0.025,0.025,0.101,-0.133,-0.775,-0.085,35304,311598353,974593152,-0.506,-0.081,0.338,47046,49658,14098,49685466,0.499,-0.103,0.09,20.525,20.194,20.311,0.211,0.249,0.422,0.013,1.226,68998,0.527,100.985,16.91,-18.092,0.211,0.494,94.551,93.381,125.588,197.87
2013-08-04,0.0473,315477140937030.0,27898607,28407551,21011937,32393748,23282717,8184913,14599801,16748201966155.0,1.346,1.463,1.451,1.23,307451828407110.0,295095330446060.0,273159304447070.0,242664628602580.0,164125577434460.0,277966048177940.0,180277198756170.0,312332150975360.0,303239338685990.0,286797978334670.0,200089510769600.0,57900317598083.0,73478825351573.0,1.3497844437617e+27,2.119,1.504,1.286,64.338,262.459,1486.0,1445.0,1571.0,3207.0,1435.0,1701.0,2886.0,1368.0,1439.0,1518.0,2349.0,343.815,29552.0,2541280.0,-1.316,-0.209,64651751,297563940170800.0,-0.162,0.067,0.086,0.025,0.001,0.001,0.001,0.001,-2.913,-0.7,0.409,0.047,0.047,0.046,0.047,0.048,0.046,0.045,0.02,-0.401,0.47,61.24,8.31,8.524,8.516,8.44,1.48,-0.047,1041855260,1138531802,1066494159,257255715,-168899278,8020188969408384.0,2.8031105210015744e+16,0.301,-0.345,0.508,-13.443,1744,1535,688.187,124389,118400,0.032,0.079,74.773,79.903,77.583,76.34,36.894,43.827,35.588,340.286,480.212,316.62,-1.679,-0.593,-0.016,0.536,-40.316,0.752,0.732,0.693,0.946,0.732,0.881,0.727,0.709,0.814,0.315,0.633,0.022,0.025,0.1,-0.112,-0.76,-0.091,34730,301542853,967322361,-0.482,-0.085,0.424,47404,48827,14131,49919595,0.524,-0.083,0.088,20.531,20.2,20.32,0.209,0.16,0.493,0.013,0.784,68720,0.562,100.78,21.534,-18.453,0.261,0.484,95.46,93.038,124.863,199.6
2013-08-05,0.0477,353738159657050.0,28433855,28987242,21371955,33164732,23681922,8492458,14957468,18030459529195.0,1.59,1.496,1.457,1.235,329966146450270.0,309175445765180.0,279741249432790.0,248152865352950.0,167120630592190.0,288068996375150.0,184089527567180.0,335475316600330.0,317900045988740.0,297541825696000.0,204256820268990.0,70682752679078.0,80876129792251.0,1.6352370925433e+27,2.343,1.522,1.292,67.666,320.2,1440.0,1441.0,1559.0,3159.0,1397.0,1674.0,2850.0,1303.0,1388.0,1499.0,2307.0,357.819,32009.0,2518203.0,-1.291,-0.219,64431408,281567956950062.0,-0.139,0.066,0.086,0.025,0.001,0.001,0.001,0.001,-4.104,-0.691,0.397,0.048,0.047,0.046,0.048,0.048,0.047,0.045,0.02,-0.38,0.46,62.992,8.308,8.514,8.496,8.42,1.485,-0.054,1051553107,1137095799,1074029577,347611973,-129240313,6528516488125312.0,2.7958795950617344e+16,0.344,-0.325,0.497,-10.528,1751,1532,683.677,120668,116853,-0.071,0.075,74.58,79.973,77.555,76.106,34.025,42.696,35.534,289.423,455.734,315.67,-1.812,-0.682,-0.043,0.527,44.187,0.739,0.717,0.691,0.94,0.723,0.875,0.708,0.702,0.806,0.316,0.636,0.023,0.025,0.101,-0.135,-0.749,-0.096,33810,285783403,950631571,-0.458,-0.088,0.524,48249,49855,14041,49290066,0.572,-0.059,0.086,20.53,20.205,20.327,0.209,-0.015,0.431,0.014,-0.074,68321,0.595,100.614,29.46,-14.915,0.303,0.474,96.892,93.989,120.747,202.56
