Date,bitcoin-marketcap_raw,bitcoin-hashrate_raw,difficulty-btc--sma3,difficulty-btc--sma7,difficulty-btc--sma14,difficulty-btc--sma30,difficulty-btc--sma90,difficulty-btc--ema3,difficulty-btc--ema7,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma14,difficulty-btc--wma30,difficulty-btc--wma90,difficulty-btc--std3,difficulty-btc--std30,difficulty-btc--var30,difficulty-btc--var90,difficulty-btc--trx14,difficulty-btc--trx30,difficulty-btc--trx90,hashrate-btc--sma3,hashrate-btc--sma7,hashrate-btc--sma14,hashrate-btc--sma30,hashrate-btc--sma90,hashrate-btc--ema7,hashrate-btc--ema14,hashrate-btc--ema30,hashrate-btc--ema90,hashrate-btc--wma3,hashrate-btc--wma7,hashrate-btc--wma30,hashrate-btc--wma90,hashrate-btc--std7,hashrate-btc--std14,hashrate-btc--std30,hashrate-btc--std90,hashrate-btc--mom14,hashrate-btc--trx7,hashrate-btc--trx30,hashrate-btc--trx90,mining_profitability-btc--sma3,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema7,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma3,mining_profitability-btc--wma14,mining_profitability-btc--wma30,mining_profitability-btc--wma90,mining_profitability-btc--std14,mining_profitability-btc--std30,mining_profitability-btc--std90,mining_profitability-btc--var30,mining_profitability-btc--var90,mining_profitability-btc--trx14,mining_profitability-btc--trx30,mining_profitability-btc--trx90,mining_profitability-btc--roc90,sentinusd-btc--sma7,sentinusd-btc--sma30,sentinusd-btc--sma90,sentinusd-btc--std30,sentinusd-btc--std90,sentinusd-btc--var30,sentinusd-btc--trx30,sentinusd-btc--trx90,transactionfees-btc--sma14,transactionfees-btc--wma30,transactionfees-btc--wma90,transactionfees-btc--var3,transactionfees-btc--var7,transactionfees-btc--trx3,transactionfees-btc--trx30,transactionfees-btc--trx90,median_transaction_fee-btc--std90,median_transaction_fee-btc--trx30,median_transaction_fee-btc--trx90,median_transaction_fee-btc--roc90,confirmationtime-btc--sma30,confirmationtime-btc--std30,confirmationtime-btc--var30,confirmationtime-btc--trx14,confirmationtime-btc--trx90,marketcap-btc--ema90,marketcap-btc--var90,marketcap-btc--trx30,marketcap-btc--trx90,transactionvalue-btc--sma14,transactionvalue-btc--sma30,transactionvalue-btc--sma90,transactionvalue-btc--ema7,transactionvalue-btc--ema14,transactionvalue-btc--ema30,transactionvalue-btc--ema90,transactionvalue-btc--wma7,transactionvalue-btc--wma30,transactionvalue-btc--var90,transactionvalue-btc--trx14,transactionvalue-btc--trx90,mediantransactionvalue-btc--sma14,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--ema90,mediantransactionvalue-btc--wma14,mediantransactionvalue-btc--std30,mediantransactionvalue-btc--var7,mediantransactionvalue-btc--var30,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--sma14,fee_to_reward-btc--sma30,fee_to_reward-btc--sma90,fee_to_reward-btc--ema30,fee_to_reward-btc--ema90,fee_to_reward-btc--wma14,fee_to_reward-btc--wma90,fee_to_reward-btc--std14,fee_to_reward-btc--std90,fee_to_reward-btc--var14,fee_to_reward-btc--var90,fee_to_reward-btc--trx14,fee_to_reward-btc--trx30,size-btc--sma7,size-btc--sma14,size-btc--sma90,size-btc--ema90,size-btc--wma7,size-btc--wma14,size-btc--wma90,size-btc--std30,size-btc--std90,size-btc--var30,size-btc--var90,size-btc--trx30,transactions-btc--ema7,transactions-btc--ema14,transactions-btc--std30,transactions-btc--var90,transactions-btc--trx30,sentbyaddress-btc--std90,sentbyaddress-btc--var90,sentbyaddress-btc--trx14,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma7,top100cap-btc--sma90,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma14,top100cap-btc--wma30,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--std90,top100cap-btc--var30,top100cap-btc--var90,top100cap-btc--trx14,top100cap-btc--trx90,top100cap-btc--rsi7,activeaddresses-btc--sma30,activeaddresses-btc--sma90,activeaddresses-btc--wma90,activeaddresses-btc--trx30,activeaddresses-btc--trx90,price-btc--mom30,price-btc--trx90,bitcoin-price_raw_90d
2015/01/28,3316019670.0,3.1872224317321805e+17,42733962787.0,43441219512.0,43706440784.0,42280735597.0,40439913045.0,42368643677.0,43074430167.0,43147343492.0,42449662997.0,39641629318.0,43486242440.0,42995792517.0,41246860670.0,2226082705.0,3296197851.0,2.7162300675729654e+18,3.4302493068524257e+18,0.32,0.195,0.466,2.965036471840449e+17,2.932950446809978e+17,3.0099408476009165e+17,3.065597960804883e+17,2.9503702026337344e+17,2.963402565872549e+17,2.979846892772186e+17,3.002611267179743e+17,2.8808256992298717e+17,3.0379026444152314e+17,2.9276505104467814e+17,3.013946932669862e+17,2.98013077581423e+17,4.687507973895637e+16,4.912791770722007e+16,4.436171150647974e+16,4.3331773524666904e+16,4998487640481664.0,-0.494,0.13,0.417,3.276,2.657,3.079,4.035,3.204,3.004,2.906,3.109,4.529,3.275,2.825,2.869,3.652,0.755,1.153,1.664,0.332,0.692,-1.3,-0.86,-1.166,-33.045,268458166.0,283525563.0,262282232.0,187701890.0,185430955.0,8807999847161280.0,0.271,-0.061,0.033,0.037,0.046,0.002108910891089109,0.001,0.927,-0.645,-0.388,0.011,-0.688,-0.297,-25.181,9.977,1.948,0.949,0.461,0.058,4200967008.0,5.2226456387928474e+17,-0.665,-0.266,3170.0,3345.0,3730.0,3253.0,3259.0,3336.0,3641.0,3333.0,3289.0,912006.0,-0.337,-0.207,81.094,98.868,97.558,76.816,42.597,197.327,453.631,-0.29,-0.028,0.404,0.405,0.375,0.403,0.379,0.397,0.388,0.11,0.168,0.003,0.007,0.259,0.341,395151.0,392958.0,349089.0,347732.0,385831.0,390716.0,358773.0,136614.0,116153.0,4665873346.0,3372893428.0,0.263,93385.0,94186.0,23295.0,103818804.0,0.239,34180.0,292061929.0,0.286,0.155,0.165,21.268,20.925,21.138,20.91,21.197,21.116,21.113,0.319,1.013,0.025,0.257,0.009,0.043,42.517,205951.0,197638.0,202562.0,0.205,0.115,-62.034,-0.293,225.576
2015/01/29,3086924249.0,3.3912809195582803e+17,41834366734.0,43055678346.0,43513670201.0,42331826975.0,40498660085.0,41820758786.0,42624041099.0,42897414213.0,42373741119.0,39677480847.0,43161766855.0,42930769181.0,41265167502.0,1588141576.0,3182655363.0,2.5323237893655757e+18,3.214056734128079e+18,0.282,0.195,0.462,3.178788312932114e+17,2.937286480811331e+17,3.03033385938159e+17,3.0776890971606906e+17,2.951766742639935e+17,3.070372154293982e+17,3.034704763010332e+17,3.0276867286235194e+17,2.892044495281046e+17,3.2510248682741434e+17,3.0422331286338566e+17,3.034958736460403e+17,2.9898211212411437e+17,4.847931146946578e+16,5.278409937608918e+16,4.584440091923332e+16,4.38155608648484e+16,2.8550216492942656e+16,-0.129,0.126,0.413,3.127,2.679,3.039,4.012,3.011,2.957,2.895,3.091,4.492,3.046,2.846,2.852,3.626,0.755,1.103,1.672,0.304,0.699,-1.162,-0.862,-1.165,-42.794,259292582.0,280945284.0,262411966.0,190183033.0,185234745.0,9042396470494032.0,0.253,-0.058,0.033,0.037,0.046,0.0021881188118811883,0.001,-1.522,-0.662,-0.39,0.011,-0.691,-0.299,-31.915,9.96,1.981,0.981,0.378,0.058,4176482552.0,5.385597786910638e+17,-0.67,-0.269,3033.0,3291.0,3700.0,3046.0,3147.0,3277.0,3614.0,3122.0,3230.0,908829.0,-0.371,-0.208,78.282,98.935,97.153,76.553,39.025,176.968,380.747,-0.319,-0.03,0.392,0.403,0.375,0.396,0.378,0.382,0.386,0.118,0.167,0.003,0.007,0.1,0.322,378842.0,382932.0,349401.0,346293.0,357609.0,375957.0,357304.0,137940.0,115278.0,4756868651.0,3322241639.0,0.261,92717.0,93724.0,23117.0,103826639.0,0.235,34216.0,292682743.0,0.21,0.152,0.164,21.215,20.936,21.132,20.913,21.183,21.112,21.115,0.316,0.998,0.025,0.249,0.01,0.043,37.223,206120.0,197757.0,202333.0,0.203,0.116,-79.544,-0.295,225.106
2015/01/30,3113572364.0,3.177054245622953e+17,41272873895.0,42670137181.0,43320899618.0,42352890937.0,40557407125.0,41546816340.0,42286249298.0,42680808837.0,42302717428.0,39712544431.0,42862994014.0,42862449628.0,41282183190.0,3396.0,3145764064.0,2.4739578870811853e+18,2.990961731909714e+18,0.239,0.193,0.458,3.251852532304469e+17,2.989733728432799e+17,3.0230788163728416e+17,3.076316879386024e+17,2.95345758774906e+17,3.0970426771262246e+17,3.0536846940253485e+17,3.037323342623483e+17,2.898308445838011e+17,3.250157834619559e+17,3.102175069836761e+17,3.0413693911999046e+17,2.9947724949330784e+17,4.975970233622335e+16,5.166645662820632e+16,4.569973904303078e+16,4.404396521159471e+16,-1.015706021224768e+16,0.142,0.122,0.409,2.871,2.699,3.0,3.992,2.772,2.851,2.846,3.055,4.449,2.749,2.827,2.82,3.593,0.723,1.089,1.699,0.297,0.722,-1.064,-0.865,-1.164,-41.623,253967865.0,278326506.0,262987359.0,193462777.0,183884207.0,9356961563284224.0,0.228,-0.056,0.034,0.036,0.045,0.0022673267326732676,0.001,-2.327,-0.678,-0.392,0.011,-0.694,-0.301,-29.362,9.992,1.979,0.979,0.315,0.058,4153121888.0,5.542471720111923e+17,-0.674,-0.271,2935.0,3247.0,3692.0,2909.0,3061.0,3227.0,3590.0,2954.0,3179.0,922654.0,-0.436,-0.208,77.176,99.197,97.118,78.858,37.259,229.488,347.052,-0.342,-0.031,0.386,0.404,0.375,0.392,0.376,0.373,0.385,0.122,0.167,0.004,0.007,-0.057,0.299,367746.0,377116.0,350179.0,345554.0,341064.0,366588.0,356497.0,134860.0,113314.0,4546831582.0,3210020101.0,0.254,89803.0,92035.0,22805.0,100494492.0,0.228,34013.0,289227658.0,0.108,0.143,0.164,21.169,20.947,21.127,20.916,21.172,21.11,21.118,0.314,0.98,0.025,0.24,0.01,0.043,40.298,206428.0,197933.0,201666.0,0.195,0.117,-80.253,-0.298,231.562
2015/01/31,3064178992.0,3.02786161350196e+17,41272873895.0,42284596015.0,43128129035.0,42373954900.0,40616154166.0,41409845117.0,42032905447.0,42493084178.0,42236275909.0,39746837386.0,42589923918.0,42792771109.0,41297907734.0,3396.0,3107863963.0,2.4147046037559706e+18,2.760964300195496e+18,0.195,0.19,0.454,3.198732259561062e+17,3.0404023852945754e+17,3.02645376571022e+17,3.0698573840352346e+17,2.954303054121465e+17,3.079747411220159e+17,3.05024161662223e+17,3.0367129084866106e+17,2.9011557682042515e+17,3.138162375218301e+17,3.1117070411040506e+17,3.038243245013836e+17,2.996407748246328e+17,4.2532798901647224e+16,5.161278820734816e+16,4.540668204510619e+16,4.407154908749624e+16,4724929072330176.0,0.249,0.119,0.405,2.828,2.756,2.97,3.979,2.953,2.922,2.885,3.06,4.42,2.88,2.885,2.828,3.574,0.724,1.019,1.707,0.26,0.729,-0.95,-0.864,-1.162,-26.654,251194826.0,279255838.0,263564899.0,190851238.0,182224278.0,9106048751735920.0,0.193,-0.054,0.034,0.036,0.045,0.002346534653465347,0.001,-1.921,-0.693,-0.393,0.011,-0.696,-0.303,-29.731,9.99,1.984,0.984,0.227,0.058,4129189077.0,5.708866969537065e+17,-0.678,-0.273,2905.0,3233.0,3689.0,2698.0,2928.0,3152.0,3556.0,2678.0,3102.0,931411.0,-0.549,-0.209,75.876,99.281,96.281,76.439,38.66,256.937,373.651,-0.369,-0.033,0.38,0.407,0.375,0.386,0.375,0.362,0.383,0.13,0.167,0.004,0.007,-0.219,0.271,359534.0,371672.0,350170.0,344877.0,327822.0,358276.0,355718.0,119335.0,113326.0,3560228382.0,3210669187.0,0.243,88889.0,91250.0,19187.0,99139954.0,0.218,34206.0,292513884.0,0.055,0.138,0.163,21.119,20.958,21.119,20.918,21.151,21.104,21.119,0.31,0.962,0.024,0.231,0.008,0.043,34.961,210995.0,198022.0,202855.0,0.194,0.117,-87.717,-0.3,235.075
2015/02/01,2964631958.0,3.515885247919806e+17,41272873895.0,41899054849.0,42935358452.0,42395018862.0,40674901206.0,41341359506.0,41842897559.0,42330389473.0,42174120941.0,39780376650.0,42342556566.0,42721733625.0,41312341135.0,3238.0,3068917685.0,2.354563939389407e+18,2.52406443898726e+18,0.151,0.186,0.45,3.24026703568157e+17,3.143884491732049e+17,3.0486366940287546e+17,3.0769851975207264e+17,2.962095425768538e+17,3.188781870395071e+17,3.1123274341285734e+17,3.0676272529661715e+17,2.914666306219978e+17,3.2967388693976685e+17,3.230577756760358e+17,3.067019236232196e+17,3.008750214044094e+17,4.81520675099475e+16,5.689633028764191e+16,4.74668721224548e+16,4.551221120427666e+16,3.105609964594765e+16,0.519,0.119,0.401,2.694,2.752,2.919,3.951,2.684,2.795,2.822,3.018,4.376,2.674,2.839,2.792,3.54,0.731,0.972,1.726,0.236,0.745,-0.882,-0.865,-1.161,-51.117,241579528.0,277267758.0,263590201.0,194807249.0,182161950.0,9487466044765184.0,0.151,-0.052,0.034,0.035,0.044,0.0024257425742574257,0.001,-2.067,-0.709,-0.395,0.012,-0.699,-0.306,-33.353,10.009,1.946,0.947,0.141,0.058,4103594415.0,5.898233187890606e+17,-0.683,-0.276,2879.0,3206.0,3669.0,2540.0,2813.0,3082.0,3524.0,2451.0,3027.0,959764.0,-0.688,-0.211,75.357,99.194,95.491,74.367,37.591,198.143,353.28,-0.398,-0.035,0.374,0.407,0.374,0.38,0.373,0.35,0.381,0.138,0.168,0.005,0.007,-0.384,0.239,337087.0,370217.0,350133.0,343899.0,313032.0,348770.0,354624.0,115840.0,113388.0,3354732016.0,3214198956.0,0.227,86376.0,89595.0,19217.0,100080979.0,0.205,34204.0,292473537.0,0.007,0.132,0.162,21.06,20.968,21.108,20.918,21.123,21.095,21.119,0.311,0.941,0.024,0.221,0.004,0.043,30.523,212293.0,198522.0,203413.0,0.194,0.118,-95.864,-0.302,234.385
2015/02/02,3068438562.0,3.061493275370878e+17,41272873895.0,41513513683.0,42742587869.0,42416082825.0,40733648246.0,41307116700.0,41700391643.0,42189387396.0,42115975970.0,39813178787.0,42120891958.0,42649337175.0,41325483392.0,3547.0,3028884873.0,2.2935358939817574e+18,2.2802621482842194e+18,0.11,0.181,0.446,3.201746712264212e+17,3.1883799030302765e+17,3.0205374681640314e+17,3.067795730949392e+17,2.9627390645070714e+17,3.156959721639023e+17,3.105549546294214e+17,3.067231512476152e+17,2.9178932725749434e+17,3.207351989242319e+17,3.209979952670064e+17,3.066019757383818e+17,3.010934782167223e+17,3.730669913330404e+16,5.2292941254474504e+16,4.647342834646146e+16,4.555185536747787e+16,-3.933891621061235e+16,0.57,0.12,0.397,2.834,2.805,2.894,3.935,2.819,2.835,2.84,3.014,4.344,2.804,2.866,2.795,3.518,0.672,0.928,1.736,0.215,0.753,-0.806,-0.864,-1.159,-32.992,188473747.0,275413051.0,262955731.0,197412953.0,182927736.0,9742968523173264.0,0.107,-0.051,0.034,0.035,0.044,0.002504950495049505,0.001,-1.286,-0.723,-0.397,0.012,-0.701,-0.308,-30.397,10.015,1.934,0.935,0.054,0.058,4080843737.0,6.054940645214556e+17,-0.686,-0.278,2910.0,3190.0,3651.0,2550.0,2782.0,3049.0,3503.0,2374.0,2987.0,969529.0,-0.8,-0.212,76.214,99.266,95.343,76.15,37.376,155.473,349.245,-0.422,-0.037,0.368,0.408,0.374,0.375,0.372,0.342,0.38,0.14,0.169,0.005,0.007,-0.529,0.206,310940.0,363478.0,350183.0,343118.0,305847.0,340520.0,353706.0,114779.0,113311.0,3293569211.0,3209824674.0,0.209,86239.0,89093.0,18944.0,100136303.0,0.191,34204.0,292483672.0,-0.035,0.125,0.161,21.034,20.978,21.097,20.919,21.093,21.086,21.118,0.315,0.921,0.025,0.212,-0.0005000000000000004,0.043,29.417,211421.0,198605.0,203226.0,0.19,0.119,-76.796,-0.304,239.501
2015/02/03,3193042085.0,2.979029039953488e+17,41272873895.0,41272873895.0,42549817286.0,42437146788.0,40759186353.0,41289995298.0,41593512206.0,42067185596.0,42061582288.0,39845259998.0,41924930095.0,42575581760.0,41337334505.0,3396.0,2987721853.0,2.2316204675332833e+18,2.248454019210281e+18,0.072,0.175,0.442,3.1854691877480544e+17,3.1914038248085056e+17,3.0375076970901056e+17,3.0566974626606285e+17,2.960180957020469e+17,3.112477051217639e+17,3.0886801454487834e+17,3.061541030377916e+17,2.919236915814032e+17,3.0959931530869523e+17,3.1576422369008666e+17,3.06029287409376e+17,3.011292803605606e+17,3.658167350677415e+16,5.0054029816132776e+16,4.567120901886058e+16,4.525282267576739e+16,2.375832049650355e+16,0.47,0.118,0.393,2.634,2.823,2.859,3.923,2.677,2.76,2.799,2.983,4.305,2.654,2.83,2.772,3.487,0.626,0.9,1.76,0.203,0.774,-0.758,-0.863,-1.158,-30.309,188440168.0,275809881.0,263408279.0,197428954.0,182927808.0,9744547957077760.0,0.071,-0.049,0.034,0.035,0.044,0.0025841584158415843,0.001,-0.281,-0.735,-0.399,0.012,-0.702,-0.31,-29.722,10.114,1.891,0.894,0.025,0.057,4061331613.0,6.171429891306332e+17,-0.688,-0.28,2927.0,3178.0,3648.0,2734.0,2850.0,3065.0,3498.0,2577.0,2993.0,970905.0,-0.836,-0.213,77.918,99.339,95.462,79.426,37.207,228.406,346.088,-0.437,-0.039,0.363,0.405,0.374,0.378,0.373,0.348,0.381,0.127,0.169,0.004,0.007,-0.596,0.178,313708.0,360181.0,350778.0,344456.0,329107.0,345921.0,354888.0,110456.0,113871.0,3050119869.0,3241629152.0,0.196,87596.0,89436.0,18689.0,100257063.0,0.178,34404.0,295908297.0,-0.043,0.121,0.161,21.002,20.986,21.086,20.919,21.063,21.077,21.117,0.317,0.904,0.025,0.204,-0.005,0.043,29.197,211377.0,198999.0,203437.0,0.186,0.119,-37.99,-0.307,240.104
2015/02/04,3065757086.0,3.0770433521604474e+17,41272873895.0,41272873895.0,42357046704.0,42458210750.0,40777733104.0,41281434596.0,41513352628.0,41961277369.0,42010697875.0,39876636128.0,41754670976.0,42500467380.0,41348624341.0,3396.0,2945381239.0,2.1688176600431985e+18,2.2362061282074952e+18,0.038,0.168,0.437,3.039188555828268e+17,3.175663956298258e+17,3.054307201554121e+17,3.0475679488226464e+17,2.964357163052373e+17,3.1036186264533414e+17,3.0871285730103386e+17,3.062541180170337e+17,2.922705189140327e+17,3.041780235293145e+17,3.129052118738851e+17,3.0616055121260064e+17,3.013861207894396e+17,3.7455873148357736e+16,4.8879507401362776e+16,4.4358177808014e+16,4.498196459532733e+16,2.3519306249621984e+16,0.366,0.117,0.389,2.803,2.83,2.851,3.901,2.798,2.8,2.815,2.979,4.274,2.797,2.843,2.775,3.465,0.628,0.893,1.76,0.199,0.774,-0.7,-0.86,-1.156,-40.374,200788061.0,274830857.0,264172573.0,197567108.0,182182317.0,9758190511880240.0,0.04,-0.048,0.034,0.034,0.043,0.001,0.001,-0.667,-0.747,-0.401,0.012,-0.702,-0.312,-34.175,10.108,1.903,0.905,-0.02,0.057,4039450854.0,6.308857493224837e+17,-0.689,-0.283,2913.0,3170.0,3651.0,2796.0,2867.0,3059.0,3487.0,2692.0,2980.0,966137.0,-0.841,-0.214,78.283,99.376,95.086,79.485,37.282,225.697,347.487,-0.451,-0.041,0.36,0.402,0.373,0.374,0.371,0.341,0.38,0.13,0.169,0.004,0.007,-0.664,0.149,319057.0,357104.0,350348.0,343720.0,328428.0,339362.0,354014.0,112739.0,114176.0,3177540894.0,3259021628.0,0.18,88361.0,89599.0,18738.0,99929348.0,0.167,34490.0,297386991.0,-0.034,0.118,0.16,20.977,20.994,21.076,20.919,21.033,21.068,21.116,0.318,0.889,0.025,0.198,-0.011,0.043,28.746,211138.0,199056.0,203481.0,0.181,0.12,-46.768,-0.309,235.564
2015/02/05,3037123088.0,3.080797370567797e+17,41272873895.0,41272873895.0,42164276121.0,42479274713.0,40796279856.0,41277154245.0,41453232945.0,41869490239.0,41963096328.0,39907322672.0,41610114601.0,42423994035.0,41359506556.0,3396.0,2901811484.0,2.1051274715115028e+18,2.223270273216938e+18,0.008,0.162,0.433,3.0456232542272416e+17,3.131309163585332e+17,3.034297822198335e+17,3.0446516574549395e+17,2.964847246886178e+17,3.097913312481955e+17,3.086284412684666e+17,3.063718998905657e+17,2.926179742578293e+17,3.062584642662905e+17,3.1053354723062355e+17,3.063749345786984e+17,3.0164203333342957e+17,3.331687574230688e+16,4.58974611410921e+16,4.415143834305858e+16,4.5022973167511016e+16,-2.801313109810112e+16,0.274,0.115,0.386,2.778,2.868,2.831,3.885,2.839,2.82,2.824,2.972,4.243,2.835,2.849,2.777,3.443,0.567,0.864,1.771,0.187,0.784,-0.639,-0.855,-1.154,-32.657,207669617.0,273298370.0,264532937.0,197715857.0,181910823.0,9772890032954416.0,0.013,-0.047,0.034,0.034,0.043,0.001,0.001,-1.004,-0.759,-0.403,0.012,-0.702,-0.314,-35.512,10.106,1.907,0.909,-0.072,0.057,4017421672.0,6.444167501776527e+17,-0.69,-0.285,2922.0,3154.0,3647.0,2904.0,2915.0,3070.0,3481.0,2859.0,2984.0,967895.0,-0.806,-0.216,77.29,99.333,94.627,78.938,37.1,230.32,344.105,-0.465,-0.043,0.353,0.401,0.373,0.369,0.37,0.334,0.378,0.131,0.17,0.004,0.007,-0.735,0.117,321305.0,350074.0,349897.0,342715.0,323164.0,331482.0,352863.0,114008.0,114677.0,3249474346.0,3287711608.0,0.161,87873.0,89173.0,18804.0,99752660.0,0.154,34440.0,296528207.0,-0.039,0.114,0.159,20.963,21.003,21.067,20.92,21.009,21.061,21.115,0.319,0.871,0.025,0.19,-0.015,0.042,32.486,211375.0,199049.0,203248.0,0.173,0.12,-53.656,-0.311,234.619
2015/02/06,3004046624.0,3.49279889333802e+17,41272873895.0,41272873895.0,41971505538.0,42500338675.0,40814826607.0,41275014070.0,41408143182.0,41789941393.0,41918565848.0,39937334787.0,41491260971.0,42346161724.0,41369981150.0,3396.0,2856956354.0,2.0405499019387208e+18,2.2096464542383473e+18,-0.018,0.155,0.429,3.216879872022086e+17,3.176415541830342e+17,3.083074635131573e+17,3.0575787676763136e+17,2.97129304045516e+17,3.196634707695971e+17,3.140486343438447e+17,3.091401572740003e+17,2.938632910726858e+17,3.286172462218289e+17,3.195707904744407e+17,3.092662070682666e+17,3.0280236662233466e+17,4.199269332989905e+16,4.9681064092642504e+16,4.6963739025938e+16,4.634736078576185e+16,6.828753810653389e+16,0.405,0.117,0.382,2.864,2.886,2.816,3.866,2.816,2.813,2.82,2.961,4.212,2.843,2.839,2.775,3.419,0.541,0.85,1.78,0.181,0.792,-0.584,-0.85,-1.153,-38.183,206602819.0,268101417.0,265113225.0,199799107.0,180397478.0,9979920819049688.0,-0.019,-0.046,0.034,0.034,0.043,0.001,0.001,-1.446,-0.77,-0.405,0.012,-0.702,-0.316,-35.912,10.034,2.032,1.032,-0.148,0.056,3995149693.0,6.584460908142633e+17,-0.691,-0.288,2912.0,3100.0,3645.0,2777.0,2846.0,3027.0,3457.0,2790.0,2935.0,974049.0,-0.804,-0.217,77.432,99.591,94.327,79.429,35.453,189.68,314.231,-0.476,-0.045,0.341,0.398,0.373,0.362,0.367,0.322,0.376,0.129,0.17,0.004,0.007,-0.828,0.082,313900.0,340823.0,349845.0,340916.0,308045.0,319582.0,350906.0,120503.0,114834.0,3630237133.0,3296716814.0,0.136,87286.0,88687.0,19002.0,97100840.0,0.141,33665.0,283335335.0,-0.044,0.11,0.159,20.943,21.011,21.058,20.92,20.987,21.053,21.113,0.322,0.855,0.026,0.183,-0.02,0.042,30.466,211712.0,199483.0,203000.0,0.163,0.12,-67.242,-0.313,232.198
2015/02/07,3072298807.0,3.476852041590579e+17,41272873895.0,41272873895.0,41778734955.0,42521402638.0,40833373359.0,41273943982.0,41374325860.0,41720999060.0,41876908303.0,39966687295.0,41398110086.0,42266970448.0,41380048124.0,3396.0,2810754313.0,1.9750849513251144e+18,2.1953346712704123e+18,-0.04,0.148,0.425,3.350149435165463e+17,3.240557031557287e+17,3.140479708425934e+17,3.0806073255522925e+17,2.9785162657312614e+17,3.266689041169623e+17,3.1853351031920646e+17,3.116269344923911e+17,2.950461902613973e+17,3.416158547002532e+17,3.270817029684466e+17,3.1197119593222957e+17,3.039134853061488e+17,4.45926007397114e+16,4.795193776870908e+16,4.817077474050694e+16,4.743735065023573e+16,8.03671026121058e+16,0.595,0.122,0.379,2.754,2.871,2.776,3.843,2.703,2.757,2.789,2.937,4.176,2.706,2.8,2.76,3.391,0.561,0.769,1.792,0.148,0.803,-0.551,-0.844,-1.151,-44.425,202659586.0,259767987.0,265062237.0,201262086.0,180547400.0,1.0126606835933184e+16,-0.059,-0.045,0.034,0.033,0.042,0.001,0.001,-1.142,-0.781,-0.407,0.012,-0.702,-0.319,-35.446,10.01,2.06,1.061,-0.214,0.056,3974867256.0,6.684471907326956e+17,-0.69,-0.29,2787.0,3022.0,3634.0,2492.0,2685.0,2937.0,3417.0,2535.0,2841.0,1006650.0,-0.88,-0.218,76.128,99.555,93.295,75.421,36.717,267.797,337.026,-0.495,-0.047,0.336,0.393,0.371,0.358,0.366,0.316,0.374,0.13,0.171,0.004,0.007,-0.91,0.047,309627.0,334580.0,349500.0,339684.0,300786.0,312121.0,349477.0,124035.0,115426.0,3846179798.0,3330769282.0,0.11,86850.0,88267.0,18638.0,94226501.0,0.128,33916.0,287580678.0,-0.082,0.102,0.158,20.929,21.018,21.048,20.919,20.966,21.044,21.111,0.324,0.839,0.026,0.176,-0.024,0.042,27.637,210727.0,198982.0,202330.0,0.149,0.12,-61.679,-0.316,240.039
2015/02/08,3069732762.0,2.913969690351336e+17,41272873895.0,41272873895.0,41585964372.0,42542466601.0,40851920110.0,41273408939.0,41348962869.0,41661249038.0,41837938341.0,39995394693.0,41330661944.0,42186420206.0,41389707476.0,3238.0,2763137796.0,1.9087326196701594e+18,2.180334924314706e+18,-0.059,0.14,0.42,3.2945402084266426e+17,3.1545690947617914e+17,3.1492267932469235e+17,3.0757532881694e+17,2.9765104725581114e+17,3.178509203465051e+17,3.149153048146634e+17,3.103217754306326e+17,2.9496598759708384e+17,3.198068674595464e+17,3.189170194382977e+17,3.108961144148041e+17,3.0377162470091814e+17,4.323250727457951e+16,4.577092147622282e+16,4.853778200638567e+16,4.739214209518914e+16,1.2245918749384736e+16,0.483,0.124,0.375,2.647,2.854,2.752,3.823,2.63,2.707,2.758,2.912,4.14,2.607,2.758,2.746,3.362,0.583,0.751,1.809,0.141,0.818,-0.535,-0.84,-1.15,-41.376,199174311.0,254103633.0,263838351.0,206139789.0,182737423.0,1.0623403155060272e+16,-0.105,-0.045,0.033,0.033,0.042,0.001,0.001,-0.37,-0.791,-0.409,0.013,-0.7,-0.321,-38.517,10.03,2.084,1.085,-0.226,0.055,3954974190.0,6.747378857066209e+17,-0.689,-0.292,2717.0,2962.0,3608.0,2299.0,2556.0,2859.0,3380.0,2316.0,2757.0,1044725.0,-0.997,-0.22,75.353,99.011,92.122,70.596,38.72,408.955,374.804,-0.521,-0.05,0.331,0.39,0.371,0.358,0.366,0.319,0.374,0.121,0.171,0.004,0.007,-0.945,0.015,324798.0,330942.0,350166.0,341154.0,325022.0,321720.0,350732.0,124048.0,116042.0,3846971810.0,3366420820.0,0.091,85774.0,87505.0,18755.0,94610192.0,0.114,34096.0,290636739.0,-0.084,0.097,0.157,20.927,21.026,21.04,20.92,20.953,21.037,21.109,0.324,0.823,0.026,0.169,-0.027,0.042,35.344,212607.0,199825.0,203789.0,0.144,0.121,-58.894,-0.318,242.641
