Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-3,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-30,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-7,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-ema-30,sentinusd-btc-std-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-ema-7,transactionfees-btc-ema-30,transactionfees-btc-wma-3,transactionfees-btc-wma-7,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-30,transactionfees-btc-rsi-90,transactionfees-btc-roc-30,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-90,transactionvalue-btc-std-14,transactionvalue-btc-std-90,transactionvalue-btc-var-14,transactionvalue-btc-var-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-ema-14,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-7,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-roc-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-7,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-var-14,fee_to_reward-btc-trx-90,size-btc-sma-30,size-btc-ema-30,size-btc-ema-90,size-btc-wma-3,size-btc-wma-7,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,transactions-btc-sma-7,transactions-btc-sma-90,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-std-90,transactions-btc-var-90,transactions-btc-trx-30,sentbyaddress-btc-wma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-14,sentbyaddress-btc-var-90,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-3,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-14,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-30,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-ema-7,activeaddresses-btc-wma-90,price-btc-sma-3,price-btc-sma-14,price-btc-sma-90,price-btc-ema-3,price-btc-ema-7,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-wma-30,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_90d,1d_binary_price_change,7d_binary_price_change,30d_binary_price_change,90d_binary_price_change
2016-04-10,6451074567,418.889,0.0746,0.0419,0.764,1.272,19.408,166851513283,166441062242,164419583006,146889642869,166849869824,166761052525,164044723449,166851513283,166851513283,166706896224,165858702534,157788255061,42164533205,0.155,0.398,0.62,96.733,89.352,93.299,60.619,1.255171839938699e+18,1.2166988474194222e+18,1.1180895609281732e+18,1.2937252483115566e+18,1.2638798645479634e+18,1.2298699959954842e+18,1.1014802839661556e+18,1.2415224168953805e+18,1.1833371054014897e+18,1.664071235201729e+17,3.010895917042655e+17,6.9228326895645e+33,2.266373555816e+34,0.322,1.294,1.284,1.285,1.434,1.285,1.283,1.281,1.295,1.497,1.292,1.279,1.28,1.338,-0.853,0.048,-0.115,-0.427,-0.312,48.008,-40.142,987763150,6298865911,0.51,0.079,0.086,0.092,0.077,0.085,0.242,0.299,46.989,49.673,-15.233,0.042,0.041,0.042,0.042,0.042,0.042,0.005,-0.003,-0.03,0.033,52.166,-6.325,9.496,9.629,2.031,6446710187,6456725738,6433203736,6208894928,6447181021,6446047635,6431604913,6399398270,6443588452,6453874657,6441819247,6413618922,126309033,615076637,35964485,-281271938,1889003922161664,3988492945997824.0,9.457981739627315e+16,0.072,0.224,54.014,55.03,-4.178,5910,7522,7682,871.223,30712.0,189757,19723476,0.379,119.391,117.464,140.928,115.542,107.886,2910.0,-0.534,-6.615,0.951,1.222,1.134,1.142,1.068,1.134,1.16,1.11,0.879,1.061,1.164,1.153,1.172,0.441,0.41,0.374,0.042,0.329,697803,707063,700701,607998,663499,702379,705018,720371,178105,7930304460,-0.004,208478,205861,199003,198313,46572,542231691,-0.122,300323,75336,146084100,1418877224,19.401,19.432,19.547,19.565,19.515,19.41,19.446,19.502,19.543,19.575,19.403,19.476,19.547,0.298,-0.121,0.104,0.022,0.007,46.076,48.028,0.538,382845,414579,418.712,418.392,407.528,418.741,418.871,408.122,418.475,419.279,418.732,417.433,5.415,7.06,37.475,-28.284,7.332,12.462,351.093,0.047,0.193,52.502,-0.164,-6.325,420.07,427.826,649.595,1,1,1,1
2016-04-11,6471073449,420.07,0.0916,0.042,1.294,1.245,19.386,166851513283,166537824968,164700393323,147589322563,166850691553,166783667715,164225806664,166851513283,166851513283,166761623029,166015601262,158226977487,41368905883,0.148,0.387,0.618,96.733,89.352,93.299,60.619,1.2619226669069222e+18,1.22120584247315e+18,1.1227608237474616e+18,1.297180223938674e+18,1.2697019027175716e+18,1.2348812963067448e+18,1.106009182138768e+18,1.2473834687276774e+18,1.1875009645199918e+18,1.6866555348230006e+17,2.996534391483046e+17,7.1120172328727e+33,2.2448045898352e+34,0.321,1.281,1.275,1.284,1.424,1.265,1.273,1.277,1.292,1.491,1.267,1.274,1.277,1.334,-0.907,0.042,-0.11,-0.416,-0.314,47.928,-42.146,966576360,6297196199,0.49,0.081,0.088,0.092,0.084,0.086,0.228,0.298,50.325,51.052,8.087,0.042,0.041,0.042,0.042,0.042,0.042,0.005,-0.003,-0.025,0.031,52.243,-5.716,9.506,9.627,2.019,6447133011,6461677655,6431086619,6206244530,6459127235,6452304089,6436867384,6404022475,6455770083,6457461585,6446868542,6418997154,127264782,608443336,149587898,-238535810,1661421864124416,4049081159237632.0,9.255082318290125e+16,0.072,0.222,54.615,55.165,-3.555,5917,7460,7567,878.135,30696.0,192780,19706368,0.364,120.129,118.952,140.658,117.842,107.653,2897.0,-0.546,18.61,0.984,1.237,1.146,1.147,1.124,1.155,1.168,1.114,1.051,1.103,1.174,1.163,1.176,0.452,0.404,0.371,0.041,0.327,704367,711180,702244,675713,685432,708203,709733,721467,176745,7809712589,-0.009,211496,206252,200995,199007,46781,547109910,-0.113,299960,75406,150189971,1421500406,19.398,19.42,19.506,19.56,19.515,19.398,19.431,19.487,19.533,19.571,19.395,19.454,19.544,0.298,-0.158,-0.026,0.022,0.006,45.537,47.882,-0.136,392903,414593,418.631,418.15,407.245,419.406,419.171,408.385,419.154,419.404,418.956,417.681,4.751,7.107,36.699,-25.468,5.642,12.626,336.709,0.047,0.191,53.063,1.627,-5.716,423.767,427.315,645.327,1,1,1,1
2016-04-12,6529643226,423.767,0.0896,0.0424,1.354,1.26,19.356,166851513283,166634587694,164981203640,148217876439,166851102418,166800629107,164395207091,166851513283,166851513283,166803448138,166154383195,158650322338,40797498210,0.141,0.376,0.616,96.733,89.352,93.299,51.296,1.2533449702394232e+18,1.2275770647514637e+18,1.1268574147242744e+18,1.2883683083909156e+18,1.2686659905882473e+18,1.2366265392384156e+18,1.1094360696026993e+18,1.2500109990034511e+18,1.1905596840364792e+18,1.596572393885186e+17,2.9705984599835194e+17,6.3726085222907e+33,2.2061138026141e+34,0.32,1.259,1.275,1.283,1.418,1.262,1.27,1.274,1.29,1.486,1.257,1.273,1.276,1.33,-0.532,0.041,-0.107,-0.405,-0.316,47.976,-29.692,963569130,6293718529,0.471,0.085,0.088,0.092,0.088,0.086,0.214,0.297,49.949,50.889,-9.25,0.042,0.041,0.042,0.042,0.042,0.042,0.005,-0.002,-0.017,0.029,52.484,-1.108,9.506,9.632,2.019,6483930414,6469455856,6439070071,6207073324,6494385230,6471638873,6449237497,6412127040,6497025191,6474452978,6460009423,6427832386,132913870,609997957,215571249,74591420,2279033162055680,4416524196347904.0,9.302437690302464e+16,0.072,0.22,56.346,55.562,1.156,5975,7432,7485,1248.0,30673.0,389453,19635326,0.35,121.145,120.424,140.423,120.318,107.578,2893.0,-0.554,7.104,1.137,1.23,1.156,1.152,1.182,1.182,1.18,1.12,1.236,1.151,1.19,1.177,1.18,0.472,0.392,0.378,0.038,0.326,710957,719207,705175,766964,719926,721737,718200,723945,178031,7923714897,-0.008,214930,206830,203515,199909,47149,555765475,-0.098,300098,75247,218814565,1415522333,19.383,19.405,19.484,19.551,19.514,19.377,19.412,19.469,19.522,19.566,19.374,19.434,19.541,0.299,-0.252,-0.063,0.022,0.004,44.797,47.682,-0.325,411638,415583,420.909,418.565,407.193,421.586,420.32,408.723,421.722,420.4,419.705,418.153,5.557,7.435,36.59,-4.746,7.72,13.822,334.713,0.047,0.189,54.792,2.666,-1.108,423.615,428.717,646.33,0,1,1,1
2016-04-13,6528865616,423.615,0.0868,0.0424,1.104,1.326,19.401,166851513283,166731350420,165262013957,148812289922,166851307850,166813350151,164553678459,166851513283,166851513283,166832371550,166275048333,159059852818,40304259955,0.133,0.365,0.613,96.733,89.352,93.299,47.195,1.257013646448125e+18,1.2344431531202785e+18,1.1331706155896964e+18,1.2973882111659223e+18,1.2761035811086067e+18,1.2422924347385787e+18,1.1141616047650784e+18,1.2562607315672883e+18,1.194902332492889e+18,1.5800529062229757e+17,2.893375409262531e+17,6.2414179661592e+33,2.0929053147313e+34,0.32,1.277,1.276,1.279,1.411,1.294,1.284,1.281,1.292,1.483,1.29,1.281,1.278,1.328,-0.584,0.039,-0.093,-0.393,-0.317,48.191,-30.584,962839963,6289278368,0.451,0.089,0.088,0.091,0.089,0.085,0.2,0.296,49.397,50.652,-2.417,0.042,0.041,0.042,0.042,0.042,0.042,0.005,-0.001,-0.009,0.028,52.473,-1.565,9.483,9.616,2.005,6509860764,6476188195,6452466983,6207568494,6511625423,6485945559,6459854579,6419658561,6519492792,6489305418,6471982162,6436153857,138388881,610968897,194100620,44565346,1992840391770112,4787870622736384.0,9.332074837232026e+16,0.072,0.218,56.317,55.555,0.687,6004,7403,7399,1433.0,30648.0,513688,19617260,0.336,121.59,122.545,140.333,124.088,107.46,2887.0,-0.558,13.005,1.251,1.221,1.157,1.154,1.162,1.172,1.175,1.119,1.219,1.133,1.173,1.173,1.179,0.408,0.397,0.377,0.039,0.325,710325,718432,705219,760605,718958,718155,717956,723562,178064,7926659649,-0.008,215531,207278,204794,200424,47003,552310530,-0.083,299969,75135,239729715,1411330172,19.381,19.397,19.466,19.543,19.514,19.389,19.409,19.46,19.514,19.563,19.383,19.423,19.538,0.3,-0.234,-0.022,0.022,0.003,46.156,48.012,-0.112,416805,415763,422.484,419.334,407.118,422.6,421.144,409.05,423.075,421.259,420.378,418.592,5.145,7.746,36.428,-6.735,6.619,14.999,331.746,0.047,0.188,54.706,2.316,-1.565,423.23,436.562,653.631,0,1,1,1
2016-04-14,6524674584,423.23,0.0834,0.0423,1.083,1.274,19.318,169399562480,167374123689,165797629194,149491638378,170673484363,168733927832,165195096679,170673587079,168762550181,167867612944,166870767489,159624322510,39950291907,0.137,0.356,0.611,99.867,93.445,94.188,53.938,1.2769420697318607e+18,1.23909673833497e+18,1.1405158138898408e+18,1.3173628007497713e+18,1.289594646227635e+18,1.2510017337555297e+18,1.1199445710230176e+18,1.265476435849936e+18,1.2002675182931448e+18,1.6612711363615635e+17,2.8003990403157693e+17,6.8995544712701e+33,1.9605586962504e+34,0.322,1.286,1.284,1.276,1.406,1.284,1.281,1.28,1.291,1.478,1.289,1.28,1.278,1.325,-0.467,0.038,-0.083,-0.381,-0.319,48.033,-26.82,952712846,6287611837,0.433,0.087,0.087,0.091,0.086,0.085,0.184,0.295,48.731,50.369,-5.436,0.042,0.041,0.042,0.042,0.042,0.042,0.005,0.002,0.0,0.027,52.445,4.767,9.45,9.6,1.949,6527727809,6484912491,6463118858,6212417959,6518150004,6495627815,6468497247,6426433788,6526899702,6501427015,6481609842,6443787517,143712140,614023658,161536398,436451798,1829196493365248,5163294818918400.0,9.425626299858944e+16,0.072,0.217,56.153,55.519,7.169,5968,7361,7300,1468.0,30635.0,538672,19613649,0.322,121.822,123.76,140.143,126.464,107.311,2879.0,-0.558,13.402,1.181,1.195,1.158,1.153,1.143,1.16,1.17,1.119,1.135,1.123,1.155,1.169,1.178,0.39,0.38,0.376,0.036,0.323,711994,718158,705416,732088,719712,715905,718206,723335,177606,7885970043,-0.008,216880,207770,206276,201025,46924,550460442,-0.066,299817,74924,246918282,1403390768,19.358,19.381,19.442,19.534,19.513,19.354,19.387,19.441,19.501,19.557,19.352,19.403,19.534,0.302,-0.29,-0.141,0.023,0.001,44.104,47.459,-0.723,417961,415686,423.537,419.923,407.332,422.915,421.665,409.362,423.448,421.938,420.898,418.985,4.9,8.028,36.577,19.257,6.004,16.112,334.475,0.047,0.186,54.483,1.792,4.767,426.47,443.215,659.574,1,1,1,1
2016-04-15,6576377192,426.47,0.0899,0.0426,1.27,1.103,19.264,173341827277,168242294853,166472665991,150217460688,174675896017,171220022792,166064981259,175312959675,171446243507,169374837475,167701779004,160265787769,39670376202,0.153,0.349,0.609,99.918,94.616,94.585,57.628,1.2929093959968914e+18,1.2418937145637957e+18,1.1471251893922708e+18,1.328276669267932e+18,1.299117796706939e+18,1.2580995751146836e+18,1.1252428941834438e+18,1.273342341429771e+18,1.2051137262257288e+18,1.7133665565992035e+17,2.7236096810745523e+17,7.3390623931815e+33,1.8545124237108e+34,0.324,1.234,1.258,1.271,1.399,1.193,1.237,1.257,1.279,1.47,1.197,1.256,1.267,1.319,-0.634,0.037,-0.106,-0.373,-0.321,47.516,-36.519,948288986,6284113467,0.414,0.087,0.087,0.091,0.087,0.087,0.169,0.293,50.061,50.899,-4.542,0.042,0.041,0.042,0.042,0.042,0.042,0.005,0.006,0.009,0.026,52.661,14.852,9.452,9.62,1.953,6543305797,6500137093,6477182071,6223296734,6547263598,6515815159,6482881239,6436107556,6551224394,6524293190,6496710954,6454409439,153939833,604666780,216687389,979089801,2048139169529856,5924368055238656.0,9.14054786706391e+16,0.072,0.215,57.723,55.875,17.492,5349,7368,7248,2040.0,30601.0,1040602,5610847,0.309,120.074,126.783,140.281,132.332,106.246,2822.0,-0.553,92.866,1.152,1.187,1.158,1.156,1.174,1.174,1.176,1.122,1.18,1.165,1.165,1.176,1.18,0.404,0.37,0.377,0.034,0.322,716118,722954,707330,752175,741614,725342,723399,724847,178133,7932860761,-0.005,216593,208002,206648,201267,46799,547543132,-0.05,299237,75032,244132371,1407444146,19.328,19.362,19.42,19.522,19.51,19.309,19.356,19.418,19.486,19.551,19.305,19.38,19.528,0.307,-0.343,-0.225,0.024,-0.0005,42.805,47.097,-1.155,408305,414671,424.438,420.731,407.945,424.693,422.867,409.738,424.914,423.312,421.771,419.571,5.211,8.626,35.987,55.148,6.789,18.601,323.762,0.047,0.184,56.046,2.654,14.852,429.738,445.474,655.688,1,1,1,1
2016-04-16,6628263203,429.738,0.0806,0.043,0.98,1.195,19.11,177284092073,169087065881,167147702788,150943282998,176677101845,173084594012,166878744254,177981199872,173707551319,170766305851,168489239757,160891300889,39334935215,0.176,0.344,0.606,99.918,94.616,94.585,57.628,1.2915498635866924e+18,1.2456220760141576e+18,1.1523748621840876e+18,1.3094513110664973e+18,1.2929654553409728e+18,1.2577689726209746e+18,1.1280501984093504e+18,1.274057278326442e+18,1.2074401008866063e+18,1.6722168733815568e+17,2.619053691623345e+17,6.990773179055e+33,1.7148605599015e+34,0.324,1.191,1.239,1.268,1.391,1.194,1.226,1.248,1.273,1.464,1.177,1.247,1.262,1.314,-0.682,0.035,-0.133,-0.366,-0.323,47.822,-36.345,954208789,6273614343,0.396,0.085,0.086,0.09,0.084,0.085,0.153,0.292,48.221,50.13,-13.369,0.043,0.041,0.043,0.043,0.043,0.042,0.005,0.005,0.021,0.026,52.879,11.784,9.462,9.642,1.964,6576438326,6529995977,6491563888,6232540723,6587763400,6543927170,6502265501,6448504695,6593703096,6556324718,6516855105,6467912852,171129112,603709928,224255818,831958943,3291231700697088,7321293263052800.0,9.111641920997786e+16,0.073,0.213,59.238,56.23,14.353,5055,7365,7185,2218.0,30541.0,1229897,1832830,0.296,118.558,124.197,139.558,127.959,105.564,2786.0,-0.551,37.698,1.111,1.157,1.148,1.157,1.126,1.149,1.163,1.119,1.094,1.133,1.137,1.164,1.176,0.382,0.362,0.378,0.033,0.32,713717,719837,706612,720521,731392,718836,720724,723758,178320,7949549718,-0.004,214534,207756,205049,200841,47112,554892422,-0.039,298089,75336,280501980,1418870122,19.231,19.32,19.386,19.508,19.506,19.21,19.295,19.377,19.462,19.541,19.196,19.338,19.52,0.318,-0.432,-0.353,0.025,-0.002,39.41,46.091,-1.813,400656,413632,426.48,421.56,408.448,427.216,424.585,410.178,427.564,425.283,422.972,420.344,6.758,9.64,35.925,45.303,11.416,23.233,322.645,0.048,0.183,57.565,2.751,11.784,427.826,445.852,658.89,0,1,1,1
2016-04-17,6600240192,427.826,0.0763,0.0428,0.861,1.275,19.109,178678307672,169931836908,167691050373,151669105307,177677704758,174483022427,167640006410,178678307672,175546473617,172045138089,169233149750,161500861871,38942534131,0.203,0.339,0.604,99.918,94.616,94.585,57.628,1.3052817894834734e+18,1.2518201968487816e+18,1.1562477260214356e+18,1.3164463891893394e+18,1.2988942777698918e+18,1.2629084984878707e+18,1.132651987973054e+18,1.279980474942165e+18,1.2115072824552607e+18,1.6658870021285923e+17,2.6242781190595827e+17,6.9379487596525e+33,1.7217089115437e+34,0.325,1.191,1.24,1.269,1.387,1.234,1.238,1.252,1.274,1.46,1.219,1.249,1.262,1.312,-0.416,0.034,-0.146,-0.359,-0.324,48.087,-24.603,947986900,6268509539,0.378,0.082,0.083,0.089,0.08,0.083,0.133,0.29,47.371,49.771,-11.367,0.043,0.041,0.043,0.043,0.043,0.042,0.005,0.004,0.033,0.027,52.735,11.704,9.471,9.634,1.95,6601626862,6551305352,6504015545,6241697720,6594001796,6558005426,6515328793,6458294081,6605604029,6573885772,6531345278,6479126058,177898690,600733087,273751164,824129796,3671975411408896,7911986016837632.0,9.02200603375616e+16,0.075,0.211,58.075,55.984,14.268,4900,7332,7095,2032.0,30517.0,1032748,840229,0.284,118.111,122.801,138.99,124.885,105.133,2763.0,-0.549,24.443,1.037,1.131,1.135,1.156,1.06,1.11,1.144,1.113,0.969,1.068,1.098,1.146,1.17,0.333,0.391,0.39,0.038,0.318,711040,715926,705570,686570,715901,711454,717207,722348,178415,7957976600,-0.005,215318,207517,204225,200652,47206,557103294,-0.031,297473,75501,256667626,1425114713,19.161,19.278,19.355,19.497,19.502,19.159,19.248,19.341,19.439,19.532,19.135,19.301,19.511,0.328,-0.317,-0.351,0.027,-0.004,39.372,46.08,-1.802,401131,413159,428.012,422.263,408.946,427.521,425.395,410.566,428.237,426.319,423.807,420.969,7.158,10.053,35.742,44.826,12.81,25.266,319.374,0.05,0.181,56.385,3.571,11.704,427.315,452.604,660.703,0,1,1,1
2016-04-18,6594053523,427.315,0.0918,0.0427,1.394,1.141,19.08,178678307672,170776607936,168130432792,152394927617,178178006215,175531843738,168352154878,178678307672,176963010402,173211334191,169942005059,162094470714,38491430949,0.229,0.336,0.602,99.918,94.616,94.585,57.628,1.3003189717907328e+18,1.2569536891331446e+18,1.1610269022631826e+18,1.3054206998613238e+18,1.2953541916508764e+18,1.2635172167710582e+18,1.1357221339929272e+18,1.2813045675246484e+18,1.2140588408257183e+18,1.591443057899989e+17,2.549375365102379e+17,6.3317275163452e+33,1.6248286880477e+34,0.325,1.203,1.225,1.265,1.383,1.188,1.214,1.237,1.265,1.453,1.194,1.233,1.254,1.306,-0.391,0.035,-0.174,-0.353,-0.326,47.676,-25.522,941045354,6265679278,0.361,0.083,0.085,0.089,0.085,0.085,0.117,0.288,50.589,51.037,16.309,0.043,0.041,0.043,0.043,0.043,0.042,0.005,0.004,0.043,0.028,52.697,11.433,9.47,9.662,1.948,6607518972,6568873934,6515275794,6250688378,6594027659,6567017450,6525825424,6467052755,6601817359,6584572814,6543350342,6489351411,171762363,597327969,351114151,809159210,3797777337909248,7375577332154368.0,8.920017572447846e+16,0.076,0.21,57.816,55.929,13.987,4988,7339,7048,2212.0,30470.0,1223490,1089660,0.272,118.945,123.53,138.755,125.019,105.056,2759.0,-0.546,6.232,1.078,1.154,1.148,1.159,1.143,1.148,1.16,1.119,1.147,1.133,1.133,1.163,1.175,0.366,0.412,0.397,0.042,0.316,717624,723772,708470,750951,741208,728495,725369,724860,179714,8074250610,-0.002,213943,207890,205259,201083,47073,553965310,-0.022,297220,75320,254444930,1418264434,19.1,19.234,19.327,19.486,19.498,19.12,19.206,19.306,19.416,19.522,19.095,19.265,19.502,0.34,-0.344,-0.376,0.029,-0.007,38.76,45.893,-1.93,407546,413222,428.293,422.889,409.433,427.418,425.875,410.934,427.889,426.908,424.481,421.529,7.284,9.641,35.535,43.843,13.264,23.239,315.676,0.051,0.179,56.068,4.855,11.433,428.717,457.376,667.464,1,1,1,1
2016-04-19,6617118749,428.717,0.0824,0.0429,1.147,1.258,19.108,178678307672,171621378964,168569815210,153120749927,178428156943,176318459721,169018358284,178678307672,177957161672,174264894156,170622513116,162672127419,37979534018,0.253,0.333,0.599,99.918,94.616,94.585,57.628,1.299086803617266e+18,1.2608941649368056e+18,1.1661291253812746e+18,1.3022427421804052e+18,1.2950014819824463e+18,1.265400549181806e+18,1.1391723919081956e+18,1.2836113533313907e+18,1.2169529499877947e+18,1.5661627659135626e+17,2.4676348582207206e+17,6.1321645233351e+33,1.5223054483765e+34,0.323,1.225,1.224,1.264,1.376,1.223,1.225,1.24,1.265,1.448,1.222,1.234,1.254,1.303,-0.555,0.033,-0.188,-0.347,-0.327,48.069,-30.621,939421034,6268599147,0.344,0.083,0.085,0.089,0.084,0.084,0.1,0.286,48.712,50.257,5.877,0.043,0.041,0.043,0.043,0.043,0.043,0.005,0.004,0.053,0.028,52.793,9.105,9.471,9.665,1.948,6603804154,6581370437,6525413147,6258334105,6605573204,6579542775,6537997867,6476734432,6606617247,6596634018,6556929403,6500309760,171488585,598276957,330812274,688115377,4321124462100480,7352083682918400.0,8.948382940496691e+16,0.077,0.208,58.53,56.091,11.606,5086,7332,6988,2179.0,30471.0,1187548,1189038,0.26,119.961,124.795,138.629,126.352,104.716,2741.0,-0.539,25.947,1.134,1.149,1.156,1.158,1.144,1.148,1.159,1.12,1.182,1.132,1.132,1.162,1.175,0.326,0.41,0.388,0.042,0.314,720596,725450,709378,763942,742195,732236,727444,725427,177408,7868398397,0.001,211986,208084,206621,201639,47232,557706855,-0.011,297179,74705,275523112,1395192895,19.099,19.199,19.302,19.475,19.494,19.114,19.182,19.28,19.396,19.513,19.099,19.236,19.493,0.35,-0.312,-0.354,0.031,-0.009,39.703,46.108,-1.821,409714,413038,427.953,423.442,409.831,428.068,426.585,411.324,428.101,427.589,425.258,422.137,7.778,9.615,35.588,35.778,15.123,23.113,316.627,0.052,0.178,56.759,4.496,9.105,436.562,463.109,675.134,1,1,1,1
