Date,difficulty-btc--trx90,hashrate-btc--trx90,sentbyaddress-btc--var30,sentbyaddress-btc--trx90,top100cap-btc--sma90,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma90,activeaddresses-btc--ema90,activeaddresses-btc--std30,activeaddresses-btc--trx90,bitcoin-price_raw_1d
2016/11/22,0.208,0.212,995814595.0,0.092,18.652,18.721,18.735,18.687,485130.0,87730.0,0.099,742.446
2016/11/23,0.208,0.212,984293088.0,0.094,18.653,18.721,18.734,18.688,487042.0,89414.0,0.101,738.491
2016/11/24,0.208,0.212,1188065561.0,0.096,18.653,18.715,18.732,18.688,490123.0,95822.0,0.103,734.983
2016/11/25,0.208,0.212,1216237905.0,0.098,18.653,18.709,18.729,18.687,492350.0,97861.0,0.105,734.786
2016/11/26,0.208,0.213,1098374543.0,0.1,18.654,18.706,18.728,18.687,494278.0,90314.0,0.107,732.631
2016/11/27,0.209,0.213,1121604595.0,0.102,18.655,18.705,18.727,18.688,494603.0,90012.0,0.109,732.658
2016/11/28,0.209,0.214,1141723021.0,0.104,18.657,18.704,18.726,18.689,497353.0,92573.0,0.111,732.374
2016/11/29,0.21,0.215,912712161.0,0.106,18.661,18.705,18.726,18.69,498933.0,81417.0,0.114,737.759
2016/11/30,0.21,0.215,931895561.0,0.108,18.664,18.706,18.726,18.691,499925.0,81043.0,0.116,747.59
2016/12/01,0.21,0.216,940438767.0,0.11,18.666,18.704,18.725,18.692,500860.0,81057.0,0.118,767.657
2016/12/02,0.211,0.216,1204538603.0,0.112,18.668,18.7,18.723,18.691,503689.0,86694.0,0.12,764.483
2016/12/03,0.211,0.217,1231637586.0,0.115,18.669,18.693,18.72,18.69,506078.0,89587.0,0.122,764.011
2016/12/04,0.212,0.218,1236039601.0,0.117,18.67,18.687,18.718,18.688,507607.0,86191.0,0.125,754.931
2016/12/05,0.212,0.219,1204786573.0,0.119,18.67,18.681,18.715,18.686,509731.0,84287.0,0.127,755.702
2016/12/06,0.213,0.219,1186796908.0,0.121,18.669,18.675,18.712,18.684,513283.0,87935.0,0.13,760.565
2016/12/07,0.213,0.22,1261462765.0,0.123,18.669,18.67,18.71,18.683,516143.0,92196.0,0.133,766.652
2016/12/08,0.214,0.221,1259229600.0,0.126,18.669,18.664,18.707,18.681,517507.0,92065.0,0.135,768.494
2016/12/09,0.214,0.222,1251230281.0,0.128,18.668,18.66,18.704,18.679,517990.0,92232.0,0.138,771.991
2016/12/10,0.215,0.223,1279921829.0,0.13,18.668,18.653,18.701,18.677,517344.0,95163.0,0.14,767.304
2016/12/11,0.215,0.224,1344428577.0,0.131,18.666,18.647,18.698,18.674,516863.0,95647.0,0.142,774.371
2016/12/12,0.216,0.225,1264483607.0,0.133,18.665,18.639,18.694,18.671,517211.0,94090.0,0.144,777.648
2016/12/13,0.216,0.226,1080396476.0,0.135,18.665,18.631,18.69,18.668,518256.0,87491.0,0.146,776.714
2016/12/14,0.217,0.227,1075388304.0,0.136,18.664,18.624,18.686,18.665,518638.0,88154.0,0.148,776.708
2016/12/15,0.217,0.228,1075543622.0,0.138,18.663,18.618,18.683,18.662,518982.0,88820.0,0.149,779.035
2016/12/16,0.218,0.229,1071937647.0,0.139,18.663,18.612,18.68,18.659,519847.0,88668.0,0.151,786.632
2016/12/17,0.219,0.23,1127640012.0,0.141,18.662,18.606,18.676,18.656,519584.0,90832.0,0.152,787.662
2016/12/18,0.22,0.23,1256951627.0,0.142,18.661,18.598,18.672,18.652,518437.0,96994.0,0.153,789.416
2016/12/19,0.22,0.231,1219853830.0,0.143,18.659,18.591,18.668,18.648,519559.0,96135.0,0.154,789.909
2016/12/20,0.221,0.232,1156347780.0,0.144,18.657,18.581,18.663,18.643,520920.0,94950.0,0.155,811.021
2016/12/21,0.222,0.233,1202244855.0,0.145,18.654,18.569,18.657,18.637,523106.0,96902.0,0.157,852.382
2016/12/22,0.223,0.234,1229287831.0,0.146,18.652,18.559,18.652,18.632,524917.0,96019.0,0.158,894.707
2016/12/23,0.224,0.235,1235941208.0,0.148,18.649,18.548,18.646,18.626,525711.0,96054.0,0.159,897.765
2016/12/24,0.225,0.236,1277519784.0,0.149,18.647,18.537,18.64,18.62,524737.0,98448.0,0.16,871.821
2016/12/25,0.226,0.237,1710465829.0,0.149,18.646,18.535,18.637,18.617,522250.0,111962.0,0.16,896.85
2016/12/26,0.227,0.238,1772610078.0,0.149,18.646,18.535,18.635,18.615,522544.0,111922.0,0.161,911.027
2016/12/27,0.228,0.239,1705372212.0,0.15,18.645,18.536,18.633,18.613,523699.0,110707.0,0.161,950.293
2016/12/28,0.229,0.24,1699461675.0,0.15,18.643,18.537,18.631,18.611,524415.0,108352.0,0.162,965.624
2016/12/29,0.23,0.241,1714659821.0,0.151,18.641,18.537,18.629,18.609,525510.0,108445.0,0.162,950.955
2016/12/30,0.231,0.242,1697843168.0,0.151,18.639,18.534,18.626,18.605,526596.0,108536.0,0.163,952.778
2016/12/31,0.232,0.243,1671844517.0,0.152,18.637,18.535,18.624,18.603,526491.0,109172.0,0.163,970.988
2017/01/01,0.233,0.245,1934044525.0,0.152,18.635,18.538,18.623,18.602,524225.0,115778.0,0.163,1010.0
2017/01/02,0.234,0.246,1920182982.0,0.151,18.634,18.542,18.623,18.601,525906.0,115011.0,0.163,1017.0
2017/01/03,0.236,0.247,1900479509.0,0.151,18.633,18.55,18.624,18.602,526328.0,114614.0,0.163,1075.0
2017/01/04,0.237,0.249,1966690425.0,0.152,18.632,18.557,18.624,18.602,527604.0,113548.0,0.163,1045.0
2017/01/05,0.238,0.25,1825513563.0,0.152,18.632,18.565,18.626,18.604,528079.0,103918.0,0.163,927.984
2017/01/06,0.239,0.252,1860193798.0,0.152,18.631,18.563,18.624,18.601,530451.0,103005.0,0.163,865.388
2017/01/07,0.24,0.253,1851862024.0,0.152,18.629,18.563,18.622,18.6,531448.0,102901.0,0.163,908.784
2017/01/08,0.241,0.254,1890109298.0,0.152,18.628,18.565,18.622,18.599,531133.0,103333.0,0.163,890.728
2017/01/09,0.242,0.255,1876210463.0,0.152,18.627,18.565,18.62,18.598,530745.0,101966.0,0.163,899.089
2017/01/10,0.242,0.256,1821124283.0,0.152,18.625,18.564,18.619,18.596,532042.0,101639.0,0.163,843.358
2017/01/11,0.243,0.258,1821165979.0,0.152,18.624,18.561,18.617,18.594,531893.0,101811.0,0.163,781.292
2017/01/12,0.244,0.259,1805017423.0,0.152,18.622,18.558,18.614,18.591,531759.0,101844.0,0.163,805.197
2017/01/13,0.245,0.26,1803600992.0,0.152,18.622,18.557,18.613,18.589,531361.0,102426.0,0.162,825.581
2017/01/14,0.247,0.262,1861005399.0,0.152,18.621,18.55,18.609,18.586,530391.0,104428.0,0.162,816.142
2017/01/15,0.248,0.264,1979692273.0,0.151,18.619,18.541,18.605,18.581,529190.0,106989.0,0.161,825.861
2017/01/16,0.249,0.266,1957419878.0,0.15,18.616,18.532,18.6,18.576,528835.0,106797.0,0.16,873.162
2017/01/17,0.25,0.268,1882181588.0,0.15,18.614,18.523,18.596,18.571,529324.0,103340.0,0.159,882.986
2017/01/18,0.251,0.27,1880251514.0,0.149,18.611,18.51,18.59,18.565,530320.0,103531.0,0.159,890.236
2017/01/19,0.252,0.272,1891087540.0,0.149,18.608,18.499,18.584,18.559,532310.0,106391.0,0.158,892.331
2017/01/20,0.253,0.274,1833672311.0,0.148,18.606,18.488,18.579,18.553,533518.0,103884.0,0.158,914.851
2017/01/21,0.254,0.276,1768909552.0,0.148,18.603,18.477,18.573,18.547,533939.0,101387.0,0.157,920.879
2017/01/22,0.255,0.279,1809227096.0,0.147,18.601,18.469,18.568,18.541,533088.0,102470.0,0.156,918.084
2017/01/23,0.256,0.281,1801600502.0,0.146,18.599,18.462,18.564,18.536,533460.0,100206.0,0.156,906.179
2017/01/24,0.258,0.284,1442016278.0,0.145,18.596,18.451,18.558,18.529,534989.0,90073.0,0.155,894.156
2017/01/25,0.26,0.287,1421407940.0,0.144,18.59,18.439,18.551,18.522,536731.0,92976.0,0.154,903.996
2017/01/26,0.261,0.29,1441128238.0,0.144,18.585,18.427,18.545,18.514,538716.0,96578.0,0.154,914.645
2017/01/27,0.263,0.293,1401055242.0,0.143,18.58,18.417,18.538,18.507,540177.0,98403.0,0.154,916.865
2017/01/28,0.265,0.296,1374578322.0,0.142,18.575,18.407,18.532,18.5,540508.0,98124.0,0.153,915.551
2017/01/29,0.268,0.299,1406273611.0,0.141,18.571,18.398,18.527,18.494,541071.0,97920.0,0.153,915.703
2017/01/30,0.27,0.302,1395679817.0,0.14,18.566,18.389,18.521,18.487,541163.0,97274.0,0.153,937.573
2017/01/31,0.272,0.305,1018886854.0,0.14,18.561,18.381,18.515,18.48,541791.0,84382.0,0.152,969.061
2017/02/01,0.275,0.309,1295308900.0,0.139,18.557,18.378,18.511,18.475,544724.0,93088.0,0.152,989.036
2017/02/02,0.277,0.312,1290195701.0,0.138,18.552,18.374,18.507,18.47,545585.0,93220.0,0.152,1009.0
2017/02/03,0.28,0.316,1372808624.0,0.138,18.546,18.368,18.502,18.464,546933.0,94261.0,0.152,1014.0
2017/02/04,0.282,0.319,1381215722.0,0.138,18.541,18.362,18.497,18.458,547926.0,94650.0,0.152,1016.0
2017/02/05,0.285,0.323,1271996961.0,0.137,18.535,18.356,18.492,18.452,548438.0,90951.0,0.152,1017.0
2017/02/06,0.287,0.326,1327006162.0,0.137,18.528,18.347,18.486,18.445,548622.0,90844.0,0.152,1038.0
2017/02/07,0.29,0.329,1403038732.0,0.136,18.521,18.338,18.48,18.438,550390.0,92320.0,0.152,1049.0
2017/02/08,0.293,0.332,1413926981.0,0.136,18.513,18.325,18.472,18.429,551364.0,90764.0,0.152,1020.0
2017/02/09,0.296,0.335,1546845494.0,0.136,18.506,18.312,18.464,18.421,553352.0,94241.0,0.152,973.244
2017/02/10,0.299,0.338,1557583853.0,0.136,18.498,18.3,18.457,18.412,553811.0,92748.0,0.152,1003.0
2017/02/11,0.302,0.341,1572902834.0,0.136,18.491,18.291,18.45,18.405,553645.0,91673.0,0.152,999.914
2017/02/12,0.306,0.344,1678552209.0,0.135,18.484,18.283,18.444,18.398,551952.0,95728.0,0.151,994.654
2017/02/13,0.309,0.347,1597093154.0,0.135,18.477,18.27,18.436,18.389,552080.0,90671.0,0.151,1003.0
2017/02/14,0.312,0.35,1451268834.0,0.134,18.47,18.259,18.429,18.381,552953.0,83205.0,0.151,1006.0
2017/02/15,0.315,0.353,1436538601.0,0.134,18.461,18.246,18.421,18.372,553209.0,79862.0,0.15,1023.0
2017/02/16,0.318,0.356,1436148151.0,0.133,18.454,18.236,18.414,18.364,553285.0,79623.0,0.15,1043.0
2017/02/17,0.321,0.359,1489172225.0,0.133,18.446,18.226,18.406,18.355,554432.0,80137.0,0.149,1056.0
2017/02/18,0.324,0.361,1482430526.0,0.133,18.44,18.217,18.399,18.347,555694.0,79595.0,0.149,1049.0
2017/02/19,0.327,0.364,1513725701.0,0.132,18.433,18.207,18.392,18.339,554843.0,82712.0,0.149,1052.0
2017/02/20,0.33,0.366,1500552094.0,0.132,18.427,18.198,18.385,18.331,555171.0,82241.0,0.148,1095.0
2017/02/21,0.333,0.368,1350375678.0,0.132,18.42,18.189,18.377,18.323,555903.0,76247.0,0.148,1114.0
2017/02/22,0.336,0.371,1217108849.0,0.131,18.414,18.181,18.37,18.315,555934.0,75888.0,0.147,1140.0
2017/02/23,0.339,0.372,1294382695.0,0.131,18.408,18.174,18.364,18.308,556881.0,75752.0,0.146,1178.0
2017/02/24,0.342,0.374,1452982973.0,0.131,18.401,18.165,18.357,18.3,559320.0,81083.0,0.146,1163.0
2017/02/25,0.345,0.377,1476258861.0,0.131,18.394,18.157,18.35,18.292,560446.0,80111.0,0.146,1160.0
2017/02/26,0.348,0.379,1507461282.0,0.131,18.387,18.151,18.344,18.284,561145.0,79766.0,0.146,1181.0
2017/02/27,0.351,0.381,1448307465.0,0.13,18.38,18.148,18.338,18.278,561049.0,79698.0,0.145,1190.0
2017/02/28,0.353,0.384,1344751185.0,0.13,18.373,18.144,18.333,18.272,562002.0,79831.0,0.145,1203.0
2017/03/01,0.356,0.386,1279097621.0,0.13,18.366,18.14,18.327,18.265,562633.0,78557.0,0.145,1237.0
2017/03/02,0.359,0.388,1318917450.0,0.13,18.361,18.14,18.323,18.26,563677.0,78824.0,0.144,1270.0
2017/03/03,0.361,0.39,1244704012.0,0.13,18.356,18.141,18.32,18.256,565386.0,74579.0,0.144,1271.0
2017/03/04,0.364,0.392,1208624201.0,0.13,18.352,18.149,18.318,18.254,564587.0,77292.0,0.144,1261.0
2017/03/05,0.366,0.393,1144386413.0,0.13,18.348,18.156,18.317,18.252,565634.0,77527.0,0.143,1273.0
2017/03/06,0.369,0.395,1150024443.0,0.13,18.345,18.163,18.316,18.25,565578.0,77818.0,0.143,1252.0
2017/03/07,0.371,0.396,1224718055.0,0.13,18.341,18.171,18.315,18.249,567467.0,81454.0,0.143,1196.0
2017/03/08,0.373,0.398,1069623124.0,0.131,18.338,18.179,18.315,18.247,568771.0,82026.0,0.143,1175.0
2017/03/09,0.376,0.399,1040192852.0,0.131,18.335,18.187,18.314,18.247,569960.0,81642.0,0.142,1202.0
2017/03/10,0.378,0.4,1057937257.0,0.131,18.332,18.196,18.315,18.247,571704.0,84564.0,0.142,1168.0
2017/03/11,0.38,0.402,996934281.0,0.131,18.33,18.204,18.315,18.247,572412.0,82510.0,0.142,1195.0
2017/03/12,0.382,0.403,1223065739.0,0.131,18.328,18.213,18.315,18.247,570981.0,87385.0,0.142,1229.0
2017/03/13,0.384,0.404,1164757721.0,0.131,18.326,18.222,18.316,18.247,571227.0,86145.0,0.142,1239.0
2017/03/14,0.386,0.405,966090131.0,0.13,18.323,18.226,18.316,18.246,573380.0,80728.0,0.142,1248.0
2017/03/15,0.388,0.406,959807210.0,0.13,18.32,18.23,18.315,18.245,574418.0,80148.0,0.141,1218.0
2017/03/16,0.389,0.407,1055006669.0,0.13,18.318,18.232,18.314,18.244,570813.0,104202.0,0.141,1131.0
2017/03/17,0.391,0.408,1048438660.0,0.13,18.315,18.236,18.313,18.244,572820.0,106910.0,0.141,1039.0
2017/03/18,0.393,0.409,1054968355.0,0.13,18.314,18.246,18.315,18.245,574466.0,107776.0,0.14,1014.0
2017/03/19,0.394,0.41,1070101470.0,0.13,18.313,18.257,18.317,18.248,575419.0,108012.0,0.14,1039.0
2017/03/20,0.396,0.41,1069789278.0,0.13,18.313,18.266,18.319,18.25,568281.0,164319.0,0.139,1089.0
2017/03/21,0.397,0.411,971531517.0,0.13,18.312,18.269,18.319,18.25,569358.0,162767.0,0.138,1062.0
2017/03/22,0.398,0.412,1002861816.0,0.129,18.31,18.267,18.317,18.248,571704.0,165654.0,0.137,1043.0
2017/03/23,0.4,0.412,990478478.0,0.129,18.309,18.269,18.317,18.248,572282.0,165667.0,0.136,997.754
2017/03/24,0.401,0.413,978041492.0,0.129,18.308,18.272,18.317,18.248,573885.0,166244.0,0.136,934.795
2017/03/25,0.402,0.413,990573048.0,0.129,18.303,18.258,18.311,18.242,573552.0,166729.0,0.135,973.897
2017/03/26,0.403,0.414,1014293445.0,0.128,18.299,18.249,18.307,18.238,572664.0,165695.0,0.134,1003.0
2017/03/27,0.404,0.414,1074283696.0,0.128,18.293,18.237,18.301,18.233,571357.0,167659.0,0.133,1045.0
2017/03/28,0.405,0.414,1013269006.0,0.127,18.289,18.23,18.298,18.229,573929.0,171680.0,0.133,1036.0
2017/03/29,0.405,0.415,1002568102.0,0.127,18.284,18.223,18.294,18.226,574497.0,171309.0,0.132,1037.0
2017/03/30,0.406,0.415,987447055.0,0.126,18.28,18.215,18.289,18.221,576014.0,172316.0,0.131,1057.0
2017/03/31,0.407,0.415,986448308.0,0.126,18.276,18.214,18.288,18.22,575760.0,172588.0,0.13,1083.0
2017/04/01,0.407,0.415,945972657.0,0.125,18.271,18.213,18.285,18.218,576415.0,172527.0,0.13,1090.0
2017/04/02,0.408,0.415,905003859.0,0.125,18.266,18.209,18.283,18.216,576933.0,171531.0,0.129,1132.0
2017/04/03,0.409,0.415,902790849.0,0.124,18.261,18.206,18.28,18.213,578965.0,172390.0,0.129,1142.0
2017/04/04,0.409,0.415,894719872.0,0.123,18.255,18.201,18.276,18.21,579161.0,172263.0,0.128,1128.0
2017/04/05,0.41,0.414,978418917.0,0.123,18.249,18.199,18.274,18.208,581124.0,173979.0,0.128,1164.0
2017/04/06,0.41,0.414,942736879.0,0.122,18.245,18.196,18.272,18.206,582309.0,173384.0,0.127,1189.0
2017/04/07,0.411,0.414,962897787.0,0.122,18.241,18.194,18.269,18.204,583661.0,173896.0,0.127,1188.0
2017/04/08,0.411,0.414,1018837859.0,0.122,18.236,18.195,18.268,18.204,583092.0,174145.0,0.127,1194.0
2017/04/09,0.411,0.414,1052721729.0,0.121,18.232,18.194,18.266,18.203,583191.0,172947.0,0.126,1208.0
2017/04/10,0.411,0.414,1064274359.0,0.12,18.228,18.192,18.264,18.201,583507.0,172905.0,0.126,1213.0
2017/04/11,0.412,0.413,913856413.0,0.12,18.224,18.189,18.261,18.199,585528.0,172468.0,0.125,1218.0
2017/04/12,0.412,0.413,930345205.0,0.119,18.22,18.186,18.259,18.198,586136.0,172459.0,0.125,1191.0
2017/04/13,0.412,0.413,976328721.0,0.119,18.215,18.181,18.255,18.195,585362.0,171227.0,0.125,1185.0
2017/04/14,0.412,0.412,998627049.0,0.118,18.211,18.175,18.251,18.192,586512.0,171682.0,0.124,1188.0
2017/04/15,0.412,0.412,894378193.0,0.118,18.208,18.172,18.249,18.19,587179.0,157459.0,0.124,1188.0
2017/04/16,0.412,0.411,1089910306.0,0.117,18.204,18.168,18.246,18.188,585894.0,157962.0,0.123,1190.0
2017/04/17,0.412,0.41,1110408592.0,0.116,18.201,18.162,18.242,18.186,584765.0,158407.0,0.123,1218.0
2017/04/18,0.412,0.409,1139837544.0,0.115,18.198,18.156,18.238,18.183,578622.0,188916.0,0.121,1217.0
2017/04/19,0.412,0.408,1190694523.0,0.115,18.195,18.15,18.234,18.18,565905.0,256965.0,0.119,1233.0
2017/04/20,0.412,0.407,1189050601.0,0.114,18.192,18.145,18.231,18.177,553468.0,328942.0,0.116,1256.0
2017/04/21,0.412,0.407,1324481107.0,0.113,18.188,18.133,18.225,18.172,541304.0,381054.0,0.111,1252.0
2017/04/22,0.412,0.406,1321412501.0,0.113,18.183,18.118,18.218,18.165,542529.0,381032.0,0.107,1252.0
2017/04/23,0.412,0.405,1352645999.0,0.112,18.178,18.104,18.211,18.159,542756.0,378808.0,0.103,1257.0
2017/04/24,0.411,0.404,1399062679.0,0.112,18.174,18.091,18.204,18.153,542602.0,378657.0,0.099,1269.0
2017/04/25,0.411,0.403,1430756257.0,0.111,18.17,18.078,18.197,18.147,544244.0,380010.0,0.095,1293.0
2017/04/26,0.411,0.402,1493569771.0,0.111,18.165,18.064,18.19,18.14,546729.0,382625.0,0.092,1318.0
2017/04/27,0.41,0.4,1506533686.0,0.11,18.159,18.044,18.18,18.131,547604.0,378938.0,0.089,1326.0
2017/04/28,0.41,0.399,1583929424.0,0.11,18.154,18.029,18.172,18.123,548371.0,378579.0,0.086,1335.0
2017/04/29,0.409,0.398,1742925866.0,0.11,18.149,18.014,18.164,18.116,551960.0,382036.0,0.083,1337.0
2017/04/30,0.408,0.397,1741595047.0,0.11,18.144,18.002,18.156,18.109,553030.0,382641.0,0.081,1390.0
2017/05/01,0.408,0.396,1724484808.0,0.11,18.14,17.993,18.15,18.103,553541.0,382067.0,0.078,1437.0
2017/05/02,0.407,0.395,1753129054.0,0.11,18.135,17.987,18.144,18.097,556341.0,385017.0,0.076,1462.0
2017/05/03,0.406,0.394,1756211758.0,0.11,18.13,17.982,18.139,18.092,557056.0,382400.0,0.075,1517.0
2017/05/04,0.405,0.392,2041930838.0,0.11,18.126,17.977,18.134,18.087,561367.0,390022.0,0.073,1534.0
2017/05/05,0.405,0.391,2010442607.0,0.11,18.122,17.97,18.128,18.082,561443.0,387228.0,0.072,1530.0
2017/05/06,0.404,0.39,2263408956.0,0.111,18.117,17.964,18.123,18.076,566353.0,395955.0,0.071,1541.0
2017/05/07,0.403,0.389,2268853109.0,0.111,18.113,17.957,18.117,18.07,568724.0,397154.0,0.07,1600.0
2017/05/08,0.401,0.388,2412044248.0,0.112,18.109,17.948,18.11,18.064,572893.0,404655.0,0.07,1700.0
2017/05/09,0.4,0.387,2350979244.0,0.112,18.106,17.942,18.105,18.058,575074.0,406861.0,0.07,1721.0
2017/05/10,0.399,0.386,2370302673.0,0.113,18.103,17.933,18.098,18.052,576040.0,407255.0,0.07,1800.0
2017/05/11,0.398,0.386,2357900592.0,0.114,18.099,17.926,18.092,18.046,576908.0,405408.0,0.069,1763.0
2017/05/12,0.397,0.385,2408492514.0,0.115,18.095,17.917,18.085,18.039,578800.0,406825.0,0.07,1700.0
2017/05/13,0.396,0.384,2266223567.0,0.116,18.091,17.91,18.079,18.032,581467.0,410274.0,0.07,1776.0
2017/05/14,0.395,0.383,2421337066.0,0.117,18.087,17.899,18.072,18.025,586265.0,418555.0,0.07,1722.0
2017/05/15,0.394,0.383,2410423403.0,0.118,18.084,17.892,18.065,18.018,588791.0,421100.0,0.071,1709.0
2017/05/16,0.393,0.383,2182582702.0,0.119,18.08,17.882,18.058,18.011,587786.0,420965.0,0.072,1790.0
2017/05/17,0.392,0.382,2003728938.0,0.119,18.075,17.868,18.05,18.001,590007.0,423073.0,0.073,1837.0
2017/05/18,0.391,0.382,1999873344.0,0.12,18.071,17.859,18.043,17.994,591677.0,412548.0,0.074,1923.0
2017/05/19,0.39,0.381,2075414230.0,0.121,18.068,17.854,18.037,17.987,593969.0,352723.0,0.075,1988.0
2017/05/20,0.389,0.38,2015440911.0,0.122,18.065,17.851,18.032,17.982,596987.0,274068.0,0.076,2045.0
2017/05/21,0.388,0.38,1997126828.0,0.123,18.063,17.85,18.028,17.977,599317.0,143483.0,0.077,2149.0
2017/05/22,0.387,0.379,1913746875.0,0.124,18.06,17.85,18.024,17.972,600930.0,142039.0,0.078,2208.0
2017/05/23,0.386,0.379,1777354882.0,0.125,18.058,17.851,18.02,17.968,604905.0,143512.0,0.08,2379.0
2017/05/24,0.386,0.379,1396840869.0,0.126,18.056,17.853,18.017,17.964,607072.0,135926.0,0.081,2568.0
2017/05/25,0.385,0.379,1427397320.0,0.128,18.055,17.856,18.015,17.96,609481.0,135490.0,0.083,2377.0
2017/05/26,0.384,0.379,1436198904.0,0.129,18.054,17.864,18.014,17.959,611805.0,136182.0,0.085,2061.0
2017/05/27,0.383,0.379,1417441560.0,0.13,18.054,17.876,18.015,17.959,614644.0,134068.0,0.087,2158.0
2017/05/28,0.383,0.379,1475783349.0,0.131,18.054,17.892,18.017,17.96,617023.0,129831.0,0.089,2208.0
2017/05/29,0.382,0.379,1483598276.0,0.132,18.054,17.908,18.02,17.962,609775.0,192458.0,0.09,2258.0
2017/05/30,0.381,0.379,1335297426.0,0.133,18.054,17.919,18.021,17.963,612635.0,192189.0,0.092,2236.0
2017/05/31,0.381,0.38,1244036686.0,0.134,18.053,17.926,18.021,17.962,615068.0,189309.0,0.093,2384.0
2017/06/01,0.38,0.381,1245696116.0,0.135,18.053,17.939,18.023,17.964,617353.0,189820.0,0.095,2413.0
2017/06/02,0.38,0.381,1328351198.0,0.136,18.052,17.953,18.026,17.966,618425.0,186792.0,0.096,2500.0
2017/06/03,0.379,0.382,1268777818.0,0.136,18.05,17.965,18.029,17.968,622466.0,190015.0,0.098,2512.0
2017/06/04,0.379,0.383,1363831306.0,0.137,18.049,17.975,18.031,17.97,622655.0,185832.0,0.1,2594.0
2017/06/05,0.378,0.384,1312612315.0,0.137,18.047,17.984,18.033,17.971,623066.0,182977.0,0.101,2822.0
2017/06/06,0.378,0.386,1290599797.0,0.137,18.046,17.997,18.036,17.974,624928.0,183155.0,0.103,2797.0
2017/06/07,0.378,0.387,1239860349.0,0.138,18.044,18.008,18.039,17.977,628175.0,183992.0,0.105,2741.0
2017/06/08,0.379,0.389,1225186055.0,0.138,18.043,18.02,18.042,17.98,630069.0,184229.0,0.106,2811.0
2017/06/09,0.379,0.39,1248938817.0,0.139,18.041,18.029,18.045,17.982,630237.0,183440.0,0.108,2845.0
2017/06/10,0.379,0.392,1412839619.0,0.139,18.039,18.038,18.047,17.985,630052.0,183129.0,0.11,2894.0
2017/06/11,0.38,0.394,1835318852.0,0.138,18.037,18.048,18.051,17.989,628337.0,189300.0,0.111,2799.0
2017/06/12,0.381,0.395,1861210164.0,0.138,18.037,18.062,18.056,17.994,628242.0,190369.0,0.112,2712.0
2017/06/13,0.381,0.396,1770303690.0,0.138,18.036,18.07,18.058,17.997,629107.0,185200.0,0.113,2654.0
2017/06/14,0.382,0.398,1750395874.0,0.137,18.035,18.076,18.061,18.0,629131.0,185684.0,0.114,2377.0
2017/06/15,0.383,0.399,1449066952.0,0.137,18.033,18.08,18.063,18.002,630731.0,179399.0,0.115,2456.0
2017/06/16,0.384,0.4,1505183697.0,0.136,18.029,18.078,18.062,18.002,631144.0,179676.0,0.116,2559.0
2017/06/17,0.384,0.401,1791082874.0,0.135,18.025,18.078,18.062,18.003,630252.0,182369.0,0.117,2566.0
2017/06/18,0.385,0.402,2257707193.0,0.134,18.022,18.077,18.062,18.004,628350.0,188189.0,0.117,2561.0
2017/06/19,0.386,0.403,2183200724.0,0.133,18.019,18.076,18.062,18.005,628033.0,187843.0,0.117,2657.0
2017/06/20,0.388,0.404,2182688954.0,0.132,18.017,18.074,18.062,18.006,628499.0,187442.0,0.118,2707.0
2017/06/21,0.389,0.404,2163440666.0,0.131,18.015,18.077,18.063,18.008,628227.0,188218.0,0.118,2677.0
2017/06/22,0.39,0.405,1956697031.0,0.129,18.013,18.08,18.065,18.01,627821.0,183803.0,0.118,2710.0
2017/06/23,0.391,0.406,1982055500.0,0.128,18.013,18.08,18.065,18.012,627397.0,183766.0,0.118,2654.0
2017/06/24,0.392,0.406,2034782461.0,0.126,18.013,18.081,18.066,18.014,625980.0,185052.0,0.118,2567.0
2017/06/25,0.393,0.407,2529533722.0,0.124,18.013,18.085,18.067,18.016,622239.0,195765.0,0.117,2472.0
2017/06/26,0.395,0.407,2408969089.0,0.122,18.013,18.087,18.069,18.019,621479.0,192955.0,0.117,2409.0
2017/06/27,0.396,0.407,2412952678.0,0.12,18.013,18.085,18.068,18.02,620686.0,190912.0,0.116,2524.0
2017/06/28,0.397,0.408,2395446475.0,0.118,18.012,18.081,18.067,18.02,620943.0,142180.0,0.115,2545.0
2017/06/29,0.398,0.408,2280665659.0,0.116,18.009,18.071,18.064,18.018,618719.0,143919.0,0.114,2513.0
2017/06/30,0.399,0.407,2193430636.0,0.114,18.005,18.059,18.06,18.015,618484.0,140350.0,0.113,2447.0
2017/07/01,0.4,0.407,2312584973.0,0.112,18.003,18.052,18.058,18.014,617064.0,139021.0,0.112,2431.0
2017/07/02,0.401,0.408,2688188010.0,0.109,18.001,18.045,18.055,18.013,614988.0,142893.0,0.111,2518.0
2017/07/03,0.402,0.408,2641595179.0,0.107,17.998,18.034,18.051,18.01,613990.0,126950.0,0.109,2588.0
2017/07/04,0.403,0.409,2638879841.0,0.104,17.995,18.023,18.047,18.007,613672.0,126847.0,0.108,2566.0
2017/07/05,0.404,0.409,2635302821.0,0.102,17.992,18.017,18.044,18.005,612118.0,128681.0,0.106,2589.0
2017/07/06,0.404,0.41,2513371794.0,0.099,17.99,18.013,18.043,18.005,610437.0,125762.0,0.105,2542.0
2017/07/07,0.405,0.41,2127097937.0,0.096,17.988,18.014,18.042,18.005,611513.0,111065.0,0.103,2513.0
