Date,bitcoin-marketcap_raw,bitcoin-fee_to_reward_raw,bitcoin-difficulty_raw,top100cap-btc_raw,difficulty-btc--sma3,difficulty-btc--sma7,difficulty-btc--sma14,difficulty-btc--sma30,difficulty-btc--sma90,difficulty-btc--ema3,difficulty-btc--ema7,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma7,difficulty-btc--wma14,difficulty-btc--wma30,difficulty-btc--wma90,difficulty-btc--var90,difficulty-btc--rsi90,hashrate-btc--sma14,hashrate-btc--sma30,hashrate-btc--sma90,hashrate-btc--ema14,hashrate-btc--ema30,hashrate-btc--ema90,hashrate-btc--wma14,hashrate-btc--wma30,hashrate-btc--wma90,hashrate-btc--std90,hashrate-btc--trx90,mining_profitability-btc--sma7,mining_profitability-btc--sma14,mining_profitability-btc--sma90,mining_profitability-btc--ema30,mining_profitability-btc--wma30,mining_profitability-btc--std90,sentinusd-btc--sma14,sentinusd-btc--sma90,sentinusd-btc--trx14,sentinusd-btc--trx30,transactionfees-btc--sma14,transactionfees-btc--sma30,transactionfees-btc--sma90,transactionfees-btc--ema30,transactionfees-btc--ema90,transactionfees-btc--wma30,transactionfees-btc--wma90,transactionfees-btc--std14,transactionfees-btc--std90,transactionfees-btc--trx14,transactionfees-btc--trx30,transactionfees-btc--trx90,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma14,median_transaction_fee-btc--sma30,median_transaction_fee-btc--sma90,median_transaction_fee-btc--ema30,median_transaction_fee-btc--wma14,median_transaction_fee-btc--wma30,median_transaction_fee-btc--std30,median_transaction_fee-btc--std90,median_transaction_fee-btc--var14,median_transaction_fee-btc--var30,median_transaction_fee-btc--var90,median_transaction_fee-btc--trx14,median_transaction_fee-btc--trx90,confirmationtime-btc--trx90,marketcap-btc--sma90,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--ema90,marketcap-btc--wma90,marketcap-btc--std90,marketcap-btc--trx90,transactionvalue-btc--sma30,transactionvalue-btc--sma90,transactionvalue-btc--ema30,transactionvalue-btc--ema90,transactionvalue-btc--wma30,transactionvalue-btc--wma90,transactionvalue-btc--std90,transactionvalue-btc--var90,transactionvalue-btc--trx30,transactionvalue-btc--trx90,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--trx14,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--sma3,fee_to_reward-btc--sma14,fee_to_reward-btc--sma30,fee_to_reward-btc--sma90,fee_to_reward-btc--ema3,fee_to_reward-btc--ema7,fee_to_reward-btc--ema90,fee_to_reward-btc--wma30,fee_to_reward-btc--std30,fee_to_reward-btc--std90,fee_to_reward-btc--var30,fee_to_reward-btc--var90,fee_to_reward-btc--trx14,fee_to_reward-btc--trx90,size-btc--sma30,size-btc--sma90,size-btc--wma30,size-btc--wma90,size-btc--std90,size-btc--var30,size-btc--var90,size-btc--trx14,size-btc--trx30,size-btc--trx90,transactions-btc--sma90,transactions-btc--ema90,transactions-btc--wma90,transactions-btc--trx30,transactions-btc--trx90,sentbyaddress-btc--sma7,sentbyaddress-btc--sma30,sentbyaddress-btc--sma90,sentbyaddress-btc--ema30,sentbyaddress-btc--ema90,sentbyaddress-btc--wma30,sentbyaddress-btc--wma90,sentbyaddress-btc--trx30,top100cap-btc--sma30,top100cap-btc--sma90,top100cap-btc--ema14,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma14,top100cap-btc--wma30,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--std90,top100cap-btc--mom90,top100cap-btc--var90,top100cap-btc--trx30,top100cap-btc--roc90,activeaddresses-btc--sma90,activeaddresses-btc--std30,activeaddresses-btc--std90,activeaddresses-btc--var14,activeaddresses-btc--var30,activeaddresses-btc--var90,activeaddresses-btc--trx30,price-btc--sma30,price-btc--sma90,price-btc--ema90,price-btc--wma30,price-btc--wma90,price-btc--std90,price-btc--trx90,bitcoin-price_raw_90d
2013/04/16,828357493.0,1.165,7673000.0,20.518,7673000.0,7673000.0,7485694.0,6657636.0,4623075.0,7672598.0,7632735.0,7408981.0,6731462.0,5193984.0,7673000.0,7625997.0,7186112.0,5486319.0,2652447795025.0,93.644,62481173667108.0,57776120065725.0,38512729544934.0,62431297439707.0,57131088506758.0,43412729210981.0,63856043474291.0,60877604016506.0,46683745221387.0,30164729405180.0,0.554,6991.0,8452.0,4949.0,7139.0,7734.0,4314.0,189248048.0,78822824.0,2.188,3.446,0.114,0.092,0.048,0.091,0.059,0.103,0.066,0.061,0.076,2.494,3.224,1.795,0.042,0.062,0.049,0.026,0.049,0.058,0.055,0.037,0.04,0.001,0.001,0.001,2.666,1.659,-0.078,554999586.0,1190347818.0,1074228096.0,688601898.0,767302309.0,884609359.0,1.708,3109.0,1576.0,2942.0,1991.0,3310.0,2171.0,2877.0,2069327.0,3.306,0.415,84.832,43.324,89.588,3.896,3.894,0.801,1.443,1.357,1.243,1.258,1.346,1.342,1.212,1.308,0.598,0.764,0.089,0.146,0.275,0.628,164235.0,161121.0,174149.0,163459.0,50783.0,881535271.0,644731362.0,0.577,0.221,0.314,55348.0,53989.0,56779.0,0.182,0.373,64490.0,56172.0,44383.0,56971.0,46797.0,60310.0,48900.0,0.961,19.791,19.494,20.065,19.868,19.649,20.1,19.946,19.619,0.639,0.582,1.3,0.085,0.048,6.764,65219.0,38960.0,38785.0,265112235.0,379470108.0,376075002.0,1.188,97.689,50.814,62.899,110.28,70.021,80.054,1.627,89.295
2013/04/17,858411619.0,1.876,8038276.0,20.389,7794759.0,7725182.0,7581583.0,6763990.0,4676283.0,7855437.0,7734120.0,7492887.0,6815773.0,5256496.0,7764319.0,7699674.0,7275186.0,5561378.0,2758250272700.0,94.189,63008477266074.0,58438944183005.0,39031430337929.0,63127473505668.0,57809896856930.0,43945474018090.0,64545569376599.0,61514797427390.0,47324182328849.0,30543339359100.0,0.566,5948.0,8177.0,4983.0,7001.0,7586.0,4268.0,180186294.0,79929025.0,1.65,3.273,0.113,0.094,0.049,0.093,0.06,0.104,0.068,0.06,0.077,2.154,3.124,1.818,0.04,0.061,0.049,0.026,0.049,0.055,0.054,0.035,0.04,0.001,0.001,0.001,2.168,1.681,-0.079,562776132.0,1146089658.0,1060304452.0,692333979.0,773970705.0,882834594.0,1.733,3055.0,1596.0,2906.0,1999.0,3262.0,2189.0,2874.0,2064635.0,3.14,0.445,85.327,43.924,89.581,3.171,3.753,0.838,1.609,1.377,1.279,1.264,1.611,1.475,1.227,1.349,0.616,0.775,0.095,0.15,0.385,0.622,166110.0,160719.0,174121.0,163518.0,50115.0,770912856.0,627870734.0,0.505,0.225,0.313,55443.0,54045.0,56805.0,0.185,0.372,61291.0,56859.0,44613.0,57256.0,47117.0,60646.0,49273.0,0.969,19.825,19.507,20.108,19.901,19.665,20.151,19.985,19.639,0.653,0.608,1.197,0.092,0.051,6.239,65734.0,38102.0,39657.0,263963560.0,362947939.0,393177207.0,1.2,98.738,51.513,63.225,108.993,70.612,79.884,1.653,89.925
2013/04/18,1045938834.0,1.148,8974296.0,20.427,8228524.0,7911082.0,7744331.0,6901545.0,4739892.0,8414867.0,8044164.0,7690408.0,6955032.0,5338205.0,8076597.0,7885369.0,7417786.0,5655840.0,2936841391024.0,95.245,64214099833488.0,59328590569163.0,39623024055206.0,64330633182762.0,58735140355442.0,44565379448107.0,65764595218972.0,62399457227446.0,48052088718869.0,31020141288674.0,0.578,5631.0,7899.0,5009.0,6864.0,7430.0,4235.0,203201997.0,85757610.0,1.849,3.238,0.109,0.095,0.05,0.092,0.061,0.103,0.068,0.059,0.077,1.825,3.014,1.839,0.041,0.06,0.05,0.027,0.048,0.053,0.054,0.034,0.04,0.001,0.001,0.001,1.745,1.7,-0.08,572582902.0,1132736215.0,1059377638.0,700105515.0,784589665.0,884475080.0,1.755,3378.0,1722.0,3484.0,2216.0,3830.0,2415.0,3582.0,3207175.0,3.126,0.484,86.354,44.725,89.994,2.592,3.611,0.875,1.396,1.32,1.277,1.263,1.379,1.393,1.225,1.34,0.617,0.775,0.095,0.15,0.412,0.616,166509.0,160266.0,172722.0,163159.0,49958.0,748677366.0,623957901.0,0.401,0.223,0.311,55415.0,53878.0,56608.0,0.182,0.37,58174.0,57129.0,44766.0,57078.0,47280.0,60494.0,49491.0,0.969,19.862,19.52,20.151,19.935,19.682,20.203,20.024,19.659,0.662,0.634,1.23,0.1,0.054,6.406,66013.0,37491.0,39761.0,284670698.0,351386407.0,395243917.0,1.2,100.181,52.395,63.917,108.731,71.561,80.018,1.676,88.775
2013/04/19,1179129473.0,1.594,8974296.0,20.424,8662289.0,8096981.0,7884991.0,7039100.0,4803500.0,8694581.0,8276697.0,7861593.0,7085307.0,5418120.0,8342401.0,8049365.0,7551512.0,5748904.0,3107340479299.0,95.245,64792910018212.0,59835876327805.0,40042583555610.0,63742388402634.0,58811505321659.0,44902817203792.0,65191888218748.0,62437535083100.0,48498149670003.0,31085309360937.0,0.59,5608.0,7630.0,5048.0,6821.0,7358.0,4214.0,200628476.0,87640254.0,1.927,3.187,0.107,0.097,0.051,0.093,0.062,0.104,0.069,0.059,0.077,1.549,2.905,1.857,0.047,0.059,0.051,0.027,0.049,0.052,0.055,0.033,0.04,0.001,0.001,0.001,1.416,1.717,-0.08,583869469.0,1138921982.0,1067103563.0,710633514.0,797920359.0,889209803.0,1.776,3412.0,1755.0,3475.0,2241.0,3829.0,2450.0,3587.0,3216786.0,3.086,0.522,87.491,45.596,90.281,2.126,3.47,0.909,1.539,1.332,1.307,1.263,1.487,1.444,1.233,1.361,0.589,0.774,0.087,0.15,0.468,0.61,170094.0,160843.0,175630.0,164288.0,51103.0,673483395.0,652890003.0,0.378,0.228,0.31,55452.0,54000.0,56696.0,0.179,0.369,58440.0,57952.0,45122.0,57739.0,47720.0,61152.0,49987.0,0.969,19.895,19.534,20.187,19.967,19.698,20.251,20.06,19.679,0.669,0.658,1.22,0.108,0.058,6.356,66631.0,36673.0,40432.0,286369549.0,336226761.0,408681050.0,1.2,101.813,53.41,64.857,109.151,72.755,80.428,1.697,86.483
2013/04/20,1265497456.0,1.19,8974296.0,20.546,8974296.0,8282881.0,7977940.0,7176655.0,4867108.0,8834439.0,8451097.0,8009954.0,7207178.0,5496277.0,8561730.0,8194605.0,7676363.0,5840570.0,3269747537528.0,95.245,65002587737525.0,60239166812288.0,40521346983024.0,63878563658389.0,59195518063539.0,45339320184386.0,65187993925759.0,62755459372970.0,49041470972535.0,31265747259647.0,0.601,5650.0,7485.0,5099.0,6825.0,7332.0,4191.0,196969908.0,88638558.0,1.792,3.098,0.108,0.099,0.052,0.094,0.063,0.104,0.071,0.059,0.078,1.344,2.802,1.873,0.053,0.058,0.052,0.028,0.049,0.052,0.055,0.033,0.041,0.001,0.001,0.001,1.177,1.733,-0.081,596110754.0,1155798712.0,1079903169.0,722828326.0,812901194.0,896047453.0,1.794,3420.0,1779.0,3419.0,2249.0,3777.0,2469.0,3581.0,3205073.0,3.014,0.558,87.941,46.078,90.185,1.665,3.312,0.941,1.311,1.349,1.316,1.265,1.338,1.38,1.232,1.353,0.573,0.773,0.082,0.149,0.463,0.604,171107.0,161030.0,174812.0,164212.0,50928.0,615987546.0,648423523.0,0.328,0.229,0.309,55529.0,53871.0,56535.0,0.171,0.366,57652.0,58095.0,45304.0,57196.0,47755.0,60595.0,50079.0,0.96,19.934,19.549,20.235,20.004,19.717,20.309,20.102,19.701,0.681,0.688,1.329,0.118,0.061,6.916,66947.0,36359.0,40228.0,312388012.0,330500327.0,404579949.0,1.187,103.496,54.512,65.948,109.969,74.097,81.026,1.716,83.838
2013/04/21,1263886915.0,0.745,8974296.0,20.52,8974296.0,8468780.0,8070890.0,7314210.0,4930717.0,8904367.0,8581897.0,8138533.0,7321185.0,5572717.0,8734584.0,8327453.0,7792340.0,5930837.0,3424062565708.0,95.245,65993360293655.0,60968235219997.0,41118194853750.0,65572199228427.0,60317151119677.0,46025946783271.0,66731759618579.0,63809760251770.0,49833987092330.0,31938321690919.0,0.613,5770.0,7285.0,5147.0,6812.0,7289.0,4161.0,195268462.0,89601510.0,1.528,2.98,0.106,0.099,0.053,0.093,0.063,0.104,0.072,0.059,0.077,1.128,2.693,1.886,0.056,0.057,0.053,0.029,0.05,0.051,0.055,0.032,0.041,0.001,0.001,0.001,1.002,1.747,-0.081,608275600.0,1170210473.0,1091773088.0,734719723.0,827577593.0,902231791.0,1.811,3450.0,1802.0,3361.0,2255.0,3719.0,2486.0,3573.0,3191180.0,2.918,0.591,88.629,46.657,90.216,1.258,3.152,0.97,1.176,1.309,1.301,1.263,1.042,1.221,1.221,1.316,0.607,0.776,0.092,0.151,0.336,0.597,170853.0,160848.0,171712.0,163377.0,51352.0,638331148.0,659266466.0,0.216,0.22,0.307,55570.0,53655.0,56283.0,0.157,0.364,57803.0,57937.0,45467.0,56472.0,47716.0,59813.0,50093.0,0.94,19.973,19.564,20.273,20.037,19.735,20.357,20.14,19.722,0.678,0.713,1.341,0.127,0.065,6.992,67213.0,36688.0,39985.0,363071480.0,336507204.0,399699859.0,1.161,105.114,55.606,67.01,110.665,75.411,81.564,1.733,83.858
2013/04/22,1255982265.0,1.204,8974296.0,20.518,8974296.0,8654679.0,8163840.0,7451765.0,4994325.0,8939332.0,8679996.0,8249968.0,7427838.0,5647477.0,8860963.0,8447907.0,7899442.0,6019707.0,3570285563842.0,95.245,66648016392660.0,61639328267843.0,41682636384017.0,66497681858713.0,61104000657476.0,46608086831014.0,67601087440168.0,64554604363742.0,50523989819842.0,32339662703921.0,0.624,5798.0,6995.0,5183.0,6764.0,7210.0,4135.0,192787777.0,91302536.0,1.3,2.863,0.105,0.101,0.054,0.094,0.064,0.104,0.073,0.059,0.078,0.981,2.592,1.898,0.057,0.056,0.053,0.029,0.05,0.051,0.056,0.031,0.041,0.001,0.001,0.001,0.872,1.76,-0.082,620254784.0,1181646712.0,1102367228.0,746176043.0,841812905.0,907667271.0,1.826,3524.0,1840.0,3400.0,2293.0,3752.0,2533.0,3591.0,3224220.0,2.825,0.624,90.088,47.236,90.534,0.934,2.998,0.998,1.047,1.311,1.309,1.266,1.123,1.217,1.221,1.31,0.595,0.773,0.089,0.149,0.221,0.59,171582.0,160873.0,170176.0,163074.0,51323.0,587173278.0,658514223.0,0.102,0.209,0.306,55608.0,53510.0,56095.0,0.139,0.361,57092.0,58306.0,45666.0,56314.0,47855.0,59560.0,50282.0,0.916,20.012,19.578,20.306,20.068,19.752,20.398,20.175,19.743,0.664,0.736,1.3,0.136,0.068,6.765,67638.0,35679.0,40204.0,346831693.0,318245913.0,404096543.0,1.134,106.778,56.683,68.033,111.208,76.684,82.035,1.749,83.889
2013/04/23,1336598030.0,1.441,8974296.0,20.52,8974296.0,8840579.0,8256789.0,7564873.0,5058627.0,8956814.0,8753571.0,8346545.0,7527609.0,5720594.0,8940867.0,8555968.0,7997670.0,6107179.0,3705865399816.0,95.245,67207534188856.0,62062037608891.0,42253491950516.0,67357310000562.0,61867929190709.0,47186917734126.0,68440670977491.0,65283995631790.0,51211072381129.0,32710927177535.0,0.635,6100.0,6545.0,5234.0,6782.0,7197.0,4114.0,182662010.0,92896182.0,1.114,2.75,0.103,0.103,0.055,0.096,0.066,0.106,0.074,0.055,0.079,0.903,2.503,1.909,0.058,0.053,0.054,0.03,0.051,0.052,0.056,0.03,0.041,0.001,0.001,0.001,0.792,1.772,-0.082,633083834.0,1202306887.0,1117478893.0,759152350.0,857556712.0,915134489.0,1.84,3589.0,1865.0,3386.0,2312.0,3730.0,2562.0,3596.0,3233163.0,2.724,0.655,91.163,47.712,90.604,0.64,2.842,1.024,1.13,1.334,1.329,1.267,1.282,1.273,1.226,1.319,0.572,0.773,0.082,0.15,0.162,0.584,173066.0,160875.0,170361.0,163373.0,51325.0,527439771.0,658559719.0,0.03,0.2,0.304,55775.0,53685.0,56225.0,0.127,0.359,56561.0,58773.0,45985.0,56771.0,48196.0,59889.0,50671.0,0.896,20.05,19.592,20.334,20.098,19.769,20.431,20.208,19.764,0.645,0.759,1.252,0.144,0.072,6.499,68147.0,34752.0,40324.0,329517268.0,301918795.0,406509962.0,1.108,108.645,57.836,69.192,112.112,78.093,82.687,1.764,84.1
2013/04/24,1492314913.0,1.523,8974296.0,20.311,8974296.0,8974296.0,8349739.0,7640822.0,5125355.0,8965555.0,8808753.0,8430245.0,7620944.0,5792104.0,8974296.0,8651635.0,8088601.0,6193238.0,3823245990120.0,95.245,67494166971824.0,62799196553838.0,42842329461695.0,68272250374204.0,62664795875365.0,47781037405966.0,69375581459360.0,66068339192692.0,51913618993269.0,33081366474090.0,0.647,6452.0,6200.0,5282.0,6827.0,7206.0,4117.0,169036563.0,95318799.0,1.045,2.657,0.099,0.105,0.056,0.098,0.067,0.107,0.076,0.038,0.08,0.893,2.427,1.92,0.062,0.051,0.055,0.03,0.052,0.054,0.057,0.03,0.042,0.001,0.001,0.001,0.779,1.783,-0.082,647652576.0,1240974624.0,1141661862.0,775265813.0,876440912.0,927553826.0,1.853,3668.0,1909.0,3462.0,2362.0,3793.0,2622.0,3630.0,3294200.0,2.637,0.686,92.153,48.291,90.699,0.392,2.692,1.047,1.389,1.347,1.339,1.271,1.403,1.336,1.232,1.331,0.575,0.775,0.083,0.15,0.156,0.577,174432.0,161527.0,172715.0,164443.0,52282.0,569291902.0,683339648.0,0.039,0.198,0.302,55983.0,53931.0,56424.0,0.119,0.356,56844.0,59377.0,46269.0,57197.0,48530.0,60185.0,51053.0,0.877,20.079,19.605,20.331,20.111,19.781,20.428,20.225,19.78,0.611,0.769,1.152,0.148,0.075,6.013,68612.0,33632.0,40930.0,225457536.0,282779453.0,418818970.0,1.084,110.834,59.145,70.634,113.799,79.784,83.781,1.778,85.24
2013/04/25,1547569552.0,1.393,8974296.0,20.382,8974296.0,8974296.0,8442689.0,7716771.0,5192083.0,8969925.0,8850138.0,8502785.0,7708257.0,5862042.0,8974296.0,8734910.0,8174631.0,6277830.0,3931721326432.0,95.245,67885327715151.0,63503455441715.0,43396241944841.0,68684354192939.0,63225972206936.0,48299322935829.0,69891429731746.0,66620844512749.0,52540447554874.0,33302829454661.0,0.658,6975.0,6303.0,5347.0,6937.0,7278.0,4136.0,170917632.0,97479225.0,1.018,2.574,0.101,0.107,0.058,0.101,0.068,0.109,0.078,0.043,0.081,0.94,2.364,1.93,0.066,0.052,0.057,0.031,0.053,0.056,0.058,0.029,0.043,0.001,0.001,0.001,0.817,1.794,-0.082,662848016.0,1281853948.0,1167849455.0,792239522.0,896219307.0,941119051.0,1.866,3701.0,1944.0,3475.0,2390.0,3793.0,2660.0,3637.0,3306727.0,2.549,0.716,92.927,49.059,90.97,0.221,2.553,1.07,1.452,1.335,1.346,1.273,1.398,1.35,1.236,1.335,0.572,0.775,0.082,0.15,0.161,0.571,174907.0,161655.0,172793.0,164753.0,52363.0,563434416.0,685458239.0,0.051,0.197,0.301,56139.0,54117.0,56565.0,0.115,0.354,58011.0,59844.0,46554.0,57549.0,48841.0,60397.0,51414.0,0.86,20.105,19.618,20.338,20.129,19.794,20.43,20.244,19.797,0.592,0.781,1.177,0.152,0.077,6.126,69070.0,32830.0,40989.0,150187037.0,269447360.0,420030836.0,1.059,113.102,60.511,72.153,115.664,81.556,84.975,1.791,86.425
2013/04/26,1472883529.0,0.944,8974296.0,20.42,8974296.0,8974296.0,8535639.0,7792720.0,5258811.0,8972111.0,8881178.0,8565653.0,7789937.0,5930443.0,8974296.0,8805791.0,8255762.0,6360955.0,4031291408750.0,95.245,68990539268645.0,64618876885426.0,44044234458725.0,70081272497290.0,64254054095235.0,48977606859779.0,71394884899802.0,67631024256869.0,53326491500604.0,33788171611319.0,0.669,7125.0,6367.0,5391.0,6957.0,7261.0,4131.0,171589767.0,98885514.0,0.916,2.479,0.102,0.108,0.058,0.101,0.069,0.109,0.079,0.042,0.081,0.923,2.293,1.937,0.068,0.054,0.057,0.032,0.054,0.058,0.058,0.029,0.043,0.001,0.001,0.001,0.867,1.804,-0.083,677172306.0,1307324559.0,1187529073.0,807198731.0,914022285.0,950706629.0,1.877,3662.0,1971.0,3438.0,2401.0,3741.0,2681.0,3628.0,3290835.0,2.451,0.743,93.877,49.865,91.167,0.107,2.426,1.091,1.287,1.31,1.317,1.27,1.171,1.248,1.229,1.309,0.564,0.778,0.079,0.151,0.091,0.565,173804.0,161716.0,171676.0,164663.0,52331.0,563910451.0,684622428.0,0.04,0.193,0.299,56171.0,54138.0,56542.0,0.11,0.352,56736.0,60101.0,46770.0,57605.0,49051.0,60305.0,51674.0,0.841,20.13,19.63,20.349,20.148,19.808,20.435,20.264,19.814,0.58,0.797,1.067,0.159,0.079,5.513,69420.0,32045.0,41030.0,139963973.0,256723131.0,420859043.0,1.03,114.892,61.797,73.489,116.944,83.147,85.813,1.804,87.875
2013/04/27,1399986806.0,1.054,8974296.0,20.167,8974296.0,8974296.0,8628588.0,7868669.0,5325539.0,8973203.0,8904457.0,8620139.0,7866347.0,5997341.0,8974296.0,8864278.0,8331993.0,6442615.0,4121956237076.0,95.245,69707207298615.0,65267722170458.0,44602209930364.0,70463265997353.0,64814839234108.0,49504389648526.0,71922309497017.0,68168272441535.0,53961700056407.0,34019506425942.0,0.68,7060.0,6355.0,5430.0,6923.0,7188.0,4103.0,171343556.0,99679332.0,0.699,2.363,0.105,0.109,0.059,0.101,0.07,0.109,0.08,0.039,0.081,0.898,2.224,1.944,0.067,0.055,0.058,0.032,0.055,0.06,0.059,0.028,0.043,0.001,0.001,0.001,0.905,1.813,-0.083,690671853.0,1319679525.0,1201236023.0,820227040.0,929908318.0,956854165.0,1.888,3653.0,1992.0,3364.0,2399.0,3652.0,2688.0,3614.0,3266100.0,2.337,0.769,94.741,50.627,91.211,0.02,2.304,1.111,1.13,1.317,1.308,1.268,1.112,1.2,1.226,1.292,0.572,0.779,0.082,0.152,-0.005,0.558,172867.0,161550.0,169955.0,164343.0,52420.0,586661859.0,686953849.0,-0.026500000000000003,0.185,0.297,56049.0,53920.0,56280.0,0.1,0.349,56290.0,59765.0,46851.0,56868.0,48988.0,59407.0,51662.0,0.814,20.145,19.639,20.325,20.149,19.816,20.403,20.267,19.826,0.558,0.803,0.794,0.161,0.081,4.096,69739.0,32531.0,40853.0,145852402.0,264573177.0,417250856.0,0.997,116.244,63.009,74.65,117.681,84.565,86.342,1.815,89.193
2013/04/28,1375272701.0,0.739,8974296.0,20.183,8974296.0,8974296.0,8721538.0,7944618.0,5392267.0,8973750.0,8921917.0,8667360.0,7937828.0,6062769.0,8974296.0,8910373.0,8403323.0,6522807.0,4203715811408.0,95.245,70386210842675.0,65670122249032.0,45142943540579.0,70553859968403.0,65223089656438.0,49979957365706.0,72113711294565.0,68547304609908.0,54545007987173.0,34142445646268.0,0.69,7225.0,6497.0,5484.0,6978.0,7203.0,4097.0,171522991.0,100074880.0,0.375,2.226,0.105,0.109,0.06,0.101,0.071,0.108,0.081,0.039,0.081,0.834,2.15,1.947,0.064,0.056,0.059,0.033,0.055,0.061,0.059,0.028,0.043,0.001,0.001,0.001,0.926,1.82,-0.083,703845028.0,1327091948.0,1212464196.0,832425846.0,944954491.0,961535742.0,1.897,3642.0,2004.0,3257.0,2384.0,3526.0,2682.0,3602.0,3244487.0,2.207,0.791,95.005,51.17,91.145,-0.081,2.183,1.128,0.912,1.271,1.287,1.263,0.926,1.085,1.215,1.255,0.606,0.787,0.092,0.155,-0.17,0.55,171004.0,161034.0,166670.0,163472.0,53051.0,668831992.0,703609827.0,-0.093,0.17,0.295,55934.0,53652.0,55964.0,0.083,0.346,56193.0,59360.0,46937.0,56122.0,48907.0,58474.0,51627.0,0.781,20.156,19.648,20.306,20.151,19.824,20.374,20.269,19.838,0.548,0.809,0.813,0.163,0.082,4.196,70448.0,33477.0,41954.0,170342144.0,280179413.0,440041848.0,0.973,117.492,64.19,75.736,118.185,85.907,86.74,1.825,88.506
2013/04/29,1448081487.0,1.044,8974296.0,20.057,8974296.0,8974296.0,8814488.0,8020567.0,5458995.0,8974023.0,8935012.0,8708285.0,8004697.0,6126759.0,8974296.0,8944074.0,8469754.0,6601533.0,4276570131748.0,95.245,71602098450136.0,66367077934285.0,45772028439110.0,71682253680592.0,66113007279237.0,50618130012830.0,73264458223519.0,69408381420281.0,55289488630454.0,34527245892562.0,0.701,7397.0,6597.0,5528.0,6996.0,7183.0,4088.0,173927589.0,100835661.0,0.063,2.084,0.105,0.11,0.062,0.102,0.072,0.109,0.082,0.038,0.081,0.789,2.079,1.95,0.063,0.057,0.059,0.033,0.056,0.062,0.06,0.027,0.044,0.001,0.001,0.001,0.946,1.826,-0.083,717728148.0,1343223887.0,1227665312.0,845956739.0,961311336.0,968014381.0,1.904,3711.0,2048.0,3354.0,2436.0,3599.0,2743.0,3640.0,3312878.0,2.103,0.814,96.497,51.905,91.359,-0.136,2.072,1.144,0.945,1.219,1.273,1.261,0.985,1.074,1.211,1.239,0.609,0.788,0.093,0.155,-0.317,0.543,169662.0,160925.0,165152.0,163174.0,53122.0,676130246.0,705482927.0,-0.18,0.153,0.293,55934.0,53607.0,55869.0,0.066,0.343,56251.0,59450.0,47115.0,56013.0,49028.0,58156.0,51792.0,0.747,20.159,19.655,20.273,20.145,19.829,20.327,20.263,19.847,0.545,0.811,0.654,0.165,0.083,3.372,70796.0,33042.0,41977.0,167762192.0,272951085.0,440507768.0,0.947,118.929,65.435,76.94,119.028,87.366,87.297,1.834,88.353
2013/04/30,1491972429.0,1.217,9854414.0,20.088,9267669.0,9100027.0,8970303.0,8125854.0,5535502.0,9414219.0,9164862.0,8861102.0,8124033.0,6208685.0,9194326.0,9082731.0,8588067.0,6698136.0,4416478161259.0,96.022,72405789042717.0,67192172899045.0,46401006908701.0,72698796454425.0,66964189034405.0,51248639781434.0,74291688361412.0,70243171520285.0,56026506125953.0,34883607116122.0,0.711,7302.0,6701.0,5563.0,6958.0,7105.0,4062.0,170682495.0,101352835.0,-0.273,1.935,0.11,0.111,0.063,0.104,0.073,0.11,0.083,0.03,0.082,0.79,2.018,1.952,0.065,0.059,0.06,0.034,0.056,0.063,0.06,0.027,0.044,0.001,0.001,0.001,0.971,1.832,-0.083,732046276.0,1363057026.0,1244717384.0,860154886.0,978327694.0,975250980.0,1.911,3701.0,2065.0,3320.0,2444.0,3542.0,2760.0,3640.0,3311970.0,1.997,0.834,97.317,52.366,91.415,-0.2,1.962,1.159,1.0,1.222,1.277,1.265,1.101,1.11,1.211,1.236,0.605,0.785,0.091,0.154,-0.413,0.535,170782.0,161526.0,165910.0,163625.0,52812.0,663589308.0,697273581.0,-0.21,0.14,0.291,56005.0,53472.0,55683.0,0.048,0.339,53524.0,59611.0,47251.0,55258.0,48924.0,57179.0,51730.0,0.708,20.168,19.662,20.248,20.141,19.835,20.287,20.258,19.857,0.533,0.816,0.599,0.166,0.083,3.072,71156.0,31770.0,41624.0,175446676.0,252333280.0,433132044.0,0.915,120.443,66.718,78.205,120.03,88.883,87.92,1.841,91.241
