Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-30,difficulty-btc-mom-90,difficulty-btc-var-90,difficulty-btc-trx-30,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-3,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-90,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-std-30,mining_profitability-btc-mom-90,mining_profitability-btc-var-7,mining_profitability-btc-var-14,mining_profitability-btc-var-30,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-ema-30,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-90,transactionfees-btc-ema-3,transactionfees-btc-wma-3,transactionfees-btc-std-90,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-90,transactionfees-btc-roc-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-std-30,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-30,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-14,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-ema-30,transactionvalue-btc-std-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-std-14,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-mom-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-14,size-btc-sma-30,size-btc-sma-90,size-btc-ema-7,size-btc-ema-14,size-btc-ema-30,size-btc-ema-90,size-btc-wma-14,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-90,transactions-btc-sma-90,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-30,transactions-btc-wma-90,transactions-btc-var-90,transactions-btc-trx-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-3,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-std-90,activeaddresses-btc-var-90,activeaddresses-btc-trx-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-14,price-btc-ema-3,price-btc-ema-7,price-btc-ema-14,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-wma-30,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-30,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-rsi-90,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_90d,1d_binary_price_change,7d_binary_price_change,30d_binary_price_change,90d_binary_price_change
2013-04-11,1267079990,115.0,0.107,0.0575,1.563,7092.0,20.19,7577580,6164676,4377328,7503324,7133024,6358816,4902639,7649145,7361530,6765619,5134959,2953023,3305124,4423450,2180085742573.0,1.358,93.644,136.125,67068308741765.0,53954152826930.0,36140003890285.0,60884980460614.0,54504195308758.0,67197497880486.0,65178541237577.0,62571996343681.0,58282455579911.0,43763128342763.0,28545384259058.0,2.0370974062431e+26,0.493,10916.0,10166.0,8860.0,7116.0,4746.0,9502.0,9781.0,9027.0,7645.0,5463.0,9873.0,10242.0,8154.0,5840.0,4004.0,4480.0,5145.0,3762049.0,4007207.0,5018022.0,2.959,1.746,0.254,52.832,264.198,169368409,173151660,153047169,0.734,0.144,0.044,0.132,0.138,0.075,3.505,1.629,55.42,844.631,0.081,0.076,0.063,0.073,0.073,0.065,0.075,0.077,0.042,0.04,0.035,0.051,4.812,3.37,1.49,57.769,60.154,160.724,722.163,8.989,8.87,8.594,-0.073,1794684499,1662325084,508774849,1599341659,1604618759,1647347356,1702619360,1546790790,1227560681,922081787,876642040,1118093015,132437450706624256,2.1255870552985856e+17,1.9212531661372112e+17,3.654,1.518,53.076,60.187,65.378,163.892,750.464,3096,3309,2905.0,0.231,40.236,52.826,145.721,89.385,101.523,3.842,0.568,1.338,1.268,1.325,1.201,1.247,1.409,1.342,1.314,1.287,1.2,1.413,1.304,1.329,1.271,1.271,0.543,0.631,0.074,0.1,0.664,187604,181935,159257,160726,189802,182023,171533,157163,186719,162953,51080,652279796,0.319,54776,58345,53528,58284,56467,59494684,0.38,56408,21154,111875259,0.831,0.303,19.889,19.827,19.887,19.653,19.438,19.969,19.883,19.826,19.705,19.576,19.968,19.858,19.873,19.764,19.53,0.448,0.808,0.05,0.089,0.035,65.535,52.423,4.169,36545,333892691,0.335,162.965,151.045,126.174,145.224,145.789,129.532,149.566,154.655,140.598,111.731,65.885,83.463,79.392,70.892,101.012,1085.0,1742.0,1576.0,3.601,1.438,60.08,65.226,160.724,722.163,92.446,75.989,0,0,0,0
2013-04-12,1018942331,92.446,0.0891,0.0462,1.291,6360.0,20.136,7673000,6274847,4426478,7545743,7205021,6443602,4963526,7673000,7433036,6862931,5207391,3022728,3305124,4423450,2284220826087.0,1.378,93.644,136.125,66593854058705.0,54950625608863.0,36637584644909.0,61258753696086.0,55096716884106.0,65507483372931.0,65353941742857.0,62915865908394.0,58910463766990.0,44368584954551.0,28885591087043.0,2.0859434311197e+26,0.505,8586.0,9653.0,8853.0,7160.0,4791.0,7931.0,8926.0,8671.0,7562.0,5483.0,7595.0,9290.0,8105.0,5876.0,4022.0,4423.0,4077.0,5561480.0,4044145.0,4890942.0,2.789,1.774,0.273,51.98,178.631,167374392,169664822,153054969,0.786,0.126,0.045,0.11,0.11,0.075,3.507,1.67,53.934,692.026,0.064,0.073,0.063,0.059,0.066,0.062,0.057,0.07,0.041,0.04,0.025,0.039,4.527,3.398,1.531,52.981,56.643,116.065,561.246,8.95,8.858,8.58,-0.074,1417297661,1605832272,518441394,1309141995,1458199652,1259476272,1541773671,1497695668,1229510169,901416508,879739053,869989024,128398654982438400,2.031379304399611e+17,1.9348520028012816e+17,3.682,1.564,46.457,54.075,59.878,118.702,584.068,3151,3275,2907.0,0.272,41.177,53.832,143.423,90.037,84.708,4.017,0.621,1.398,1.248,1.319,1.199,1.248,1.35,1.329,1.311,1.287,1.202,1.39,1.309,1.325,1.277,1.272,0.542,0.63,0.074,0.099,0.657,183848,180932,159133,160733,183296,179590,171033,157309,184298,163020,51081,652320582,0.318,54920,58356,53637,58489,56549,58683492,0.379,56992,21584,116462670,0.881,0.31,20.029,19.87,19.906,19.675,19.446,20.052,19.946,19.867,19.733,19.589,20.091,19.935,19.906,19.795,19.545,0.471,0.76,0.055,0.091,0.037,63.745,51.908,3.92,37391,349519493,0.344,128.648,145.871,126.592,118.835,132.453,124.587,114.306,140.006,136.1,111.881,64.942,81.591,79.661,49.659,78.465,1054.0,1664.0,1586.0,3.629,1.484,53.973,59.742,116.065,561.246,98.435,81.5,1,1,1,0
2013-04-13,1085384852,98.435,0.0743,0.0492,0.958,6595.0,20.138,7673000,6375101,4475627,7577557,7267418,6522918,5023075,7673000,7495236,6953134,5278743,3087734,3007612,4423450,2383524573089.0,1.394,93.644,136.125,64162643220993.0,55725770086524.0,37109457916385.0,61479302713700.0,55600984912757.0,63666992007672.0,64911460684914.0,63112370912324.0,59424157039204.0,44946063782755.0,29197883149984.0,2.1312909511002e+26,0.518,6682.0,9320.0,8852.0,7215.0,4839.0,7263.0,8343.0,8395.0,7500.0,5507.0,6600.0,8526.0,8069.0,5915.0,4024.0,4352.0,4304.0,6710209.0,4047471.0,4734797.0,2.527,1.78,0.291,52.23,187.901,162961905,165815897,152519887,0.834,0.09,0.045,0.092,0.085,0.075,3.464,1.706,52.733,571.828,0.051,0.07,0.064,0.054,0.062,0.061,0.05,0.064,0.04,0.04,0.028,0.042,4.132,3.387,1.568,54.028,57.312,127.317,607.072,8.926,8.853,8.572,-0.075,1123802391,1550197589,528852702,1197263424,1364995952,1093519868,1411661816,1456795641,1234556942,879468861,884141326,937017691,121642807792453120,1.933663692785184e+17,1.954264710232443e+17,3.667,1.606,48.316,55.332,60.772,130.099,631.553,3201,3218,2900.0,0.312,41.856,54.205,140.524,89.999,61.073,4.094,0.671,1.271,1.25,1.283,1.192,1.246,1.154,1.237,1.264,1.266,1.196,1.17,1.237,1.277,1.261,1.266,0.566,0.636,0.08,0.101,0.649,181937,177893,158774,160542,173769,175003,169365,157042,179532,162678,51184,654939242,0.317,54965,58033,53631,58357,56515,58358928,0.378,56853,21686,117569650,0.917,0.317,20.154,19.914,19.919,19.696,19.456,20.095,19.994,19.903,19.759,19.601,20.146,20.002,19.937,19.825,19.561,0.491,0.854,0.06,0.094,0.04,63.785,51.927,4.43,37564,352764896,0.353,101.96,140.774,127.377,108.635,123.949,121.1,99.199,128.147,132.346,112.311,63.276,79.6,80.046,55.132,84.513,1001.0,1584.0,1602.0,3.616,1.526,55.223,60.631,127.317,607.072,91.849,84.999,0,1,1,0
2013-04-14,1013148373,91.849,0.0886,0.0459,1.38,5779.0,20.149,7673000,6469279,4524777,7601418,7321496,6597117,5081315,7673000,7548129,7036869,5349015,3148331,2825353,4423450,2477996983579.0,1.405,93.644,136.125,62745940739411.0,56365301454215.0,37534784253576.0,61500285173658.0,55990384025701.0,62404005978871.0,64111191850851.0,63092956569749.0,59805505495776.0,45485123414557.0,29497871637179.0,2.1753110778086e+26,0.53,6245.0,8801.0,8767.0,7258.0,4877.0,6521.0,7702.0,8046.0,7389.0,5513.0,6148.0,7641.0,7976.0,5936.0,4225.0,4267.0,3409.0,8230612.0,4461914.0,4552780.0,2.193,1.763,0.307,51.293,143.822,156372495,167456084,151993415,0.877,0.084,0.046,0.09,0.084,0.075,3.396,1.738,53.739,706.984,0.047,0.067,0.064,0.05,0.058,0.059,0.047,0.058,0.039,0.041,0.022,0.039,3.671,3.343,1.602,52.694,56.345,91.529,556.932,8.928,8.865,8.583,-0.076,1039158519,1471645484,538453760,1105205898,1277034057,1038192859,1277399512,1405061165,1233623555,855279033,886199895,864095279,119536723886916864,1.8287555601922176e+17,1.963375635312388e+17,3.616,1.644,46.429,53.68,59.319,113.253,579.723,3124,3101,2889.0,0.349,42.28,54.081,140.879,89.76,38.223,4.079,0.717,1.21,1.261,1.304,1.189,1.251,1.267,1.272,1.28,1.274,1.2,1.225,1.269,1.29,1.273,1.269,0.556,0.63,0.077,0.099,0.642,177617,179845,158860,161076,174119,175025,169740,157441,179169,163000,50778,644611706,0.316,55086,57858,53668,58361,56523,57106130,0.376,56083,21536,115953283,0.936,0.323,20.141,19.968,19.941,19.721,19.466,20.122,20.033,19.936,19.784,19.613,20.143,20.061,19.968,19.854,19.576,0.51,0.912,0.065,0.097,0.042,63.997,52.024,4.743,37362,348988094,0.361,94.243,133.598,127.577,100.242,115.924,117.2,94.144,115.915,127.609,112.197,62.807,77.413,80.219,48.253,77.867,986.168,1498.0,1609.0,3.566,1.564,53.568,59.178,110.682,556.932,87.108,88.095,0,1,1,0
2013-04-15,961179992,87.108,0.119,0.0436,1.785,5865.0,20.385,7673000,6563458,4573926,7619313,7368363,6666529,5138275,7673000,7591716,7114529,5418207,3204770,2825353,4423450,2567638057558.0,1.413,93.644,136.125,62181309598980.0,57066213968040.0,37976966029229.0,61566165324552.0,56377739011486.0,62028228761846.0,63438685498154.0,63053778573514.0,60168672260366.0,46022697086025.0,29756984964706.0,2.2136953854744e+26,0.542,6080.0,8193.0,8670.0,7296.0,4921.0,6193.0,7243.0,7755.0,7291.0,5521.0,5958.0,6907.0,7886.0,5958.0,4419.0,4198.0,3941.0,8841620.0,4882989.0,4406319.0,1.833,1.73,0.323,51.386,204.784,151244995,168578531,151628775,0.916,0.094,0.047,0.105,0.101,0.076,3.328,1.769,55.764,1040.0,0.046,0.061,0.064,0.047,0.054,0.057,0.045,0.052,0.038,0.041,0.021,0.037,3.181,3.27,1.633,51.742,55.662,97.261,523.689,8.894,8.863,8.58,-0.077,1019904406,1351815578,547478560,1033192945,1198070541,999203596,1149783139,1346052929,1228180256,830056902,886692561,812231991,124019798573336320,1.7224861510659648e+17,1.9655592463753626e+17,3.534,1.679,45.065,52.513,58.305,99.659,545.312,3080,3008,2883.0,0.383,42.878,54.414,140.431,89.754,53.775,4.011,0.761,1.374,1.347,1.37,1.224,1.259,1.526,1.4,1.347,1.307,1.213,1.512,1.4,1.354,1.312,1.28,0.551,0.64,0.076,0.102,0.635,172869,181462,160892,161116,171061,173273,169233,157538,176774,163018,50775,644531554,0.315,55191,57631,53683,58317,56506,55948836,0.375,56271,21763,118412322,0.948,0.329,20.224,20.068,19.971,19.754,19.479,20.253,20.121,19.996,19.823,19.63,20.265,20.165,20.027,19.897,19.596,0.542,1.166,0.074,0.103,0.045,68.177,54.059,6.064,38087,362646540,0.37,92.464,122.676,127.033,93.675,108.72,113.187,90.576,104.293,122.213,111.674,64.054,75.138,80.252,42.949,73.141,1026.0,1411.0,1610.0,3.486,1.598,52.398,58.164,97.261,523.689,75.043,88.156,0,1,1,1
2013-04-16,828357493,75.043,0.0578,0.0375,1.165,4937.0,20.518,7673000,6657636,4623075,7632735,7408981,6731462,5193984,7673000,7625997,7186112,5486319,3257267,2825353,4423450,2652447795025.0,1.418,93.644,136.125,63895237885654.0,57776120065725.0,38512729544934.0,62431297439707.0,57131088506758.0,64964902056461.0,64329594732747.0,63856043474291.0,60877604016506.0,46683745221387.0,30164729405180.0,2.2747772502194e+26,0.554,5527.0,6991.0,8452.0,7295.0,4949.0,5565.0,6666.0,7379.0,7139.0,5508.0,5387.0,6093.0,7734.0,5958.0,4816.0,4198.0,2563.0,5108175.0,5797867.0,4406656.0,1.442,1.678,0.338,50.336,107.973,149497519,163238468,151606045,0.952,0.088,0.048,0.081,0.083,0.076,3.224,1.795,51.2,427.888,0.042,0.053,0.062,0.042,0.05,0.054,0.041,0.046,0.037,0.04,0.016,0.03,2.666,3.169,1.659,49.394,53.977,70.821,428.524,8.862,8.847,8.563,-0.078,934228619,1162851956,554999586,930775219,1105642279,903430139,1018918618,1270081095,1213136003,806519155,884609359,676892339,143264524156524032,1.6261828681345062e+17,1.9563342943098416e+17,3.423,1.708,41.695,49.66,55.839,72.892,446.896,3109,2942,2877.0,0.415,43.324,54.423,143.872,89.588,40.13,3.894,0.801,1.443,1.355,1.357,1.243,1.258,1.346,1.342,1.323,1.297,1.212,1.407,1.355,1.326,1.308,1.278,0.561,0.598,0.079,0.089,0.628,173164,181873,164235,161121,173593,174329,170005,158058,176738,163459,50783,644731362,0.314,55348,58274,53989,59086,56779,57605566,0.373,56971,22291,124217714,0.961,0.336,20.351,20.182,20.006,19.791,19.494,20.386,20.22,20.065,19.868,19.649,20.412,20.278,20.1,19.946,19.619,0.582,1.3,0.085,0.112,0.048,70.193,55.142,6.764,38785,376075002,0.378,84.666,105.483,124.697,84.359,100.3,108.101,81.865,92.384,115.281,110.28,68.899,73.028,80.054,31.112,60.844,1187.0,1333.0,1602.0,3.377,1.627,49.549,55.706,70.821,428.524,77.734,89.295,1,1,1,1
2013-04-17,858411619,77.734,0.112,0.0389,1.876,5006.0,20.389,7725182,6763990,4676283,7734120,7492887,6815773,5256496,7764319,7699674,7275186,5561378,3321596,3190629,4788726,2758250272700.0,1.42,94.189,147.366,65900553475997.0,58438944183005.0,39031430337929.0,63127473505668.0,57809896856930.0,66843592080844.0,65014886817735.0,64545569376599.0,61514797427390.0,47324182328849.0,30543339359100.0,2.3322389480128e+26,0.566,5269.0,5948.0,8177.0,7308.0,4983.0,5285.0,6251.0,7063.0,7001.0,5497.0,5126.0,5596.0,7586.0,5959.0,5122.0,4169.0,3013.0,549121.0,6559205.0,4345632.0,1.053,1.612,0.351,50.413,151.197,147938320,163512567,151494365,0.985,0.096,0.049,0.097,0.095,0.077,3.124,1.818,54.531,855.643,0.04,0.046,0.061,0.041,0.047,0.052,0.039,0.043,0.035,0.04,0.016,0.031,2.168,3.051,1.681,49.918,54.289,68.039,423.267,8.812,8.838,8.553,-0.079,882649701,1004643521,562776132,894593419,1043834614,865521639,942808534,1201494992,1199279672,782934679,882834594,699889144,160873111336384000,1.5324667797001216e+17,1.94849229899552e+17,3.293,1.733,42.739,50.292,56.262,70.063,441.508,3055,2906,2874.0,0.445,43.924,54.773,145.684,89.581,54.006,3.753,0.838,1.609,1.431,1.377,1.279,1.264,1.611,1.475,1.396,1.335,1.227,1.624,1.485,1.396,1.349,1.292,0.611,0.616,0.093,0.095,0.622,172501,180415,166110,160719,171146,172925,169604,158184,174329,163518,50115,627870734,0.313,55443,58162,54045,59071,56805,57010541,0.372,57256,22559,127222999,0.969,0.342,20.431,20.272,20.035,19.825,19.507,20.387,20.262,20.108,19.901,19.665,20.431,20.329,20.151,19.985,19.639,0.608,1.197,0.092,0.121,0.051,65.996,53.895,6.239,39657,393177207,0.387,79.961,91.088,121.678,81.046,94.659,104.052,78.399,85.447,109.019,108.993,73.038,70.916,79.884,31.474,62.878,1334.0,1257.0,1595.0,3.25,1.653,50.174,56.125,68.039,423.267,94.679,89.925,1,1,1,1
2013-04-18,1045938834,94.679,0.0866,0.0473,1.148,4878.0,20.427,7911082,6901545,4739892,8044164,7690408,6955032,5338205,8076597,7885369,7417786,5655840,3427443,4126649,5724746,2936841391024.0,1.426,95.245,176.17,69286148402167.0,59328590569163.0,39623024055206.0,64330633182762.0,58735140355442.0,69968900884781.0,66916027401047.0,65764595218972.0,62399457227446.0,48052088718869.0,31020141288674.0,2.4056229139233e+26,0.578,4940.0,5631.0,7899.0,7308.0,5009.0,5082.0,5908.0,6772.0,6864.0,5483.0,4930.0,5329.0,7430.0,5957.0,5379.0,4168.0,2400.0,425363.0,7233185.0,4342954.0,0.677,1.536,0.363,50.269,96.818,173793259,214547991,180117427,1.027,0.085,0.05,0.092,0.09,0.077,3.014,1.839,52.825,637.999,0.041,0.044,0.06,0.044,0.047,0.051,0.043,0.043,0.034,0.04,0.022,0.04,1.745,2.93,1.7,53.085,56.181,84.267,518.736,8.788,8.859,8.575,-0.08,910902649,973051928,572582902,970266127,1044360669,947166206,953132362,1162291359,1196761330,758632217,884475080,882609311,166529183971011584,1.4388071010127846e+17,1.9557404163789312e+17,3.16,1.755,48.886,54.02,58.757,86.478,540.386,3378,3484,3582.0,0.484,44.725,55.59,145.994,89.994,72.079,3.611,0.875,1.396,1.372,1.32,1.277,1.263,1.379,1.393,1.363,1.323,1.225,1.393,1.414,1.365,1.34,1.289,0.531,0.617,0.071,0.095,0.616,162205,174904,166509,160266,164464,169125,167980,157882,169529,163159,49958,623957901,0.311,55415,57409,53878,58379,56608,57442874,0.37,57078,22638,128124217,0.969,0.348,20.445,20.306,20.066,19.862,19.52,20.407,20.303,20.151,19.935,19.682,20.429,20.368,20.203,20.024,19.659,0.634,1.23,0.1,0.129,0.054,66.606,54.205,6.406,39761,395243917,0.395,82.485,88.185,119.615,87.863,94.664,102.803,85.758,86.345,105.42,108.731,74.328,68.731,80.018,43.297,79.377,1381.0,1181.0,1601.0,3.119,1.676,53.895,58.612,84.267,518.736,106.7,88.775,1,1,1,0
2013-04-19,1179129473,106.7,0.0994,0.0534,1.594,6198.0,20.424,8096981,7039100,4803500,8276697,7861593,7085307,5418120,8342401,8049365,7551512,5748904,3525530,4126649,5724746,3107340479299.0,1.434,95.245,176.17,66574195450032.0,59835876327805.0,40042583555610.0,63742388402634.0,58811505321659.0,65285225349600.0,65535346243637.0,65191888218748.0,62437535083100.0,48498149670003.0,31085309360937.0,2.4157411451629e+26,0.59,5361.0,5608.0,7630.0,7286.0,5048.0,5640.0,5980.0,6695.0,6821.0,5499.0,5559.0,5471.0,7358.0,5983.0,5317.0,4184.0,3496.0,394840.0,7067239.0,4376977.0,0.369,1.459,0.375,51.711,129.374,174925767,213194693,180948734,1.068,0.099,0.051,0.096,0.097,0.077,2.905,1.857,53.565,472.97,0.047,0.045,0.059,0.049,0.049,0.052,0.049,0.045,0.033,0.04,0.024,0.046,1.416,2.813,1.717,55.166,57.445,84.756,597.454,8.801,8.895,8.613,-0.08,1027826642,995935805,583869469,1074697800,1078052870,1081279618,1004651749,1143816821,1201792822,738570057,889209803,1015791030,166950153666471168,1.3637143235856256e+17,1.976735185425368e+17,3.033,1.776,52.765,56.421,60.38,86.962,621.893,3412,3475,3587.0,0.522,45.596,56.386,146.117,90.281,78.453,3.47,0.909,1.539,1.415,1.332,1.307,1.263,1.487,1.444,1.394,1.34,1.233,1.492,1.47,1.402,1.361,1.297,0.547,0.589,0.075,0.087,0.61,169035,176442,170094,160843,176246,174787,170793,159062,174421,164288,51103,652890003,0.31,55452,57537,54000,58518,56696,57613142,0.369,57739,23036,132659018,0.969,0.354,20.413,20.347,20.109,19.895,19.534,20.415,20.334,20.187,19.967,19.698,20.419,20.398,20.251,20.06,19.679,0.658,1.22,0.108,0.136,0.058,66.502,54.173,6.356,40432,408681050,0.403,93.038,90.221,118.046,97.281,97.673,103.322,97.865,90.974,103.698,109.151,74.425,66.925,80.428,48.948,91.401,1385.0,1120.0,1617.0,2.993,1.697,56.29,60.23,84.756,597.454,114.48,86.483,1,1,1,0
2013-04-20,1265497456,114.48,0.11,0.0572,1.19,6887.0,20.546,8282881,7176655,4867108,8451097,8009954,7207178,5496277,8561730,8194605,7676363,5840570,3616489,4126649,5724746,3269747537528.0,1.442,95.245,176.17,65611223745490.0,60239166812288.0,40521346983024.0,63878563658389.0,59195518063539.0,64379979034981.0,65500515829720.0,65187993925759.0,62755459372970.0,49041470972535.0,31265747259647.0,2.4438673792603e+26,0.601,5988.0,5650.0,7485.0,7293.0,5099.0,6263.0,6207.0,6721.0,6825.0,5530.0,6323.0,5790.0,7332.0,6024.0,5279.0,4181.0,4565.0,487577.0,6966124.0,4370125.0,0.141,1.387,0.386,52.44,196.525,170504642,213623611,180359331,1.105,0.099,0.052,0.103,0.103,0.078,2.802,1.873,54.16,795.961,0.053,0.046,0.058,0.053,0.051,0.052,0.054,0.049,0.033,0.041,0.025,0.05,1.177,2.704,1.733,56.459,58.233,78.906,646.552,8.782,8.905,8.625,-0.081,1163521921,1021666177,596110754,1170097628,1124914017,1200115025,1072042161,1139098610,1211216981,723430795,896047453,1101715612,164654860708931584,1.3083802872558643e+17,2.007252594814136e+17,2.914,1.794,55.142,57.896,61.377,81.011,672.673,3420,3419,3581.0,0.558,46.078,56.532,147.786,90.185,43.32,3.312,0.941,1.311,1.448,1.349,1.316,1.265,1.338,1.38,1.367,1.33,1.232,1.318,1.414,1.383,1.353,1.295,0.512,0.573,0.065,0.082,0.604,170781,176359,171107,161030,171536,172470,169930,159026,171883,164212,50928,648423523,0.309,55529,56931,53871,57904,56535,55956096,0.366,57196,22905,131164512,0.96,0.359,20.466,20.405,20.159,19.934,19.549,20.481,20.387,20.235,20.004,19.717,20.486,20.448,20.309,20.102,19.701,0.688,1.329,0.118,0.143,0.061,68.447,55.163,6.916,40228,404579949,0.41,105.286,92.513,116.643,105.881,101.875,104.81,108.586,97.039,103.222,109.969,73.899,65.561,81.026,50.491,99.145,1365.0,1075.0,1641.0,2.876,1.716,57.759,61.222,78.906,646.552,114.295,83.838,0,1,0,0
