Date,difficulty-btc-std-30,difficulty-btc-var-90,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-30,hashrate-btc-trx-90,mining_profitability-btc-wma-90,mining_profitability-btc-trx-7,mining_profitability-btc-trx-90,sentinusd-btc-wma-90,transactionfees-btc-sma-90,transactionfees-btc-trx-14,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-mom-14,confirmationtime-btc-std-30,confirmationtime-btc-trx-90,transactionvalue-btc-wma-90,transactionvalue-btc-trx-30,mediantransactionvalue-btc-sma-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-trx-30,size-btc-sma-90,size-btc-std-90,size-btc-trx-30,transactions-btc-sma-90,transactions-btc-std-30,transactions-btc-var-30,transactions-btc-trx-14,transactions-btc-trx-30,transactions-btc-trx-90,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-90,sentbyaddress-btc-trx-7,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-14,top100cap-btc-wma-90,activeaddresses-btc-sma-7,activeaddresses-btc-sma-90,activeaddresses-btc-ema-90,activeaddresses-btc-wma-7,activeaddresses-btc-wma-90,activeaddresses-btc-trx-7,price-btc-rsi-90,bitcoin-price_raw_7d
2013-06-03,1544561,6392102027625.0,0.795,1.042,0.868,99.764,0.926,6025.0,-0.028,0.424,105614749,0.094,0.31,0.052,0.004,1.791,-0.064,2223,-0.938,72.919,1.27,-0.078,164044,54876,-0.026,55585,13798,47596045,-0.26,-0.025,0.24,51636,50056,52427,-0.434,0.357,19.93,19.944,20.009,19.939,19.919,20.047,74854.0,80583,76879,73819.0,82530,-0.48,57.77,104.06
2013-06-04,1523457,6361116780823.0,0.773,1.028,0.872,99.764,0.931,6003.0,-0.133,0.418,104634603,0.094,0.332,0.052,0.002,1.921,-0.065,2201,-0.959,73.703,1.237,-0.103,163324,54958,-0.054,55527,13611,46315161,-0.237,-0.03,0.237,51698,50194,52440,-0.293,0.353,19.934,19.923,19.995,19.936,19.895,20.044,75198.0,80688,76917,74763.0,82487,-0.326,57.645,106.555
2013-06-05,1651231,6438715473404.0,0.776,1.018,0.876,99.854,0.937,5956.0,-0.543,0.413,103744760,0.095,0.376,0.052,0.002,1.942,-0.065,2180,-0.978,74.33,1.235,-0.122,162723,54442,-0.08,55414,13553,45922361,-0.207,-0.033,0.234,51745,50109,52378,-0.197,0.349,19.94,19.916,19.986,19.934,19.885,20.042,74928.0,80825,76956,75630.0,82443,-0.149,57.703,108.05
2013-06-06,2178480,6773409257296.0,0.839,1.016,0.88,99.911,0.944,5905.0,-1.073,0.406,103047665,0.096,0.35,0.053,-0.0015,1.956,-0.065,2164,-0.991,74.898,1.232,-0.144,162523,54591,-0.104,55400,13576,46080090,-0.182,-0.035,0.231,51867,50142,52353,-0.077,0.346,19.943,19.903,19.976,19.932,19.87,20.04,74219.0,81010,76875,75215.0,82277,-0.098,57.565,106.945
2013-06-07,2548180,7076921022618.0,0.934,1.021,0.885,99.911,0.951,5852.0,-1.594,0.4,102067049,0.096,0.269,0.053,-0.005,1.96,-0.066,2144,-1.002,75.711,1.229,-0.166,162501,54602,-0.124,55363,13482,45440029,-0.171,-0.039,0.228,52049,50221,52342,0.059,0.342,19.947,19.891,19.965,19.929,19.858,20.037,73974.0,81228,76806,75102.0,82117,-0.097,56.713,102.855
2013-06-08,2822924,7349250769370.0,1.041,1.031,0.891,99.911,0.957,5801.0,-1.99,0.393,100391536,0.097,0.2,0.053,-0.009,1.971,-0.066,2112,-1.017,76.336,1.225,-0.188,161806,55010,-0.147,55078,13301,44230947,-0.187,-0.045,0.225,52042,49490,52053,-0.217,0.338,19.951,19.886,19.958,19.927,19.854,20.035,72610.0,81242,76399,71173.0,81613,-0.438,55.866,100.25
2013-06-09,3028666,7590398497552.0,1.146,1.043,0.896,99.911,0.964,5736.0,-2.471,0.385,99343995,0.097,0.097,0.053,-0.011,1.978,-0.066,2094,-1.027,76.844,1.222,-0.212,161400,55287,-0.169,54913,13216,43664766,-0.235,-0.056,0.222,52058,48692,51725,-0.679,0.334,19.957,19.89,19.955,19.927,19.858,20.034,71292.0,81276,75964,67170.0,81071,-0.9,54.994,100.355
2013-06-10,3178831,7800364207164.0,1.24,1.058,0.901,99.911,0.972,5676.0,-2.831,0.378,97855110,0.098,-0.035,0.054,-0.012,1.966,-0.067,2066,-1.039,77.361,1.209,-0.239,160720,55864,-0.193,54874,11940,35641253,-0.299,-0.069,0.218,52091,48271,51508,-0.981,0.329,19.962,19.892,19.952,19.927,19.862,20.033,68593.0,81290,75634,64588.0,80625,-1.245,54.647,100.846
2013-06-11,3301942,7979147898205.0,1.318,1.073,0.907,99.911,0.979,5623.0,-2.951,0.37,96598098,0.098,-0.132,0.054,-0.01,1.977,-0.067,2041,-1.049,77.929,1.206,-0.263,160226,56396,-0.218,54796,11339,32145753,-0.351,-0.081,0.215,52102,48087,51361,-1.051,0.325,19.966,19.891,19.948,19.926,19.863,20.031,66876.0,81330,75436,64092.0,80302,-1.354,55.029,103.663
2013-06-12,3449419,8159408765588.0,1.377,1.088,0.913,99.911,0.986,5571.0,-2.913,0.361,95282074,0.099,-0.205,0.054,-0.009,2.046,-0.067,2017,-1.058,78.588,1.203,-0.289,159674,57518,-0.245,54660,11387,32417107,-0.407,-0.096,0.211,52123,47782,51169,-1.064,0.32,19.971,19.902,19.949,19.927,19.878,20.031,64747.0,81359,75179,63314.0,79916,-1.387,55.258,105.104
2013-06-13,3566600,8329634192341.0,1.416,1.102,0.918,99.911,0.994,5509.0,-2.923,0.353,94073242,0.1,-0.256,0.055,-0.01,2.042,-0.068,1997,-1.064,79.484,1.196,-0.315,158956,58458,-0.274,54443,10894,29668535,-0.474,-0.113,0.207,52130,47682,51039,-0.938,0.315,19.978,19.911,19.951,19.928,19.891,20.031,63757.0,81391,74985,63712.0,79586,-1.305,55.049,105.826
2013-06-14,3656398,8471283260415.0,1.436,1.115,0.924,99.911,1.002,5452.0,-2.861,0.344,93118569,0.1,-0.35,0.055,-0.012,1.945,-0.069,1977,-1.065,80.077,1.197,-0.343,159286,57472,-0.301,54620,10046,25231841,-0.515,-0.128,0.203,52379,48207,51120,-0.436,0.311,19.984,19.923,19.954,19.929,19.907,20.032,64042.0,81667,75002,66713.0,79462,-0.958,54.279,106.072
2013-06-15,3720798,8584355969811.0,1.439,1.126,0.93,99.911,1.009,5389.0,-2.822,0.336,91475692,0.101,-0.426,0.055,-0.015,1.883,-0.069,1950,-1.069,80.649,1.198,-0.372,159460,56611,-0.331,54626,11096,30780263,-0.598,-0.149,0.199,52414,47508,50790,-0.46,0.306,19.991,19.934,19.957,19.931,19.924,20.032,63407.0,81687,74536,64155.0,78850,-1.02,53.795,103.671
2013-06-16,3792079,8713395365933.0,1.433,1.136,0.935,99.918,1.017,5327.0,-2.763,0.326,90021153,0.101,-0.53,0.056,-0.012,1.881,-0.07,1925,-1.072,80.662,1.197,-0.404,159447,56658,-0.361,54620,11144,31045956,-0.672,-0.17,0.195,52339,46639,50386,-0.813,0.301,19.999,19.947,19.962,19.933,19.942,20.033,62290.0,81575,73970,60500.0,78127,-1.353,53.812,101.679
2013-06-17,4302806,9381995875102.0,1.482,1.154,0.941,99.955,1.025,5247.0,-2.997,0.317,88768307,0.101,-0.63,0.056,-0.01,1.909,-0.07,1901,-1.074,80.712,1.195,-0.431,159566,56475,-0.385,54619,11265,31726369,-0.724,-0.19,0.19,52280,46281,50139,-1.005,0.296,20.006,19.96,19.967,19.936,19.961,20.034,61710.0,81444,73595,59153.0,77584,-1.555,53.891,98.478
2013-06-18,4696563,9998742855170.0,1.557,1.176,0.947,99.955,1.032,5172.0,-3.223,0.307,87676683,0.102,-0.711,0.056,-0.008,2.01,-0.07,1881,-1.074,80.989,1.199,-0.452,160071,55280,-0.403,54617,11342,32161866,-0.756,-0.209,0.186,52305,46192,49977,-0.955,0.291,20.013,19.971,19.972,19.938,19.978,20.035,61275.0,81452,73375,59616.0,77191,-1.495,54.346,97.247
2013-06-19,5001056,10563636306135.0,1.638,1.202,0.954,99.955,1.039,5108.0,-3.206,0.297,86472786,0.102,-0.779,0.057,-0.007,1.911,-0.07,1858,-1.072,81.275,1.201,-0.468,160440,54835,-0.414,54523,11397,32470090,-0.767,-0.226,0.181,52345,46352,49897,-0.661,0.286,20.021,19.985,19.979,19.941,19.996,20.036,62044.0,81445,73282,61583.0,76921,-1.175,54.577,98.0
2013-06-20,5231893,11076676227999.0,1.713,1.229,0.962,99.955,1.045,5043.0,-3.07,0.287,85620395,0.103,-0.703,0.057,-0.007,1.897,-0.07,1841,-1.067,81.406,1.208,-0.463,160748,54472,-0.419,54434,11350,32206639,-0.738,-0.239,0.177,52304,46395,49780,-0.353,0.281,20.029,19.996,19.985,19.944,20.012,20.037,62230.0,81364,73158,62983.0,76618,-0.803,54.694,96.6
2013-06-21,5398530,11537862620761.0,1.773,1.256,0.969,99.955,1.052,4980.0,-2.826,0.277,84688907,0.103,-0.633,0.057,-0.004,1.871,-0.069,1825,-1.057,82.027,1.208,-0.458,160824,54291,-0.423,54369,11400,32491635,-0.706,-0.251,0.173,52373,46571,49711,-0.006,0.276,20.037,20.008,19.991,19.947,20.027,20.038,61278.0,81387,73068,64700.0,76348,-0.417,54.734,92.242
2013-06-22,5506800,12039840093389.0,1.814,1.283,0.977,99.955,1.058,4913.0,-2.633,0.267,83159631,0.104,-0.494,0.057,-0.003,1.871,-0.069,1797,-1.051,82.394,1.213,-0.447,160687,54663,-0.429,54294,11012,30316522,-0.684,-0.263,0.168,52269,46148,49439,-0.018,0.271,20.045,20.013,19.995,19.949,20.035,20.039,61959.0,81271,72750,64025.0,75847,-0.333,54.261,89.283
2013-06-23,5560113,12616539901603.0,1.835,1.307,0.984,99.955,1.065,4842.0,-2.559,0.256,81417928,0.104,-0.413,0.057,-0.002,1.876,-0.069,1766,-1.049,82.588,1.208,-0.443,160000,55791,-0.438,54177,11521,33185345,-0.697,-0.278,0.164,52148,45388,49045,-0.378,0.266,20.052,20.022,20.0,19.952,20.045,20.039,62426.0,81114,72295,61549.0,75205,-0.545,53.871,89.829
2013-06-24,5585746,13153769000563.0,1.837,1.329,0.992,99.955,1.072,4772.0,-2.505,0.246,80240275,0.104,-0.372,0.058,-0.003,1.926,-0.069,1745,-1.046,82.721,1.206,-0.438,159712,56028,-0.444,54124,11629,33808393,-0.703,-0.292,0.159,52104,45344,48882,-0.461,0.26,20.057,20.03,20.005,19.955,20.054,20.04,63563.0,81024,72132,62158.0,74847,-0.532,53.248,85.608
2013-06-25,5626064,13651527390268.0,1.82,1.347,0.999,99.955,1.078,4704.0,-2.414,0.235,79294749,0.104,-0.392,0.058,-0.005,1.941,-0.068,1729,-1.037,82.883,1.196,-0.436,159014,56030,-0.45,54028,11340,32146929,-0.702,-0.305,0.154,52026,45236,48696,-0.444,0.255,20.061,20.03,20.007,19.956,20.054,20.04,63252.0,80897,71895,61612.0,74416,-0.501,53.01,83.204
2013-06-26,5625447,14109815070719.0,1.788,1.363,1.007,99.955,1.084,4636.0,-2.301,0.224,78173991,0.104,-0.419,0.058,-0.005,1.94,-0.068,1709,-1.027,83.149,1.191,-0.436,158408,56493,-0.456,53858,11324,32058252,-0.689,-0.317,0.15,51903,45232,48546,-0.325,0.25,20.065,20.033,20.01,19.959,20.056,20.039,62659.0,80570,71744,62049.0,74066,-0.371,53.14,81.424
2013-06-27,5583881,14528632041915.0,1.743,1.374,1.014,99.955,1.09,4571.0,-2.118,0.214,76919252,0.104,-0.501,0.058,-0.005,1.923,-0.068,1686,-1.018,83.331,1.184,-0.441,157848,56712,-0.461,53679,10943,29936009,-0.666,-0.327,0.145,51747,45118,48360,-0.238,0.245,20.067,20.04,20.015,19.961,20.061,20.04,61713.0,80323,71508,61640.0,73637,-0.31,52.866,78.461
2013-06-28,5500436,14907978303857.0,1.686,1.383,1.021,99.955,1.095,4501.0,-2.043,0.203,75841216,0.104,-0.555,0.058,-0.005,1.922,-0.067,1664,-1.009,83.694,1.18,-0.441,157265,56548,-0.463,53571,10679,28510188,-0.619,-0.334,0.141,51726,45420,48317,0.052,0.24,20.069,20.048,20.02,19.964,20.068,20.041,61644.0,80218,71445,63365.0,73379,-0.096,52.021,73.017
2013-06-29,5438446,15394620945548.0,1.634,1.389,1.028,99.962,1.101,4430.0,-2.045,0.192,74479422,0.104,-0.659,0.058,-0.005,1.92,-0.067,1644,-1.0,83.968,1.175,-0.45,156797,57541,-0.469,53489,10938,29907270,-0.619,-0.344,0.136,51720,45003,48037,-0.005,0.235,20.072,20.061,20.028,19.968,20.079,20.042,61987.0,80182,71215,63199.0,72956,-0.037,51.456,66.0
2013-06-30,5432833,16060496285642.0,1.6,1.397,1.035,99.968,1.106,4353.0,-2.23,0.181,72948483,0.104,-0.731,0.058,-0.005,1.955,-0.066,1622,-0.99,83.961,1.173,-0.462,156279,58987,-0.479,53247,12176,37063029,-0.678,-0.36,0.131,51559,44312,47654,-0.366,0.23,20.074,20.072,20.036,19.972,20.09,20.044,61764.0,79901,70759,60325.0,72304,-0.314,51.554,69.751
2013-07-01,5357729,16673454331131.0,1.575,1.404,1.042,99.968,1.111,4279.0,-2.413,0.169,72222843,0.103,-0.853,0.058,-0.008,1.874,-0.066,1616,-0.971,84.074,1.165,-0.479,155588,59526,-0.489,52979,12160,36964283,-0.731,-0.377,0.126,51402,44563,47580,-0.298,0.225,20.076,20.091,20.047,19.978,20.108,20.047,62309.0,79643,70713,62053.0,72057,-0.234,50.752,73.549
2013-07-02,5210128,17233495082015.0,1.551,1.409,1.049,99.968,1.116,4205.0,-2.603,0.158,71276696,0.103,-0.949,0.057,-0.01,1.843,-0.065,1603,-0.949,84.035,1.158,-0.493,154845,59749,-0.498,52709,12315,37914972,-0.774,-0.393,0.121,51134,44592,47440,-0.168,0.22,20.079,20.112,20.06,19.984,20.129,20.051,62706.0,79165,70569,62515.0,71717,-0.122,50.301,72.494
2013-07-03,4983594,17740618538294.0,1.525,1.414,1.055,99.968,1.121,4135.0,-2.636,0.147,70513010,0.102,-1.047,0.057,-0.012,1.741,-0.065,1597,-0.918,84.099,1.143,-0.512,153338,59780,-0.512,52360,12315,37915243,-0.827,-0.411,0.115,50855,44725,47341,0.031,0.215,20.082,20.132,20.073,19.99,20.15,20.055,62853.0,78689,70469,63345.0,71428,0.034,49.969,75.989
2013-07-04,4666646,18235015089170.0,1.494,1.416,1.062,99.968,1.126,4060.0,-2.779,0.135,69813945,0.101,-1.172,0.057,-0.014,1.602,-0.064,1593,-0.881,83.65,1.134,-0.536,152307,60410,-0.528,52071,11954,35726061,-0.885,-0.43,0.11,50552,44554,47148,0.062,0.21,20.088,20.161,20.091,19.997,20.181,20.06,62830.0,78254,70258,62849.0,71036,0.054,49.42,81.5
2013-07-05,4465205,18760548192162.0,1.458,1.416,1.068,99.968,1.131,3988.0,-2.87,0.124,69225429,0.1,-1.278,0.057,-0.017,1.608,-0.064,1594,-0.835,83.468,1.131,-0.56,151547,61779,-0.546,51907,11393,32451046,-0.934,-0.449,0.105,50448,44431,46974,0.037,0.205,20.095,20.197,20.113,20.007,20.22,20.068,61673.0,78003,70044,62268.0,70646,0.005,48.43,84.999
2013-07-06,4459405,19239992594167.0,1.416,1.414,1.075,99.968,1.136,3914.0,-3.011,0.112,68132708,0.1,-1.379,0.056,-0.019,1.625,-0.063,1579,-0.793,83.342,1.123,-0.585,150201,62303,-0.566,51572,11292,31878877,-0.991,-0.469,0.099,50264,43822,46635,-0.284,0.2,20.103,20.243,20.141,20.019,20.27,20.078,61037.0,77664,69747,60984.0,70175,-0.166,47.198,88.095
2013-07-07,4420714,19673348295183.0,1.368,1.409,1.08,99.968,1.142,3840.0,-3.171,0.1,67044374,0.099,-1.512,0.056,-0.016,1.653,-0.063,1567,-0.753,82.518,1.115,-0.618,148879,63476,-0.591,51223,11698,34210606,-1.065,-0.492,0.093,49865,42984,46208,-0.827,0.194,20.113,20.282,20.166,20.03,20.315,20.087,60802.0,76941,69288,57936.0,69541,-0.552,47.914,88.156
2013-07-08,4348254,20060615295212.0,1.316,1.402,1.086,99.968,1.147,3773.0,-3.14,0.089,66341396,0.098,-1.612,0.055,-0.012,1.685,-0.063,1557,-0.714,81.196,1.11,-0.648,147938,64161,-0.614,50919,11545,33324290,-1.097,-0.512,0.087,49538,43127,46105,-0.853,0.189,20.123,20.323,20.194,20.042,20.364,20.098,59998.0,76396,69151,58497.0,69236,-0.607,48.628,89.295
2013-07-09,4240294,20401793594254.0,1.261,1.392,1.091,99.968,1.152,3706.0,-3.078,0.077,66160640,0.097,-1.681,0.054,-0.012,1.701,-0.063,1559,-0.668,78.46,1.103,-0.675,147214,64688,-0.635,50663,11525,33203878,-1.091,-0.529,0.082,49137,43419,46064,-0.548,0.184,20.132,20.36,20.22,20.055,20.408,20.108,60545.0,75669,69125,60494.0,69051,-0.377,48.441,89.925
2013-07-10,4094027,20696883192307.0,1.203,1.38,1.096,99.968,1.158,3647.0,-2.8,0.065,66030239,0.096,-1.752,0.054,-0.011,1.749,-0.063,1564,-0.616,78.39,1.092,-0.704,145841,63989,-0.655,50339,11518,33163288,-1.066,-0.543,0.076,48805,43617,46006,-0.182,0.179,20.136,20.389,20.243,20.066,20.444,20.118,60378.0,75005,69031,61572.0,68813,-0.134,49.095,88.775
2013-07-11,4522294,21999440010213.0,1.204,1.376,1.101,99.984,1.164,3580.0,-2.722,0.053,66011550,0.096,-1.778,0.054,-0.008,1.741,-0.063,1567,-0.56,78.932,1.087,-0.728,145301,64194,-0.671,50169,11171,31195831,-1.005,-0.553,0.071,48688,44348,46141,0.47,0.175,20.141,20.416,20.265,20.078,20.477,20.128,62162.0,74676,69126,64817.0,68777,0.295,50.103,86.483
2013-07-12,4821899,23233030431109.0,1.24,1.376,1.107,99.984,1.17,3514.0,-2.744,0.041,66039025,0.096,-1.802,0.054,-0.004,1.68,-0.063,1565,-0.505,79.272,1.085,-0.747,145376,64209,-0.675,50111,11323,32050874,-0.892,-0.556,0.065,48748,45373,46395,1.321,0.171,20.145,20.428,20.281,20.087,20.494,20.136,64726.0,74627,69331,68889.0,68860,0.859,50.73,83.838
2013-07-13,5005954,24382207146891.0,1.291,1.38,1.112,99.984,1.176,3457.0,-2.478,0.03,65853729,0.095,-1.754,0.054,-0.001,1.66,-0.063,1569,-0.448,79.731,1.079,-0.761,144713,64197,-0.676,49916,11390,32434849,-0.805,-0.559,0.06,48726,45214,46266,1.45,0.167,20.148,20.427,20.29,20.094,20.495,20.142,65666.0,74535,69195,68487.0,68607,0.98,51.278,83.858
2013-07-14,5087015,25446970157561.0,1.345,1.385,1.118,99.984,1.182,3399.0,-2.16,0.018,65078964,0.095,-1.711,0.054,-0.001,1.646,-0.063,1561,-0.398,79.619,1.065,-0.778,143996,64853,-0.679,49699,11175,31218383,-0.754,-0.564,0.055,48425,44359,45898,0.847,0.162,20.148,20.418,20.294,20.1,20.485,20.147,65602.0,73959,68738,64171.0,68033,0.517,51.289,83.889
2013-07-15,5070025,26427319463116.0,1.393,1.391,1.124,99.984,1.187,3341.0,-1.859,0.006,64571737,0.095,-1.682,0.054,0.002,1.641,-0.063,1557,-0.351,79.894,1.058,-0.797,143148,64880,-0.68,49354,11121,30917372,-0.717,-0.569,0.049,48141,44178,45747,0.377,0.158,20.146,20.405,20.296,20.105,20.469,20.151,65499.0,73536,68597,63352.0,67777,0.227,51.491,84.1
2013-07-16,5006246,27379933705045.0,1.43,1.397,1.13,99.984,1.193,3284.0,-1.586,-0.005,64546852,0.094,-1.578,0.054,0.003,1.607,-0.063,1564,-0.3,80.248,1.047,-0.809,142560,65080,-0.68,49162,11116,30891826,-0.676,-0.572,0.044,47996,44446,45751,0.268,0.154,20.145,20.389,20.295,20.109,20.447,20.154,65247.0,73103,68545,63532.0,67616,0.146,51.604,85.24
2013-07-17,5215479,28387180321968.0,1.454,1.403,1.136,99.984,1.198,3232.0,-1.164,-0.017,64698690,0.094,-1.447,0.054,0.004,1.572,-0.063,1575,-0.243,80.224,1.042,-0.818,142076,65664,-0.68,49095,10963,30044686,-0.624,-0.574,0.039,47899,44528,45701,0.228,0.15,20.144,20.383,20.299,20.114,20.433,20.158,64983.0,72890,68423,62972.0,67394,0.083,51.384,86.425
2013-07-18,5378296,29321476995436.0,1.463,1.406,1.141,99.984,1.204,3173.0,-1.03,-0.028,64814802,0.094,-1.286,0.054,0.004,1.455,-0.062,1583,-0.184,80.3,1.035,-0.82,141025,64190,-0.677,48891,10792,29115007,-0.564,-0.573,0.033,47652,44565,45639,0.199,0.146,20.146,20.421,20.322,20.126,20.46,20.169,63529.0,72425,68308,62521.0,67181,0.041,50.945,87.875
2013-07-19,5498821,30182823725449.0,1.459,1.408,1.147,99.984,1.209,3118.0,-0.942,-0.039,64603256,0.093,-1.203,0.054,0.005,1.255,-0.062,1586,-0.13,80.532,1.027,-0.827,140353,64756,-0.675,48762,10610,28141968,-0.525,-0.572,0.028,47587,44497,45548,0.121,0.142,20.147,20.438,20.337,20.136,20.469,20.178,60715.0,72250,68098,61328.0,66881,-0.096,50.443,89.193
2013-07-20,5579795,30971220512007.0,1.441,1.408,1.152,99.984,1.214,3064.0,-0.872,-0.051,63832688,0.093,-1.146,0.054,0.009,1.247,-0.062,1575,-0.091,80.279,1.024,-0.838,139907,65768,-0.677,48645,9849,24248654,-0.518,-0.574,0.023,47443,43754,45227,-0.338,0.138,20.147,20.449,20.349,20.144,20.472,20.187,59184.0,72056,67753,59249.0,66444,-0.407,50.447,88.506
2013-07-21,5622927,31686667355111.0,1.413,1.405,1.157,99.984,1.219,3013.0,-0.73,-0.062,63086805,0.092,-1.104,0.053,0.007,1.323,-0.062,1563,-0.065,80.032,1.016,-0.852,139195,66822,-0.681,48514,9574,22913728,-0.522,-0.576,0.018,47241,43241,44971,-0.783,0.134,20.147,20.459,20.36,20.153,20.477,20.195,59573.0,71605,67387,57234.0,65984,-0.771,50.453,88.353
2013-07-22,5720734,32571067958192.0,1.386,1.401,1.162,99.986,1.224,2954.0,-0.921,-0.073,63079729,0.092,-1.037,0.053,0.005,1.324,-0.062,1567,-0.038,80.108,1.009,-0.861,138478,66680,-0.682,48273,9376,21976354,-0.505,-0.576,0.013,47017,43244,44884,-0.884,0.13,20.147,20.47,20.372,20.161,20.484,20.204,59286.0,71240,67232,57420.0,65736,-0.865,50.493,91.241
2013-07-23,6312043,34551009323570.0,1.403,1.404,1.167,99.991,1.229,2895.0,-1.289,-0.084,63244314,0.091,-1.024,0.053,0.006,1.465,-0.062,1580,-0.005,80.215,0.999,-0.869,137529,65016,-0.678,47978,9376,21978625,-0.483,-0.574,0.008,46824,43423,44863,-0.709,0.126,20.149,20.471,20.379,20.168,20.483,20.211,59012.0,70815,67167,58673.0,65584,-0.715,50.712,93.05
2013-07-24,6759768,36408353862601.0,1.441,1.41,1.172,99.991,1.234,2844.0,-1.395,-0.095,63329052,0.09,-0.962,0.053,0.005,1.423,-0.062,1585,0.025,80.166,0.993,-0.87,136966,64563,-0.669,47754,9263,21449029,-0.434,-0.57,0.003,46643,43613,44853,-0.417,0.122,20.15,20.475,20.387,20.175,20.486,20.219,59423.0,70539,67139,60392.0,65475,-0.43,50.94,96.0
2013-07-25,7091160,38143101575284.0,1.485,1.418,1.178,99.991,1.238,2790.0,-1.529,-0.106,63326996,0.09,-0.878,0.052,0.003,1.488,-0.061,1586,0.051,80.107,0.993,-0.863,136772,64419,-0.652,47613,9125,20816736,-0.368,-0.562,-0.002,46518,43844,44864,-0.083,0.118,20.151,20.479,20.394,20.183,20.491,20.226,59889.0,70319,67124,62146.0,65385,-0.109,51.219,95.875
2013-07-26,7322030,39755252461621.0,1.526,1.427,1.184,99.991,1.242,2740.0,-1.551,-0.117,63304335,0.089,-0.853,0.052,0.002,1.489,-0.061,1592,0.076,80.167,0.987,-0.861,136311,64709,-0.637,47535,8804,19378139,-0.323,-0.556,-0.007,46502,43901,44825,0.128,0.115,20.154,20.479,20.4,20.189,20.492,20.234,60479.0,70148,67031,62896.0,65222,0.087,51.473,95.495
2013-07-27,7461716,41244806521610.0,1.557,1.436,1.189,99.991,1.247,2693.0,-1.406,-0.128,62704191,0.089,-0.768,0.052,0.0016666666666666,1.502,-0.06,1581,0.087,79.968,0.987,-0.857,136008,65228,-0.624,47479,8386,17581111,-0.297,-0.549,-0.011,46398,43383,44592,-0.069,0.111,20.158,20.481,20.406,20.196,20.496,20.241,60420.0,69414,66700,60773.0,64823,-0.081,51.332,95.372
2013-07-28,7515303,42611763755251.0,1.576,1.443,1.195,99.991,1.251,2643.0,-1.403,-0.138,62392529,0.088,-0.717,0.052,0.0013333333333333,1.502,-0.06,1578,0.092,79.523,0.981,-0.855,135525,65525,-0.612,47319,7305,13338942,-0.281,-0.543,-0.016,46179,42824,44335,-0.447,0.107,20.163,20.484,20.412,20.202,20.5,20.249,60143.0,68994,66315,57963.0,64378,-0.446,51.3,94.551
2013-07-29,7571808,44018597552125.0,1.58,1.449,1.201,99.991,1.256,2601.0,-1.173,-0.149,62401341,0.088,-0.656,0.052,0.001,1.509,-0.059,1580,0.095,79.696,0.975,-0.853,134740,64999,-0.6,47254,7405,13709783,-0.245,-0.535,-0.02,46222,43170,44379,-0.351,0.103,20.168,20.498,20.423,20.211,20.515,20.258,61165.0,68889,66341,59796.0,64345,-0.365,51.866,95.46
2013-07-30,7661649,45351713148531.0,1.571,1.453,1.206,99.991,1.26,2559.0,-0.865,-0.159,62953852,0.088,-0.528,0.051,0.002,1.526,-0.059,1595,0.106,79.79,0.972,-0.846,133958,64961,-0.588,47107,7024,12334635,-0.195,-0.524,-0.025,46196,43725,44501,0.07,0.1,20.174,20.515,20.436,20.22,20.532,20.268,61961.0,68737,66418,61972.0,64366,-0.038,52.217,96.892
2013-07-31,7693793,46574058204115.0,1.549,1.455,1.211,99.991,1.265,2517.0,-0.622,-0.169,63227038,0.087,-0.319,0.051,0.004,1.528,-0.059,1597,0.114,79.901,0.966,-0.829,133160,63602,-0.573,47041,8046,16185446,-0.093,-0.507,-0.029,46274,44733,44790,0.838,0.097,20.179,20.545,20.456,20.232,20.561,20.281,64105.0,68725,66736,66707.0,64634,0.627,52.786,97.39
2013-08-01,7668966,47685632718876.0,1.516,1.454,1.216,99.991,1.27,2474.0,-0.525,-0.18,64146959,0.087,-0.147,0.051,0.005,1.479,-0.059,1611,0.128,79.948,0.961,-0.808,132638,62742,-0.552,47034,9123,20807339,0.046,-0.484,-0.033,46425,45899,45153,1.729,0.094,20.184,20.561,20.47,20.241,20.576,20.291,70943.0,69074,67782,79257.0,65635,2.167,52.759,95.932
2013-08-02,7586607,48686436692814.0,1.473,1.45,1.22,99.991,1.275,2436.0,-0.324,-0.19,64510867,0.087,-0.073,0.051,0.006,1.498,-0.059,1614,0.139,80.246,0.955,-0.79,132213,62570,-0.53,47050,10027,25136947,0.207,-0.455,-0.036,46614,46713,45419,2.323,0.092,20.19,20.577,20.483,20.251,20.593,20.302,72639.0,69127,67935,80210.0,65760,2.736,52.676,94.179
2013-08-03,7718281,50461392016643.0,1.449,1.448,1.225,99.994,1.28,2391.0,-0.45,-0.2,64388095,0.087,-0.063,0.051,0.006,1.491,-0.059,1611,0.143,80.128,0.952,-0.775,131911,62437,-0.506,46999,10098,25494732,0.338,-0.426,-0.039,46615,46540,45362,2.139,0.09,20.194,20.579,20.49,20.258,20.598,20.311,73853.0,68998,67771,77171.0,65570,2.412,52.649,93.381
