Date,bitcoin-difficulty_raw,difficulty-btc-sma-3,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-var-90,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-90,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-90,mining_profitability-btc-std-90,transactionfees-btc-trx-90,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-90,fee_to_reward-btc-sma-90,transactions-btc-sma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-90,top100cap-btc-wma-90,price-btc-sma-90,price-btc-ema-90,price-btc-wma-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2020-02-14,15546745765529,15546745765529,15508524150165,15487311542860,15191362518268,13821245026553,15540101030422,15514013147537,15430363448227,15101315515956,14077866111167,15546745765530,15525805613731,15501819149887,15361353555897,14373311863349,1.0998746785774e+24,1.0924908778902e+20,1.1060774879284e+20,1.1144483246888e+20,1.0202952435243e+20,1.1057282087659e+20,1.0989725876671e+20,1.0376812046307e+20,1.100223395685e+20,1.1107520808413e+20,1.0647824756806e+20,2.1699230324132e+19,1.1771414916494e+38,0.227,0.148,0.03,-0.542,146996293348,156873640315,155135533175,1.234,309283,434140,436503,442925,15.108,15.073,15.037,15.122,8104.0,8649.0,8539.0,10152.0,9688.0,5316.0,9523.0
2020-02-15,15546745765529,15546745765529,15520045125876,15493072030715,15217041792596,13852653254310,15543423397976,15522196302035,15445881090534,15130052951413,14110149180493,15546745765530,15535361017573,15509743712910,15384281507334,14411234956513,1.1184951328404e+24,1.0862960446224e+20,1.0938529746023e+20,1.1131358788735e+20,1.0215170424414e+20,1.0956542372823e+20,1.0945339318589e+20,1.0375161984331e+20,1.0901028536464e+20,1.1053149903864e+20,1.0649995785183e+20,2.1596026567438e+19,1.1659709087537e+38,0.226,0.148,0.029,-0.538,147329646043,157491057793,155970035203,1.239,309932,434178,436244,442819,15.107,15.081,15.038,15.122,8121.0,8682.0,8584.0,9916.0,9666.0,5005.0,9519.0
2020-02-16,15546745765529,15546745765529,15531566101586,15498832518571,15242721066924,13884061482067,15545084581753,15528333667909,15459329713867,15156936358775,14141722731813,15546745765530,15542036177486,15516900210885,15405552731394,14448467758958,1.1351426335618e+24,1.0911071293326e+20,1.0960212583379e+20,1.1076009392822e+20,1.0222462659082e+20,1.0956024110079e+20,1.0945811323986e+20,1.0387854147362e+20,1.0902911957294e+20,1.1041620653123e+20,1.0666204246234e+20,2.1650752017714e+19,1.1718876573314001e+38,0.226,0.149,0.029,-0.534,147639938400,158000632818,156702937958,1.235,309794,431612,431630,438338,15.105,15.089,15.04,15.123,8137.0,8709.0,8624.0,9723.0,9850.0,5179.0,9407.0
2020-02-17,15546745765529,15546745765529,15543087077297,15504593006426,15268400341252,13915469709824,15545915173641,15532936692314,15470985187422,15182085352759,14172602358927,15546745765530,15545831093472,15523288643813,15425167228078,14485010270682,1.1498171807414e+24,1.0923801952553e+20,1.0971557589188e+20,1.1108664707275e+20,1.025690547537e+20,1.1014751439335e+20,1.0974886663051e+20,1.0410021728288e+20,1.0961080823443e+20,1.106229611678e+20,1.0692006804924e+20,2.1399126431402e+19,1.1448065300678002e+38,0.225,0.148,0.029,-0.53,147962703729,158422399113,157352411823,1.229,309948,434148,433051,439760,15.104,15.096,15.041,15.123,8154.0,8731.0,8659.0,9840.0,9755.0,5182.0,9623.0
2020-02-18,15546745765529,15546745765529,15546745765529,15510353494281,15294079615580,13946877937581,15546330469585,15536388960618,15481086597836,15205611831002,14202803312919,15546745765530,15546745765530,15528909011693,15443124997386,14520862491687,1.1625187743794e+24,1.1197011553729e+20,1.1047982012112e+20,1.1175684947121e+20,1.0285927290941e+20,1.1160142790274e+20,1.1047809237782e+20,1.0447278098466e+20,1.1112231354401e+20,1.1126587849947e+20,1.0732628367474e+20,2.1683554047794e+19,1.175441290359e+38,0.225,0.148,0.029,-0.526,148314629331,158881853066,158041749191,1.23,310031,436676,433758,440396,15.102,15.101,15.042,15.122,8172.0,8756.0,8696.0,10091.0,9520.0,5668.0,9728.0
2020-02-19,15546745765529,15546745765529,15546745765529,15516113982137,15319758889908,13977444116777,15546538117557,15538978161846,15489841153529,15227620471940,14232340509679,15546745765530,15546745765530,15533761314526,15459426039319,14556024421971,1.1753019585488e+24,1.1203105960037e+20,1.1043538300605e+20,1.1179022718006e+20,1.0314730811407e+20,1.1173245100792e+20,1.1061396391419e+20,1.0465105175844e+20,1.114028843534e+20,1.1131924957821e+20,1.0754001616446e+20,2.1503168645078e+19,1.1559656544467002e+38,0.225,0.148,0.029,-0.521,148768207875,159432374105,158824516904,1.226,310152,437892,434598,441048,15.099,15.105,15.042,15.122,8197.0,8785.0,8738.0,9612.0,9065.0,6288.0,9680.0
2020-02-20,15546745765529,15546745765529,15546745765529,15521874469992,15345438164236,14006038670074,15546641941543,15540920062767,15497428435129,15248209200558,14261228537280,15546745765530,15546745765530,15537845552312,15474070353875,14590514568098,1.1906429062963e+24,1.111484395146e+20,1.0925649607096e+20,1.1119699361264e+20,1.033313960934e+20,1.1018201144159e+20,1.0993591167846e+20,1.0455111994529e+20,1.1002538718733e+20,1.1056530938985e+20,1.0747313366218e+20,2.1108510738662e+19,1.1139230640105001e+38,0.224,0.148,0.029,-0.517,149236387157,159779005684,159405525764,1.219,310219,438416,434790,441028,15.095,15.108,15.041,15.119,8222.0,8803.0,8769.0,9688.0,8803.0,6167.0,9677.0
2020-02-21,15546745765529,15546745765529,15546745765529,15527634957847,15371117438564,14034633223371,15546693853536,15542376488457,15504004079182,15267469624105,14289481663176,15546745765530,15546745765530,15541161725050,15487057941055,14624376262503,1.2043485570872e+24,1.1081452288998e+20,1.100318053395e+20,1.1148196601542e+20,1.034349465451e+20,1.1088479018041e+20,1.10291843311e+20,1.0479071845161e+20,1.1085156797556e+20,1.1083988089759e+20,1.0773953928612e+20,2.1253414363435e+19,1.1292690552597002e+38,0.223,0.149,0.029,-0.512,149742558407,160149009821,160007235802,1.221,310576,439236,435725,441729,15.091,15.111,15.04,15.116,8249.0,8823.0,8801.0,9666.0,8706.0,6134.0,9302.0
2020-02-22,15546745765529,15546745765529,15546745765529,15533395445703,15396796712892,14063227776668,15546719809533,15543468807725,15509702970695,15285487439681,14317113841250,15546745765530,15546745765530,15543709832741,15498388800859,14657609505188,1.2164189109216e+24,1.1246903435137e+20,1.1054931940681e+20,1.1134537258809e+20,1.0364175366663e+20,1.1138000782218e+20,1.105697193873e+20,1.0500628337561e+20,1.1146051692945e+20,1.1104097486393e+20,1.0798490139488e+20,2.1321584285e+19,1.1365248910559001e+38,0.223,0.149,0.029,-0.507,150253567989,160502367440,160589306639,1.221,310989,438733,433836,439613,15.086,15.113,15.038,15.113,8276.0,8841.0,8832.0,9850.0,8690.0,6097.0,9137.0
2020-02-23,15546745765529,15546745765529,15546745765529,15539155933558,15422475987220,14091822329965,15546732787531,15544288047176,15514642010006,15302342815542,14344138718706,15546745765530,15546745765530,15545489875385,15508062933287,14690214296152,1.2268539677995e+24,1.1219201391936e+20,1.1065136342631e+20,1.1107575610943e+20,1.0388611530067e+20,1.1087432824567e+20,1.1037731239446e+20,1.0506301145523e+20,1.1106559580832e+20,1.1079852572911e+20,1.0807161913844e+20,2.0990185926403e+19,1.1014697630624001e+38,0.222,0.149,0.028,-0.503,150848313582,160922018199,161234205738,1.209,311057,436531,428989,434450,15.081,15.114,15.036,15.109,8308.0,8863.0,8867.0,9755.0,8572.0,6629.0,9216.0
2020-02-24,15546745765529,15546745765529,15546745765529,15544916421413,15448155261548,14120416883262,15546739276530,15544902476765,15518922510743,15318110747799,14370569642812,15546745765530,15546745765530,15546501852981,15516080338340,14722190635395,1.2356537277209e+24,1.1162531249328e+20,1.1043166600941e+20,1.1091341582726e+20,1.0428506753597e+20,1.107574685879e+20,1.1035283293756e+20,1.0517147012243e+20,1.1097846479314e+20,1.1072898538737e+20,1.0820594365518e+20,2.0053903231063e+19,1.005397587002e+38,0.222,0.149,0.029,-0.498,151386275902,161294875822,161828463462,1.195,311141,438826,429339,434314,15.075,15.114,15.034,15.105,8337.0,8883.0,8899.0,9520.0,8754.0,6658.0,9139.0
2020-02-25,15509350562257,15534280697772,15541403593633,15544074679581,15472588029100,14148595934300,15528044919394,15536014498138,15517646250945,15330448800345,14395597794888,15528048163894,15537396964712,15541759738427,15520028422256,14752716650318,1.2416720322938e+24,1.1050067182569e+20,1.1123539368149e+20,1.1091253208754e+20,1.045981531543e+20,1.1108039024827e+20,1.1053519087969e+20,1.0534746816458e+20,1.1134482679731e+20,1.1087517669146e+20,1.0840142307286e+20,1.9716902899372e+19,9.718906498581899e+37,0.221,0.149,0.029,-0.494,151855936168,161565907401,162317266468,1.188,311330,441464,430350,434713,15.07,15.114,15.032,15.102,8362.0,8897.0,8925.0,9065.0,8791.0,6666.0,8829.0
2020-02-26,15486913440293,15514336589360,15532856118600,15539800942065,15496272892587,14176525683984,15507479179843,15523739233677,15513548542858,15340543293245,14419582754128,15504364535154,15523774426377,15534138239855,15520952642333,14782130221879,1.2454433246914e+24,1.0966508039181e+20,1.1084806999609e+20,1.1099888559218e+20,1.0466184975922e+20,1.1050099970242e+20,1.1029001476838e+20,1.0537796251601e+20,1.1074476912703e+20,1.1060565598609e+20,1.0844838588605e+20,1.9707061616107e+19,9.7092069385257e+37,0.22,0.149,0.029,-0.489,152175817628,161648630615,162613395644,1.193,311556,442551,432483,436129,15.065,15.113,15.03,15.098,8378.0,8901.0,8940.0,8803.0,8767.0,6685.0,8872.0
2020-02-27,15486913440293,15494392480948,15524308643566,15535527204548,15505709783495,14204455433667,15497196310068,15514532785331,15509997195849,15349986528538,14443040571406,15490652960621,15512288756800,15527086572952,15520348806701,14810929952786,1.2476544752542e+24,1.1133681051164e+20,1.1124262501312e+20,1.1135120003898e+20,1.0487139868274e+20,1.1067503508867e+20,1.1038783737038e+20,1.0551924389146e+20,1.1087252847412e+20,1.1065774498655e+20,1.0860540600341e+20,1.9605142192789e+19,9.6090400099872e+37,0.22,0.149,0.029,-0.485,152434744390,161625070211,162798028931,1.188,311861,441244,434092,437088,15.06,15.112,15.028,15.095,8392.0,8898.0,8949.0,8706.0,9024.0,6228.0,9033.0
2020-02-28,15486913440293,15486913440293,15515761168532,15531253467031,15506403600319,14232385183350,15492054875181,15507627949071,15506919361775,15358820522845,14465982832261,15486913440294,15502939955982,15520604737718,15519136139398,14839115843042,1.2483054839822e+24,1.1161950209301e+20,1.1121701249149e+20,1.1140711529661e+20,1.0519122758934e+20,1.1157592281715e+20,1.1084227967244e+20,1.0578105596093e+20,1.1169773754601e+20,1.1105003485838e+20,1.0888145642912e+20,1.9474727453323e+19,9.48162523453e+37,0.219,0.15,0.028,-0.48,152658366641,161563642790,162938586693,1.184,312874,441519,437682,440217,15.054,15.111,15.027,15.091,8403.0,8894.0,8956.0,8690.0,9099.0,6124.0,9320.0
2020-02-29,15486913440293,15486913440293,15507213693498,15526979729514,15507097417144,14260314933033,15489484157737,15502449321877,15504251905577,15367084582035,14488420867602,15486913440294,15495728023922,15514692734153,15517878709719,14866687892645,1.2473963508756e+24,1.1213824387519e+20,1.1230363911328e+20,1.1117134399541e+20,1.0558029745412e+20,1.1246314843738e+20,1.1131891420769e+20,1.0605466165342e+20,1.1263281787633e+20,1.1149022838562e+20,1.0916802538252e+20,1.9098394792634e+19,9.1187170913826e+37,0.218,0.149,0.029,-0.476,152941521332,161497300263,163067964521,1.182,313239,439398,435873,438161,15.05,15.11,15.026,15.089,8418.0,8890.0,8963.0,8572.0,9050.0,6266.0,9463.0
2020-03-01,15486913440293,15486913440293,15498666218464,15522705991997,15507791233969,14288244682717,15488198799015,15498565351481,15501940110206,15374815476116,14510365759310,15486913440294,15490652960621,15509350562257,15516576517664,14893646101596,1.2449270759342e+24,1.1397550468614e+20,1.1308375930275e+20,1.1147416698749e+20,1.0586309572182e+20,1.1352782686907e+20,1.1190790275397e+20,1.0637100396158e+20,1.137187642179e+20,1.1208873759076e+20,1.0949479327748e+20,1.9216525549256e+19,9.2318713546303e+37,0.218,0.149,0.029,-0.472,153210011023,161385659899,163144363254,1.173,313185,436464,432626,434686,15.044,15.109,15.025,15.085,8432.0,8883.0,8966.0,8754.0,8589.0,6451.0,9510.0
2020-03-02,15486913440293,15486913440293,15490118743431,15518432254480,15508485050793,14316174432400,15487556119654,15495652373684,15499936554218,15382047602837,14531828345705,15486913440294,15487714766078,15504578222030,15515229563233,14919990469894,1.240897659158e+24,1.1599976883761e+20,1.1381254066545e+20,1.1160870261923e+20,1.0620025171123e+20,1.1494648060289e+20,1.1269885934228e+20,1.067621407948e+20,1.1519662696056e+20,1.1290767713174e+20,1.0989709292915e+20,1.9423429043641e+19,9.431739895334199e+37,0.217,0.149,0.029,-0.468,153514570121,161349668022,163288055968,1.173,313255,437962,435183,436995,15.039,15.108,15.024,15.083,8448.0,8880.0,8973.0,8791.0,7886.0,6314.0,9558.0
2020-03-03,15486913440293,15486913440293,15486913440293,15514158516963,15509178867618,14344104182083,15487234779973,15493467640336,15498200139028,15388813140738,14552819226905,15486913440294,15486913440293,15500375713472,15513837846427,14945720997540,1.2353081005471e+24,1.166498849131e+20,1.135752783694e+20,1.1198334384511e+20,1.0635090131662e+20,1.1531764233171e+20,1.1302346155046e+20,1.0700319689972e+20,1.1571898068104e+20,1.1330261203173e+20,1.1015049824471e+20,1.9567942018254e+19,9.5726088707433e+37,0.217,0.149,0.029,-0.464,153827540094,161329629209,163440217110,1.171,313311,440148,437078,438711,15.034,15.107,15.023,15.08,8464.0,8878.0,8981.0,8767.0,7957.0,6722.0,9581.0
2020-03-04,15486913440293,15486913440293,15486913440293,15509884779446,15509872684442,14372225980874,15487074110133,15491829090325,15496695245863,15395142192322,14573348770056,15486913440294,15486913440293,15496743036582,15512401367245,14970837684534,1.2276177679596e+24,1.1895765822403e+20,1.1431136930792e+20,1.1233377332342e+20,1.0657733365518e+20,1.1632720659828e+20,1.1365997205242e+20,1.0735234365645e+20,1.1696086014258e+20,1.1400622690179e+20,1.105139811681e+20,1.9854476874508e+19,9.8550062990092e+37,0.217,0.149,0.029,-0.46,154128392603,161300980995,163576449975,1.17,313836,441025,440437,441872,15.027,15.105,15.021,15.076,8480.0,8876.0,8987.0,9024.0,7856.0,6822.0,9894.0
2020-03-05,15486913440293,15486913440293,15486913440293,15505611041929,15510566501267,14401226773659,15486993775213,15490600177817,15495391005120,15401062917997,14593427114457,15486913440294,15486913440293,15493680191362,15510920125687,14995336310016,1.2157362236458e+24,1.2202701372673e+20,1.1668191211919e+20,1.1309841689388e+20,1.0704573115184e+20,1.1858914620092e+20,1.1492653860505e+20,1.0792244057869e+20,1.1949157805061e+20,1.1535835466273e+20,1.1110111127717e+20,2.0357892062502e+19,1.0361094230712e+38,0.217,0.149,0.029,-0.456,154464376668,161376542512,163809650797,1.168,314215,442058,442568,443965,15.019,15.104,15.018,15.071,8498.0,8879.0,8999.0,9099.0,6696.0,6773.0,9561.0
2020-03-06,15486913440293,15486913440293,15486913440293,15501337304412,15511260318092,14430227566443,15486953607753,15489678493436,15494260663143,15406601661371,14613064176563,15486913440294,15486913440293,15491187177810,15509394121753,15019197555436,1.2021725873677e+24,1.2206153634592e+20,1.1684051921947e+20,1.1324732124668e+20,1.0728949497235e+20,1.1846704022569e+20,1.151037523329e+20,1.0813674631073e+20,1.1962376995294e+20,1.1565351172679e+20,1.1133468534827e+20,2.0335673887283e+19,1.0338490811248e+38,0.216,0.149,0.029,-0.452,154791503648,161480888603,164065912621,1.173,314805,441536,444403,445833,15.01,15.102,15.016,15.067,8515.0,8884.0,9013.0,9050.0,5278.0,6799.0,9710.0
2020-03-07,15486913440293,15486913440293,15486913440293,15497063566896,15511954134916,14459228359228,15486933524023,15488987230150,15493281033430,15411783066463,14632269654887,15486913440294,15486913440293,15489263995928,15507823355443,15042421420795,1.1869268591254e+24,1.2262033834902e+20,1.1737929111211e+20,1.1343175983465e+20,1.0751655414185e+20,1.1895699872768e+20,1.1555781534307e+20,1.0844454812787e+20,1.2033059792243e+20,1.1622734448446e+20,1.1166110807395e+20,2.0536601092492e+19,1.0543799610803001e+38,0.216,0.149,0.029,-0.448,155110182604,161563564872,164295608339,1.175,315188,440779,442132,443747,15.002,15.1,15.013,15.063,8532.0,8887.0,9024.0,8589.0,5401.0,7082.0,9760.0
2020-03-08,15486913440293,15486913440293,15486913440293,15492789829379,15512647951741,14488229152013,15486923482158,15488468782686,15492432021012,15416630187355,14651053034786,15486913440294,15486913440293,15487910645714,15506207826758,15065007906094,1.1699990389187e+24,1.2318955816915e+20,1.1858253142765e+20,1.1409290160774e+20,1.078330139628e+20,1.1968710228611e+20,1.1613039341229e+20,1.087959377386e+20,1.2127106249627e+20,1.1693708742519e+20,1.1203289315689e+20,2.0691181151017e+19,1.0703124435605001e+38,0.216,0.149,0.029,-0.444,155346722994,161459588091,164333464136,1.171,315066,438266,438850,440552,14.997,15.098,15.011,15.059,8544.0,8881.0,9026.0,7886.0,5316.0,7310.0,9656.0
2020-03-09,16076772598591,15683533159726,15571179034336,15530648888883,15533003740509,14523783935445,15781848040374,15635544736662,15570344098022,15459220020338,14682387530694,15781843019443,15634378229868,15565775014942,15542602965264,15099920948876,1.1679226964831e+24,1.2251083708328e+20,1.1925530296045e+20,1.1449500016508e+20,1.0814888913026e+20,1.1965104628419e+20,1.1634241204838e+20,1.0902936069537e+20,1.213822826088e+20,1.1728055714544e+20,1.1228747927357e+20,2.0520186416362e+19,1.0526951264056002e+38,0.216,0.149,0.029,-0.441,155471221446,161076297964,164084522692,1.172,315379,440689,441246,442986,14.993,15.096,15.009,15.055,8550.0,8859.0,9011.0,7957.0,5005.0,7280.0,9644.0
2020-03-10,16552923967337,16038870002074,15723466252485,15605189846389,15569231241568,14564629289641,16167386003856,15864889544331,15701354747264,15529781565306,14723498221609,16216538423248,15879814463118,15702078358736,15608404270221,15144517433093,1.1818653738092e+24,1.2258895104169e+20,1.196194179774e+20,1.1489894005017e+20,1.084840346895e+20,1.1946783895001e+20,1.1646722361157e+20,1.0923260532356e+20,1.2125184105113e+20,1.1752455657207e+20,1.1251007492517e+20,2.0182857863294e+19,1.0183693788248e+38,0.216,0.149,0.03,-0.437,155624989144,160730302468,163861715691,1.174,315806,443372,442970,444746,14.989,15.095,15.008,15.052,8557.0,8839.0,8998.0,7856.0,5179.0,7286.0,9733.0
2020-03-11,16552923967337,16394206844422,15875753470634,15681333455463,15605458742627,14605474643837,16360154985597,16036898150083,15814897309941,15595790752534,14763705380856,16473565405880,16087178891831,15828442908196,15671868317045,15188216217218,1.1924713652166e+24,1.2043010590492e+20,1.1969388206448e+20,1.1472240050765e+20,1.0866657821251e+20,1.1790912153982e+20,1.1590659359621e+20,1.0920062407191e+20,1.1967291310395e+20,1.1706510614132e+20,1.1249454577537e+20,1.9854134227721e+19,9.854666148309e+37,0.216,0.148,0.031,-0.434,155767960965,160351337108,163594955020,1.181,315536,443498,441264,443014,14.986,15.093,15.006,15.048,8565.0,8817.0,8983.0,6696.0,5182.0,6980.0,9719.0
2020-03-12,16552923967337,16552923967337,16028040688783,15757477064538,15639851709942,14646319998033,16456539476467,16165904604396,15913300864260,15657541282521,14803028866273,16552923967338,16256471516007,15944654976446,15732995105736,15231017301251,1.1997406707052e+24,1.1684092775288e+20,1.194339707398e+20,1.1493041093839e+20,1.0885819856787e+20,1.1661023954168e+20,1.15407297658e+20,1.0917791819239e+20,1.1813606303586e+20,1.1664220975721e+20,1.1248357716748e+20,1.9495027683238e+19,9.5014026092559e+37,0.216,0.148,0.031,-0.429,155667375262,159515279529,162859630982,1.202,315837,443613,444944,446550,14.983,15.091,15.005,15.045,8558.0,8771.0,8942.0,5278.0,5668.0,6846.0,9793.0
2020-03-13,16552923967337,16552923967337,16180327906932,15833620673613,15673390983336,14687165352229,16504731721902,16262659445132,15998583944671,15715307907348,14841488099263,16552923967338,16387692335646,16050714563486,15791902993310,15272920685192,1.203673290275e+24,1.1579967287491e+20,1.1893060461042e+20,1.1487131342142e+20,1.0898876966462e+20,1.1578014990158e+20,1.1508325053431e+20,1.092044379517e+20,1.1692947590268e+20,1.1634892951866e+20,1.1251712373172e+20,1.9376396313753e+19,9.3861183526906e+37,0.215,0.147,0.035,-0.424,155289768751,158128760793,161557681571,1.25,315652,441777,443615,445306,14.98,15.089,15.004,15.042,8537.0,8694.0,8869.0,5401.0,6288.0,6946.0,9659.0
2020-03-14,16552923967337,16552923967337,16332615125081,15909764282687,15706930256729,14728010706426,16528827844620,16335225575683,16072495947693,15769347653154,14879102074386,16552923967338,16480841350747,16146621669316,15848647056794,15313926369040,1.2042692239259e+24,1.1418991068842e+20,1.1840512451872e+20,1.1502434338223e+20,1.0928348793574e+20,1.1512591573939e+20,1.1481164686663e+20,1.0924111829749e+20,1.1585518111264e+20,1.1609099921309e+20,1.1255854403987e+20,1.8662035643954e+19,8.7067893594052e+37,0.215,0.147,0.037,-0.418,154952533595,156822344808,160313661015,1.271,315834,438444,439076,440886,14.977,15.088,15.004,15.04,8518.0,8622.0,8801.0,5316.0,6167.0,6745.0,9427.0
2020-03-15,16552923967337,16552923967337,16484902343231,15985907891762,15740469530123,14768856060622,16540875905978,16389650173597,16136553016979,15819900963746,14915889368736,16552923967338,16535918561311,16232376293936,15903227296188,15354034352797,1.201528471658e+24,1.101228637468e+20,1.1665621095798e+20,1.1429678266455e+20,1.0934192070125e+20,1.1257091988409e+20,1.1359563396069e+20,1.0894930134204e+20,1.1286295742009e+20,1.1486126395131e+20,1.1226579588358e+20,1.8460826698798e+19,8.5200530600768e+37,0.214,0.146,0.039,-0.412,154606697938,155510731714,159043142673,1.29,314681,433736,430486,432337,14.975,15.086,15.004,15.038,8498.0,8549.0,8730.0,5005.0,6134.0,6874.0,9444.0
2020-03-16,16552923967337,16552923967337,16552923967337,16062051500836,15774008803516,14809701414818,16546899936658,16430468622032,16192069143693,15867192770429,14951868151123,16552923967338,16552923967338,16307978437346,15955643711492,15393244636461,1.1954510334713e+24,1.073136430842e+20,1.1491224008374e+20,1.141879425102e+20,1.0937354581893e+20,1.1086174891734e+20,1.1270250516538e+20,1.0874716587592e+20,1.1060908097682e+20,1.1392289975576e+20,1.1205503142055e+20,1.8385098432195e+19,8.4502961090374e+37,0.213,0.145,0.042,-0.406,154243991883,154103001290,157655281123,1.32,314138,432485,428194,429835,14.973,15.085,15.005,15.038,8478.0,8471.0,8653.0,5179.0,6097.0,6793.0,9425.0
2020-03-17,16552923967337,16552923967337,16552923967337,16138195109911,15807548076910,14850546769014,16549911951998,16461082458358,16240183120179,15911433492811,14987056191040,16552923967338,16552923967338,16373428099546,16005896302706,15431557220033,1.1860369093658e+24,1.0390157011663e+20,1.1324526057916e+20,1.1368347339295e+20,1.0945709123105e+20,1.0866584646235e+20,1.1152121325181e+20,1.0843167828535e+20,1.0787311303298e+20,1.1264577317477e+20,1.1172577723783e+20,1.8040465345794e+19,8.1364597473202e+37,0.212,0.145,0.043,-0.399,153927532507,152796182241,156345363380,1.346,313739,433610,426278,427643,14.972,15.084,15.006,15.037,8460.0,8399.0,8581.0,5182.0,6629.0,6893.0,9261.0
2020-03-18,16552923967337,16552923967337,16552923967337,16214338718986,15841087350304,14891214395214,16551417959667,16484042835603,16281881899800,15952819975038,15021470867442,16552923967338,16552923967338,16428725280536,16053985069831,15468972103512,1.1739993087862e+24,1.0249182972482e+20,1.1146096781487e+20,1.1314828955415e+20,1.0947852714781e+20,1.0723163701815e+20,1.1064302372787e+20,1.0820041668854e+20,1.0582831503987e+20,1.1162808299657e+20,1.1147197909277e+20,1.7980846151319e+19,8.082770707934799e+37,0.211,0.144,0.046,-0.392,153535408654,151519418212,155043734510,1.379,312759,430217,421477,422368,14.969,15.081,15.006,15.035,8437.0,8328.0,8509.0,5668.0,6658.0,7074.0,9500.0
2020-03-19,16552923967337,16552923967337,16552923967337,16290482328060,15874626623697,14931262512396,16552170963502,16501263118536,16318020842138,15991536361638,15055129177330,16552923967338,16552923967338,16473869980316,16099910012865,15505493193009,1.1611454843455e+24,9.9669345070081e+19,1.0825513641148e+20,1.1206023116271e+20,1.0936083264439e+20,1.0472210061182e+20,1.0920864245321e+20,1.0776546498046e+20,1.0275486786065e+20,1.100320716686e+20,1.1100893704492e+20,1.8387653279796e+19,8.452644828449699e+37,0.209,0.143,0.048,-0.383,153235080843,150466021345,153946030161,1.419,312015,428309,419238,419565,14.969,15.079,15.008,15.035,8420.0,8270.0,8448.0,6288.0,6666.0,7129.0,9462.0
2020-03-20,16552923967337,16552923967337,16552923967337,16366625937135,15908165897091,14971310629578,16552547465420,16514178330737,16349341258832,16027754916845,15088047744143,16552923967338,16552923967338,16508862198887,16143671131810,15541134104107,1.1450839565252e+24,9.6044399367174e+19,1.0592203612104e+20,1.1114109270034e+20,1.0908779226585e+20,1.0209381350632e+20,1.0764743631562e+20,1.0726534371321e+20,9.965550931519e+19,1.0828689206588e+20,1.1047375275209e+20,1.9082961277662e+19,9.1039852781187e+37,0.207,0.143,0.048,-0.374,153061310915,149685220885,153104371250,1.473,311721,427409,419272,419014,14.971,15.079,15.01,15.036,8410.0,8226.0,8401.0,6167.0,6685.0,7157.0,9429.0
2020-03-21,16552923967337,16552923967337,16552923967337,16442769546209,15941705170484,15011358746760,16552735716379,16523864739887,16376485619966,16061636791070,15120242825972,16552923967338,16552923967338,16533701936247,16185268426664,15575894836805,1.1258147253252e+24,9.4286856430239e+19,1.0423838355933e+20,1.1108997399588e+20,1.0894025787291e+20,1.0162405078902e+20,1.0706183352924e+20,1.0707425029372e+20,9.8675316915936e+19,1.0747589209339e+20,1.1024260551826e+20,1.9200250813566e+19,9.2162407825958e+37,0.205,0.143,0.049,-0.365,152849382358,148873242239,152218192823,1.499,311331,424447,414719,413936,14.974,15.078,15.012,15.036,8398.0,8181.0,8352.0,6134.0,6228.0,7047.0,9356.0
2020-03-22,16552923967337,16552923967337,16552923967337,16518913155284,15975244443878,15051406863942,16552829841858,16531129546749,16400010732949,16093332737926,15151730323584,16552923967338,16552923967338,16548389192397,16224701897429,15609775391104,1.1033377907456e+24,9.5703200676378e+19,1.0291303221159e+20,1.1077080748138e+20,1.089844922013e+20,1.0219122489017e+20,1.0698544791752e+20,1.0704795592568e+20,9.8893913314369e+19,1.0713962645156e+20,1.1017529999462e+20,1.9153425155374e+19,9.1713423795627e+37,0.203,0.142,0.05,-0.355,152579701182,148066195143,151323758032,1.51,310268,419425,407231,405820,14.978,15.077,15.014,15.037,8382.0,8136.0,8302.0,6097.0,6124.0,6863.0,9330.0
