Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,hashrate-btc-wma-3,mining_profitability-btc-sma-7,mining_profitability-btc-wma-14,marketcap-btc-wma-3,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2015-03-12,4060711236,294.297,0.0294,3.282891220838586e+17,3.4883183235101523e+17,3.016,2.979,4052113660,294.032,292.115,294.11,291.01,257.124,235.894,229.253
2015-03-13,4009443994,291.01,0.0291,3.278683380900481e+17,3.378654463374809e+17,3.054,3.023,4032715775,293.092,291.563,292.599,283.365,260.716,235.993,229.8
2015-03-14,3874168653,283.365,0.0283,3.293950116808865e+17,3.287018055510856e+17,3.041,3.006,3950350864,289.557,287.464,287.736,283.896,259.368,232.263,230.569
2015-03-15,3882361636,283.896,0.0284,3.2739802309214e+17,3.281420717880231e+17,3.049,3.025,3900811035,286.09,285.68,284.905,290.818,261.797,220.026,230.832
2015-03-16,4010403902,290.818,0.0291,3.344007298326075e+17,3.312322078938142e+17,3.066,3.029,3945017272,286.026,288.249,287.268,288.825,267.213,220.804,233.557
2015-03-17,3976505646,288.825,0.0289,3.2164369185896755e+17,3.2685509305569216e+17,2.999,3.014,3972114396,287.846,288.537,288.668,273.617,256.186,226.535,235.626
2015-03-18,3711914210,273.617,0.0274,3.3211116034281286e+17,3.290035990964793e+17,3.032,3.036,3849859637,284.42,281.077,281.553,257.124,244.675,224.203,241.816
2015-03-19,3532769354,257.124,0.0257,3.444330721180449e+17,3.365275381497703e+17,2.978,2.975,3666440354,273.188,269.1,267.905,260.716,248.965,222.465,250.867
2015-03-20,3580986127,260.716,0.0261,3.253428641732164e+17,3.3283431618307405e+17,2.904,2.94,3586735216,263.819,264.908,261.669,259.368,247.396,224.044,248.304
2015-03-21,3581268900,259.368,0.0259,3.34785720067713e+17,3.332459934445847e+17,2.92,2.934,3573091385,259.07,262.138,259.444,261.797,251.271,223.809,247.452
2015-03-22,3663044667,261.797,0.0262,3.193576981423325e+17,3.254978997892551e+17,2.893,2.926,3622109655,260.627,261.968,260.807,267.213,245.128,225.98,243.001
2015-03-23,3703403660,267.213,0.0267,3.4907601159299494e+17,3.367881918552088e+17,2.857,2.902,3669594869,262.793,264.59,264.1,256.186,245.129,235.296,243.39
2015-03-24,3532367845,256.186,0.0256,3.834847952373843e+17,3.6132735117339405e+17,2.859,2.894,3611159254,261.732,260.388,260.797,244.675,245.298,234.356,245.632
2015-03-25,3406105421,244.675,0.0245,3.868979652525279e+17,3.794565829708726e+17,2.774,2.846,3497742602,256.025,252.532,252.268,248.965,243.148,231.602,245.012
2015-03-26,3473031729,248.965,0.0249,3.5479257136739226e+17,3.702764066407507e+17,2.78,2.806,3460612312,249.942,250.748,248.738,247.396,248.23,228.42,243.214
2015-03-27,3433843051,247.396,0.0247,3.8698391715648845e+17,3.762391432427775e+17,2.78,2.788,3442283005,247.012,249.072,247.465,251.271,253.57,218.799,242.511
2015-03-28,3492921032,251.271,0.0251,3.63286583772694e+17,3.697700261663895e+17,2.728,2.752,3469913488,249.211,250.172,249.595,245.128,252.689,221.019,242.731
2015-03-29,3384158959,245.128,0.0245,3.4982592060626675e+17,3.605058077534269e+17,2.695,2.734,3428693665,247.932,247.65,247.554,245.129,255.001,225.576,246.389
2015-03-30,3389671171,245.129,0.0245,3.316450727876758e+17,3.429789405580232e+17,2.673,2.713,3405042077,247.176,246.39,246.153,245.298,257.67,225.106,249.74
2015-03-31,3395850308,245.298,0.0245,3.476139516436707e+17,3.426596535187523e+17,2.639,2.698,3391842038,245.185,245.844,245.213,243.148,253.059,231.562,252.903
2015-04-01,3365836303,243.148,0.0243,3.2563458119460256e+17,3.339627866097846e+17,2.625,2.662,3379813450,244.525,244.496,244.195,248.23,248.466,235.075,262.642
2015-04-02,3439375607,248.23,0.0248,3.445199689491359e+17,3.387405034800276e+17,2.681,2.702,3407608289,245.559,246.363,246.047,253.57,243.593,234.385,260.055
2015-04-03,3499457349,253.57,0.0254,3.6498587947692326e+17,3.516053595872543e+17,2.653,2.678,3457159927,248.316,249.966,250.053,252.689,237.873,239.501,257.569
2015-04-04,3488881371,252.689,0.0253,3.523226844051005e+17,3.5524329685302746e+17,2.68,2.682,3484155736,251.496,251.328,252.239,255.001,235.894,240.104,256.101
2015-04-05,3531385869,255.001,0.0255,3.623819211382556e+17,3.5946283528362854e+17,2.669,2.67,3511896283,253.753,253.164,253.992,257.67,235.993,235.564,257.741
2015-04-06,3549165085,257.67,0.0258,3.453326701761987e+17,3.521807562016812e+17,2.63,2.628,3533191394,255.12,255.417,255.95,253.059,232.263,234.619,264.51
2015-04-07,3472966349,253.059,0.0253,3.50785852718679e+17,3.5090080327442816e+17,2.644,2.641,3508102514,255.243,254.238,254.92,248.466,220.026,232.198,271.941
2015-04-08,3430418919,248.466,0.0248,3.2222698310153894e+17,3.3559755415300864e+17,2.636,2.612,3464392423,253.065,251.352,251.531,243.593,220.804,240.039,267.655
2015-04-09,3376186560,243.593,0.0244,3.412476351569771e+17,3.364971207320943e+17,2.548,2.58,3410393978,248.373,247.473,246.795,237.873,226.535,242.641,268.562
2015-04-10,3292864085,237.873,0.0238,3.364360816669722e+17,3.356717497360478e+17,2.571,2.592,3343564049,243.311,242.673,241.545,235.894,224.203,241.37,269.981
2015-04-11,3256189108,235.894,0.0236,3.6182720656727424e+17,3.4993356969877005e+17,2.505,2.549,3288413676,239.12,239.283,237.837,235.993,222.465,241.467,281.268
2015-04-12,3260096190,235.993,0.0236,3.4347189885412864e+17,3.4841769856063034e+17,2.447,2.498,3264255145,236.587,237.638,236.273,232.263,224.044,241.493,291.386
2015-04-13,3196105575,232.263,0.0232,3.285936572980151e+17,3.390919960282419e+17,2.505,2.526,3227449702,234.717,234.951,234.112,220.026,223.809,242.205,304.274
2015-04-14,3054405506,220.026,0.022,3.8956912208882726e+17,3.615610966194192e+17,2.414,2.465,3135920643,229.427,227.488,226.766,220.804,225.98,236.365,293.763
2015-04-15,3087015706,220.804,0.0221,3.212744672568048e+17,3.4525921720765946e+17,2.369,2.409,3094327284,224.364,224.146,222.454,226.535,235.296,237.222,290.261
2015-04-16,3160494378,226.535,0.0227,3.35681372520516e+17,3.3986036236064275e+17,2.362,2.387,3118320009,222.455,225.341,223.54,224.203,234.356,236.928,290.258
2015-04-17,3125917649,224.203,0.0224,3.192695693751396e+17,3.25074320070521e+17,2.293,2.356,3130959568,223.847,224.772,224.414,222.465,231.602,236.816,282.262
2015-04-18,3104810727,222.465,0.0222,3.338019590281083e+17,3.292710647258316e+17,2.314,2.357,3121126976,224.401,223.618,223.723,224.044,228.42,236.105,277.177
2015-04-19,3130802733,224.044,0.0224,3.5296456153999795e+17,3.4096119534186976e+17,2.328,2.344,3121324550,223.571,223.831,223.544,223.809,218.799,232.979,277.466
2015-04-20,3121043742,223.809,0.0224,3.501482885275549e+17,3.483626579484395e+17,2.286,2.355,3121591237,223.439,223.82,223.663,225.98,221.019,233.256,274.834
2015-04-21,3145638247,225.98,0.0226,3.861707925279199e+17,3.686289193631224e+17,2.305,2.335,3134967493,224.611,224.9,224.934,235.296,225.576,235.065,276.116
2015-04-22,3282124576,235.296,0.0235,3.483138849130516e+17,3.61238588053736e+17,2.373,2.364,3209782327,228.362,230.098,230.276,234.356,225.106,237.015,278.551
2015-04-23,3265891331,234.356,0.0234,3.3744431533090515e+17,3.4918858472443386e+17,2.363,2.351,3251260232,231.878,232.227,233.273,231.602,231.562,240.003,276.546
2015-04-24,3229177898,231.602,0.0232,2.974197283767403e+17,3.1924361678415776e+17,2.392,2.359,3250240156,233.751,231.914,233.136,228.42,235.075,239.853,277.064
2015-04-25,3187759510,228.42,0.0228,3.5055377915197024e+17,3.306575182566932e+17,2.431,2.41,3214587610,231.459,230.167,230.47,218.799,234.385,238.622,282.729
2015-04-26,3056949035,218.799,0.0219,3.620482818241786e+17,3.474453553588464e+17,2.414,2.384,3129257337,226.273,224.483,224.14,221.019,239.501,237.372,288.564
2015-04-27,3156603574,221.019,0.0221,3.271501406035836e+17,3.426834607684897e+17,2.393,2.378,3128578050,222.746,222.751,221.512,225.576,240.104,237.443,290.788
2015-04-28,3208095683,225.576,0.0226,3.536258894480108e+17,3.4620437189587296e+17,2.422,2.393,3165740539,221.798,224.164,222.928,225.106,235.564,237.222,291.318
2015-04-29,3202952244,225.106,0.0225,3.24131116485381e+17,3.3446587815926784e+17,2.37,2.373,3196941946,223.9,224.635,224.581,231.562,234.619,236.889,294.087
2015-04-30,3307725062,231.562,0.0232,3.115371392548984e+17,3.227499233638877e+17,2.403,2.391,3256195893,227.414,228.098,228.412,235.075,232.198,234.263,290.804
2015-05-01,3331717817,235.075,0.0235,3.391848759939453e+17,3.274600038294784e+17,2.425,2.416,3302259303,230.581,231.587,232.242,234.385,240.039,232.298,287.751
2015-05-02,3309509076,234.385,0.0234,3.4958985848199354e+17,3.397794111147709e+17,2.389,2.425,3316614654,233.674,232.986,234.144,239.501,242.641,227.302,284.668
2015-05-03,3393955479,239.501,0.024,3.400806352739908e+17,3.4310108312995994e+17,2.433,2.436,3355433734,236.32,236.243,237.058,240.104,241.37,224.221,280.98
2015-05-04,3384638393,240.104,0.024,3.2524075649010554e+17,3.3424556641669094e+17,2.44,2.429,3375222535,237.997,238.174,238.95,235.564,241.467,226.123,280.317
2015-05-05,3332477694,235.564,0.0236,3.384047084395307e+17,3.3429604559544115e+17,2.475,2.466,3360110891,238.39,236.869,237.733,234.619,241.493,225.462,282.591
2015-05-06,3314913734,234.619,0.0235,3.584477392503542e+17,3.462322318533469e+17,2.536,2.492,3332389164,236.762,235.744,235.848,232.198,242.205,224.648,283.586
2015-05-07,3305313681,232.198,0.0232,3.686861577427869e+17,3.6022644336140845e+17,2.497,2.462,3313041034,234.127,233.971,233.566,240.039,236.365,225.153,282.593
2015-05-08,3402146805,240.039,0.024,3.484007890298341e+17,3.5683707030421344e+17,2.5,2.482,3355330252,235.619,237.005,236.522,242.641,237.222,224.866,279.109
2015-05-09,3416674030,242.641,0.0243,3.180196804902035e+17,3.365911295454858e+17,2.5,2.483,3393271563,238.293,239.823,240.033,241.37,236.928,226.036,278.091
2015-05-10,3410481792,241.37,0.0241,3.0897006920833946e+17,3.1855839293918464e+17,2.505,2.495,3411156707,241.35,240.596,241.571,241.467,236.816,229.474,272.542
2015-05-11,3412201679,241.467,0.0241,3.4327315110626925e+17,3.2762987870425626e+17,2.565,2.537,3412373775,241.826,241.032,241.63,241.493,236.105,229.253,263.326
2015-05-12,3411581351,241.493,0.0241,3.80357347781098e+17,3.560980691273364e+17,2.522,2.523,3411604867,241.443,241.263,241.464,242.205,232.979,229.8,264.516
2015-05-13,3416132922,242.205,0.0242,3.659590332852152e+17,3.66977491087326e+17,2.529,2.548,3413960524,241.722,241.734,241.845,236.365,233.256,230.569,265.458
2015-05-14,3348712224,236.365,0.0236,3.614068538968061e+17,3.660826626736319e+17,2.571,2.548,3381663978,240.021,239.049,239.167,237.222,235.065,230.832,267.668
2015-05-15,3359827888,237.222,0.0237,3.706658307186032e+17,3.667950388724134e+17,2.538,2.525,3365506839,238.597,238.136,237.767,236.928,237.015,233.557,264.053
2015-05-16,3353315841,236.928,0.0237,3.288335656339858e+17,3.4820653537263526e+17,2.526,2.507,3354719254,236.838,237.532,236.932,236.816,240.003,235.626,264.837
2015-05-17,3351835487,236.816,0.0237,3.7842202097488576e+17,3.605998374851788e+17,2.547,2.53,3353661005,236.989,237.174,236.921,236.105,239.853,241.816,264.722
2015-05-18,3335012282,236.105,0.0236,3.508911530024716e+17,3.5639184443183526e+17,2.496,2.517,3343670610,236.616,236.639,236.479,232.979,238.622,250.867,258.969
2015-05-19,3304045394,232.979,0.0233,3.409339718034234e+17,3.5050104039832294e+17,2.473,2.477,3322332705,235.3,234.809,234.66,233.256,237.372,248.304,257.854
2015-05-20,3311937929,233.256,0.0233,3.319199787692306e+17,3.3808650548614125e+17,2.454,2.485,3313152809,234.113,234.033,233.638,235.065,237.443,247.452,253.79
2015-05-21,3337093513,235.065,0.0235,3.750754299094144e+17,3.5500003651166054e+17,2.442,2.478,3323200298,233.767,234.549,234.114,237.015,237.222,243.001,231.748
2015-05-22,3362359212,237.015,0.0237,3.456776467031511e+17,3.531839631162246e+17,2.444,2.461,3345533765,235.112,235.782,235.739,240.003,236.889,243.39,232.887
2015-05-23,3416143231,240.003,0.024,3.253386903620104e+17,3.4040779906693024e+17,2.399,2.405,3385040271,237.361,237.893,238.184,239.853,234.263,245.632,233.452
2015-05-24,3421087082,239.853,0.024,3.032958407985736e+17,3.1770709163712096e+17,2.43,2.463,3409651153,238.957,238.873,239.43,238.622,232.298,245.012,229.848
2015-05-25,3395996535,238.622,0.0239,3.636941620300477e+17,3.371688096748554e+17,2.414,2.441,3407717833,239.493,238.747,239.263,237.372,227.302,243.214,229.287
2015-05-26,3383513426,237.372,0.0237,3.32258476056569e+17,3.379099321713679e+17,2.465,2.459,3393936739,238.616,238.06,238.202,237.443,224.221,242.511,219.892
2015-05-27,3391704866,237.443,0.0237,3.4291845292616045e+17,3.428277454869162e+17,2.442,2.449,3389689664,237.812,237.752,237.616,237.222,226.123,242.731,213.673
2015-05-28,3388941638,237.222,0.0237,3.2822909723189664e+17,3.3379711226740154e+17,2.436,2.443,3388958012,237.346,237.487,237.321,236.889,225.462,246.389,225.249
2015-05-29,3379588127,236.889,0.0237,3.6761008097787456e+17,3.5036781505390106e+17,2.453,2.45,3384725420,237.185,237.188,237.093,234.263,224.648,249.74,225.623
2015-05-30,3343346110,234.263,0.0234,3.1687721777189203e+17,3.356801520838584e+17,2.517,2.46,3363026037,236.125,235.726,235.632,232.298,225.153,252.903,227.685
2015-05-31,3308736481,232.298,0.0232,3.506746101877756e+17,3.4223139118080224e+17,2.457,2.463,3332081632,234.483,234.012,233.718,227.302,224.866,262.642,230.117
2015-06-01,3248200255,227.302,0.0227,3.4431677665650816e+17,3.4186279468613254e+17,2.439,2.429,3284236640,231.288,230.657,230.128,224.221,226.036,260.055,229.659
2015-06-02,3220297204,224.221,0.0224,3.291543848554592e+17,3.377952196778328e+17,2.436,2.448,3244338100,227.94,227.439,226.594,226.123,229.474,257.569,228.792
2015-06-03,3238445942,226.123,0.0226,3.546233453741335e+17,3.444159304149423e+17,2.418,2.425,3234022082,225.882,226.781,225.685,225.462,229.253,256.101,228.197
2015-06-04,3228292910,225.462,0.0225,3.314291598982256e+17,3.3878142588303814e+17,2.42,2.422,3230344637,225.269,226.122,225.476,224.648,229.8,257.741,228.016
2015-06-05,3214920514,224.648,0.0225,3.4346656245554765e+17,3.4131355875617555e+17,2.388,2.4,3223298884,225.411,225.385,225.165,225.153,230.569,264.51,227.614
2015-06-06,3231190362,225.153,0.0225,3.677531332454324e+17,3.536036140909072e+17,2.417,2.442,3225284171,225.088,225.269,225.036,224.866,230.832,271.941,229.058
2015-06-07,3224314056,224.866,0.0225,3.9292991230671296e+17,3.762937609777293e+17,2.369,2.398,3225040568,224.889,225.067,224.925,226.036,233.557,267.655,231.934
2015-06-08,3238710702,226.036,0.0226,3.4797077063288083e+17,3.6625421162622086e+17,2.422,2.418,3232658430,225.351,225.551,225.499,229.474,235.626,268.562,239.717
2015-06-09,3279584381,229.474,0.0229,3.713507317036807e+17,3.6715394144722336e+17,2.39,2.406,3256748100,226.792,227.513,227.56,229.253,241.816,269.981,240.53
2015-06-10,3280514713,229.253,0.0229,3.744320092753936e+17,3.6899471031104096e+17,2.436,2.431,3273237267,228.254,228.383,228.791,229.8,250.867,281.268,243.394
2015-06-11,3287819475,229.8,0.023,3.848583089849677e+17,3.791316128681989e+17,2.381,2.378,3284012039,229.509,229.092,229.564,230.569,248.304,291.386,240.462
2015-06-12,3305983932,230.569,0.0231,3.215680634889454e+17,3.5147546961866445e+17,2.423,2.399,3295684243,229.874,229.83,230.093,230.832,247.452,304.274,238.539
2015-06-13,3304740929,230.832,0.0231,3.555508726061766e+17,3.491078422968683e+17,2.403,2.424,3302335021,230.4,230.331,230.572,233.557,243.001,293.763,239.916
2015-06-14,3344177382,233.557,0.0234,3.8518810399253536e+17,3.647056867797876e+17,2.419,2.403,3324666323,231.653,231.944,232.151,235.626,243.39,290.261,238.114
2015-06-15,3378642955,235.626,0.0236,3.640686684037906e+17,3.696888476337399e+17,2.388,2.396,3354837427,233.338,233.785,234.138,241.816,245.632,290.258,232.617
2015-06-16,3463141820,241.816,0.0242,3.2319082855238886e+17,3.471496544095171e+17,2.37,2.372,3415148125,237.0,237.8,238.376,250.867,245.012,282.262,230.218
2015-06-17,3574492682,250.867,0.0251,3.284710119863932e+17,3.326438935779279e+17,2.433,2.459,3504734107,242.77,244.334,245.31,248.304,243.214,277.177,230.152
2015-06-18,3542517693,248.304,0.0248,3.88083414034127e+17,3.573971824378959e+17,2.502,2.469,3539946710,246.996,246.319,248.077,247.452,242.511,277.466,228.705
2015-06-19,3513100368,247.452,0.0247,3.877605381770329e+17,3.779865757642608e+17,2.474,2.459,3533138195,248.874,246.886,248.305,243.001,242.731,274.834,230.686
2015-06-20,3473990748,243.001,0.0243,3.4541578743065626e+17,3.666419754466632e+17,2.442,2.448,3498448445,246.252,244.943,245.369,243.39,246.389,276.116,233.043
2015-06-21,3491414117,243.39,0.0243,3.17833867078572e+17,3.386822857123131e+17,2.461,2.443,3489220702,244.614,244.166,243.937,245.632,249.74,278.551,231.588
2015-06-22,3512239650,245.632,0.0246,3.442357339734939e+17,3.3563178725134976e+17,2.519,2.484,3498922989,244.007,244.899,244.446,245.012,252.903,276.546,230.94
2015-06-23,3502780892,245.012,0.0245,3.5908266494546003e+17,3.472588883102927e+17,2.545,2.477,3504039349,244.678,244.956,244.948,243.214,262.642,277.064,228.015
2015-06-24,3479142218,243.214,0.0243,3.7747392618738086e+17,3.658038070710621e+17,2.472,2.486,3492538015,244.619,244.085,244.216,242.511,260.055,282.729,228.689
2015-06-25,3483579827,242.511,0.0243,3.7575249301347616e+17,3.735479993934111e+17,2.465,2.487,3485300802,243.579,243.298,243.162,242.731,257.569,288.564,230.404
2015-06-26,3470146305,242.731,0.0243,3.8290832223013645e+17,3.796173131507596e+17,2.477,2.483,3476123465,242.819,243.015,242.738,246.389,256.101,290.788,232.239
2015-06-27,3516258318,246.389,0.0246,3.3791117091450035e+17,3.592171083695107e+17,2.477,2.468,3495441232,243.877,244.702,244.524,249.74,257.741,291.318,235.295
2015-06-28,3549725202,249.74,0.025,3.463642168488562e+17,3.496372191009199e+17,2.501,2.481,3525306425,246.287,247.221,247.455,252.903,264.51,294.087,234.051
2015-06-29,3606334649,252.903,0.0253,3.3600246025987923e+17,3.3977449756527725e+17,2.486,2.503,3572452112,249.677,250.062,250.763,262.642,271.941,290.804,233.409
2015-06-30,3754186011,262.642,0.0263,3.5567635955597306e+17,3.4756636933939104e+17,2.529,2.529,3670825422,255.095,256.352,257.245,260.055,267.655,287.751,237.125
2015-07-01,3692483150,260.055,0.026,3.625935789379196e+17,3.5585598603089926e+17,2.516,2.516,3698692687,258.533,258.204,259.725,257.569,268.562,284.668,237.937
2015-07-02,3665967736,257.569,0.0258,3.396734829312694e+17,3.499806610375719e+17,2.584,2.575,3689509253,260.089,257.886,259.243,256.101,269.981,280.98,236.866
2015-07-03,3635668013,256.101,0.0256,3.961638320997296e+17,3.7173867351657626e+17,2.608,2.587,3655237110,257.908,256.993,257.249,257.741,281.268,280.317,236.899
2015-07-04,3656504074,257.741,0.0258,3.712715850896384e+17,3.7430265039990886e+17,2.649,2.602,3651135997,257.137,257.367,257.165,264.51,291.386,282.591,237.726
2015-07-05,3763158246,264.51,0.0265,3.7691692123981926e+17,3.782429609997123e+17,2.642,2.594,3706358483,259.45,260.939,260.852,271.941,304.274,283.586,238.381
2015-07-06,3844163843,271.941,0.0541,3.9940439210732864e+17,3.872197673151786e+17,2.707,2.665,3785885349,264.73,266.44,267.097,267.655,293.763,282.593,238.794
2015-07-07,3769614627,267.655,0.0535,3.6500241697786e+17,3.7845549273131085e+17,2.677,2.651,3793388302,268.035,267.047,268.559,268.562,290.261,279.109,238.724
2015-07-08,3809251996,268.562,0.0537,3.6986146483641056e+17,3.731656034286816e+17,2.752,2.698,3801858181,269.386,267.805,268.823,269.981,290.258,278.091,243.136
2015-07-09,3843289844,269.981,0.027,3.6281415323258816e+17,3.6552796772470886e+17,2.69,2.681,3819664692,268.733,268.893,269.121,281.268,282.262,272.542,245.262
2015-07-10,4001162215,281.268,0.0281,3.505725266741023e+17,3.578678918872835e+17,2.762,2.745,3916553055,273.271,275.081,275.388,291.386,277.177,263.326,243.701
2015-07-11,4158303514,291.386,0.0291,3.840293306829556e+17,3.693411997715777e+17,2.788,2.765,4053420803,280.879,283.233,284.446,304.274,277.466,264.516,243.629
2015-07-12,4322881706,304.274,0.0304,3.5832958618015763e+17,3.656033244300488e+17,2.845,2.79,4214402394,292.309,293.754,296.144,293.763,274.834,265.458,244.579
2015-07-13,4094251129,293.763,0.0294,3.5026695932653645e+17,3.585815635037811e+17,2.849,2.842,4181136719,296.474,293.758,296.87,290.261,276.116,267.668,245.811
2015-07-14,4099226298,290.261,0.0337,3.768444121583056e+17,3.648994568846589e+17,2.893,2.844,4134843810,296.099,292.01,293.764,290.258,278.551,264.053,246.638
2015-07-15,4096911231,290.258,0.029,3.723519097225646e+17,3.701685854684412e+17,2.899,2.873,4097239570,291.427,291.134,290.843,282.262,276.546,264.837,247.404
2015-07-16,3992405121,282.262,0.0282,3.667756848330605e+17,3.703125476837369e+17,2.912,2.843,4045044020,287.594,286.698,286.26,277.177,277.064,264.722,251.284
2015-07-17,3938277543,277.177,0.0277,3.590297241944868e+17,3.638320753286584e+17,2.875,2.85,3982759017,283.232,281.938,281.052,277.466,282.729,258.969,254.488
2015-07-18,3899877076,277.466,0.0277,3.937550160473072e+17,3.7768336356062656e+17,2.849,2.828,3928098572,278.968,279.702,278.169,274.834,288.564,257.854,259.868
2015-07-19,3849015725,274.834,0.0275,3.8058168628921466e+17,3.813808025260914e+17,2.828,2.82,3880846478,276.493,277.268,276.102,276.116,290.788,253.79,269.135
2015-07-20,3898337443,276.116,0.0276,3.803047168227263e+17,3.826387565156197e+17,2.79,2.824,3882153476,276.139,276.692,275.914,278.551,291.318,231.748,266.726
2015-07-21,3948340401,278.551,0.0279,3.59378028650326e+17,3.698875343142412e+17,2.745,2.778,3915118636,276.5,277.621,277.12,276.546,294.087,232.887,263.775
2015-07-22,3919721582,276.546,0.0277,3.598504926306973e+17,3.631020420025453e+17,2.741,2.8,3925697165,277.071,277.084,277.143,277.064,290.804,233.452,267.214
2015-07-23,3929066124,277.064,0.0277,3.8290642448688966e+17,3.712997145620319e+17,2.735,2.764,3929163656,277.387,277.074,277.139,282.729,287.751,229.848,268.111
2015-07-24,4028877185,282.729,0.0283,3.932194407619008e+17,3.842202773149966e+17,2.763,2.795,3977414231,278.779,279.901,279.81,288.564,284.668,229.287,271.908
2015-07-25,4097949970,288.564,0.0289,4.1339634731668896e+17,4.015890579934264e+17,2.77,2.779,4046778401,282.785,284.233,284.702,290.788,280.98,219.892,276.61
2015-07-26,4123831837,290.788,0.0291,3.776311636388882e+17,3.92150937718624e+17,2.774,2.777,4099378773,287.36,287.51,288.704,291.318,280.317,213.673,279.731
2015-07-27,4100944581,291.318,0.0291,3.913856715796776e+17,3.904692815555497e+17,2.765,2.776,4108074565,290.224,289.414,290.683,294.087,282.591,225.249,289.505
2015-07-28,4135168208,294.087,0.0294,3.8484009533987846e+17,3.8582046546961306e+17,2.785,2.755,4121870937,292.064,291.751,292.614,290.804,283.586,225.623,284.408
2015-07-29,4116440307,290.804,0.0414,3.652356334552841e+17,3.761287937708476e+17,2.795,2.794,4120100320,292.07,291.277,291.984,287.751,282.593,227.685,292.005
2015-07-30,4087694830,287.751,0.032,3.719811221144839e+17,3.7187578809894925e+17,2.805,2.774,4105188886,290.881,289.514,289.825,284.668,279.109,230.117,301.252
2015-07-31,4036930015,284.668,0.0302,3.6422999312145485e+17,3.6698130950806886e+17,2.794,2.802,4067103336,287.741,287.091,286.718,280.98,278.091,229.659,309.563
2015-08-01,4006359124,280.98,0.0281,4.1820650280182246e+17,3.925101027937761e+17,2.783,2.781,4030105372,284.466,284.035,283.338,280.317,272.542,228.792,324.762
2015-08-02,4009288982,280.317,0.028,4.074268156261444e+17,4.0382057426722144e+17,2.758,2.759,4012919202,281.988,282.176,281.263,282.591,263.326,228.197,321.941
2015-08-03,4040683377,282.591,0.0283,3.798668144748684e+17,3.95443429579752e+17,2.779,2.783,4024497870,281.296,282.384,281.565,283.586,264.516,228.016,316.359
2015-08-04,4044523105,283.586,0.0369,4.042239054330471e+17,3.966386934791361e+17,2.749,2.734,4037370842,282.165,282.985,282.71,282.593,265.458,227.614,335.738
2015-08-05,4022245772,282.593,0.0334,3.1832162363997056e+17,3.5721324937677805e+17,2.738,2.763,4032744484,282.923,282.789,282.924,279.109,267.668,229.058,384.145
2015-08-06,3990839109,279.109,0.0522,3.708144293370081e+17,3.588850734539677e+17,2.753,2.757,4010255329,281.763,280.949,281.017,278.091,264.053,231.934,449.287
2015-08-07,3955623563,278.091,0.0278,3.8113890101436736e+17,3.672278642261471e+17,2.686,2.722,3978465780,279.931,279.52,279.181,272.542,264.837,239.717,401.566
2015-08-08,3853540067,272.542,0.0273,3.8587425653416806e+17,3.817858334946732e+17,2.72,2.737,3910451073,276.581,276.031,275.486,263.326,264.722,240.53,372.194
2015-08-09,3755054461,263.326,0.0263,3.764410686507203e+17,3.803684366724426e+17,2.703,2.703,3821311180,271.32,269.678,268.859,264.516,258.969,243.394,383.625
2015-08-10,3761475432,264.516,0.0265,4.1691155156172685e+17,3.9824850808676326e+17,2.664,2.695,3774679214,266.795,267.097,265.457,265.458,257.854,240.462,382.2
2015-08-11,3774295735,265.458,0.0265,4.5338481474692864e+17,4.2840310266912506e+17,2.661,2.65,3766815422,264.433,266.278,264.789,267.668,253.79,238.539,374.932
2015-08-12,3804911574,267.668,0.0268,3.609164859988797e+17,4.010717731753354e+17,2.571,2.604,3787466937,265.881,266.973,266.406,264.053,231.748,239.916,365.764
2015-08-13,3766644682,264.053,0.0264,3.692041976373594e+17,3.804717299427592e+17,2.561,2.603,3780675488,265.726,265.513,265.492,264.837,232.887,238.114,315.768
2015-08-14,3798335873,264.837,0.0265,3.793820089450112e+17,3.7291181801807e+17,2.558,2.581,3788868093,265.519,265.175,265.047,264.722,233.452,232.617,327.694
2015-08-15,3780938872,264.722,0.0265,3.5845024874184966e+17,3.672198269587864e+17,2.513,2.571,3784355507,264.537,264.949,264.649,258.969,229.848,230.218,333.683
2015-08-16,3704842867,258.969,0.0259,3.698356447832033e+17,3.676315734630179e+17,2.503,2.546,3745790370,262.843,261.959,261.865,257.854,229.287,230.152,333.448
2015-08-17,3706332484,257.854,0.0258,3.5897207908642714e+17,3.6250629592788736e+17,2.502,2.553,3718270343,260.515,259.906,259.37,253.79,219.892,228.705,328.106
2015-08-18,3604969298,253.79,0.0254,3.8211568927700646e+17,3.723544784644771e+17,2.498,2.523,3655402622,256.871,256.848,256.008,231.748,213.673,230.686,322.131
2015-08-19,3274728642,231.748,0.0232,3.9963149203175936e+17,3.8701632228925056e+17,2.486,2.482,3456742834,247.797,244.298,243.446,232.887,225.249,233.043,334.502
2015-08-20,3327860050,232.887,0.0233,4.1311841520554765e+17,4.034556531594922e+17,2.413,2.429,3356334455,239.475,238.592,235.991,233.452,225.623,231.588,333.66
