Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-mom-90,hashrate-btc-wma-3,mining_profitability-btc-sma-14,mining_profitability-btc-sma-90,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-30,sentinusd-btc-sma-30,transactionfees-btc-sma-30,transactionfees-btc-ema-30,transactionfees-btc-ema-90,transactionfees-btc-wma-30,transactionfees-btc-std-90,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-rsi-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-wma-3,marketcap-btc-wma-7,transactionvalue-btc-wma-90,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2016-05-16,7081222511,455.809,0.0456,1.32185723775767e+18,50138372436,1.3638972511084283e+18,1.24,1.29,1.25,1.363,1.268,0.19,0.009,-0.137,920768882,0.107,0.1,0.096,0.103,0.114,0.046,54.286,0.018,7076419807,7074099648,7059181083,7078985715,7060763409,5798,455.603,455.455,455.734,453.459,441.669,682.671,576.272
2016-05-17,7046302964,453.459,0.0493,1.4337996492826289e+18,50138372436,1.393451670734173e+18,1.233,1.285,1.242,1.358,1.265,0.18,0.008,-0.139,927115320,0.108,0.101,0.096,0.103,0.114,0.047,56.979,0.018,7069911774,7060201306,7055961553,7063927293,7059492714,5762,455.081,454.457,454.661,453.949,445.089,734.99,569.003
2016-05-18,7055529799,453.949,0.0493,1.3665173382139313e+18,50138372436,1.3815014251606925e+18,1.231,1.282,1.245,1.356,1.265,0.175,0.008,-0.14,929423871,0.108,0.102,0.096,0.103,0.114,0.049,56.981,0.018,7061018424,7057865552,7055853614,7056736306,7060835662,5710,454.406,454.203,454.096,449.494,448.097,744.823,571.996
2016-05-19,6987995887,449.494,0.0519,1.2722249408761784e+18,41452934788,1.33058485805641e+18,1.219,1.28,1.235,1.35,1.261,0.18,0.008,-0.143,930653245,0.11,0.103,0.097,0.104,0.114,0.051,58.812,0.019,7029942883,7022930720,7038889182,7020225037,7044137354,5678,452.3,451.848,451.64,441.529,450.845,748.164,574.509
2016-05-20,6865494387,441.529,0.0511,1.4012059100551936e+18,30763165374,1.3524308250218834e+18,1.211,1.278,1.232,1.347,1.259,0.18,0.008,-0.147,922195570,0.11,0.103,0.097,0.103,0.114,0.051,58.016,0.019,6969673358,6944212553,6995540484,6938000789,6997257542,5631,448.324,446.688,446.254,442.068,472.112,753.295,573.871
2016-05-21,6875520657,442.068,0.0477,1.323213846256798e+18,30763165374,1.3407130499593984e+18,1.204,1.277,1.23,1.343,1.257,0.181,0.008,-0.15,902884270,0.112,0.105,0.098,0.105,0.114,0.05,55.06,0.02,6909670310,6909866605,6965535527,6890924438,6959545475,5566,444.363,444.378,443.126,441.268,496.908,747.682,574.592
2016-05-22,6864643117,441.268,0.0461,1.656801374067164e+18,30763165374,1.5030062874616184e+18,1.197,1.276,1.23,1.341,1.256,0.18,0.008,-0.152,885317101,0.112,0.105,0.098,0.104,0.114,0.047,53.733,0.02,6868552720,6887254861,6940312424,6868410842,6925910681,5502,441.621,442.823,441.578,441.669,522.366,681.946,577.708
2016-05-23,6872915875,441.669,0.0462,1.8076239988053071e+18,30763165374,1.6766147651344123e+18,1.186,1.273,1.222,1.336,1.252,0.183,0.008,-0.155,880650453,0.113,0.105,0.098,0.104,0.114,0.046,53.781,0.02,6871026549,6880085368,6923463287,6870592419,6902114317,5452,441.668,442.246,441.602,445.089,533.135,649.939,580.948
2016-05-24,6928125675,445.089,0.047,1.499465589756938e+18,31279211012,1.628407690158003e+18,1.174,1.272,1.215,1.331,1.249,0.186,0.009,-0.16,882736127,0.114,0.105,0.098,0.104,0.114,0.047,54.328,0.02,6888561556,6904105522,6924628884,6899141982,6899559926,5410,442.675,443.667,443.312,448.097,535.416,588.926,582.629
2016-05-25,6976604850,448.097,0.0518,1.3619066026892815e+18,35820412622,1.4820458310644083e+18,1.179,1.268,1.211,1.327,1.246,0.181,0.008,-0.165,889534329,0.114,0.105,0.099,0.103,0.114,0.049,57.503,0.02,6925882133,6940355186,6937622876,6943163629,6913345945,5402,444.952,445.882,446.023,450.845,532.201,652.469,584.169
2016-05-26,7020943606,450.845,0.0521,1.374675144712121e+18,35820412622,1.3912173715452142e+18,1.172,1.267,1.206,1.323,1.243,0.183,0.008,-0.171,896499047,0.097,0.106,0.099,0.103,0.114,0.051,57.666,0.02,6975224710,6980649396,6958453058,6990694366,6941035402,5424,448.01,448.364,448.97,472.112,534.594,669.287,580.74
2016-05-27,7353714541,472.112,0.064,1.3120003975260723e+18,35820412622,1.34120968078186e+18,1.176,1.265,1.21,1.322,1.243,0.178,0.008,-0.173,920011651,0.1,0.109,0.1,0.107,0.115,0.058,63.912,0.02,7117087666,7167181968,7057268429,7179939281,7050740889,5481,457.018,460.238,461.02,496.908,551.979,640.632,575.66
2016-05-28,7741680588,496.908,0.0653,1.426098444337121e+18,35820412622,1.3794952121291745e+18,1.175,1.265,1.208,1.318,1.241,0.178,0.008,-0.176,938430160,0.101,0.111,0.101,0.109,0.115,0.063,64.491,0.021,7372112912,7454431278,7228371469,7492235742,7240001453,5546,473.288,478.573,480.965,522.366,571.159,637.878,578.283
2016-05-29,8140045217,522.366,0.0649,1.4727746312601672e+18,35820412622,1.4304201966633718e+18,1.188,1.265,1.215,1.318,1.242,0.178,0.008,-0.175,943370911,0.103,0.113,0.102,0.112,0.115,0.065,64.18,0.021,7745146782,7797238248,7456289906,7876201895,7497918891,5581,497.129,500.47,505.504,533.135,573.875,647.563,574.184
2016-05-30,8309822108,533.135,0.0619,1.3383325711899548e+18,35820412622,1.397774236737789e+18,1.204,1.265,1.231,1.321,1.247,0.179,0.008,-0.168,947450020,0.105,0.115,0.103,0.115,0.115,0.063,61.803,0.021,8063849304,8053530178,7669672956,8158539558,7752730477,5567,517.47,516.803,523.508,535.416,580.536,633.786,572.17
2016-05-31,8347298190,535.416,0.0622,1.4224655586667745e+18,35820412622,1.4028060749399688e+18,1.21,1.263,1.23,1.319,1.246,0.176,0.008,-0.162,958938001,0.107,0.116,0.103,0.116,0.115,0.063,61.948,0.022,8265721838,8200414184,7839079265,8300264001,7965593004,5572,530.306,526.109,532.481,532.201,579.599,651.127,574.891
2016-06-01,8298856934,532.201,0.0618,1.2559015174998318e+18,35820412622,1.325161373503735e+18,1.228,1.266,1.25,1.324,1.252,0.185,0.009,-0.149,957789346,0.108,0.117,0.104,0.118,0.115,0.062,61.697,0.022,8318659078,8249635559,7954023682,8316831549,8115660484,5554,533.584,529.155,533.428,534.594,574.524,674.251,576.744
2016-06-02,8338093998,534.594,0.064,1.4699899836785646e+18,35983782014,1.3907064241169236e+18,1.242,1.265,1.251,1.323,1.252,0.184,0.008,-0.137,960800328,0.11,0.118,0.105,0.119,0.116,0.063,62.708,0.023,8328083041,8293864779,8050041261,8326549009,8228313941,5539,534.07,531.875,533.933,551.979,574.28,683.826,574.462
2016-06-03,8611141989,551.979,0.0642,1.3926932304084214e+18,40884863764,1.3956601960136056e+18,1.259,1.267,1.263,1.325,1.255,0.187,0.009,-0.122,958066146,0.111,0.119,0.105,0.121,0.116,0.064,62.794,0.023,8416030974,8452503384,8190316443,8468078483,8362188310,5506,539.591,541.927,542.888,571.159,573.047,673.449,573.069
2016-06-04,8912390886,571.159,0.0604,1.3461052375274962e+18,40884863764,1.3822820261795505e+18,1.265,1.267,1.264,1.324,1.256,0.187,0.009,-0.108,950695325,0.113,0.12,0.106,0.122,0.116,0.062,59.942,0.024,8620542291,8682447135,8370835054,8716258439,8526466781,5476,552.577,556.543,558.671,573.875,579.549,668.624,573.174
2016-06-05,8956483388,573.875,0.0617,1.4232310962227704e+18,40884863764,1.3924328323551887e+18,1.3,1.273,1.294,1.333,1.266,0.21,0.011,-0.085,947077673,0.114,0.12,0.106,0.124,0.116,0.062,60.572,0.025,8826672087,8819465261,8517247137,8884228987,8659957295,5473,565.671,565.209,569.32,580.536,638.456,669.77,579.773
2016-06-06,9062912616,580.536,0.0615,1.6764312440666255e+18,40884863764,1.5369768603620534e+18,1.327,1.272,1.307,1.337,1.271,0.207,0.011,-0.061,950656795,0.116,0.122,0.107,0.125,0.116,0.061,60.395,0.025,8977262296,8941188939,8653663507,9002349252,8790896610,5461,575.19,572.873,576.753,579.599,686.885,670.711,604.208
2016-06-07,9050746887,579.599,0.0614,1.4741402892094582e+18,40884863764,1.5330857419973e+18,1.348,1.273,1.313,1.338,1.274,0.208,0.011,-0.037,960967584,0.117,0.122,0.108,0.126,0.116,0.061,60.37,0.026,9023380964,8995967913,8752934352,9039091547,8891898403,5454,578.004,576.236,578.958,574.524,685.852,640.923,605.63
2016-06-08,8973504802,574.524,0.0618,1.434838328300795e+18,37995402794,1.4882044678978885e+18,1.37,1.275,1.322,1.341,1.278,0.212,0.011,-0.013,965996822,0.119,0.122,0.108,0.127,0.116,0.062,60.548,0.026,9029054769,8984736358,8808076965,9014153466,8948466507,5439,578.22,575.38,577.218,574.28,682.671,644.648,606.793
2016-06-09,8971760175,574.28,0.0617,1.5360303431720486e+18,37634220172,1.4919846625544325e+18,1.401,1.278,1.338,1.346,1.284,0.22,0.012,0.013,969008402,0.12,0.123,0.108,0.127,0.116,0.062,60.457,0.026,8998670621,8978248266,8848997767,8985506169,8980503888,5425,576.134,574.83,575.248,573.047,734.99,649.595,610.021
2016-06-10,8954865027,573.047,0.0615,1.4562362902171917e+18,37634220172,1.4792679808826442e+18,1.412,1.279,1.344,1.348,1.288,0.223,0.012,0.038,971240423,0.122,0.124,0.109,0.128,0.116,0.062,60.304,0.026,8966710002,8966556647,8875464582,8963603372,8985686547,5427,573.95,573.939,573.704,579.549,744.823,645.327,621.285
2016-06-11,9058554474,579.549,0.0603,1.483390464614554e+18,37634220172,1.4831123862415816e+18,1.438,1.282,1.357,1.352,1.293,0.229,0.013,0.064,970114541,0.123,0.124,0.109,0.128,0.117,0.061,59.429,0.027,8995059892,9012555560,8921237055,9009525608,9004515744,5415,575.625,576.744,576.504,638.456,748.164,646.33,622.603
2016-06-12,9981775022,638.456,0.0638,1.4848629978938015e+18,37634220172,1.479601035521183e+18,1.458,1.284,1.372,1.357,1.3,0.237,0.014,0.091,987166804,0.125,0.126,0.11,0.131,0.117,0.062,61.139,0.027,9331731508,9497165291,9186371547,9502883173,9248929951,5478,597.017,607.6,607.919,686.885,753.295,653.631,623.902
2016-06-13,10741437940,686.885,0.0739,1.490176574287778e+18,37634220172,1.4872743638774802e+18,1.488,1.29,1.405,1.369,1.313,0.268,0.018,0.125,1013569360,0.127,0.129,0.112,0.134,0.118,0.068,65.319,0.027,9927255812,10119301616,9575138145,10207736390,9646642329,5517,634.963,647.242,652.853,685.852,747.682,659.574,620.306
2016-06-14,10728039297,685.852,0.103,1.48102905772738e+18,37634220172,1.4847172199418143e+18,1.513,1.293,1.415,1.373,1.319,0.273,0.019,0.158,1029474306,0.13,0.133,0.114,0.138,0.119,0.087,73.529,0.027,10483750753,10423670456,9863363433,10608128132,9981057713,5535,670.397,666.547,678.297,682.671,681.946,655.688,607.225
2016-06-15,10680537717,682.671,0.122,1.3603252417572567e+18,37634220172,1.4222017358356155e+18,1.542,1.3,1.45,1.386,1.334,0.306,0.023,0.197,1036060241,0.134,0.139,0.116,0.144,0.121,0.108,77.179,0.027,10716671652,10552104087,10067657004,10706521614,10243694402,5547,685.136,674.609,684.433,734.99,649.939,658.89,609.126
2016-06-16,11501872798,734.99,0.117,1.5067007768370924e+18,33683543829,1.453630311958759e+18,1.584,1.307,1.476,1.396,1.346,0.327,0.027,0.239,1054936173,0.138,0.144,0.118,0.15,0.124,0.117,74.738,0.027,10970149937,11026988442,10426210953,11099122188,10650699399,5596,701.171,704.799,709.36,744.823,588.926,660.703,610.447
2016-06-17,11658519372,744.823,0.119,1.4574394056833428e+18,30564588821,1.4576741687468083e+18,1.621,1.315,1.506,1.408,1.36,0.353,0.031,0.284,1078124177,0.142,0.15,0.121,0.156,0.126,0.119,75.007,0.027,11280309963,11342753907,10734288058,11443306905,11006504875,5656,720.828,724.811,731.186,748.164,652.469,667.464,609.706
2016-06-18,11713617009,748.164,0.12,1.419672940255884e+18,30564588821,1.4467664014951345e+18,1.68,1.324,1.546,1.424,1.378,0.391,0.038,0.335,1091704215,0.145,0.155,0.123,0.161,0.128,0.119,75.098,0.027,11624669726,11528185458,10979120295,11659960428,11279525677,5701,742.659,736.488,744.855,753.295,669.287,675.134,608.348
2016-06-19,11796923421,753.295,0.136,1.7425896778570094e+18,30564588821,1.587425719960919e+18,1.695,1.332,1.571,1.435,1.391,0.412,0.042,0.385,1107660342,0.149,0.159,0.125,0.166,0.129,0.128,77.755,0.027,11723019934,11662554440,11183571077,11746087276,11478549419,5733,748.761,744.892,750.173,747.682,640.632,668.951,607.443
2016-06-20,11712326841,747.682,0.135,1.6768348373961428e+18,30564588821,1.6558928013596173e+18,1.722,1.338,1.59,1.444,1.403,0.427,0.045,0.434,1140020063,0.152,0.164,0.128,0.171,0.131,0.133,77.248,0.027,11740955757,11687440640,11315760018,11740740729,11591597288,5786,749.714,746.287,749.634,681.946,637.878,667.413,607.971
2016-06-21,10685379671,681.946,0.0962,1.5638604180943048e+18,40810613994,1.6313067678219295e+18,1.741,1.342,1.594,1.449,1.41,0.432,0.047,0.475,1174268204,0.156,0.166,0.129,0.175,0.133,0.116,61.644,0.026,11398209978,11186410155,11158164931,11212952686,11413233761,5837,727.641,714.117,715.75,649.939,647.563,662.495,609.926
2016-06-22,10186275903,649.939,0.116,1.4614294693487887e+18,43956323477,1.5314740136050808e+18,1.741,1.344,1.586,1.45,1.413,0.432,0.047,0.505,1197871887,0.159,0.17,0.131,0.179,0.134,0.113,65.242,0.026,10861327472,10686343029,10915192674,10606985649,11111617850,5878,693.189,682.028,676.898,588.926,633.786,659.521,608.701
2016-06-23,9231949637,588.926,0.094,1.4315791950377748e+18,43956323477,1.463576156984095e+18,1.735,1.347,1.579,1.45,1.415,0.432,0.047,0.527,1221334909,0.162,0.171,0.132,0.18,0.134,0.102,59.033,0.026,10034535070,9959146333,10494381915,9792296731,10589072580,5925,640.27,635.477,624.767,652.469,651.127,653.666,597.916
2016-06-24,10230318989,652.469,0.113,1.352973472218776e+18,43956323477,1.3972513793466708e+18,1.746,1.35,1.58,1.453,1.421,0.435,0.047,0.543,1230933108,0.165,0.173,0.134,0.183,0.135,0.107,62.168,0.026,9882848176,10094732661,10428366183,9890188691,10397188333,5969,630.445,643.973,630.866,669.287,674.251,656.306,597.849
2016-06-25,10496178979,669.287,0.107,1.5534428642609052e+18,43956323477,1.4663091220428997e+18,1.762,1.356,1.592,1.46,1.43,0.443,0.049,0.558,1221072644,0.168,0.174,0.135,0.185,0.136,0.107,60.64,0.026,9986149201,10295455820,10445319382,10196854092,10322776239,5999,636.894,656.63,650.288,640.632,683.826,656.119,599.46
2016-06-26,10049382873,640.632,0.1,1.578276602782445e+18,43956323477,1.5324481681812124e+18,1.756,1.356,1.586,1.461,1.433,0.443,0.049,0.567,1192255858,0.169,0.176,0.137,0.187,0.136,0.104,59.055,0.026,10258626947,10172419346,10346335255,10228470927,10180145049,6015,654.129,648.631,652.156,637.878,673.449,651.943,603.368
2016-06-27,10008507423,637.878,0.0957,1.5534355920199434e+18,43956323477,1.5617171409808294e+18,1.731,1.36,1.583,1.463,1.437,0.443,0.049,0.57,1173614054,0.171,0.176,0.138,0.188,0.137,0.099,58.026,0.026,10184689758,10090463385,10261878297,10103411166,10089707158,6029,649.266,643.254,644.031,647.563,668.624,652.979,602.605
2016-06-28,10162849953,647.563,0.0878,1.5359451443500088e+18,43956323477,1.5488305366452846e+18,1.732,1.364,1.583,1.465,1.442,0.445,0.049,0.571,1168344565,0.172,0.176,0.139,0.188,0.137,0.092,56.272,0.026,10073580083,10126656669,10237121211,10092491263,10098705594,6028,642.024,645.409,643.179,633.786,669.77,654.826,604.645
2016-06-29,9948974840,633.786,0.0859,1.4820478914386918e+18,43956323477,1.511911592505897e+18,1.707,1.369,1.583,1.468,1.447,0.446,0.05,0.569,1167446473,0.173,0.176,0.139,0.188,0.137,0.088,55.866,0.025,10040110739,10037815754,10165084618,10030188641,10072897027,6025,639.742,639.597,639.06,651.127,670.711,655.218,605.886
2016-06-30,10223574118,651.127,0.0883,1.587078191179697e+18,42929247222,1.5435459167943045e+18,1.686,1.37,1.582,1.47,1.451,0.447,0.05,0.563,1163411263,0.174,0.176,0.14,0.188,0.138,0.087,56.267,0.025,10111799637,10130694936,10179706993,10121920331,10124213317,6027,644.159,645.362,644.753,674.251,640.923,655.252,604.801
2016-07-01,10589176604,674.251,0.0906,1.730302739381948e+18,42601645313,1.641185415323878e+18,1.656,1.374,1.579,1.471,1.455,0.446,0.05,0.555,1167793369,0.176,0.177,0.141,0.189,0.138,0.089,56.661,0.025,10253908521,10359935770,10282074396,10360608815,10231515069,6047,653.055,659.807,659.799,683.826,644.648,636.085,604.65
2016-07-02,10742208270,683.826,0.0927,1.500607785654544e+18,42601645313,1.591584504484427e+18,1.628,1.379,1.588,1.477,1.462,0.452,0.051,0.548,1168156705,0.178,0.177,0.142,0.19,0.138,0.091,57.016,0.025,10518319664,10551072020,10397107864,10604758689,10364258394,6081,669.735,671.816,675.185,673.449,649.595,620.444,604.894
2016-07-03,10581703695,673.449,0.0881,1.5830387099137623e+18,42601645313,1.5801057400719432e+18,1.608,1.383,1.592,1.481,1.469,0.456,0.052,0.541,1169938706,0.18,0.177,0.143,0.189,0.138,0.09,56.005,0.025,10637696190,10566387857,10443256822,10636450705,10448088815,6098,677.175,672.633,677.042,668.624,645.327,595.245,611.559
2016-07-04,10508455195,668.624,0.0852,1.5927291168449743e+18,42706168935,1.574145426002721e+18,1.59,1.387,1.593,1.484,1.474,0.457,0.052,0.532,1189388390,0.181,0.177,0.143,0.189,0.138,0.087,55.363,0.025,10610789053,10537421526,10459556415,10571830208,10494595653,6147,675.3,670.628,672.766,669.77,646.33,552.184,610.758
2016-07-05,10528996251,669.77,0.0867,1.4527224868718305e+18,46547412049,1.521110734036423e+18,1.592,1.391,1.6,1.488,1.48,0.462,0.053,0.524,1197448791,0.182,0.176,0.144,0.188,0.139,0.086,55.636,0.024,10539718380,10533208889,10476916374,10530933806,10528382478,6157,670.614,670.199,670.001,670.711,653.631,572.822,610.721
2016-07-06,10546232361,670.711,0.0882,1.5769473949439716e+18,46547412049,1.538169379236647e+18,1.595,1.394,1.595,1.489,1.483,0.461,0.053,0.513,1199820369,0.183,0.176,0.145,0.188,0.139,0.087,55.891,0.024,10527894602,10539720625,10494245371,10534190797,10553401676,6166,669.702,670.455,670.05,640.923,659.574,573.026,609.337
2016-07-07,10080075893,640.923,0.0854,1.5006688455628536e+18,46547412049,1.5181039689079442e+18,1.597,1.396,1.588,1.489,1.485,0.461,0.053,0.499,1213274652,0.185,0.176,0.145,0.187,0.138,0.087,55.27,0.024,10385101502,10309898259,10390703001,10310281442,10440551131,6221,660.468,655.689,655.66,644.648,655.688,575.443,610.478
2016-07-08,10140878193,644.648,0.0844,1.4978145495727053e+18,46547412049,1.5119547891311872e+18,1.596,1.399,1.587,1.491,1.489,0.462,0.053,0.485,1216156544,0.186,0.176,0.146,0.186,0.138,0.085,55.059,0.024,10255728816,10225388226,10328246799,10188169788,10348026099,6243,652.094,650.169,647.75,649.595,658.89,589.396,611.072
2016-07-09,10221044765,649.595,0.0873,1.560641106638422e+18,46547412049,1.5297035441038095e+18,1.564,1.4,1.57,1.487,1.487,0.462,0.053,0.465,1212263421,0.187,0.175,0.146,0.185,0.138,0.086,55.574,0.024,10147332951,10223216496,10301446291,10170827763,10291553367,6256,645.055,649.882,646.5,645.327,660.703,589.032,613.763
2016-07-10,10155909026,645.327,0.0845,1.645409993104809e+18,46547412049,1.5925544570272166e+18,1.512,1.395,1.519,1.472,1.474,0.478,0.057,0.431,1198749692,0.188,0.174,0.147,0.183,0.137,0.085,54.956,0.024,10172610662,10189562761,10265061975,10175115800,10237409682,6256,646.523,647.604,646.637,646.33,667.464,586.113,617.237
2016-07-11,10172943711,646.33,0.0869,1.5610945306190264e+18,46547412049,1.5891241141174067e+18,1.457,1.389,1.47,1.456,1.46,0.496,0.061,0.385,1199623024,0.19,0.173,0.147,0.182,0.137,0.086,55.381,0.024,10183299167,10181253236,10242032409,10175282325,10202731621,6268,647.084,646.967,646.54,653.631,675.134,589.594,616.581
2016-07-12,10289039251,653.631,0.0784,1.5404305327136205e+18,46547412049,1.564815108747174e+18,1.4,1.383,1.426,1.441,1.447,0.512,0.065,0.331,1182003136,0.189,0.172,0.147,0.179,0.137,0.082,53.584,0.023,10205963996,10235146243,10253784119,10228152367,10209059998,6287,648.429,650.299,649.813,659.574,668.951,592.19,616.296
2016-07-13,10383763482,659.574,0.0886,1.4872884566331935e+18,38903264456,1.5173034943241943e+18,1.339,1.377,1.382,1.426,1.432,0.529,0.07,0.27,1160852626,0.189,0.171,0.148,0.178,0.136,0.085,55.357,0.023,10281915481,10309454863,10286278960,10317052110,10247639326,6304,653.178,654.937,655.386,655.688,667.413,586.987,631.621
2016-07-14,10323646101,655.688,0.0855,1.4063964340824182e+18,34720617660,1.455699458037763e+18,1.288,1.374,1.347,1.413,1.421,0.537,0.072,0.205,1144340385,0.188,0.172,0.148,0.177,0.136,0.085,54.706,0.024,10332149611,10316550482,10295620745,10337917420,10276991768,6309,656.298,655.312,656.641,658.89,662.495,586.74,637.312
2016-07-15,10375223239,658.89,0.087,1.393598055047143e+18,34720617660,1.4134792483231288e+18,1.237,1.37,1.313,1.4,1.409,0.548,0.075,0.139,1149391625,0.187,0.171,0.149,0.175,0.135,0.087,54.957,0.024,10360877607,10345886860,10315521369,10359454233,10310539559,6400,658.051,657.101,657.937,660.703,659.521,576.272,635.764
2016-07-16,10404883846,660.703,0.0844,1.6272804232576627e+18,34720617660,1.5125723023248343e+18,1.173,1.365,1.281,1.387,1.397,0.56,0.078,0.072,1124339302,0.185,0.172,0.149,0.175,0.135,0.085,54.429,0.024,10367917729,10375385353,10337861988,10381457353,10343133035,6423,658.427,658.902,659.263,667.464,653.666,569.003,636.521
2016-07-17,10512671584,667.464,0.0859,1.6365213446240402e+18,34720617660,1.592953822572317e+18,1.11,1.361,1.249,1.374,1.384,0.572,0.082,0.003,1105223982,0.184,0.173,0.15,0.175,0.135,0.086,54.684,0.024,10430926223,10444028469,10381564387,10453834281,10396107765,6464,662.353,663.183,663.782,675.134,656.306,571.996,639.211
2016-07-18,10634722743,675.134,0.0915,1.601038719437027e+18,34723779003,1.6172398784693563e+18,1.053,1.356,1.22,1.362,1.372,0.583,0.085,-0.065,1091536613,0.182,0.174,0.151,0.175,0.134,0.088,55.643,0.024,10517426058,10539375606,10444853976,10555732541,10466853765,6481,667.767,669.159,670.172,668.951,656.119,574.509,639.793
2016-07-19,10538561679,668.951,0.0907,1.4750776414421624e+18,34814193436,1.543971951303982e+18,0.985,1.349,1.19,1.348,1.358,0.596,0.089,-0.133,1084649657,0.181,0.174,0.152,0.175,0.134,0.09,55.467,0.024,10561985335,10538968642,10468280902,10566300351,10497067390,6515,670.516,669.055,670.764,667.413,651.943,573.871,638.715
2016-07-20,10515412802,667.413,0.0905,1.5180665838339604e+18,34814193436,1.5175656256370903e+18,0.938,1.346,1.168,1.337,1.347,0.604,0.091,-0.198,1067066876,0.18,0.175,0.152,0.176,0.134,0.091,55.413,0.024,10562899075,10527190722,10480063877,10543014085,10512582281,6539,670.499,668.234,669.212,662.495,652.979,574.592,637.034
2016-07-21,10439159647,662.495,0.0907,1.445845769451768e+18,34814193436,1.4747913529107822e+18,0.888,1.34,1.144,1.325,1.335,0.615,0.095,-0.262,1046617759,0.179,0.176,0.153,0.176,0.133,0.091,55.456,0.024,10497711376,10483175184,10469837819,10481144371,10504332121,6553,666.286,665.364,665.21,659.521,654.826,577.708,632.653
2016-07-22,10393391222,659.521,0.104,1.4236596748728246e+18,34814193436,1.4467895245592123e+18,0.831,1.335,1.12,1.313,1.323,0.626,0.098,-0.324,1031950979,0.178,0.177,0.154,0.177,0.133,0.097,57.683,0.025,10449321223,10438283203,10450726170,10428984293,10480514372,6579,663.143,662.442,661.827,653.666,655.218,580.948,628.962
2016-07-23,10302181746,653.666,0.103,1.3358310937906872e+18,34814193436,1.3834430667614636e+18,0.796,1.331,1.102,1.303,1.312,0.635,0.101,-0.383,1005209296,0.179,0.179,0.155,0.178,0.133,0.101,57.483,0.025,10378244205,10370232474,10413590064,10355414555,10433245396,6581,658.56,658.054,657.089,656.306,655.252,582.629,631.236
2016-07-24,10344863558,656.306,0.0935,1.372760970473848e+18,34814193436,1.368934128979174e+18,0.795,1.325,1.08,1.291,1.299,0.646,0.104,-0.44,984136050,0.178,0.179,0.156,0.179,0.132,0.099,55.433,0.026,10346812175,10357548016,10396408437,10338724231,10400314806,6594,656.497,657.18,655.962,656.119,636.085,584.169,641.524
2016-07-25,10342929594,656.119,0.104,1.408953139011016e+18,34814193436,1.3847020752951217e+18,0.797,1.317,1.062,1.28,1.288,0.654,0.107,-0.494,974486630,0.178,0.18,0.156,0.179,0.087,0.1,57.064,0.026,10329991633,10350238805,10383038727,10336782941,10372893870,6578,655.363,656.649,655.772,651.943,620.444,580.74,653.664
2016-07-26,10278167804,651.943,0.103,1.3729009011068764e+18,34814193436,1.384894991969301e+18,0.798,1.313,1.045,1.269,1.276,0.662,0.11,-0.545,981883459,0.178,0.181,0.157,0.18,0.086,0.102,56.929,0.027,10321986985,10314203305,10356820996,10310871027,10339703669,6584,654.789,654.296,654.062,652.979,595.245,575.66,650.557
2016-07-27,10295562530,652.979,0.113,1.35331757896965e+18,34826328927,1.3691179463555023e+18,0.803,1.307,1.029,1.259,1.265,0.671,0.112,-0.594,985908025,0.179,0.182,0.158,0.182,0.086,0.108,58.416,0.028,10305553310,10304882917,10341506380,10297658799,10320161931,6605,653.68,653.638,653.157,654.826,552.184,578.283,654.64
2016-07-28,10325726358,654.826,0.105,1.3970020099615565e+18,34833243335,1.3784236814883564e+18,0.802,1.301,1.017,1.25,1.255,0.678,0.115,-0.638,990341026,0.179,0.183,0.159,0.184,0.086,0.107,56.738,0.029,10299818898,10315304638,10337561374,10307745323,10316012945,6623,653.249,654.232,653.73,655.218,572.822,574.184,665.07
2016-07-29,10333025242,655.218,0.113,1.533767043916174e+18,34833243335,1.458103788440096e+18,0.801,1.297,1.004,1.24,1.244,0.685,0.117,-0.68,993076164,0.18,0.185,0.16,0.185,0.085,0.11,57.989,0.029,10318104710,10324164940,10336427341,10324348495,10317739870,6622,654.341,654.725,654.714,655.252,573.026,572.17,682.275
2016-07-30,10334765682,655.252,0.122,1.4133001350567242e+18,34833243335,1.450739417160561e+18,0.794,1.29,0.985,1.229,1.231,0.696,0.121,-0.72,977857812,0.182,0.187,0.161,0.188,0.085,0.116,59.201,0.03,10331172427,10329465311,10336011926,10332678981,10322057832,6623,655.099,654.989,655.17,636.085,575.443,574.891,685.356
2016-07-31,10033407872,636.085,0.127,1.4681650567495785e+18,34833243335,1.4608104140462743e+18,0.801,1.285,0.978,1.221,1.222,0.701,0.123,-0.756,968292521,0.183,0.19,0.163,0.191,0.086,0.123,59.906,0.031,10233732932,10181436591,10260360913,10183796703,10249872629,6623,648.852,645.537,645.663,620.444,589.396,576.744,705.335
