Date,difficulty-btc--var7,difficulty-btc--roc3,hashrate-btc--mom3,hashrate-btc--roc90,mining_profitability-btc--roc3,sentinusd-btc--mom3,sentinusd-btc--var90,sentinusd-btc--roc3,sentinusd-btc--roc7,sentinusd-btc--roc30,transactionfees-btc--rsi3,transactionfees-btc--roc3,transactionfees-btc--roc14,median_transaction_fee-btc--trx3,median_transaction_fee-btc--rsi14,confirmationtime-btc--wma7,confirmationtime-btc--mom7,confirmationtime-btc--mom14,confirmationtime-btc--mom30,confirmationtime-btc--mom90,confirmationtime-btc--var3,confirmationtime-btc--rsi7,confirmationtime-btc--roc3,confirmationtime-btc--roc30,marketcap-btc--mom3,marketcap-btc--var7,marketcap-btc--rsi3,marketcap-btc--rsi7,marketcap-btc--roc3,marketcap-btc--roc7,transactionvalue-btc--std3,transactionvalue-btc--mom14,transactionvalue-btc--mom90,transactionvalue-btc--trx14,transactionvalue-btc--roc7,transactionvalue-btc--roc30,mediantransactionvalue-btc--std14,mediantransactionvalue-btc--mom3,mediantransactionvalue-btc--mom7,mediantransactionvalue-btc--roc3,mediantransactionvalue-btc--roc14,fee_to_reward-btc--ema7,fee_to_reward-btc--ema14,fee_to_reward-btc--std3,fee_to_reward-btc--std7,fee_to_reward-btc--trx3,fee_to_reward-btc--rsi7,fee_to_reward-btc--roc30,fee_to_reward-btc--roc90,size-btc--std3,size-btc--mom7,size-btc--mom30,size-btc--mom90,size-btc--var3,size-btc--trx3,size-btc--rsi3,size-btc--rsi14,size-btc--rsi90,size-btc--roc3,size-btc--roc7,size-btc--roc14,size-btc--roc90,transactions-btc--std3,transactions-btc--mom3,transactions-btc--mom30,transactions-btc--var3,transactions-btc--var7,transactions-btc--trx3,transactions-btc--roc30,sentbyaddress-btc--std3,sentbyaddress-btc--std90,sentbyaddress-btc--var3,sentbyaddress-btc--rsi7,sentbyaddress-btc--rsi30,sentbyaddress-btc--roc3,sentbyaddress-btc--roc14,sentbyaddress-btc--roc30,top100cap-btc--std7,top100cap-btc--trx3,top100cap-btc--roc7,top100cap-btc--roc14,activeaddresses-btc--mom30,activeaddresses-btc--mom90,activeaddresses-btc--var14,activeaddresses-btc--var90,activeaddresses-btc--trx3,activeaddresses-btc--rsi3,activeaddresses-btc--rsi90,price-btc--mom7,price-btc--trx3,price-btc--rsi3,price-btc--rsi7,price-btc--roc3,1d_binary_price_change
2016/04/27,8388608.0,0.21154545454545426,3.973804649690675e+16,41.034,-3.645,247511124.0,1.2355063533529833e+18,32.092,5.652,39.994,40.143,7.436,1.875,0.752,74.734,10.549,2.436,2.382,2.692,1.3,0.658,58.524,2.326,31.783,99098325.0,1.275100921561088e+16,69.088,80.882,1.417,5.246,789.337,-1340.0,-5628.0,1.141,-42.049,5.704,26.917,21.388,-14.773,21.847,-12.499,2.529,1.984,6.448,4.948,24.493,47.344,31.17,9.868,58208.0,178417.0,200810.0,78274.0,847044402.0,3.241,69.021,56.246,51.659,20.235,25.604,23.767,9.821,27528.0,56283.0,43396.0,189441096.0,542772687.0,3.654,22.151,28795.0,71996.0,207287984.0,55.648,51.613,15.699,1.793,11.796,0.166,-0.193,-1.419,-2.852,-33961.0,-40080.0,410732191.0,1928310207.0,1.246,47.879,50.629,22.15,0.752,68.083,79.907,1.35,0.0
2016/04/28,18033087086592.0,-0.007,3.317354160209472e+16,19.803,0.444,1049480.0,1.2159266647988237e+18,0.101,-7.82,51.398,40.2,-2.327,6.706,0.125,57.173,10.624,1.13,1.886,1.495,2.146,0.463,53.987,-5.926,16.296,-197748532.0,1.170032703348736e+16,27.259,50.271,-2.797,0.401,303.308,-661.239,-7185.0,0.914,-53.826,7.255,27.326,-15.448,-21.652,-12.163,-15.267,2.259,1.913,6.399,4.914,2.526,47.52,-0.168,31.726,71370.0,165689.0,61030.0,210482.0,1273424691.0,3.429,72.829,57.187,51.838,2.63,22.644,25.652,30.642,9605.0,30385.0,50570.0,23066341.0,679369579.0,3.693,25.637,33616.0,71360.0,282511008.0,49.728,50.241,-2.336,-2.535,2.715,0.172,-0.202,-1.474,-2.747,-109924.0,-34784.0,407153443.0,1916652568.0,0.455,40.566,50.522,1.075,0.125,26.677,49.346,-2.861,1.0
2016/04/29,53033748660224.0,-0.011,3.494272978699853e+16,23.908,-8.201,-217088444.0,1.2172104533810847e+18,-18.729,-10.087,38.3,39.874,-86.272,-4.634,-0.118,60.606,10.271,-0.956,-1.246,-0.682,1.413,0.762,42.078,-4.43,-6.962,-209488974.0,1.0050750200889344e+16,44.938,56.986,-2.926,1.006,453.688,-3367.0,-2739.0,0.653,-61.304,3.697,26.117,-25.889,-36.244,-20.411,-31.06,2.007,1.824,0.174,4.906,-7.245,46.594,1.478,50.876,71673.0,37935.0,63940.0,245299.0,1284264241.0,1.698,42.716,52.536,51.106,-0.041,4.896,2.558,43.227,18481.0,11133.0,60845.0,85388875.0,875513279.0,3.89,30.289,20352.0,71390.0,103551714.0,58.739,52.538,-4.644,12.724,13.179,0.173,-0.193,-1.283,-2.548,27970.0,28576.0,498874408.0,1935209794.0,1.332,78.098,51.298,3.783,-0.118,44.207,56.094,-2.991,1.0
2016/04/30,73222217269248.0,-0.011,7.131041932268262e+16,26.214,5.243,-236562182.0,1.214818558741417e+18,-23.22,-8.796,11.292,39.874,-3.061,6.266,-0.107,62.291,10.139,-0.137,-0.572,-1.75,1.907,0.402,48.475,-11.644,-15.068,-101687022.0,7947193487597568.0,53.861,60.303,-1.434,1.5,711.635,-3228.0,323.098,0.368,-51.8,-9.589,28.473,-24.403,-8.783,-20.457,-11.647,1.782,1.729,0.28,4.878,-11.864,45.866,-23.838,46.099,115087.0,102887.0,-87644.0,203011.0,3311257596.0,-0.404,30.397,49.693,50.634,-13.458,15.718,12.276,36.615,38670.0,-23740.0,9214.0,373835150.0,629080685.0,0.978,4.465,31277.0,71446.0,244564635.0,44.6,48.991,-8.644,9.633,1.955,0.142,-0.159,-1.26,-1.739,8637.0,-12170.0,472158525.0,1943886785.0,-0.588,29.055,49.889,5.976,-0.107,52.941,59.362,-1.501,0.0
2016/05/01,78598497107968.0,-0.004,1.8884311298345728e+17,28.399,-0.415,-270294396.0,1.2132099481032374e+18,-25.929,0.112,3.532,38.893,-8.762,6.404,-0.108,60.267,9.87,-1.619,0.176,-0.121,0.346,0.102,44.128,-12.903,-1.29,92537790.0,8265460813193216.0,46.43,56.93,1.347,-0.428,377.943,-1449.0,-4572.0,0.098,-19.651,3.352,33.691,-27.87,-14.208,-24.982,-26.408,1.557,1.616,0.301,4.895,-14.516,44.564,-35.692,-35.666,156992.0,-102322.0,-142709.0,-151252.0,6161651963.0,-3.459,14.965,43.63,49.53,-30.283,-14.056,-5.093,-19.469,58439.0,-56547.0,-20494.0,853793520.0,524817170.0,-2.195,-9.678,52560.0,71690.0,690639270.0,37.273,46.707,-13.171,-8.675,-13.507,0.109,-0.163,-1.469,-2.076,-29177.0,-164799.0,578219660.0,1804201423.0,-2.03,26.862,49.769,-2.65,-0.108,45.202,55.827,1.275,0.0
2016/05/02,69162583982080.0,0.6592999999999999,6.854652749335962e+16,38.092,-6.373,22210820.0,1.2141408463401434e+18,2.358,-7.41,51.565,43.028,5.099,-1.923,-0.199,56.356,9.628,-2.167,-1.574,-1.188,1.172,0.091,43.195,0.637,-11.465,-41616559.0,8901502408245248.0,32.649,50.244,-0.599,-2.278,741.609,-2798.0,-1028.0,-0.133,-14.547,21.976,33.51,25.351,-0.711,25.113,-1.536,1.452,1.552,0.227,4.919,-13.176,46.564,-19.327,-11.638,121359.0,-123400.0,-47774.0,-52805.0,3682025283.0,-2.87,50.681,49.891,50.566,-7.599,-14.112,-10.333,-6.569,27502.0,-38098.0,40264.0,189085015.0,503820078.0,-1.877,21.959,25657.0,69204.0,164572783.0,47.876,49.302,-11.183,-4.211,6.137,0.134,-0.182,-1.068,-2.181,5405.0,-177253.0,573214758.0,1435358566.0,-1.07,58.407,50.573,-11.14,-0.199,31.502,49.066,-0.672,1.0
2016/05/03,44914482085888.0,1.3225999999999998,4.37667717057751e+16,32.125,-0.983,126295586.0,1.2096316705662244e+18,16.146,-21.619,60.967,40.704,-0.732,3.279,-0.229,56.451,9.555,-2.3535,-0.064,-0.604,1.492,0.023,47.208,-3.311,-5.96,-79630492.0,4503857379164160.0,34.5,50.673,-1.139,-3.458,502.508,-2709.0,1239.0,-0.351,-15.825,17.81,33.632,38.977,7.023,41.079,0.634,1.383,1.502,0.259,0.356,-10.056,46.896,-3.163,18.659,132855.0,-34950.0,51177.0,132466.0,4412644714.0,-1.279,56.602,51.156,50.787,2.73,-4.298,3.783,20.516,37350.0,19892.0,57171.0,348755889.0,455122443.0,-0.373,32.067,27400.0,69268.0,187688337.0,48.616,49.488,1.286,-6.595,6.628,0.128,-0.171,-1.123,-2.332,21624.0,-35687.0,575962905.0,1417183763.0,-0.162,57.526,50.553,-16.757,-0.229,32.458,49.289,-1.212,1.0
2016/05/04,5854191419392.0,1.9858999999999996,6.842801480986496e+16,27.886,2.154,131897461.0,1.2091307348041787e+18,17.082,-11.263,29.397,45.339,11.245,3.67,-0.19,57.003,9.253,-2.54,-0.105,-0.052,0.051,0.141,39.123,-7.186,-0.599,-40731080.0,1368762894483456.0,42.253,52.238,-0.585,-2.394,506.543,-3809.0,-281.872,-0.546,-7.511,3.128,34.833,57.283,21.687,68.445,5.158,1.317,1.451,0.048,0.315,-7.35,46.386,3.956,24.141,58661.0,-168294.0,37363.0,49223.0,860286382.0,-1.334,38.448,47.752,50.192,13.0,-19.228,1.453,7.484,10363.0,42249.0,24761.0,26846675.0,444970903.0,0.484,11.861,1776.0,69281.0,788773.0,48.468,49.453,11.477,-3.362,-4.19,0.348,0.222,1.902,0.456,-4705.0,5845.0,575667448.0,1416258895.0,0.021,48.323,50.389,-11.724,-0.19,39.426,50.674,-0.659,0.0
2016/05/05,25165824.0,2.6491999999999996,3.563997718155443e+16,33.488,-3.707,-83983815.0,1.210812470434275e+18,-8.71,-15.559,25.644,41.502,-4.324,-3.462,-0.147,56.601,9.209,-1.376,-0.246,-0.16749999999999998,1.631,0.149,46.878,1.29,-1.8425,11816900.0,825945200992256.0,40.233,51.697,0.171,0.706,147.763,-6264.0,-1777.0,-0.725,-12.835,-3.941,34.338,2.723,17.461,2.156,-3.146,1.27,1.408,0.049,0.208,-5.009,46.527,-7.577,24.434,68331.0,-192955.0,-37154.0,57730.0,1167266968.0,-1.465,37.803,47.631,50.171,-6.2,-21.502,-3.726,8.927,5037.0,5790.0,13397.0,6342355.0,391980153.0,0.536,6.202,2951.0,68903.0,2176501.0,47.168,49.177,-0.439,-5.886,-3.624,0.393,0.341,1.452,-0.043,-14209.0,-33179.0,599991310.0,1418564906.0,-0.456,34.556,50.116,2.367,-0.147,36.487,49.847,0.094,1.0
2016/05/06,25165824.0,3.3124999999999996,3.189940893439181e+16,27.495,5.982,10844758.0,1.211812327340528e+18,1.194,-2.404,26.111,41.633,1.387,-4.393,0.027,60.916,9.114,-0.225,-1.181,-0.283,1.689,0.075,43.032,-6.79,-3.086,84499306.0,1241986806571008.0,77.662,62.332,1.222,0.668,224.199,-6683.0,-868.522,-0.873,3.827,-2.456,32.956,-7.0,25.913,-5.229,-7.53,1.225,1.365,0.035,0.177,-3.662,46.03,-25.899,36.264,18873.0,-126958.0,-20548.0,82739.0,89045764.0,-1.682,31.881,46.69,50.014,-11.867,-15.621,-11.489,13.72,3676.0,-2388.0,13937.0,3378051.0,210080053.0,0.595,6.36,2549.0,68772.0,1623833.0,48.495,49.418,-0.31,-0.274,-5.243,0.39,0.207,0.605,-0.686,-26031.0,-37690.0,597591995.0,1422930562.0,-0.868,30.605,50.033,2.206,0.027,75.793,60.707,1.145,1.0
2016/05/07,25165824.0,3.975799999999999,-8.096702867525786e+16,2.439,-2.57,-103862596.0,1.2137038213473628e+18,-11.489,2.295,-3.099,39.958,-5.501,6.839,0.309,65.876,9.204,-0.263,-0.4,-0.76,1.418,0.085,51.291,11.333,-7.333,175936048.0,4095489191141376.0,90.155,72.035,2.541,1.542,228.814,-3959.0,-1151.0,-1.001,7.865,-19.241,32.306,-20.373,25.718,-14.451,16.336,1.167,1.316,0.114,0.189,-3.676,44.776,-21.851,13.225,48356.0,-111026.0,-111720.0,-53662.0,584583487.0,-2.282,21.305,44.682,49.681,-8.561,-14.658,-1.243,-7.665,27815.0,-31612.0,-16412.0,193415345.0,262432833.0,-1.155,-7.517,28798.0,69220.0,207336339.0,35.0,46.431,-11.177,-4.04,-12.439,0.416,-0.078,-0.72,-1.971,-16235.0,-88929.0,709178489.0,1421581684.0,-1.59,17.588,49.674,6.16,0.309,89.289,70.74,2.461,0.0
2016/05/08,25165824.0,4.6391,4.24774014253824e+16,19.033,7.431,-201360998.0,1.2161960894823987e+18,-22.876,-12.078,-7.67,37.115,-2.315,2.306,0.413,65.338,9.047,-0.719,-2.338,-1.429,-1.158,0.185,41.21,-7.738,-14.286,174819029.0,6326691047424000.0,87.049,71.126,2.526,1.879,466.853,-1567.0,-481.891,-1.124,-11.058,-26.647,30.576,-14.731,30.6,-11.417,16.744,1.08,1.25,0.221,0.226,-5.374,42.308,-31.336,-27.136,89021.0,-47562.0,-139900.0,-240901.0,1981163588.0,-3.585,11.429,41.355,49.109,-17.939,-7.602,-20.59,-29.415,37095.0,-40561.0,-25190.0,344004818.0,283811308.0,-2.856,-11.768,30411.0,69652.0,231207331.0,34.6,46.328,-10.661,-5.452,-10.926,0.431,-0.232,-0.39,-1.853,-16399.0,-52937.0,907238491.0,1457432143.0,-2.25,12.251,49.429,7.642,0.413,85.005,69.493,2.449,1.0
2016/05/09,25165824.0,5.3024,1.3877352411027123e+17,34.394,-2.576,-118788918.0,1.2158327995742241e+18,-12.921,-16.972,18.117,30.743,-5.001,-10.052,0.404,65.727,8.878,-0.751,-2.918,-0.468,0.239,0.274,39.873,-5.263,-5.263,108379617.0,7073365895446528.0,88.39,72.046,1.549,2.843,316.107,-1490.0,613.518,-1.225,-13.501,-11.439,30.948,3.97,4.532,3.129,3.009,1.045,1.208,0.144,0.233,-4.653,44.722,4.851,-0.249,60931.0,-112842.0,2978.0,-57913.0,928135812.0,-2.892,45.026,45.216,49.625,-6.947,-15.026,-27.018,-8.32,31016.0,-6792.0,29999.0,240496247.0,286783526.0,-1.3,15.284,40709.0,68783.0,414297955.0,56.886,50.718,3.8,-2.05,11.066,0.423,-0.223,0.207,-0.863,36170.0,-50920.0,820058847.0,1426394492.0,-0.467,69.778,50.461,11.866,0.404,86.278,70.281,1.47,0.0
2016/05/10,25165824.0,5.965699999999999,8.680197897017498e+16,13.75,-1.524,96526389.0,1.2160551763568236e+18,12.063,-1.301,46.934,61.957,4.399,-85.729,0.242,60.862,8.909,-0.422,-0.422,0.79,0.333,0.089,48.801,-5.063,9.494,-44679787.0,5678222773624832.0,49.25,60.532,-0.629,2.066,244.453,-1024.0,-188.206,-1.31,-4.985,-9.262,32.211,16.819,3.56,13.946,8.344,1.085,1.208,0.32,0.243,-0.149,50.218,57.638,10.568,122202.0,-51321.0,173609.0,-11524.0,3733318154.0,-0.244,70.116,50.404,50.376,12.435,-6.595,-10.61,-1.561,47083.0,43651.0,58782.0,554201434.0,340403544.0,1.219,31.471,44505.0,68053.0,495163191.0,59.227,51.313,19.12,-9.869,13.901,0.425,-0.202,-0.046,-1.168,76950.0,3742.0,731284303.0,1427234304.0,1.135,74.04,50.632,8.396,0.242,46.818,58.592,-0.708,0.0
2016/05/11,1.717499912362e+19,6.629,-4.557134142941978e+16,10.47,-18.699,357341045.0,1.215441371757418e+18,52.638,14.622,57.152,59.51,5.316,0.287,0.053,57.886,9.383,2.204,-0.336,1.415,3.327,1.023,64.154,26.316,15.038,-72085759.0,3926798533738496.0,34.646,54.128,-1.016,1.437,656.705,85.495,263.952,-1.347,10.064,3.226,33.819,25.041,-1.642,21.91,16.804,1.154,1.228,0.35,0.331,4.623,53.435,5.253,48.959,142706.0,105966.0,42045.0,173717.0,5091270631.0,3.012,82.05,54.874,51.092,40.628,14.989,-7.121,27.177,15822.0,45422.0,4392.0,62583987.0,342816801.0,1.771,1.911,9047.0,67706.0,20460353.0,53.321,50.216,15.312,-5.768,-0.533,0.325,-0.227,-3.361,-1.522,-13197.0,-11010.0,706283777.0,1426833133.0,1.243,55.055,50.347,5.596,0.053,32.456,52.073,-1.095,0.0
2016/05/12,3.9418371187304e+19,8.729,-2.4882564127291418e+17,1.75,-4.39,146271884.0,1.2154505757938043e+18,18.271,7.567,2.921,73.152,12.759,3.841,-0.095,55.771,9.662,1.069,-0.307,0.63,1.939,0.523,58.564,23.022,6.475,-104559684.0,1927414108323840.0,26.297,49.745,-1.472,1.157,618.421,-311.891,-507.263,-1.362,7.333,-27.106,36.288,18.026,19.836,13.778,33.431,1.198,1.242,0.136,0.375,5.76,52.591,-1.906,46.67,70939.0,75469.0,-55686.0,164903.0,1258092024.0,3.599,66.722,52.905,50.807,22.212,10.713,-13.092,26.813,14337.0,1992.0,-11788.0,51387176.0,340797024.0,1.226,-4.91,15105.0,67599.0,57037698.0,49.497,49.49,-4.042,-3.761,-9.95,0.203,-0.212,-2.581,-1.166,-54495.0,6872.0,697969092.0,1426250945.0,1.061,58.537,50.408,4.368,-0.095,24.376,47.622,-1.545,1.0
2016/05/13,5.173433222928e+19,8.729,-1939660266240000.0,26.886,-3.741,141790133.0,1.2149384666409887e+18,15.813,12.958,9.054,75.75,4.59,8.728,-0.063,59.098,9.681,0.585,0.36,0.693,0.243,0.315,49.102,3.947,7.895,-2889735.0,1401974456303616.0,59.545,58.63,-0.041,0.792,421.173,716.841,-464.465,-1.337,12.284,-17.343,37.117,16.278,26.838,11.846,52.256,1.208,1.241,0.105,0.386,4.017,50.099,12.072,39.343,41751.0,76805.0,55429.0,132151.0,435779733.0,2.76,58.181,51.855,50.658,4.923,11.199,-6.171,20.961,4953.0,-13569.0,8652.0,6133054.0,337721289.0,0.88,3.874,6016.0,67616.0,9048261.0,51.853,49.928,-4.622,-9.848,-5.073,0.104,-0.18,-1.743,-1.148,-38611.0,-8199.0,425490364.0,1429151655.0,0.193,35.289,50.052,2.783,-0.063,57.318,56.574,-0.11,1.0
2016/05/14,5.412288224955e+19,1.97,-8299885839935488.0,17.302,9.456,-258694330.0,1.2169944379586092e+18,-24.965,-2.831,-3.518,91.6,16.708,20.739,0.005,59.884,9.811,0.4,0.137,1.22,1.325,0.132,54.227,-7.639,13.889,42715058.0,1173867777875968.0,65.753,60.797,0.608,-0.475,760.718,135.454,-1860.0,-1.322,-4.132,-25.3,33.254,-23.282,-4.551,-16.71,22.308,1.235,1.251,0.081,0.389,3.208,52.395,21.563,56.63,41154.0,165820.0,98071.0,187631.0,423419343.0,2.689,73.039,54.637,51.075,-0.083,25.651,7.234,30.039,18166.0,-23143.0,-16628.0,82499811.0,294011953.0,-0.523,-7.301,17594.0,67828.0,77384288.0,41.176,47.88,-7.993,-5.096,-11.488,0.125,-0.172,-0.718,-1.434,-19595.0,-24061.0,403988848.0,1428976946.0,-0.094,48.093,50.199,-2.963,0.005,63.14,58.571,0.54,1.0
2016/05/15,4.65840212481e+19,1.7995999999999999,1.0573207907734528e+17,24.996,-6.484,-98692809.0,1.2183455582385021e+18,-10.423,24.935,-4.071,92.0,12.559,28.107,0.069,60.87,10.016,1.788,1.069,0.499,0.886,0.132,57.629,0.0810000000000004,5.8805,81785560.0,1051425624801280.0,73.095,63.445,1.168,-0.183,762.65,236.425,-2596.0,-1.29,18.457,-39.547,21.973,-15.662,18.904,-10.522,59.151,1.25,1.257,0.067,0.266,2.282,51.686,2.081,18.193,41582.0,199542.0,-14882.0,15129.0,432273433.0,1.799,53.24,52.363,50.772,-0.295,34.518,24.292,1.984,26499.0,-28238.0,-12007.0,175547158.0,197837166.0,-1.908,-5.663,27212.0,67737.0,185118038.0,35.868,46.661,-10.032,-0.282,-9.92,0.133,-0.147,-0.672,-1.06,23.0,-64323.0,391566600.0,1431154247.0,-0.85,26.43,49.789,-1.621,0.069,70.498,61.114,1.097,0.0
2016/05/16,2.9117749224941e+19,1.6292,-1.1252401040103475e+17,21.866,1.469,40963567.0,1.2179143002251277e+18,3.945,34.835,3.788,96.817,23.533,27.797,0.099,61.16,10.121,1.792,1.041,-0.222,-0.222,0.022,55.658,7.801,-2.128,29215135.0,779728598671360.0,71.705,63.145,0.414,-0.334,815.022,224.468,-2357.0,-1.223,20.923,-29.099,28.181,13.841,36.71,9.005,32.654,1.36,1.315,0.361,0.296,5.462,62.999,72.3,39.653,109085.0,268520.0,232032.0,146328.0,2974864838.0,3.16,81.406,59.179,51.849,18.892,42.077,20.729,19.245,33389.0,7674.0,57802.0,278709593.0,223285818.0,-0.176,31.783,41763.0,67605.0,436029756.0,59.62,51.644,5.576,7.163,18.153,0.092,-0.108,-0.961,-0.756,69502.0,41223.0,506099480.0,1443687052.0,0.926,75.8,51.011,-2.293,0.087,67.0,60.36,0.344,0.0
2016/05/17,1.7240661800727347e+18,1.4588,4.718105798925824e+16,41.623,-5.329,270646273.0,1.2172194741325059e+18,34.809,16.892,22.196,73.198,7.411,30.644,1.094,81.339,10.162,1.099,0.676,1.099,0.922,0.005,55.658,2.128,12.057,-19524100.0,780150542344192.0,35.699,52.84,-0.276,-0.122,445.53,831.032,-2137.0,-1.133,25.571,-12.395,30.074,39.667,18.297,34.181,16.328,1.428,1.357,0.346,0.327,5.999,60.595,89.503,45.753,108133.0,141024.0,208641.0,93972.0,2923167021.0,3.004,64.007,56.557,51.506,6.844,19.403,11.528,12.143,36824.0,27349.0,46215.0,339005022.0,192441627.0,1.064,24.037,42708.0,66101.0,455994762.0,55.12,50.718,10.117,3.179,5.18,0.074,-0.118,-1.065,-1.111,33242.0,-44214.0,556766990.0,1399467921.0,1.649,64.825,50.801,-1.289,0.015,32.572,50.12,-0.344,1.0
2016/05/18,54525952.0,1.2884,-4.907926282844595e+16,14.026,13.755,61504052.0,1.2173725482065213e+18,7.252,-12.214,8.241,76.395,8.284,24.696,1.56,81.349,9.963,-1.415,0.789,-1.335,0.891,0.143,44.391,-9.15,-12.418,-26680047.0,658327610007552.0,46.372,55.099,-0.377,0.462,735.742,-59.363,-3268.0,-1.064,-10.369,-43.488,29.983,2.648,-3.488,1.988,-3.639,1.446,1.376,0.157,0.33,3.905,54.993,7.708,47.757,34206.0,60716.0,36103.0,222837.0,292507369.0,2.442,65.651,56.864,51.554,12.35,7.469,23.577,34.24,4027.0,34898.0,14669.0,4054018.0,193983886.0,1.27,6.66,7667.0,65567.0,14696750.0,57.447,51.28,17.738,5.32,1.472,0.08,-0.111,-0.532,-3.875,32932.0,40573.0,763239873.0,1423412257.0,2.379,75.83,51.227,1.366,-0.021,41.92,52.099,-0.444,0.0
2016/05/19,58720256.0,1.1179999999999999,-4.963229688149171e+16,6.729,-12.699,-126695756.0,1.2127499600911447e+18,-11.737,0.624,4.027,77.126,-1.945,30.976,2.233,87.088,10.462,1.64,2.71,2.4,2.069,1.171,68.46,17.5,25.0,-93226624.0,870289678188544.0,16.43,39.105,-1.317,-0.178,796.254,1009.0,-4178.0,-0.97,15.449,-25.439,29.772,-26.724,-8.041,-15.951,9.141,1.535,1.433,0.245,0.405,4.727,63.932,57.013,43.841,79949.0,175488.0,205616.0,188366.0,1597972228.0,3.036,82.53,61.048,52.233,5.373,22.501,35.625,24.558,16922.0,-20643.0,-7336.0,71588739.0,199402588.0,0.205,-3.241,14045.0,64965.0,49315257.0,48.8,49.569,-6.662,0.465,-7.234,0.099,-0.134,-0.92,-3.477,-15272.0,-35574.0,758211293.0,1418807655.0,0.662,35.221,50.148,-1.531,-0.154,14.516,36.68,-1.386,0.0
2016/05/20,58720256.0,0.9476,-3.2593739227435264e+16,17.306,5.004,-337617124.0,1.2129906242550372e+18,-32.21,-31.578,-26.313,45.153,-2.042,26.225,2.056,78.76,10.319,0.191,0.776,0.937,0.064,1.358,47.03,-5.369,10.738,-180808577.0,5183556960116736.0,5.96,24.224,-2.566,-2.645,773.861,7.826,-3872.0,-0.894,-10.785,-45.228,29.356,-23.347,-21.329,-14.993,4.343,1.493,1.424,0.363,0.366,1.149,47.861,31.743,25.236,142010.0,18964.0,84732.0,43888.0,5041726698.0,0.486,32.147,49.954,50.706,-9.941,2.487,13.964,5.949,21168.0,-29238.0,-7368.0,112021644.0,217556551.0,-1.039,-3.401,23689.0,64487.0,140294160.0,43.415,48.389,-7.761,-4.533,-7.907,0.087,-0.111,-0.69,-2.421,-14610.0,-47978.0,748480425.0,1409379599.0,-0.656,33.549,50.082,-12.718,-0.433,5.273,22.681,-2.631,1.0
2016/05/21,54525952.0,0.7771999999999999,-4.330349195713331e+16,19.858,-7.237,-358125569.0,1.2143723954986086e+18,-39.37,-29.066,-51.23,87.783,16.622,53.888,0.742,56.117,10.305,0.213,0.613,0.676,-1.037,0.994,51.213,8.511,7.092,-180009143.0,7472766187364352.0,12.783,26.881,-2.551,-2.693,1299.0,-647.805,-5272.0,-0.871,-11.452,-65.285,30.719,-22.304,-2.511,-16.419,-5.856,1.517,1.446,0.354,0.33,0.601,54.629,41.454,27.523,143535.0,78955.0,159507.0,45535.0,5150589505.0,0.411,56.989,55.453,51.608,2.011,9.72,37.865,5.384,22945.0,-43610.0,-21324.0,131617071.0,325953306.0,-2.566,-10.028,20945.0,64471.0,109674913.0,37.838,47.062,-14.028,1.94,-13.909,0.081,-0.053,-0.214,-0.931,-231.0,-40012.0,648900722.0,1388606535.0,-0.661,50.84,50.409,-12.958,-0.524,11.023,24.942,-2.617,0.0
2016/05/22,58720256.0,0.6068,3.845764331909855e+17,59.413,14.573,-432079413.0,1.2144616436898778e+18,-45.351,-38.611,-50.303,35.943,-8.262,23.001,-0.538,48.863,9.688,-2.534,-0.745,-2.244,-3.512,1.042,36.554,-34.783,-22.283,-123352770.0,8107770772111360.0,11.433,25.739,-1.765,-3.072,820.926,-311.589,-4590.0,-0.885,-22.284,-67.662,32.352,-33.447,-25.826,-23.752,-6.056,1.37,1.377,0.545,0.53,-4.716,37.672,-21.114,-34.539,237124.0,-174115.0,-171330.0,-294658.0,14056905257.0,-3.554,23.345,42.313,49.217,-36.833,-22.391,4.399,-32.807,21100.0,-34861.0,-26669.0,111304728.0,442590878.0,-3.524,-12.649,18421.0,62768.0,84829793.0,34.548,46.229,-11.984,-1.023,-12.556,0.072,-0.011,-0.219,-0.889,1973.0,-45934.0,461797551.0,1383717966.0,-1.075,34.422,50.004,-14.707,-0.504,9.711,23.741,-1.83,1.0
2016/05/23,50331648.0,0.4364000000000001,4.0641808875011354e+17,63.049,-6.482,7113017.0,1.2150062724637583e+18,1.001,-33.516,-16.323,44.888,-0.215,32.585,-1.098,49.165,9.204,-2.213,-0.421,-2.0,-2.588,1.18,38.061,-17.222,-20.0,7421488.0,6688493941850112.0,20.956,28.437,0.108,-2.942,570.247,7.1,-2741.0,-0.892,-17.164,-48.695,32.387,-2.203,-37.374,-1.664,-0.507,1.328,1.354,0.538,0.541,-5.439,45.787,31.708,-14.284,253544.0,-260493.0,-8391.0,-236919.0,16071189810.0,-5.142,32.247,44.418,49.567,-17.322,-28.73,1.258,-26.828,33356.0,13327.0,37502.0,278149884.0,366152790.0,-1.304,20.263,42364.0,60176.0,448686806.0,58.247,51.227,9.571,0.774,12.807,0.074,0.046,0.022,-0.94,38279.0,-23373.0,500635411.0,1363833929.0,0.132,66.827,50.81,-14.14,-0.407,17.134,25.833,0.032,1.0
