Date,bitcoin-marketcap_raw,bitcoin-median_transaction_fee_raw,difficulty-btc--sma7,difficulty-btc--sma14,difficulty-btc--sma30,difficulty-btc--ema3,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma3,difficulty-btc--wma14,difficulty-btc--wma90,difficulty-btc--std30,difficulty-btc--std90,difficulty-btc--var30,difficulty-btc--trx30,difficulty-btc--trx90,hashrate-btc--sma14,hashrate-btc--sma30,hashrate-btc--ema90,hashrate-btc--wma7,hashrate-btc--wma14,hashrate-btc--wma90,hashrate-btc--trx14,hashrate-btc--trx30,hashrate-btc--trx90,mining_profitability-btc--sma3,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma3,mining_profitability-btc--wma7,mining_profitability-btc--wma14,mining_profitability-btc--wma30,mining_profitability-btc--wma90,mining_profitability-btc--var90,mining_profitability-btc--trx14,mining_profitability-btc--trx30,mining_profitability-btc--trx90,mining_profitability-btc--roc90,sentinusd-btc--std90,transactionfees-btc--ema14,transactionfees-btc--std90,transactionfees-btc--mom90,transactionfees-btc--trx30,transactionfees-btc--trx90,transactionfees-btc--rsi90,transactionfees-btc--roc90,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma90,median_transaction_fee-btc--ema14,median_transaction_fee-btc--wma3,median_transaction_fee-btc--wma7,median_transaction_fee-btc--wma90,median_transaction_fee-btc--mom30,median_transaction_fee-btc--mom90,median_transaction_fee-btc--trx30,median_transaction_fee-btc--roc90,confirmationtime-btc--sma30,confirmationtime-btc--wma30,marketcap-btc--sma3,marketcap-btc--sma30,marketcap-btc--sma90,marketcap-btc--ema7,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--wma3,marketcap-btc--wma7,marketcap-btc--wma14,marketcap-btc--wma30,marketcap-btc--wma90,marketcap-btc--std90,marketcap-btc--mom30,marketcap-btc--mom90,marketcap-btc--var90,marketcap-btc--trx30,marketcap-btc--rsi30,marketcap-btc--roc90,transactionvalue-btc--std90,transactionvalue-btc--var30,transactionvalue-btc--var90,transactionvalue-btc--trx30,transactionvalue-btc--trx90,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--ema7,mediantransactionvalue-btc--ema14,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--var30,mediantransactionvalue-btc--var90,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--sma3,fee_to_reward-btc--sma14,fee_to_reward-btc--sma30,fee_to_reward-btc--sma90,fee_to_reward-btc--ema7,fee_to_reward-btc--ema30,fee_to_reward-btc--ema90,fee_to_reward-btc--wma7,fee_to_reward-btc--wma14,fee_to_reward-btc--wma90,fee_to_reward-btc--var30,fee_to_reward-btc--trx30,size-btc--sma90,size-btc--ema90,size-btc--wma30,size-btc--wma90,size-btc--std14,size-btc--std90,size-btc--trx30,size-btc--trx90,transactions-btc--wma90,transactions-btc--std30,transactions-btc--var30,transactions-btc--var90,transactions-btc--trx90,sentbyaddress-btc--std90,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma90,top100cap-btc--ema30,top100cap-btc--wma30,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--var30,activeaddresses-btc--sma90,activeaddresses-btc--ema30,activeaddresses-btc--std30,activeaddresses-btc--trx90,price-btc--sma3,price-btc--sma14,price-btc--sma30,price-btc--sma90,price-btc--ema3,price-btc--ema7,price-btc--ema14,price-btc--ema90,price-btc--wma3,price-btc--wma14,price-btc--wma30,price-btc--wma90,price-btc--std30,price-btc--std90,price-btc--mom30,price-btc--mom90,price-btc--var30,price-btc--var90,price-btc--trx30,price-btc--trx90,price-btc--rsi90,price-btc--roc7,price-btc--roc90,30d_binary_price_change
2014/07/16,7974397872.0,0.0617,17116734892.0,16967598132.0,15432807948.0,17304448279.0,16741689016.0,15502239981.0,11901661166.0,17336316979.0,17066629967.0,13152303735.0,3595334959.0,6835951838.0,3.2316083664512614e+18,1.235,1.26,1.2868546092750293e+17,1.2390161930489878e+17,9.560205533295323e+16,1.3162727284635344e+17,1.3037129985438408e+17,1.0572605146842962e+17,0.762,1.094,1.228,17.555,18.565,20.046,25.918,17.358,18.611,20.343,37.509,17.406,17.894,18.251,19.061,23.419,28.128,-1.061,-0.926,-1.216,-61.23,270276177.0,0.111,0.028,0.002,0.165,-0.239,50.104,2.09,0.062,0.055,0.062,0.062,0.062,0.059,0.002,0.011,0.312,22.126,9.032,9.36,8004091169.0,7867134984.0,6982989660.0,8022347366.0,8007363576.0,7884974390.0,7997410346.0,8024658179.0,8033894792.0,7971752104.0,7505551676.0,2165682970.0,328772922.0,1693160334.0,1.1725456812597985e+18,0.355,55.585,26.956,4096.0,1760501.0,4193788.0,-0.24,-0.156,100.715,100.448,100.515,52.721,352.809,694.879,-0.056,-0.318,0.337,0.285,0.275,0.287,0.306,0.284,0.292,0.305,0.293,0.28,0.003,-0.112,226936.0,227379.0,238518.0,229092.0,59981.0,72050.0,0.085,0.114,61797.0,13595.0,46205971.0,58668537.0,0.003,27383.0,0.061,0.118,19.45,19.466,19.414,19.541,0.47,0.055,166086.0,169042.0,34407.0,0.103,620.054,626.609,612.133,550.711,620.155,622.454,621.969,582.85,619.304,623.84,619.542,588.079,43.169,160.512,21.253,111.839,465.882,6441.0,0.312,0.007,52.314,-0.665,22.126,0.0
2014/07/17,7987614597.0,0.0618,17190714265.0,17004587818.0,15618800117.0,17320382629.0,16820972745.0,15620567529.0,12021104151.0,17336316979.0,17115792480.0,13285930285.0,3386619684.0,6892534299.0,2.867298220279431e+18,1.228,1.258,1.301274172171501e+17,1.2476462154641336e+17,9.647945169925011e+16,1.3273182666769224e+17,1.3128305039731189e+17,1.0670130960310816e+17,0.746,1.079,1.224,18.549,18.579,19.864,25.739,18.507,18.75,20.299,37.116,18.457,18.289,18.397,19.036,23.281,27.442,-1.023,-0.925,-1.217,-45.118,270755481.0,0.111,0.028,0.006,0.164,-0.236,49.679,5.963,0.062,0.055,0.062,0.062,0.062,0.059,0.002,0.013,0.305,27.314,9.05,9.318,7995135098.0,7878349157.0,7005382123.0,8013664174.0,8004730379.0,7891596339.0,7989172060.0,8015973798.0,8023794157.0,7979524983.0,7527631345.0,2165094268.0,336425185.0,2015321630.0,1.1719082972948152e+18,0.348,55.756,33.745,4103.0,1747254.0,4207969.0,-0.26,-0.156,100.624,100.218,100.384,52.701,348.425,694.343,-0.071,-0.317,0.313,0.282,0.276,0.287,0.298,0.283,0.291,0.3,0.292,0.28,0.003,-0.094,227166.0,227352.0,238331.0,229075.0,58255.0,71906.0,0.094,0.114,61881.0,13330.0,44424048.0,58492141.0,0.003,27465.0,0.065,0.117,19.453,19.456,19.4,19.538,0.453,0.051,166158.0,168195.0,34187.0,0.102,618.738,624.766,612.829,552.184,619.003,621.303,621.42,583.619,618.203,622.672,619.911,589.555,42.841,160.517,20.866,132.555,458.839,6441.0,0.305,0.009,52.336,0.21,27.314,0.0
2014/07/18,8021285813.0,0.0622,17264693637.0,17041577504.0,15757642561.0,17328349804.0,16889685309.0,15731261042.0,12137922015.0,17336316979.0,17160023034.0,13417027536.0,3314593637.0,6941027858.0,2.7466327442619105e+18,1.219,1.256,1.3135307088435054e+17,1.2574087087278714e+17,9.752214692682946e+16,1.3567481289551926e+17,1.331223393755732e+17,1.0784133016409213e+17,0.748,1.067,1.22,18.026,18.419,19.785,25.563,18.573,18.736,20.192,36.71,18.502,18.369,18.405,18.957,23.125,27.131,-0.979,-0.923,-1.217,-45.872,269842785.0,0.112,0.028,0.002,0.163,-0.234,49.982,0.249,0.062,0.055,0.062,0.062,0.062,0.059,0.001,0.013,0.298,26.716,9.026,9.274,7994432760.0,7886817880.0,7026364988.0,8015569583.0,8006937770.0,7899963402.0,8002247417.0,8013675219.0,8020643707.0,7988746702.0,7549958899.0,2167464787.0,254061698.0,1888457825.0,1.1744759009848607e+18,0.341,56.201,30.793,4093.0,1750384.0,4187883.0,-0.278,-0.157,100.863,101.737,101.172,52.606,344.077,691.847,-0.082,-0.316,0.3,0.285,0.274,0.286,0.293,0.283,0.291,0.298,0.291,0.28,0.003,-0.079,227513.0,227288.0,238007.0,229015.0,54684.0,71549.0,0.1,0.113,61914.0,13335.0,44454655.0,57603599.0,0.002,27361.0,0.069,0.116,19.456,19.446,19.386,19.534,0.431,0.046,166268.0,167087.0,34744.0,0.101,619.092,623.734,613.31,553.641,620.564,621.509,621.514,584.466,619.897,622.32,620.511,591.092,42.923,160.649,14.453,131.165,460.602,6452.0,0.298,0.011,52.504,0.001,26.716,0.0
2014/07/19,8058813353.0,0.0626,17336316979.0,17078567190.0,15886767123.0,17332333391.0,16949236198.0,15834813038.0,12252172454.0,17336316979.0,17199321631.0,13545595490.0,3248049446.0,6981601072.0,2.63745630108074e+18,1.208,1.254,1.3239974902479592e+17,1.272588962309233e+17,9.869625191895738e+16,1.3995906922403259e+17,1.3573445313347979e+17,1.0911441463526192e+17,0.774,1.058,1.217,18.901,18.476,19.6,25.339,18.49,18.692,20.077,36.308,18.692,18.381,18.403,18.868,22.968,25.774,-0.934,-0.92,-1.218,-52.267,271108801.0,0.111,0.028,-0.002,0.162,-0.232,49.642,-2.013,0.062,0.056,0.062,0.062,0.062,0.059,0.002,0.013,0.291,24.961,9.009,9.216,8022571254.0,7899163923.0,7046638172.0,8026380526.0,8013854514.0,7910211786.0,8034437713.0,8020440015.0,8023828240.0,7999843184.0,7572650071.0,2171577077.0,370381286.0,1824586613.0,1.1789367503298232e+18,0.334,56.703,29.267,4115.0,1818782.0,4233051.0,-0.303,-0.158,100.574,91.758,95.925,53.173,399.031,706.829,-0.103,-0.315,0.262,0.286,0.272,0.286,0.278,0.28,0.29,0.284,0.285,0.279,0.003,-0.069,227755.0,226497.0,235569.0,228219.0,52716.0,70906.0,0.1,0.112,61846.0,13337.0,44466936.0,55638004.0,0.001,27135.0,0.07,0.115,19.458,19.436,19.374,19.53,0.401,0.04,165915.0,164860.0,36860.0,0.099,622.123,623.494,614.086,555.032,623.478,622.729,622.164,585.387,623.546,622.675,621.355,592.691,43.0,160.977,23.263,125.121,462.249,6478.0,0.292,0.012,52.672,-0.896,24.961,0.0
2014/07/20,8010826379.0,0.0622,17336316979.0,17115556877.0,16015891686.0,17334325185.0,17000846969.0,15931684260.0,12363911894.0,17336316979.0,17233688269.0,13671634146.0,3159071733.0,7014391382.0,2.494933552807641e+18,1.195,1.252,1.34230333591566e+17,1.2826469819155186e+17,9.977480175194378e+16,1.427527716301564e+17,1.3778385583948544e+17,1.1029504908182422e+17,0.805,1.051,1.214,17.8,18.327,19.364,25.14,17.422,18.38,19.836,35.869,17.419,17.899,18.12,18.658,22.771,25.736,-0.911,-0.919,-1.219,-52.342,273746352.0,0.111,0.028,0.002,0.159,-0.229,49.575,0.346,0.062,0.056,0.062,0.062,0.062,0.059,0.003,0.012,0.285,24.699,9.061,9.234,8030308515.0,7914222153.0,7066739144.0,8022491989.0,8013450763.0,7916703050.0,8028565276.0,8016786225.0,8021088704.0,8007047214.0,7593841021.0,2173412548.0,451746919.0,1809087436.0,1.180930525603717e+18,0.326,55.856,29.171,4142.0,1926308.0,4289808.0,-0.332,-0.159,100.441,86.816,92.734,53.397,421.79,712.817,-0.127,-0.315,0.248,0.284,0.272,0.286,0.267,0.277,0.288,0.269,0.277,0.277,0.003,-0.066,228014.0,226222.0,234667.0,227916.0,54204.0,70531.0,0.098,0.112,61610.0,13666.0,46690914.0,56676212.0,0.001,27023.0,0.068,0.114,19.461,19.426,19.362,19.527,0.361,0.033,166209.0,165117.0,36626.0,0.097,623.576,622.738,615.127,556.401,622.844,622.6,622.17,586.196,623.59,622.503,621.879,594.168,42.215,161.143,31.253,123.24,445.533,6492.0,0.285,0.014,52.488,-1.184,24.699,0.0
2014/07/21,8003924883.0,0.0619,17336316979.0,17152546563.0,16145016248.0,17335321082.0,17045576304.0,16022305725.0,12473195522.0,17336316979.0,17263122950.0,13795143505.0,3045694994.0,7039507549.0,2.3190644994425487e+18,1.18,1.249,1.3472690141847587e+17,1.2836839941466784e+17,1.0041052611988632e+17,1.4034515464919218e+17,1.3704651275972058e+17,1.1103570094897616e+17,0.798,1.04,1.21,17.815,18.279,19.258,24.974,18.054,18.421,19.762,35.492,17.862,18.081,18.168,18.615,22.629,25.374,-0.875,-0.916,-1.219,-44.405,273987245.0,0.11,0.028,0.006,0.154,-0.227,49.313,6.014,0.062,0.056,0.062,0.062,0.062,0.06,0.003,0.013,0.278,25.873,9.113,9.249,8024521538.0,7928818040.0,7087920450.0,8017850213.0,8012180646.0,7922330265.0,8015373460.0,8014524101.0,8018948453.0,8012834487.0,7614438510.0,2172376780.0,437876585.0,1906317538.0,1.1798052186181796e+18,0.319,55.732,31.263,4151.0,1946001.0,4307277.0,-0.36,-0.16,100.597,90.65,93.989,53.334,421.87,711.131,-0.147,-0.314,0.246,0.282,0.275,0.284,0.268,0.277,0.288,0.265,0.276,0.277,0.003,-0.063,227522.0,226607.0,235611.0,228262.0,53554.0,69459.0,0.096,0.111,61643.0,13230.0,43755606.0,54055807.0,0.0,26717.0,0.065,0.113,19.463,19.411,19.347,19.521,0.315,0.025,165781.0,163826.0,37191.0,0.095,622.507,622.187,616.109,557.814,620.882,621.68,621.737,586.915,621.262,621.994,622.124,595.542,41.14,161.08,29.435,127.216,423.131,6487.0,0.278,0.016,52.342,-0.463,25.873,0.0
2014/07/22,8004611356.0,0.062,17336316979.0,17189536249.0,16274140810.0,17335819030.0,17084341727.0,16107080645.0,12580077313.0,17336316979.0,17287625672.0,13916123565.0,2905063952.0,7057031510.0,2.1098491409855283e+18,1.164,1.246,1.3491271560496013e+17,1.2823646684330768e+17,1.0104847605928909e+17,1.380361100705709e+17,1.3634122568561875e+17,1.1177493061706386e+17,0.766,1.026,1.206,17.369,18.182,19.152,24.776,17.561,18.24,19.588,35.087,17.488,17.786,18.006,18.473,22.455,24.935,-0.849,-0.913,-1.22,-51.092,275459386.0,0.11,0.028,0.013,0.149,-0.225,49.635,13.412,0.062,0.056,0.062,0.062,0.062,0.06,0.002,0.013,0.27,27.481,9.184,9.316,8006454206.0,7940438827.0,7109731601.0,8014540498.0,8011171407.0,7927638722.0,8005418369.0,8012810664.0,8017472417.0,8017724378.0,7634585563.0,2169333807.0,348623627.0,1963003597.0,1.176502291972399e+18,0.311,55.743,32.491,4167.0,1985514.0,4341647.0,-0.39,-0.161,101.161,96.621,96.729,52.837,423.997,697.926,-0.16,-0.313,0.278,0.282,0.279,0.284,0.284,0.28,0.289,0.278,0.282,0.278,0.003,-0.055,227850.0,227593.0,238180.0,229227.0,50356.0,70005.0,0.1,0.11,61739.0,12701.0,40326941.0,52811060.0,-0.001,26745.0,0.063,0.112,19.464,19.4,19.335,19.516,0.247,0.015,165606.0,162351.0,37750.0,0.094,620.459,622.124,616.82,559.3,620.565,621.322,621.538,587.648,620.133,621.736,622.391,596.914,40.661,160.889,21.348,133.706,413.325,6471.0,0.27,0.018,52.396,-0.131,27.481,0.0
2014/07/23,7991044504.0,0.0619,17336316979.0,17226525935.0,16403265372.0,17336068004.0,17117938427.0,16186386215.0,12684610053.0,17336316979.0,17307196436.0,14034574328.0,2732974553.0,7067019745.0,1.867287477436547e+18,1.147,1.242,1.3411673786857349e+17,1.2865018970560003e+17,1.0154409923080325e+17,1.3402145406350654e+17,1.3483277432004851e+17,1.1236833994275264e+17,0.708,1.007,1.201,18.025,18.12,18.984,24.614,17.941,18.251,19.507,34.718,17.964,17.916,18.025,18.42,22.313,24.636,-0.815,-0.909,-1.221,-44.33,275148460.0,0.109,0.028,0.002,0.142,-0.222,49.302,1.602,0.062,0.056,0.062,0.062,0.062,0.06,0.003,0.013,0.263,26.912,9.24,9.359,7999860248.0,7954902777.0,7130840264.0,8008666500.0,8008487820.0,7931729418.0,7997713518.0,8008376281.0,8014017248.0,8020989261.0,7653955077.0,2166251676.0,433918499.0,1899779712.0,1.1731615806567956e+18,0.303,55.484,31.189,4147.0,1997497.0,4299936.0,-0.421,-0.163,101.63,104.015,100.658,52.967,415.555,701.371,-0.165,-0.312,0.301,0.284,0.281,0.283,0.288,0.281,0.289,0.283,0.285,0.278,0.003,-0.045,227637.0,228317.0,239839.0,229946.0,50867.0,69485.0,0.106,0.11,61836.0,12814.0,41047650.0,51859081.0,-0.001,26892.0,0.064,0.111,19.464,19.389,19.325,19.511,0.199,0.01,165471.0,161954.0,37894.0,0.092,619.245,621.919,617.79,560.757,619.566,620.633,621.142,588.328,619.186,621.261,622.504,598.216,39.373,160.634,29.09,131.167,387.563,6451.0,0.263,0.019,52.32,0.205,26.912,0.0
2014/07/24,7764517069.0,0.0608,17336316979.0,17263515622.0,16532389934.0,17336192491.0,17147055567.0,16260575296.0,12786845370.0,17336316979.0,17321835241.0,14150495793.0,2522997827.0,7069504195.0,1.5913795087956378e+18,1.128,1.239,1.342887667089046e+17,1.2883604757868914e+17,1.0218310011063677e+17,1.3239408862355346e+17,1.3436636117266915e+17,1.1309954302259285e+17,0.647,0.986,1.196,17.359,18.029,18.804,24.37,17.315,18.043,19.325,34.322,17.296,17.548,17.834,18.272,22.139,23.084,-0.794,-0.905,-1.221,-56.826,274685583.0,0.107,0.028,0.011,0.133,-0.22,49.123,12.377,0.062,0.056,0.062,0.061,0.062,0.06,0.002,0.014,0.255,30.804,9.32,9.413,7920057643.0,7963486054.0,7153188459.0,7947629142.0,7975958386.0,7920941525.0,7880041929.0,7946715517.0,7980385374.0,8008706312.0,7667882040.0,2150381773.0,257498308.0,2011337508.0,1.1560354419662438e+18,0.294,51.366,34.96,4126.0,1703907.0,4255488.0,-0.447,-0.164,102.279,110.882,104.768,52.983,434.523,701.791,-0.161,-0.311,0.31,0.284,0.283,0.283,0.291,0.283,0.289,0.289,0.287,0.279,0.003,-0.035,228118.0,229232.0,241986.0,230876.0,53103.0,70049.0,0.114,0.109,61922.0,12866.0,41383583.0,50858663.0,-0.001,26852.0,0.066,0.11,19.465,19.379,19.316,19.506,0.202,0.01,165152.0,161391.0,37916.0,0.09,615.586,621.304,618.532,562.348,613.755,617.461,619.382,588.759,613.536,619.398,621.868,599.253,37.729,159.633,22.264,143.168,355.877,6371.0,0.255,0.021,51.84,-1.603,30.804,0.0
2014/07/25,7754497838.0,0.06,17351042215.0,17307867926.0,16664950385.0,17387793063.0,17186033976.0,16336628092.0,12889099178.0,17387855307.0,17345285643.0,14266153381.0,2269012721.0,7067796157.0,1.28710468186479e+18,1.108,1.235,1.3432638835648542e+17,1.2903327727523698e+17,1.0285713030243987e+17,1.3150010863922107e+17,1.3417472212317226e+17,1.1386132195421384e+17,0.59,0.965,1.191,17.821,18.033,18.719,24.237,17.883,18.097,19.268,33.973,17.842,17.726,17.89,18.249,22.009,23.05,-0.761,-0.9,-1.222,-39.325,272255561.0,0.106,0.027,0.02,0.122,-0.218,49.242,25.534,0.061,0.056,0.062,0.061,0.061,0.06,0.003,0.014,0.246,31.436,9.358,9.382,7836686471.0,7979028736.0,7176516588.0,7899346316.0,7946430313.0,7910203222.0,7797262026.0,7890517714.0,7947000474.0,7995223201.0,7681097630.0,2130321985.0,466280457.0,2099531650.0,1.1345679403043717e+18,0.285,51.192,37.127,4088.0,1695963.0,4177568.0,-0.468,-0.166,102.783,113.87,107.177,52.892,449.202,699.396,-0.152,-0.309,0.284,0.282,0.282,0.283,0.281,0.281,0.289,0.282,0.283,0.278,0.003,-0.029,228681.0,229262.0,241446.0,230930.0,53182.0,69302.0,0.12,0.109,61904.0,12840.0,41213648.0,49711470.0,-0.002,26645.0,0.069,0.109,19.465,19.369,19.307,19.501,0.203,0.01,165398.0,161138.0,37764.0,0.088,608.837,619.724,619.568,563.943,606.878,613.096,616.798,589.006,605.743,616.558,620.673,600.081,33.715,158.232,31.089,143.506,284.178,6259.0,0.246,0.022,51.484,-3.556,31.436,0.0
2014/07/26,7680680949.0,0.0595,17551060012.0,17443688495.0,16840745766.0,18062117311.0,17392754987.0,16491454768.0,13017612197.0,18070738154.0,17535762128.0,14407763048.0,2056596551.0,7104602957.0,1.0573973435327447e+18,1.091,1.231,1.3463858791530192e+17,1.2962799075604786e+17,1.0358103493989958e+17,1.3173733697634171e+17,1.3437050918322176e+17,1.1467031886078222e+17,0.543,0.944,1.186,16.615,17.733,18.519,24.016,16.295,17.645,18.974,33.55,16.285,16.975,17.447,17.99,21.799,22.83,-0.763,-0.898,-1.222,-57.431,271244592.0,0.105,0.027,-0.009,0.108,-0.216,48.838,-8.455,0.06,0.057,0.061,0.06,0.061,0.06,0.002,0.014,0.237,31.857,9.436,9.471,7733231952.0,7991011492.0,7199978554.0,7844679974.0,7910997065.0,7895395334.0,7719259265.0,7825393830.0,7906229224.0,7975974957.0,7692178166.0,2105358028.0,359482694.0,2111576874.0,1.1081331066131743e+18,0.274,49.905,37.916,4067.0,1785839.0,4135394.0,-0.492,-0.168,102.917,104.877,103.273,52.577,467.921,691.083,-0.151,-0.308,0.271,0.284,0.283,0.283,0.276,0.279,0.288,0.279,0.28,0.278,0.003,-0.025,229206.0,229239.0,240695.0,230919.0,47867.0,68559.0,0.124,0.109,61771.0,12998.0,42234012.0,49048846.0,-0.002,26447.0,0.066,0.109,19.466,19.361,19.3,19.496,0.202,0.01,164879.0,158822.0,40220.0,0.086,600.844,617.048,620.393,565.539,600.732,608.468,613.837,589.128,598.617,613.206,619.061,600.754,29.79,156.529,24.749,143.653,221.86,6125.0,0.237,0.024,51.24,-5.078,31.857,0.0
2014/07/27,7667514741.0,0.0596,17751077809.0,17543697394.0,17016541148.0,18399279434.0,17571913197.0,16636292625.0,13143300754.0,18520266904.0,17708129203.0,14546501507.0,1750293659.0,7131654043.0,7.65881972915798e+17,1.075,1.227,1.3506507679108182e+17,1.3024945485047406e+17,1.0441648983194254e+17,1.3396546607449008e+17,1.3529792846489541e+17,1.1558775672056112e+17,0.515,0.924,1.181,16.432,17.556,18.276,23.88,16.217,17.444,18.791,33.167,16.046,16.714,17.234,17.836,21.626,23.288,-0.772,-0.895,-1.223,-43.161,273916857.0,0.104,0.027,0.016,0.095,-0.214,49.347,18.32,0.06,0.057,0.061,0.06,0.06,0.06,0.001,0.016,0.226,36.739,9.506,9.47,7700897843.0,7994880486.0,7225177505.0,7800388666.0,7878532755.0,7880693360.0,7686400660.0,7770483123.0,7867724582.0,7955104198.0,7702453686.0,2072594624.0,116069816.0,2267905638.0,1.0739121186624225e+18,0.263,49.674,42.001,4090.0,1900140.0,4181331.0,-0.521,-0.17,102.757,97.147,99.364,52.84,487.637,698.023,-0.156,-0.307,0.249,0.284,0.284,0.282,0.265,0.276,0.287,0.268,0.273,0.277,0.002,-0.027,228980.0,229004.0,239274.0,230686.0,47029.0,68563.0,0.125,0.108,61541.0,13458.0,45282705.0,50197975.0,-0.003,26548.0,0.06,0.107,19.466,19.353,19.292,19.491,0.202,0.01,164907.0,159545.0,40260.0,0.083,596.872,614.645,620.799,567.318,598.38,605.358,611.462,589.28,596.21,610.403,617.489,601.425,28.073,154.217,12.157,160.14,197.022,5946.0,0.226,0.025,51.302,-4.208,36.739,0.0
2014/07/28,7480626000.0,0.0585,17951095606.0,17643706292.0,17192336529.0,18567860496.0,17727183645.0,16771786105.0,13266226926.0,18736441558.0,17867161758.0,14682368757.0,1284614448.0,7150748981.0,4.125585700137206e+17,1.059,1.223,1.3540835263104069e+17,1.3047559426173392e+17,1.0500309960338725e+17,1.3379241839141488e+17,1.3477021615044139e+17,1.1625442764421125e+17,0.478,0.903,1.175,15.878,17.564,18.106,23.684,16.503,17.357,18.662,32.807,16.225,16.624,17.132,17.74,21.47,22.565,-0.773,-0.893,-1.223,-51.278,273534509.0,0.103,0.027,0.008,0.079,-0.212,48.921,8.807,0.059,0.057,0.061,0.059,0.06,0.06,-0.001,0.014,0.215,32.03,9.562,9.476,7609607230.0,7987667295.0,7246956163.0,7720448000.0,7825478521.0,7854882563.0,7576264739.0,7681111361.0,7808402287.0,7921926490.0,7708067939.0,2041447100.0,-216395749.0,1960079189.0,1.0418765657335562e+18,0.251,46.52,35.505,4081.0,1866063.0,4163517.0,-0.546,-0.172,103.129,101.479,101.379,52.693,489.145,694.142,-0.157,-0.306,0.257,0.279,0.286,0.282,0.268,0.276,0.287,0.267,0.272,0.276,0.002,-0.028,229279.0,229555.0,240069.0,231237.0,46002.0,68763.0,0.127,0.108,61594.0,13243.0,43845605.0,50181253.0,-0.003,26597.0,0.056,0.106,19.467,19.346,19.286,19.486,0.2,0.01,164713.0,159080.0,39841.0,0.081,591.991,612.042,620.417,568.896,591.869,600.358,607.982,589.194,590.453,606.498,615.203,601.821,29.636,152.002,-11.461,142.005,219.577,5776.0,0.215,0.027,50.819,-5.423,32.03,0.0
2014/07/29,7528711155.0,0.0584,18151113404.0,17743715191.0,17302581788.0,18652151027.0,17861751367.0,16898538069.0,13386451423.0,18736441558.0,18012859793.0,14815376475.0,1226775539.0,7192293252.0,3.762445557151826e+17,1.044,1.219,1.367746317422949e+17,1.3056610684252518e+17,1.0580904163233622e+17,1.3617496422533518e+17,1.3560556405571138e+17,1.1713477839667094e+17,0.456,0.884,1.169,16.112,17.221,18.058,23.589,15.955,17.097,18.452,32.425,15.99,16.256,16.845,17.566,21.288,23.316,-0.786,-0.891,-1.224,-35.664,272431565.0,0.102,0.027,0.008,0.064,-0.211,49.18,9.071,0.059,0.057,0.06,0.059,0.059,0.06,-0.001,0.014,0.203,31.539,9.578,9.482,7558950632.0,7983451323.0,7268892328.0,7672513788.0,7785909539.0,7833839246.0,7535816701.0,7622450134.0,7760575696.0,7892316416.0,7714260357.0,2010421882.0,-126479158.0,1974254901.0,1.0104490362819625e+18,0.238,47.409,35.544,4057.0,1855830.0,4115824.0,-0.566,-0.174,103.342,104.917,103.226,52.732,479.136,695.169,-0.154,-0.305,0.263,0.277,0.288,0.281,0.271,0.277,0.286,0.267,0.272,0.276,0.002,-0.028,228960.0,229817.0,239888.0,231505.0,44787.0,68264.0,0.129,0.107,61579.0,12375.0,38284459.0,50166296.0,-0.004,26610.0,0.053,0.105,19.469,19.341,19.282,19.481,0.198,0.01,164481.0,158189.0,40132.0,0.079,588.588,609.422,620.074,570.453,588.123,596.363,604.834,589.088,586.646,602.81,612.877,602.161,31.026,149.717,-10.288,140.114,240.651,5604.0,0.203,0.028,50.775,-5.784,31.539,0.0
