Date,bitcoin-median_transaction_fee_raw,difficulty-btc--wma30,difficulty-btc--trx14,difficulty-btc--trx90,hashrate-btc--var14,hashrate-btc--trx14,mining_profitability-btc--sma7,mining_profitability-btc--sma14,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema7,mining_profitability-btc--wma3,mining_profitability-btc--wma7,mining_profitability-btc--wma14,mining_profitability-btc--wma90,mining_profitability-btc--std90,mining_profitability-btc--trx30,mining_profitability-btc--trx90,sentinusd-btc--sma14,sentinusd-btc--sma30,sentinusd-btc--ema90,sentinusd-btc--wma30,sentinusd-btc--std30,sentinusd-btc--std90,sentinusd-btc--var90,sentinusd-btc--trx14,sentinusd-btc--trx90,transactionfees-btc--trx14,median_transaction_fee-btc--sma7,median_transaction_fee-btc--ema3,median_transaction_fee-btc--trx3,median_transaction_fee-btc--trx7,median_transaction_fee-btc--trx14,median_transaction_fee-btc--trx30,median_transaction_fee-btc--rsi7,median_transaction_fee-btc--rsi90,median_transaction_fee-btc--roc30,median_transaction_fee-btc--roc90,confirmationtime-btc--sma30,confirmationtime-btc--sma90,confirmationtime-btc--wma14,confirmationtime-btc--wma30,confirmationtime-btc--std14,confirmationtime-btc--std30,confirmationtime-btc--trx14,marketcap-btc--sma3,marketcap-btc--sma30,marketcap-btc--sma90,marketcap-btc--ema3,marketcap-btc--ema90,marketcap-btc--std30,marketcap-btc--mom30,marketcap-btc--mom90,marketcap-btc--var30,marketcap-btc--var90,marketcap-btc--trx7,marketcap-btc--rsi7,marketcap-btc--rsi90,marketcap-btc--roc30,marketcap-btc--roc90,transactionvalue-btc--std14,transactionvalue-btc--trx14,mediantransactionvalue-btc--sma14,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--wma14,mediantransactionvalue-btc--wma30,mediantransactionvalue-btc--trx30,fee_to_reward-btc--sma7,fee_to_reward-btc--sma14,fee_to_reward-btc--ema7,fee_to_reward-btc--ema14,fee_to_reward-btc--ema30,fee_to_reward-btc--ema90,fee_to_reward-btc--wma7,fee_to_reward-btc--wma14,fee_to_reward-btc--wma30,fee_to_reward-btc--wma90,fee_to_reward-btc--std90,size-btc--std14,size-btc--var14,size-btc--var30,size-btc--var90,size-btc--trx7,size-btc--trx14,size-btc--trx30,size-btc--trx90,transactions-btc--std30,transactions-btc--var30,transactions-btc--trx14,sentbyaddress-btc--sma14,sentbyaddress-btc--sma30,sentbyaddress-btc--std30,sentbyaddress-btc--var30,sentbyaddress-btc--var90,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma30,top100cap-btc--wma7,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--std90,top100cap-btc--mom7,top100cap-btc--mom30,top100cap-btc--var90,top100cap-btc--trx3,top100cap-btc--trx14,top100cap-btc--trx30,top100cap-btc--rsi3,top100cap-btc--roc7,top100cap-btc--roc30,activeaddresses-btc--wma30,activeaddresses-btc--std30,activeaddresses-btc--var30,activeaddresses-btc--trx14,activeaddresses-btc--trx30,price-btc--sma90,price-btc--ema3,price-btc--wma3,price-btc--wma30,price-btc--std30,price-btc--mom30,price-btc--mom90,price-btc--var30,price-btc--trx3,price-btc--trx14,price-btc--rsi14,price-btc--rsi90,price-btc--roc30,price-btc--roc90,7d_binary_price_change
2013/12/28,0.0738,994901865.0,2.249,2.354,3.7812311524569e+29,2.117,294.225,327.159,407.101,298.805,306.625,304.616,299.209,306.04,436.821,301.685,-0.005,-0.94,671995793.0,944785613.0,680904207.0,735025431.0,974668159.0,1329416959.0,4.418373629283995e+17,-2.486,2.554,-1.553,0.07,0.074,2.125,-0.507,-0.428,0.782,54.597,52.178,-21.017,19.705,8.011,7.91,8.331,8.09,1.667,1.482,0.062,8710543345.0,9648330187.0,5555968314.0,8608675348.0,6419323506.0,3392249515.0,-2550862118.0,7252938817.0,2.876839192429183e+18,1.3935676138242e+19,-0.847,54.99,58.157,-22.664,499.829,8090.0,-1.821,225.838,330.795,205.067,261.101,0.764,0.289,0.302,0.297,0.314,0.395,0.62,0.292,0.299,0.329,0.585,1.11,27514.0,189257130.0,749852220.0,2008179587.0,-0.61,-0.636,0.226,0.198,22517.0,126750261.0,-0.825,86192.0,92982.0,29882.0,223227643.0,622870215.0,0.576,0.447,21.581,21.392,21.359,0.44,1.581,-0.425,-0.325,0.625,-0.307,0.019,0.094,5.984,-1.955,-1.504,143972.0,43329.0,469351482.0,-0.517,0.619,462.995,731.54,741.822,740.874,275.506,-196.414,614.801,18976.0,2.472,-0.427,51.608,58.385,-21.017,498.523,1.0
2013/12/29,0.073,1013238049.0,2.234,2.347,3.3589989486212e+29,2.028,301.588,320.596,406.172,315.951,313.243,314.872,308.927,306.832,435.194,302.076,-0.067,-0.94,688581352.0,883020914.0,678879222.0,712056514.0,807990107.0,1324839335.0,4.3879981569723546e+17,-2.599,2.505,-1.459,0.072,0.073,1.332,-0.228,-0.423,0.745,52.558,52.056,-25.661,18.612,8.019,7.907,8.4,8.126,1.688,1.492,0.12,8709338589.0,9542912436.0,5636145951.0,8636520545.0,6468665093.0,3310464536.0,-3162532529.0,7215987362.0,2.739793861470159e+18,1.3849134790205e+19,-0.509,54.082,58.067,-26.74,498.211,7779.0,-1.882,218.973,312.576,192.338,248.171,0.639,0.299,0.308,0.309,0.319,0.391,0.614,0.306,0.305,0.328,0.577,1.112,27578.0,190133146.0,589531271.0,1997005723.0,-0.471,-0.619,0.197,0.199,20962.0,109849641.0,-0.894,85375.0,91144.0,29273.0,214234168.0,616849346.0,0.521,0.448,21.575,21.344,21.366,0.451,1.55,-0.404,-0.181,0.601,-0.244,0.005,0.09,4.947,-1.861,-0.841,142497.0,41755.0,435866120.0,-0.594,0.569,469.737,730.649,736.43,736.197,268.385,-251.908,606.709,18008.0,1.727,-0.425,50.859,58.159,-25.661,493.059,1.0
2013/12/30,0.0761,1030398889.0,2.198,2.34,2.6352462342555e+29,1.951,306.907,309.92,404.98,316.608,314.248,316.571,312.846,306.388,433.24,302.623,-0.126,-0.94,616417896.0,839198573.0,676457813.0,691778074.0,724507523.0,1320744016.0,4.3609118868034323e+17,-2.671,2.455,-1.381,0.073,0.075,1.287,0.035,-0.399,0.71,59.145,52.471,-27.708,23.32,8.024,7.914,8.431,8.146,1.61,1.494,0.162,8749497980.0,9416180841.0,5718672786.0,8758312316.0,6521663752.0,3104772820.0,-3801947859.0,7427415157.0,2.409903565315965e+18,1.376479024232e+19,-0.205,58.44,58.419,-29.979,511.287,4002.0,-1.91,211.153,301.235,189.916,240.96,0.522,0.298,0.306,0.3,0.312,0.384,0.607,0.3,0.3,0.322,0.568,1.115,27273.0,185953770.0,574499147.0,1989554814.0,-0.311,-0.592,0.171,0.2,20685.0,106970132.0,-0.937,84306.0,90639.0,29117.0,211945777.0,613774733.0,0.471,0.449,21.574,21.324,21.374,0.453,1.519,-0.331,-0.042,0.577,-0.152,-0.006,0.086,42.689,-1.527,-0.195,142662.0,41452.0,429577293.0,-0.618,0.524,476.818,745.684,746.633,734.059,250.788,-291.564,637.346,15724.0,1.633,-0.402,53.547,58.756,-27.708,516.599,1.0
2013/12/31,0.0757,1046541417.0,2.145,2.333,2.8227846192708e+29,1.886,313.514,306.595,404.071,323.133,318.101,326.101,318.534,309.019,431.585,303.031,-0.181,-0.94,566046647.0,806646700.0,668830879.0,658889928.0,725443654.0,1317955812.0,4.3425188044300954e+17,-2.769,2.404,-1.305,0.074,0.075,1.116,0.239,-0.365,0.678,57.901,52.41,-17.362,34.179,8.039,7.917,8.385,8.133,1.511,1.478,0.175,8797626810.0,9343178307.0,5802227956.0,8803361459.0,6572801046.0,3051288535.0,-2190076006.0,7519965303.0,2.3275904301927793e+18,1.3652488346955e+19,0.034,57.505,58.346,-19.84,566.073,3214.0,-1.963,202.799,290.187,185.975,233.241,0.411,0.291,0.301,0.285,0.303,0.374,0.599,0.285,0.291,0.314,0.559,1.118,30492.0,232447192.0,606905622.0,1994858303.0,-0.442,-0.596,0.143,0.201,20983.0,110076321.0,-0.983,82452.0,89695.0,29400.0,216088848.0,610767544.0,0.422,0.45,21.57,21.308,21.38,0.46,1.493,-0.406,-0.098,0.558,-0.102,-0.017,0.081,30.829,-1.869,-0.458,140690.0,42385.0,449117020.0,-0.656,0.478,483.972,751.149,753.506,732.283,246.131,-158.958,643.837,15145.0,1.378,-0.367,53.132,58.644,-17.362,570.894,1.0
2014/01/01,0.0771,1061665634.0,2.077,2.325,4.0533842706069e+29,1.848,323.824,310.117,403.904,336.06,325.823,337.257,327.403,314.672,430.374,303.135,-0.231,-0.94,518035690.0,777870621.0,662642320.0,631832170.0,721205326.0,1314034756.0,4.3167183486585715e+17,-2.865,2.353,-1.232,0.075,0.076,1.12,0.415,-0.32,0.649,61.265,52.607,-15.988,42.141,7.971,7.915,8.225,8.068,1.554,1.471,0.145,8918693135.0,9275064499.0,5888327231.0,8915463088.0,6626751896.0,2984467457.0,-2043414247.0,7748934684.0,2.226761500420227e+18,1.3533295917885e+19,0.24,61.562,58.641,-18.457,606.034,2555.0,-2.001,189.176,279.252,179.788,224.61,0.304,0.274,0.288,0.259,0.287,0.362,0.589,0.258,0.276,0.303,0.549,1.122,39409.0,388274507.0,662906699.0,2031733236.0,-1.03,-0.672,0.107,0.201,21441.0,114931244.0,-1.048,78518.0,88217.0,30517.0,232824833.0,605104347.0,0.369,0.45,21.561,21.245,21.381,0.489,1.473,-0.261,-0.293,0.543,-0.21,-0.03,0.077,7.804,-1.226,-1.374,137405.0,44657.0,498560955.0,-0.734,0.428,491.335,761.147,764.563,731.786,240.654,-146.754,662.64,14479.0,1.304,-0.32,54.477,58.925,-15.988,610.706,1.0
2014/01/02,0.078,1090297245.0,2.058,2.317,6.1818665115774e+29,1.836,308.671,300.953,402.18,279.625,300.164,282.867,302.244,303.081,426.402,305.453,-0.284,-0.94,496324364.0,757401696.0,659156819.0,614166454.0,716255658.0,1309224353.0,4.285171017976421e+17,-2.922,2.301,-1.128,0.076,0.077,1.143,0.561,-0.267,0.623,63.297,52.724,-20.807,33.259,8.089,7.945,8.563,8.247,1.703,1.748,0.198,9050646010.0,9188262303.0,5976063463.0,9095712899.0,6684976309.0,2823495925.0,-2604065872.0,7896260902.0,1.9930323101040968e+18,1.342724683762e+19,0.441,66.705,59.047,-21.92,572.316,2254.0,-2.015,186.231,272.795,185.535,221.579,0.208,0.29,0.296,0.297,0.303,0.365,0.585,0.293,0.292,0.308,0.543,1.123,46427.0,538858129.0,710961430.0,2040513664.0,-0.722,-0.65,0.081,0.201,20631.0,106409370.0,-1.079,77491.0,87316.0,29259.0,214027257.0,595144573.0,0.322,0.45,21.551,21.196,21.382,0.515,1.452,-0.245,-0.294,0.527,-0.251,-0.042,0.072,13.072,-1.15,-1.376,136907.0,43436.0,471681692.0,-0.771,0.382,498.698,770.46,773.037,732.162,227.624,-204.881,662.742,12953.0,1.266,-0.265,55.298,59.092,-20.807,566.294,1.0
2014/01/03,0.0794,1118226984.0,2.066,2.311,5.9158891600834e+29,1.797,305.543,300.259,400.583,292.396,301.415,285.145,301.368,303.643,424.27,305.962,-0.334,-0.94,502656990.0,735834466.0,659570098.0,609041251.0,684872729.0,1303282696.0,4.246364463242231e+17,-2.9,2.251,-1.025,0.076,0.078,1.239,0.692,-0.205,0.6,66.58,52.913,-23.452,33.036,8.107,7.971,8.619,8.302,1.697,1.771,0.249,9319067952.0,9092915013.0,6067692022.0,9374694664.0,6750222466.0,2547513360.0,-2860418707.0,8246570294.0,1.6224560804085596e+18,1.3337178445398e+19,0.67,73.092,59.655,-22.858,586.066,2478.0,-1.975,187.862,266.23,197.035,221.559,0.127,0.301,0.295,0.309,0.309,0.364,0.58,0.306,0.298,0.308,0.536,1.124,48267.0,582429434.0,609960200.0,1992920927.0,-0.21,-0.584,0.062,0.202,19341.0,93521516.0,-1.06,77722.0,86485.0,27268.0,185886113.0,579013651.0,0.282,0.45,21.542,21.159,21.383,0.537,1.43,-0.215,-0.27,0.511,-0.223,-0.053,0.067,20.922,-1.009,-1.266,136832.0,40816.0,416478317.0,-0.769,0.341,506.191,782.044,785.263,733.872,204.813,-243.149,674.318,10487.0,1.317,-0.2,56.649,59.36,-23.452,565.179,1.0
2014/01/04,0.0835,1144627533.0,2.082,2.304,4.3374722918146e+29,1.748,304.334,299.28,400.027,282.684,294.304,275.407,293.225,300.005,421.466,306.705,-0.383,-0.94,497099510.0,705492562.0,656070526.0,593848030.0,641915343.0,1297498222.0,4.208754091615218e+17,-2.866,2.201,-0.904,0.078,0.081,1.806,0.872,-0.128,0.581,74.475,53.47,-15.775,39.852,8.165,7.998,8.837,8.438,1.89,1.923,0.332,9596316510.0,9022689138.0,6161590671.0,9617002527.0,6818554068.0,2334037385.0,-2106776255.0,8450878481.0,1.3619326284643533e+18,1.3246891100687e+19,0.898,76.014,59.983,-17.606,600.02,2445.0,-1.929,192.938,253.044,202.894,219.338,0.053,0.306,0.297,0.319,0.314,0.363,0.575,0.318,0.305,0.309,0.53,1.126,49008.0,600443127.0,467626956.0,1961114415.0,0.204,-0.505,0.047,0.202,17398.0,75671753.0,-1.039,77429.0,84905.0,24376.0,148551025.0,559421122.0,0.243,0.449,21.537,21.145,21.385,0.549,1.406,-0.154,-0.156,0.494,-0.137,-0.063,0.062,48.601,-0.723,-0.734,135136.0,38886.0,378029992.0,-0.781,0.3,514.139,808.367,811.85,738.754,188.218,-156.336,715.322,8857.0,1.856,-0.12,60.463,60.142,-15.775,599.26,1.0
2014/01/05,0.0878,1169498893.0,2.095,2.298,5.2792686966597e+29,1.719,308.026,304.807,400.532,320.814,310.464,321.323,306.878,307.96,420.563,306.283,-0.425,-0.94,512888721.0,697841113.0,658868259.0,598872213.0,632478401.0,1292141644.0,4.174075069623979e+17,-2.739,2.153,-0.76,0.08,0.084,2.589,1.119,-0.031,0.567,80.192,54.047,-4.211,45.789,8.183,7.979,8.675,8.393,1.99,1.886,0.35,10033316776.0,9006681796.0,6263432151.0,10101983018.0,6901376254.0,2283777218.0,-480220252.0,9165733207.0,1.3039095949197476e+18,1.3204440617262e+19,1.204,83.439,61.112,-4.339,644.915,3168.0,-1.807,201.938,246.739,213.022,220.36,-0.009,0.298,0.299,0.311,0.311,0.358,0.569,0.313,0.304,0.306,0.522,1.127,48900.0,597812548.0,468192714.0,1954970734.0,0.331,-0.445,0.032,0.202,16663.0,69414596.0,-0.991,78372.0,84272.0,23351.0,136314700.0,548022365.0,0.208,0.448,21.525,21.122,21.385,0.571,1.38,-0.189,-0.343,0.476,-0.103,-0.072,0.057,32.555,-0.89,-1.598,134849.0,37408.0,349841053.0,-0.77,0.263,522.553,843.026,849.344,746.746,184.246,-38.581,757.28,8487.0,2.619,-0.02,64.031,60.939,-4.211,628.944,1.0
2014/01/06,0.0962,1192841064.0,2.098,2.292,1.0031356226811e+30,1.737,311.178,309.043,400.654,330.071,317.68,334.808,314.703,312.563,419.218,306.176,-0.463,-0.94,545334565.0,672543691.0,664151019.0,611865293.0,529071072.0,1287256623.0,4.142574035247746e+17,-2.511,2.106,-0.339,0.083,0.09,3.954,1.509,0.102,0.561,86.888,55.145,33.439,58.158,8.195,7.965,8.561,8.364,2.038,1.87,0.333,10620877472.0,9096931751.0,6374325232.0,10759170767.0,7000606633.0,2438326754.0,2707498651.0,9980377292.0,1.4863593401372344e+18,1.3228236315691e+19,1.616,88.269,62.337,31.089,695.021,3604.0,-1.632,212.681,239.464,226.201,223.847,-0.059,0.35,0.324,0.392,0.353,0.376,0.57,0.397,0.349,0.326,0.522,1.126,51992.0,675794499.0,500794645.0,1947239676.0,0.653,-0.35,0.023,0.202,16637.0,69198701.0,-0.89,79880.0,84423.0,23672.0,140095037.0,542142271.0,0.182,0.448,21.515,21.117,21.386,0.587,1.353,-0.197,-0.307,0.458,-0.053,-0.078,0.052,51.542,-0.925,-1.43,137390.0,39817.0,396350560.0,-0.671,0.238,531.888,902.372,912.535,760.243,198.466,241.002,840.103,9847.0,3.972,0.116,69.773,62.423,33.439,690.792,0.0
2014/01/07,0.0915,1214654044.0,2.087,2.286,1.3391814980469e+30,1.774,308.23,310.872,400.467,319.547,315.516,327.445,314.164,312.56,417.204,306.379,-0.498,-0.94,561532606.0,669975875.0,666904351.0,619406191.0,526020430.0,1281849790.0,4.1078472101454675e+17,-2.246,2.062,0.001,0.085,0.091,3.384,1.763,0.236,0.559,71.211,54.411,24.71,48.88,8.22,7.966,8.506,8.36,2.049,1.846,0.304,10858332049.0,9153737486.0,6475660279.0,10665422445.0,7079091633.0,2493089129.0,1704172053.0,9120154169.0,1.5538733514609132e+18,1.3144453367524e+19,1.819,65.555,60.378,19.218,628.318,3823.0,-1.442,217.283,237.388,230.053,223.983,-0.104,0.365,0.328,0.381,0.353,0.374,0.565,0.397,0.352,0.328,0.515,1.128,52009.0,676227957.0,410460596.0,1932010344.0,0.748,-0.272,0.015,0.203,16236.0,65900695.0,-0.774,79985.0,84999.0,22870.0,130759318.0,533519399.0,0.158,0.447,21.506,21.119,21.387,0.602,1.323,-0.161,-0.264,0.438,-0.018,-0.083,0.047,52.558,-0.757,-1.235,137523.0,38636.0,373193683.0,-0.577,0.215,540.687,908.591,924.258,770.195,205.714,181.262,791.917,10580.0,3.394,0.253,63.664,61.112,24.71,644.398,0.0
2014/01/08,0.0848,1234937836.0,2.062,2.28,1.5744072357224e+30,1.818,302.614,313.219,400.047,314.61,314.055,314.399,314.525,312.4,415.208,306.772,-0.53,-0.94,563199142.0,656512752.0,665109734.0,613939958.0,513173720.0,1275849882.0,4.069482302695484e+17,-2.023,2.018,0.231,0.086,0.088,1.474,1.748,0.342,0.557,54.848,53.393,-0.934,37.378,8.196,7.966,8.365,8.311,2.107,1.866,0.25,10619865916.0,9137591456.0,6569129561.0,10268493778.0,7140464677.0,2467883056.0,-484380918.0,8412235388.0,1.522611694441513e+18,1.2984256831557e+19,1.748,52.493,58.829,-4.677,576.445,3822.0,-1.29,214.298,233.865,229.414,222.377,-0.146,0.381,0.327,0.359,0.345,0.369,0.559,0.379,0.348,0.326,0.507,1.13,52426.0,687121655.0,418478255.0,1921660813.0,0.55,-0.232,0.005,0.203,16165.0,65325396.0,-0.657,79860.0,84659.0,22633.0,128059891.0,524834026.0,0.137,0.446,21.495,21.111,21.386,0.621,1.292,0.011,-0.349,0.417,-0.04,-0.087,0.042,27.149,0.054,-1.629,137913.0,38313.0,366977864.0,-0.48,0.196,548.74,878.461,889.388,775.468,205.268,-8.002,724.828,10534.0,1.479,0.361,56.158,59.327,-0.934,586.891,1.0
2014/01/09,0.085,1253692438.0,2.022,2.273,1.7454940197929e+30,1.858,318.005,313.338,400.063,322.77,318.274,320.193,321.604,314.762,413.689,306.758,-0.559,-0.939,563595283.0,646681116.0,659870222.0,599114099.0,519072093.0,1270838791.0,4.037578080511239e+17,-1.885,1.974,0.362,0.087,0.086,0.234,1.602,0.424,0.556,55.121,53.413,-7.306,37.257,8.178,7.957,8.169,8.231,2.231,1.903,0.166,10154258259.0,9101861547.0,6664193226.0,10144014660.0,7203740959.0,2383285726.0,-1071897269.0,8555729827.0,1.4200127123654083e+18,1.2817897174329e+19,1.575,54.718,59.053,-9.664,584.485,3868.0,-1.209,213.598,230.428,229.503,221.157,-0.186,0.358,0.324,0.331,0.332,0.361,0.553,0.346,0.337,0.321,0.499,1.133,54472.0,741790708.0,436965394.0,1910241403.0,0.109,-0.241,-0.009,0.202,15815.0,62526792.0,-0.553,80263.0,84321.0,22366.0,125056888.0,514404236.0,0.117,0.444,21.476,21.104,21.385,0.636,1.264,0.005,-0.567,0.399,-0.049,-0.09,0.038,32.288,0.025,-2.619,137462.0,38060.0,362133329.0,-0.408,0.177,556.807,864.15,860.165,780.856,200.063,-66.979,726.008,10006.0,0.237,0.444,56.284,59.354,-7.306,586.287,1.0
2014/01/10,0.0846,1271064146.0,1.97,2.266,2.234947813177e+30,1.914,313.934,309.739,399.071,299.72,307.873,300.257,311.27,309.873,410.977,307.768,-0.587,-0.939,564025387.0,629961842.0,654837925.0,585192783.0,513454127.0,1265468380.0,4.0035255526644986e+17,-1.807,1.93,0.436,0.088,0.086,-0.386,1.393,0.484,0.554,54.204,53.357,-4.672,36.324,8.143,7.968,8.083,8.201,2.24,1.899,0.089,9969849925.0,9077696803.0,6759196803.0,10081231891.0,7265602677.0,2330332617.0,-724942299.0,8550321982.0,1.35761252598494e+18,1.2633892937498e+19,1.364,54.696,59.051,-6.748,582.397,3823.0,-1.173,214.584,227.718,228.874,219.767,-0.224,0.347,0.324,0.316,0.324,0.355,0.546,0.323,0.33,0.318,0.491,1.136,54420.0,740386188.0,434918640.0,1871672288.0,-0.322,-0.275,-0.025,0.202,15515.0,60182276.0,-0.48,80198.0,83812.0,22144.0,122584665.0,497575408.0,0.097,0.443,21.451,21.095,21.383,0.638,1.235,-0.014,-0.747,0.381,-0.048,-0.093,0.033,30.463,-0.065,-3.424,136625.0,38043.0,361825514.0,-0.365,0.157,564.83,855.185,847.779,786.154,197.18,-41.477,722.072,9720.0,-0.385,0.505,55.87,59.258,-4.672,581.619,0.0
2014/01/11,0.0899,1287338799.0,1.908,2.258,2.413599115439e+30,1.97,321.93,313.132,399.039,314.33,313.14,311.849,315.022,312.433,409.436,307.797,-0.611,-0.939,557347798.0,615934888.0,647730927.0,565935215.0,522238421.0,1261176884.0,3.976417834691877e+17,-1.804,1.885,0.47,0.089,0.088,0.192,1.276,0.541,0.555,64.38,54.068,5.372,41.849,8.077,7.971,7.886,8.118,2.244,1.935,-0.005,10209671719.0,9086247990.0,6860203572.0,10336131191.0,7338689003.0,2350512553.0,256535583.0,9090609193.0,1.3812273156483482e+18,1.2479559788032e+19,1.245,63.656,59.916,2.482,605.87,4320.0,-1.207,218.649,225.837,227.965,218.48,-0.26,0.331,0.318,0.295,0.312,0.347,0.539,0.295,0.318,0.313,0.482,1.139,56062.0,785735138.0,462961719.0,1851037612.0,-0.738,-0.331,-0.044,0.201,15532.0,60307093.0,-0.424,80828.0,83686.0,22216.0,123385582.0,480599633.0,0.078,0.441,21.425,21.087,21.381,0.633,1.205,-0.076,-0.789,0.363,-0.042,-0.094,0.029,28.648,-0.361,-3.608,136010.0,38068.0,362298192.0,-0.339,0.137,573.415,877.331,873.451,794.978,200.655,45.855,772.654,10066.0,0.193,0.564,60.483,60.218,5.372,609.243,0.0
2014/01/12,0.0894,1302516397.0,1.836,2.25,1.9908876593075e+30,2.001,318.528,313.277,398.751,324.73,318.637,323.324,318.322,315.366,408.031,307.987,-0.632,-0.939,538814537.0,601510393.0,640732484.0,547442753.0,529158847.0,1257456941.0,3.952994893401258e+17,-1.851,1.841,0.489,0.089,0.089,0.526,1.181,0.591,0.556,62.672,53.981,2.729,37.397,8.033,7.985,7.728,8.045,2.308,1.975,-0.103,10348502497.0,9082850270.0,6959047024.0,10386079534.0,7406762385.0,2342389454.0,-101931592.0,8895910709.0,1.371697088676135e+18,1.2297380872285e+19,1.136,59.914,59.572,-0.967,577.613,4570.0,-1.275,221.854,222.323,222.177,215.215,-0.297,0.322,0.31,0.278,0.301,0.34,0.533,0.27,0.306,0.307,0.473,1.142,59385.0,881647720.0,517835625.0,1836001017.0,-1.205,-0.417,-0.066,0.2,15719.0,61775664.0,-0.401,81026.0,83048.0,22681.0,128607045.0,471601907.0,0.056,0.439,21.395,21.077,21.378,0.618,1.172,-0.038,-0.872,0.344,-0.044,-0.094,0.024,18.759,-0.179,-3.977,134556.0,38828.0,376901088.0,-0.346,0.115,581.901,885.604,887.801,803.342,202.499,23.744,763.761,10251.0,0.527,0.614,59.776,60.068,2.729,586.983,0.0
2014/01/13,0.0837,1336711966.0,1.824,2.242,3.236984097482e+30,2.094,299.345,305.261,396.931,264.889,290.24,269.057,289.952,300.936,403.774,310.597,-0.656,-0.939,526057025.0,597673731.0,635224076.0,533803368.0,533547272.0,1253087593.0,3.9255712907291885e+17,-1.909,1.797,0.471,0.087,0.086,-0.214,0.984,0.615,0.556,47.763,53.104,-2.032,24.302,8.075,8.018,7.795,8.077,2.318,1.962,-0.153,10341851642.0,9070943207.0,7052411728.0,10192288046.0,7463723575.0,2319910905.0,-357211871.0,8402823297.0,1.3454966516238746e+18,1.2071691408284e+19,0.959,50.195,58.609,-3.449,526.6,4651.0,-1.339,222.261,220.152,220.131,214.195,-0.332,0.272,0.311,0.28,0.298,0.336,0.527,0.26,0.302,0.306,0.466,1.144,59034.0,871265441.0,517851067.0,1779572073.0,-1.24,-0.464,-0.086,0.198,15737.0,61914859.0,-0.389,80470.0,82859.0,22758.0,129485651.0,462998861.0,0.035,0.437,21.368,21.064,21.375,0.606,1.137,-0.097,-0.812,0.323,-0.049,-0.094,0.02,12.885,-0.461,-3.716,135434.0,38989.0,380040242.0,-0.314,0.098,589.709,861.51,866.579,808.011,201.566,-17.369,702.676,10157.0,-0.213,0.638,53.038,58.575,-2.032,521.509,1.0
2014/01/14,0.0844,1372964666.0,1.855,2.236,2.972599895142e+30,2.14,289.295,298.763,396.508,251.782,277.349,243.541,274.784,292.057,400.296,311.353,-0.682,-0.939,542891510.0,604625249.0,633683219.0,531702812.0,526184293.0,1247660874.0,3.891644138168615e+17,-1.908,1.754,0.488,0.086,0.085,-0.592,0.775,0.621,0.555,49.48,53.198,1.177,23.971,8.1,8.04,7.908,8.129,2.354,1.983,-0.159,10184582732.0,9071109177.0,7146913918.0,10155755903.0,7522086217.0,2320210131.0,4979091.0,8505197144.0,1.3458437633235517e+18,1.1838641893452e+19,0.787,52.667,58.795,0.049,526.955,4500.0,-1.343,224.742,219.814,219.34,213.948,-0.363,0.279,0.322,0.309,0.311,0.34,0.524,0.291,0.314,0.312,0.461,1.143,58498.0,855506400.0,518881994.0,1745395347.0,-0.988,-0.471,-0.102,0.197,15622.0,61013226.0,-0.369,80788.0,82856.0,22761.0,129514412.0,456027155.0,0.016,0.434,21.34,21.045,21.371,0.595,1.098,-0.139,-0.836,0.301,-0.07,-0.094,0.016,5.822,-0.659,-3.83,134972.0,39060.0,381421726.0,-0.293,0.082,597.577,852.92,850.283,813.165,202.051,9.819,708.116,10206.0,-0.591,0.643,53.726,58.702,1.177,519.855,1.0
2014/01/15,0.0858,1407322322.0,1.905,2.23,2.9407795245894e+30,2.162,282.756,292.685,396.727,257.842,273.987,245.684,268.436,287.409,397.382,310.953,-0.708,-0.939,548470125.0,567503868.0,629983633.0,522717444.0,383872894.0,1242363352.0,3.858666746225793e+17,-1.899,1.711,0.524,0.086,0.086,-0.471,0.608,0.617,0.553,52.993,53.383,10.768,23.688,8.122,8.032,7.869,8.112,2.283,1.956,-0.166,10125640637.0,9100104893.0,7242635453.0,10207478748.0,7582242599.0,2356845049.0,869871483.0,8614938098.0,1.3886796459729388e+18,1.1600670091125e+19,0.655,55.644,59.011,9.264,523.939,4585.0,-1.356,228.238,216.315,216.753,213.015,-0.393,0.289,0.335,0.323,0.319,0.342,0.521,0.313,0.32,0.315,0.455,1.143,48567.0,589682126.0,514158513.0,1728979695.0,-0.748,-0.468,-0.116,0.195,15082.0,56870135.0,-0.325,82356.0,82273.0,21793.0,118734569.0,443477551.0,-0.002,0.432,21.316,21.054,21.368,0.572,1.055,0.019,-0.737,0.278,-0.019,-0.093,0.012,67.455,0.09,-3.376,134623.0,36265.0,328793471.0,-0.276,0.066,605.567,855.363,849.915,819.166,204.781,83.39,719.102,10484.0,-0.471,0.639,55.106,58.95,10.768,518.442,0.0
