Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-90,difficulty-btc-var-90,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-30,difficulty-btc-rsi-90,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-90,hashrate-btc-ema-3,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-mom-90,hashrate-btc-trx-30,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-30,mining_profitability-btc-roc-90,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-90,transactionfees-btc-ema-7,transactionfees-btc-ema-90,transactionfees-btc-wma-3,transactionfees-btc-std-90,transactionfees-btc-mom-90,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-roc-30,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-30,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-14,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-wma-90,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-var-14,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,mediantransactionvalue-btc-roc-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-14,size-btc-sma-30,size-btc-sma-90,size-btc-ema-30,size-btc-ema-90,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-90,transactions-btc-std-90,sentbyaddress-btc-sma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-trx-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-14,price-btc-ema-3,price-btc-ema-7,price-btc-ema-14,price-btc-ema-30,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-wma-30,price-btc-wma-90,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-30,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_90d,1d_binary_price_change,7d_binary_price_change,30d_binary_price_change,90d_binary_price_change
2014-04-20,6234226740,501.271,0.111,0.0501,5.799000069406355e+16,38.56,19.046,6517693862,6318709975,5599598294,3917801489,6884454098,6625037110,6298225485,5698333525,4199841422,6701790268,6460661497,6013586184,4713833803,2846339371,5189295699,2.0254119543627635e+18,1.435,1.413,1.635,100.0,100.0,5.537850477225866e+16,5.194163917975323e+16,3.305663888354713e+16,5.665491652306362e+16,5.2640934749074456e+16,4.782255820327914e+16,3.540128496785668e+16,5.700628313281264e+16,5.555521897808011e+16,5.401548813317756e+16,5.050875822662398e+16,3.963817541730954e+16,4.206998787680943e+16,1.409,36.271,38.049,36.745,44.578,37.338,37.411,38.786,47.246,121.417,36.728,37.654,37.137,39.767,67.02,111.241,-233.617,3094.0,-2.147,-2.009,-1.069,42.651,-85.833,5525582665288792.0,5.297696017087302e+16,0.002,0.11,0.13,0.108,0.127,0.112,0.067,-0.104,-0.727,-0.105,0.049,0.05,0.05,0.05,0.026,-0.008,-0.038,-0.679,-0.66,-0.012,46.075,-13.905,-43.427,8.551,8.511,8.592,0.042,6113115898,6130821078,5741392387,6058503849,6173512211,6053428026,5954916623,6997885933,6156771527,6174347928,5909040864,5859150199,931861026,1284735906,2836761248,-1056964506,-3960747918,217091242771365888,4.126365868629565e+17,2.011803594912817e+18,-0.61,0.278,46.365,49.034,-38.85,4676,6131,13128159,0.001,104.212,151.254,270.431,277.986,-0.997,-0.088,-59.835,0.289,0.323,0.337,0.314,0.327,0.283,0.305,0.314,0.347,0.279,0.31,0.317,0.317,0.324,0.149,0.135,0.129,0.006,0.005,-0.497,217204,222186,215689,217183,216309,212326,215162,221539,78251,1530803274,0.026,0.242,62299,63683,64837,14933,106785,33930,287807041,0.068,19.051,19.094,19.139,19.167,20.228,19.087,19.127,19.254,19.918,19.05,19.075,19.107,19.161,19.689,2.109,-2.195,1.112,-0.153,30.539,38.567,-10.333,0.327,492.509,490.558,459.905,496.167,485.701,476.917,494.483,567.963,495.171,495.581,473.545,468.254,548.072,73.668,100.106,255.506,-80.961,-384.786,1357.0,2505.0,16321.0,-0.657,0.254,46.153,-13.905,-43.427,498.97,626.392,0,0,0,1
2014-04-21,6201738943,498.97,0.107,0.0499,6.234240102028298e+16,34.316,19.04,6640424799,6380075444,5690552451,3975460330,6931648374,6713488495,6388974440,5780947017,4260918372,6817077465,6548679187,6102569691,4781109433,2881576519,5189295699,2.0758708080136333e+18,1.443,1.415,1.63,100.0,100.0,5.6164835217548376e+16,5.30887236532868e+16,3.356633965267153e+16,5.94986587716733e+16,5.393446358523559e+16,4.875932225598906e+16,3.5993397408569344e+16,5.997674081757167e+16,5.729619304008618e+16,5.540225637858153e+16,5.14619898025534e+16,4.028181854119385e+16,4.587306922119619e+16,1.411,35.77,37.526,36.541,43.645,35.827,36.637,38.19,46.412,119.503,35.75,36.721,36.813,39.105,65.658,108.937,-183.973,2967.0,-2.076,-2.008,-1.072,41.937,-84.28,5600514184759440.0,5.294106953435008e+16,-0.007,0.112,0.129,0.108,0.127,0.11,0.066,-0.078,-0.709,-0.111,0.05,0.05,0.05,0.05,0.025,-0.006,-0.036,-0.58,-0.654,-0.017,45.873,-11.428,-42.185,8.549,8.509,8.589,0.042,6189597890,6212766349,5779082477,6029199562,6187625577,6090505755,5987826265,6980388197,6201083049,6192077395,5970420405,5868391172,960175205,1229017173,2793718824,-879128625,-3979379481,230484105842589696,3.776208028915753e+17,1.9512162172058665e+18,-0.606,0.268,46.134,48.96,-39.086,4765,6123,13125963,-0.007,103.811,150.095,291.271,289.259,-0.993,-0.096,-55.399,0.285,0.319,0.331,0.31,0.326,0.287,0.302,0.311,0.346,0.28,0.302,0.311,0.315,0.324,0.15,0.13,0.128,0.006,0.004,-0.496,213571,218400,213945,216857,214652,211849,213544,220955,78446,1538456450,0.013,0.24,62018,63557,64680,14926,106682,34029,289496130,0.053,19.047,19.079,19.123,19.166,20.203,19.075,19.115,19.24,19.898,19.044,19.062,19.094,19.152,19.663,2.112,-2.206,1.116,-0.151,30.415,38.524,-10.383,0.323,497.067,498.14,463.115,497.569,489.019,479.858,494.773,566.446,498.402,497.684,478.754,469.28,545.58,76.236,95.798,250.99,-64.378,-364.069,1453.0,2294.0,15749.0,-0.651,0.245,45.948,-11.428,-42.185,491.704,622.21,0,0,0,1
2014-04-22,6097607345,491.704,0.0966,0.0492,5.654744708075237e+16,33.61,18.996,6763155736,6441440913,5781506609,4033119172,6955245512,6779827034,6467623535,5858230606,4320652971,6901681927,6628514815,6185685188,4847117836,2911824567,5189295699,2.1196805777517007e+18,1.444,1.416,1.625,100.0,100.0,5.601187324692661e+16,5.401660544236474e+16,3.4016346424993028e+16,5.802305292621283e+16,5.428286138463783e+16,4.926178192210282e+16,3.644513476400194e+16,5.8719523996147336e+16,5.7391846005887176e+16,5.586341950224361e+16,5.199027695438154e+16,4.0786897825327496e+16,4.050060950893515e+16,1.411,35.495,36.807,36.451,42.361,34.719,35.881,37.579,45.586,117.615,34.67,35.742,36.422,38.458,64.325,104.149,-222.163,2712.0,-2.014,-2.008,-1.074,41.817,-86.859,5874076383465248.0,5.293193058043389e+16,-0.015,0.105,0.128,0.105,0.126,0.103,0.065,-0.095,-0.693,-0.117,0.05,0.049,0.05,0.05,0.025,-0.007,-0.036,-0.488,-0.647,-0.022,45.223,-12.876,-42.319,8.569,8.528,8.607,0.042,6177857676,6202357263,5812276612,5994696404,6142616461,6092281153,6002463743,6960986420,6155087777,6163287643,6012890387,5872804578,969747724,1159302771,2751059752,-1035094741,-4044185304,235102661848514560,3.3599572842817946e+17,1.892082439999783e+18,-0.6,0.259,45.387,48.722,-39.876,4838,6098,13137877,-0.014,104.168,148.863,297.649,274.103,-0.99,-0.104,-55.721,0.311,0.324,0.328,0.316,0.327,0.342,0.325,0.323,0.347,0.336,0.321,0.32,0.321,0.325,0.142,0.128,0.129,0.005,0.004,-0.494,220214,218074,218719,218149,219386,213523,218325,222519,79258,1570473450,0.009,0.239,63042,63872,64965,15171,107017,34171,291906536,0.044,19.027,19.061,19.107,19.163,20.178,19.056,19.099,19.224,19.879,19.019,19.041,19.077,19.141,19.636,2.116,-2.237,1.119,-0.148,29.5,38.21,-10.537,0.32,497.315,498.717,465.993,494.636,489.69,481.437,494.575,564.804,495.72,496.075,482.566,469.975,543.018,77.287,90.779,246.752,-72.668,-360.744,1493.0,2060.0,15222.0,-0.644,0.235,45.29,-12.876,-42.319,486.543,618.92,0,0,1,1
2014-04-23,6041607759,486.543,0.096,0.0487,5.771556619670466e+16,34.897,19.186,6885886673,6502806381,5871789984,4090778013,6967044081,6829580938,6535786083,5930528157,4379074723,6955603656,6700168380,6262932674,4911859011,2937237657,5189295699,2.1568412635769528e+18,1.437,1.416,1.621,100.0,100.0,5.692280047875544e+16,5.479897319772415e+16,3.447158551557895e+16,5.786930956145874e+16,5.474055535958007e+16,4.980718735917391e+16,3.691261677351189e+16,5.809733229531649e+16,5.78177692433317e+16,5.6356614269488936e+16,5.256250415396024e+16,4.130775979833214e+16,4.097151815273309e+16,1.409,34.274,36.049,36.181,41.33,34.808,35.635,37.222,44.897,115.797,34.371,35.264,36.215,37.976,63.074,101.079,-187.378,2554.0,-1.95,-2.006,-1.076,42.13,-84.3,5727212423579808.0,5.303278856523661e+16,-0.023,0.1,0.126,0.103,0.125,0.098,0.062,-0.126,-0.678,-0.122,0.049,0.049,0.049,0.049,0.024,-0.008,-0.035,-0.408,-0.639,-0.027,44.757,-13.679,-41.933,8.576,8.532,8.611,0.042,6113651349,6137362754,5844677444,5958592550,6092112110,6079612804,6007682945,6940780296,6086962818,6123100268,6043467873,5875831117,967918371,1081110969,2711852280,-1083115601,-3966257623,234216493048963072,2.9220023193248154e+17,1.8385356975807447e+18,-0.593,0.249,44.981,48.594,-39.631,4804,6052,13186484,-0.022,102.876,147.235,386.975,326.666,-0.993,-0.112,-69.67,0.347,0.323,0.318,0.319,0.326,0.347,0.332,0.327,0.347,0.357,0.329,0.323,0.323,0.326,0.106,0.128,0.129,0.003,0.004,-0.493,216067,217947,219543,218778,220842,214148,219824,223042,79107,1564464914,0.01,0.237,63735,64090,65157,15277,107199,33927,287753505,0.036,19.074,19.067,19.105,19.166,20.156,19.088,19.111,19.222,19.863,19.098,19.072,19.088,19.143,19.614,2.114,-2.036,1.118,-0.145,37.838,40.329,-9.595,0.316,492.406,494.315,468.81,490.59,488.903,482.118,494.057,563.084,490.334,493.032,485.306,470.493,540.43,77.203,85.186,242.933,-77.098,-351.354,1490.0,1814.0,14754.0,-0.636,0.226,44.818,-13.679,-41.933,487.399,620.249,1,0,1,1
2014-04-24,6091264792,487.399,0.1,0.0487,5.612695260928665e+16,32.911,19.216,6978842650,6564171850,5937522719,4146749296,6972943365,6866896366,6594860292,5998161350,4436212479,6978842650,6763639882,6334355427,4975332959,2963143762,5037415459,2.1950552389635377e+18,1.421,1.414,1.616,100.0,100.0,5.7419546265617336e+16,5.525926467768559e+16,3.489418427393653e+16,5.6998131085372696e+16,5.492540832620762e+16,5.021491414950377e+16,3.733490986880364e+16,5.672657288366978e+16,5.76188072759645e+16,5.6533678191030616e+16,5.299492403657244e+16,4.178370193225978e+16,3.803388825218182e+16,1.404,33.806,34.935,36.252,40.654,33.859,34.954,36.647,44.123,113.976,33.69,34.48,35.779,37.433,61.826,98.401,-178.821,2421.0,-1.895,-2.004,-1.079,41.771,-84.456,5992095146004848.0,5.318650248946627e+16,-0.031,0.098,0.125,0.102,0.125,0.098,0.061,-0.088,-0.663,-0.127,0.049,0.049,0.049,0.049,0.024,-0.009,-0.032,-0.338,-0.629,-0.032,44.855,-15.654,-39.69,8.597,8.554,8.632,0.043,6076826632,6110223791,5921170650,5919973911,6091688451,6082525801,6018827191,6922109626,6075769540,6111575777,6076346187,5884390616,858307283,971019282,2683866573,-1158559169,-3530844579,184172847824539648,2.357196115669115e+17,1.8007849453222052e+18,-0.586,0.24,45.428,48.715,-36.695,4752,5973,13249109,-0.03,101.402,145.56,355.86,315.127,-0.996,-0.12,-64.236,0.381,0.329,0.319,0.32,0.327,0.371,0.348,0.336,0.348,0.381,0.347,0.333,0.328,0.327,0.11,0.129,0.13,0.003,0.004,-0.491,224084,219762,220653,219988,224643,215590,223708,224383,79468,1578797219,0.017,0.236,64303,64275,65319,15355,107361,33717,284209528,0.027,19.132,19.084,19.108,19.173,20.131,19.12,19.125,19.222,19.849,19.169,19.109,19.102,19.146,19.594,2.106,-2.223,1.109,-0.142,39.027,40.657,-10.368,0.313,488.549,491.735,474.503,488.994,488.527,482.822,493.627,561.42,487.831,491.303,487.784,471.233,537.947,69.732,76.504,240.03,-90.455,-320.758,1216.0,1463.0,14404.0,-0.627,0.216,44.917,-15.654,-39.69,464.777,618.566,0,0,1,1
2014-04-25,5753179561,464.777,0.0875,0.0465,5.487164060502724e+16,38.655,19.187,6978842650,6625537319,6003255455,4199915904,6975893007,6894882937,6646057940,6061431112,4492094461,6978842650,6818929322,6401537358,5037576769,2992639105,4784994779,2.2389722038969508e+18,1.395,1.41,1.611,100.0,100.0,5.749246409465342e+16,5.586141733657688e+16,3.5302961131871364e+16,5.593488584519997e+16,5.49182392967169e+16,5.051534811437625e+16,3.7720332522347016e+16,5.576406553839277e+16,5.698183086081697e+16,5.648199498134284e+16,5.331768216930889e+16,4.222276690656948e+16,3.678991721413448e+16,1.395,35.488,35.341,36.384,39.984,36.257,35.879,36.915,43.771,112.32,36.114,35.41,36.099,37.304,60.748,96.519,-151.111,2329.0,-1.815,-2.0,-1.081,43.219,-79.63,6037069075687952.0,5.342628026531261e+16,-0.039,0.095,0.124,0.099,0.124,0.093,0.06,-0.096,-0.651,-0.133,0.048,0.048,0.048,0.048,0.024,-0.011,-0.036,-0.287,-0.62,-0.037,42.79,-19.808,-43.965,8.588,8.54,8.617,0.043,5962017371,6078921875,5970046358,5868938278,5922434006,6000189241,5983407507,6896418855,5913946004,6022314720,6053947375,5873629691,726412991,829459608,2653224248,-1531068999,-4065462818,131918958332366848,1.7200081032112538e+17,1.7598997270243735e+18,-0.578,0.231,42.968,47.936,-41.406,4720,5907,13344661,-0.038,99.894,144.236,372.01,330.094,-1.001,-0.128,-61.985,0.349,0.328,0.317,0.317,0.327,0.335,0.336,0.331,0.347,0.34,0.339,0.33,0.327,0.327,0.111,0.128,0.129,0.003,0.004,-0.489,227101,219972,220084,220659,224769,215832,224092,224528,78654,1546619531,0.023,0.235,64830,64456,65478,15231,107821,33092,273766686,0.022,19.196,19.103,19.111,19.178,20.106,19.137,19.133,19.219,19.835,19.196,19.135,19.113,19.147,19.573,2.097,-2.233,1.099,-0.139,38.309,40.445,-10.426,0.309,479.573,488.803,478.892,476.885,482.589,480.416,491.766,559.296,475.945,484.563,486.487,470.708,535.045,58.009,65.469,236.471,-114.805,-364.669,841.27,1072.0,13980.0,-0.618,0.207,42.829,-19.808,-43.965,456.496,607.944,0,0,1,1
2014-04-26,5654966188,456.496,0.0802,0.0456,6.131050902118788e+16,30.409,19.179,6978842650,6686902787,6068988190,4253082513,6977367828,6915872865,6690429235,6120618953,4546748267,6978842650,6866036699,6464478467,5098652082,3018102578,4784994779,2.277235792277512e+18,1.361,1.405,1.606,100.0,100.0,5.812921674675793e+16,5.6688282010379416e+16,3.579103171841013e+16,5.862269743319392e+16,5.577054192664636e+16,5.12118101083641e+16,3.823879793990396e+16,5.830029348048359e+16,5.793634209245058e+16,5.720854053929098e+16,5.40225129134973e+16,4.2794361365675336e+16,4.392635278848874e+16,1.387,33.992,34.765,36.092,39.033,33.333,34.512,36.047,42.909,110.52,33.575,34.177,35.303,36.687,59.525,94.718,-158.414,2243.0,-1.761,-1.996,-1.083,41.68,-83.895,6073445293434112.0,5.405377001148896e+16,-0.047,0.089,0.123,0.094,0.123,0.086,0.059,-0.109,-0.644,-0.138,0.047,0.047,0.046,0.048,0.023,-0.009,-0.04,-0.256,-0.612,-0.042,42.057,-15.961,-46.991,8.581,8.547,8.622,0.043,5833136847,6010655904,5993323346,5830306729,5788700097,5913883478,5939615331,6869134181,5760420413,5916325798,6011936685,5859825040,660676776,754370366,2612261577,-1158946480,-4372830723,109123450615533568,1.4226866232166808e+17,1.7059776366150615e+18,-0.572,0.222,42.28,47.712,-43.607,4617,5830,13481131,-0.046,98.291,142.732,383.409,322.32,-1.007,-0.136,-63.596,0.306,0.315,0.317,0.314,0.326,0.28,0.308,0.317,0.345,0.278,0.313,0.318,0.321,0.324,0.111,0.132,0.131,0.003,0.004,-0.487,225205,220686,218124,220681,221878,215044,221503,223633,78607,1544776000,0.023,0.234,64003,64182,65183,15284,107913,32815,269207645,0.012,19.194,19.121,19.114,19.181,20.081,19.147,19.139,19.217,19.82,19.188,19.154,19.122,19.147,19.553,2.087,-2.264,1.089,-0.136,38.111,40.386,-10.556,0.306,469.557,483.88,481.119,466.691,476.066,477.227,489.49,557.037,464.407,476.486,483.501,469.895,532.05,51.655,59.513,231.217,-86.701,-404.664,667.06,885.438,13365.0,-0.609,0.198,42.088,-15.961,-46.991,450.932,600.002,0,0,1,1
2014-04-27,5569104074,450.932,0.101,0.0451,5.791078481406837e+16,34.548,19.182,6978842650,6748268256,6134720925,4306249122,6978105239,6931615311,6728884357,6175988224,4600200891,6978842650,6904962014,6523178755,5158558899,3039635507,4784994779,2.30984600410522e+18,1.32,1.397,1.6,100.0,100.0,5.81179001924729e+16,5.674820248236578e+16,3.623876226295553e+16,5.826674112363114e+16,5.60559076449693e+16,5.164400202486114e+16,3.86711492997757e+16,5.85375021816008e+16,5.788173410927819e+16,5.737154091311617e+16,5.446212325115223e+16,4.328050978536014e+16,4.029574900908655e+16,1.377,34.537,34.192,36.121,38.589,33.94,34.521,35.847,42.369,108.85,33.853,34.123,35.097,36.397,58.432,91.279,-178.25,2083.0,-1.701,-1.991,-1.086,42.739,-83.765,6203024217103720.0,5.352638978841837e+16,-0.055,0.09,0.122,0.096,0.122,0.092,0.058,-0.079,-0.635,-0.143,0.046,0.046,0.046,0.047,0.023,-0.005,-0.041,-0.24,-0.604,-0.047,41.563,-10.291,-47.508,8.579,8.538,8.612,0.043,5659083274,5915638380,6023229729,5805114822,5678902086,5827688627,5890213830,6840562091,5628404027,5805937840,5955374116,5842973255,530410585,736900131,2582276736,-755757206,-4178453387,70333847170637824,1.3575545087892685e+17,1.6670382852162683e+18,-0.566,0.213,41.676,47.516,-42.867,4494,5745,13388131,-0.054,96.947,141.001,396.804,353.59,-1.015,-0.144,-70.303,0.263,0.318,0.32,0.313,0.326,0.273,0.297,0.31,0.343,0.258,0.301,0.311,0.318,0.323,0.102,0.133,0.132,0.003,0.004,-0.485,226835,222020,216822,220610,219236,214294,219103,222760,78739,1549969819,0.018,0.232,63258,63924,64897,15523,107815,33032,272776591,-0.002,19.183,19.141,19.118,19.18,20.055,19.156,19.145,19.215,19.806,19.182,19.169,19.131,19.147,19.533,2.073,-2.312,1.075,-0.132,38.238,40.419,-10.756,0.302,457.402,476.689,483.623,458.812,469.783,473.721,487.003,554.705,455.094,468.25,479.476,468.91,529.031,41.077,58.17,225.74,-51.732,-408.118,421.83,845.923,12740.0,-0.602,0.19,41.588,-10.291,-47.508,435.888,594.585,0,0,1,1
2014-04-28,5399609103,435.888,0.0866,0.0436,5.8533457646581096e+16,28.393,19.215,6978842650,6809633724,6200453661,4359415730,6978473944,6943422146,6762212129,6227785283,4652478732,6978842650,6935705267,6577638221,5217297218,3057320944,4784994779,2.3368028393800704e+18,1.273,1.387,1.595,100.0,100.0,5.757376542480121e+16,5.68693003211748e+16,3.668258169114412e+16,5.840009938510612e+16,5.63862476451842e+16,5.208848303271405e+16,3.910768354915604e+16,5.878874193151075e+16,5.798562347280524e+16,5.760957493501155e+16,5.491590598018617e+16,4.3770503090494776e+16,3.994374853697334e+16,1.366,31.117,33.346,35.436,37.813,31.167,32.989,34.853,41.467,107.082,30.781,32.673,34.067,35.739,57.247,90.227,-137.528,2035.0,-1.67,-1.986,-1.088,41.577,-82.888,6017592828322808.0,5.372948687647466e+16,-0.064,0.089,0.121,0.093,0.122,0.09,0.058,-0.086,-0.628,-0.148,0.045,0.045,0.044,0.046,0.022,-0.006,-0.036,-0.243,-0.597,-0.052,40.239,-12.704,-45.392,8.581,8.558,8.632,0.043,5541226455,5801048403,6006907376,5775837254,5539255594,5720668746,5824799867,6808892794,5498666941,5676930521,5872224699,5816811596,588881892,729184306,2564517991,-878327033,-4089708411,86695470735998976,1.3292743798126182e+17,1.644188131789742e+18,-0.561,0.205,40.495,47.128,-43.098,4496,5690,13436218,-0.062,96.918,139.442,355.195,354.071,-1.021,-0.152,-61.354,0.275,0.324,0.322,0.317,0.325,0.305,0.307,0.313,0.343,0.294,0.306,0.313,0.319,0.323,0.102,0.129,0.132,0.003,0.004,-0.483,233732,223651,219022,220868,220504,214834,220527,223161,78825,1553353949,0.016,0.23,63331,63935,64877,15524,107953,32988,272051616,-0.012,19.192,19.166,19.123,19.179,20.03,19.171,19.154,19.215,19.793,19.198,19.188,19.144,19.15,19.514,2.058,-2.283,1.059,-0.129,39.65,40.79,-10.619,0.298,447.772,467.677,482.908,447.35,461.309,468.676,483.705,552.094,444.338,458.049,473.112,467.065,525.782,43.928,57.558,223.206,-63.436,-362.325,482.423,828.226,12455.0,-0.595,0.181,40.25,-12.704,-45.392,443.354,596.029,1,0,1,1
2014-04-29,5520546811,443.354,0.0862,0.0443,5.516565949791196e+16,34.459,19.135,6985673256,6874414496,6267780204,4413113608,7002565419,6964230833,6797471431,6279325387,4704658472,6990796211,6964641690,6630941655,5275917903,3073016869,4832809024,2.360858169192317e+18,1.223,1.375,1.589,100.0,100.0,5.737636719868114e+16,5.669412022280389e+16,3.710450270697344e+16,5.678287944150904e+16,5.622350255888123e+16,5.228701054659778e+16,3.946060609748034e+16,5.674577976682716e+16,5.738359699108293e+16,5.7382422825243176e+16,5.511763147142184e+16,4.417672458075341e+16,3.7972891424638536e+16,1.35,32.466,33.467,35.137,37.57,32.813,33.356,34.801,41.015,105.486,32.452,32.951,33.936,35.523,56.229,88.091,-148.647,1940.0,-1.624,-1.98,-1.09,43.152,-81.181,6057301274593000.0,5.399184577530608e+16,-0.072,0.091,0.12,0.092,0.121,0.089,0.057,-0.098,-0.623,-0.153,0.044,0.045,0.044,0.045,0.022,-0.003,-0.038,-0.253,-0.591,-0.057,41.2,-5.554,-46.296,8.569,8.555,8.628,0.043,5496419996,5718611184,5960484223,5761788917,5529901203,5670638262,5784232793,6780577498,5488327119,5606805123,5807376624,5800341245,630953613,732071640,2531309841,-421450104,-4166977253,99525615589044224,1.3398222145345944e+17,1.6018823780297933e+18,-0.556,0.196,41.714,47.437,-43.014,4449,5637,13501630,-0.07,96.492,138.041,273.828,362.018,-1.027,-0.16,-60.886,0.299,0.31,0.317,0.316,0.325,0.3,0.304,0.311,0.342,0.304,0.298,0.31,0.318,0.323,0.1,0.129,0.132,0.003,0.004,-0.482,225032,222623,218847,221253,220933,215105,221051,223299,78605,1544668500,0.015,0.229,63431,63955,64868,15476,108209,32712,267513209,-0.02,19.178,19.186,19.123,19.176,20.004,19.162,19.152,19.209,19.779,19.17,19.18,19.146,19.147,19.495,2.043,-2.347,1.043,-0.125,37.493,40.176,-10.925,0.295,443.391,460.77,479.743,445.352,456.82,465.3,481.102,549.704,442.128,451.969,467.838,465.839,522.785,48.272,57.891,218.836,-26.074,-382.197,582.543,837.853,11972.0,-0.589,0.172,41.221,-5.554,-46.296,444.261,585.359,1,0,1,1
