Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-sma-30,difficulty-btc-rsi-30,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-var-90,transactionfees-btc-ema-90,transactionfees-btc-wma-30,transactionfees-btc-wma-90,transactionfees-btc-std-90,transactionfees-btc-var-30,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-wma-3,marketcap-btc-sma-7,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-30,transactionvalue-btc-wma-30,transactionvalue-btc-wma-90,mediantransactionvalue-btc-ema-30,mediantransactionvalue-btc-wma-30,sentbyaddress-btc-sma-30,sentbyaddress-btc-wma-90,activeaddresses-btc-ema-90,price-btc-sma-3,price-btc-sma-14,price-btc-sma-30,price-btc-sma-90,price-btc-ema-3,price-btc-ema-90,price-btc-wma-3,price-btc-wma-30,price-btc-trx-14,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2014-04-09,5587996110,447.11,0.0447,4.676241762167296e+16,4791213718,100.0,44.388,58.975,123.417,45.122,58.41,144.854,41.318,50.591,84.833,146.279,5349.0,0.134,0.104,0.124,0.08,0.001,0.045,0.045,5629927087,8063806268,7329045729,5617307488,5649823564,6292733580,5212,6627,116.017,105.12,107210,108800,165811,450.85,468.376,541.145,660.509,450.009,596.511,449.697,501.656,-1.095,407.703,517.354,443.871,621.123
2014-04-10,5020359905,407.703,0.0408,4.968287188982646e+16,4868013795,100.0,42.456,57.17,120.697,43.362,56.7,142.372,39.655,48.845,82.822,143.862,5174.0,0.133,0.103,0.122,0.08,0.001,0.044,0.043,5570400337,8008271943,7278305381,5311660231,5497431768,6180079838,5134,6581,116.335,105.906,107388,109264,166189,435.408,458.698,533.871,655.637,428.856,592.361,428.123,493.047,-1.122,403.328,505.461,449.566,621.434
2014-04-11,5068919648,403.328,0.0403,4.644150338054919e+16,4944813871,100.0,41.668,55.39,117.451,42.488,55.417,140.052,38.902,47.532,80.979,137.983,4760.0,0.132,0.101,0.121,0.08,0.001,0.042,0.041,5500212992,7946915156,7229747453,5139245810,5372061596,6076517842,5060,6534,115.828,105.944,106958,109577,166264,419.38,451.603,526.083,650.124,416.092,588.207,412.083,484.624,-1.154,425.31,485.296,442.545,616.557
2014-04-12,5329088351,425.31,0.0425,4.9734403587952296e+16,5008203635,100.0,40.44,54.215,114.111,41.423,54.068,137.732,37.947,46.184,79.155,131.128,4299.0,0.131,0.099,0.12,0.08,0.001,0.041,0.042,5445062757,7890171383,7187974726,5190910709,5329280435,5995736187,4915,6460,113.801,104.523,105707,109218,165517,412.114,446.316,518.967,644.918,420.701,584.626,415.048,478.123,-1.175,415.876,490.961,438.129,622.121
2014-04-13,5150414718,415.876,0.0416,5.707189820625923e+16,5070520574,100.0,39.897,53.042,112.212,40.452,52.782,135.455,37.107,44.889,77.398,130.755,4274.0,0.13,0.098,0.119,0.08,0.001,0.041,0.042,5351963696,7836303807,7143193187,5196390084,5255618426,5908887939,4761,6381,110.954,102.266,105399,109009,165675,414.838,442.491,511.732,640.234,418.288,580.918,416.929,471.472,-1.191,445.898,501.271,437.341,632.056
2014-04-14,5628122040,445.898,0.0446,5.683808790325496e+16,5132837513,100.0,38.964,51.735,109.982,40.122,51.827,133.313,36.85,43.917,75.766,128.885,4153.0,0.129,0.098,0.118,0.077,0.001,0.043,0.043,5345398604,7786402677,7109894920,5419047318,5324658011,5858570227,4654,6319,111.232,103.019,106762,109525,166063,429.028,441.698,505.546,635.807,432.093,577.95,432.46,467.225,-1.187,487.666,498.97,441.538,629.664
2014-04-15,6170470953,487.666,0.0488,5.761818087510478e+16,5195154452,100.0,38.499,50.331,107.479,39.925,50.977,131.232,36.808,43.073,74.199,125.536,3940.0,0.129,0.098,0.117,0.075,0.001,0.045,0.046,5422195961,7740972337,7089248240,5819678609,5530926099,5847988881,4583,6268,111.997,104.243,108066,109921,166788,449.814,442.51,500.747,631.694,459.88,575.966,461.779,466.071,-1.149,517.354,491.704,445.787,621.8
2014-04-16,6496569317,517.354,0.0517,5.133907557390285e+16,5257471391,100.0,37.606,49.414,105.349,39.962,50.281,129.232,37.035,42.419,72.72,123.508,3814.0,0.128,0.098,0.117,0.074,0.001,0.048,0.05,5551992133,7700017046,7076222329,6243128650,5799519438,5861991205,4613,6253,113.145,105.811,108299,110114,167190,483.64,446.155,497.158,627.952,488.617,574.678,495.549,467.142,-1.072,505.461,486.543,444.766,621.061
2014-04-17,6281237538,505.461,0.0505,5.264973210125334e+16,5326735821,100.0,37.493,48.437,103.515,40.061,49.664,127.286,37.448,41.857,71.299,122.385,3745.0,0.128,0.099,0.116,0.072,0.001,0.05,0.051,5732117509,7660544592,7058750136,6334553700,5981830789,5864722309,4662,6246,112.453,105.571,108885,110040,166982,503.494,451.191,493.556,624.427,497.039,573.156,506.46,467.678,-0.977,485.296,487.399,446.281,617.3
2014-04-18,5972292967,485.296,0.0485,5.436121580177467e+16,5417689978,100.0,36.907,47.033,101.074,39.495,48.77,125.276,37.225,41.043,69.811,118.877,3533.0,0.128,0.099,0.116,0.071,0.001,0.05,0.05,5861170841,7616514046,7034871956,6162653883,6041874654,5850383626,4767,6241,112.147,105.713,108961,109917,166597,502.704,454.113,489.273,620.521,491.167,571.225,497.36,467.145,-0.879,490.961,464.777,445.298,617.851
2014-04-19,6132827987,490.961,0.0491,5.685324045645639e+16,5508644136,100.0,36.75,45.737,98.904,38.821,47.845,123.279,36.896,40.23,68.347,116.508,3394.0,0.127,0.1,0.115,0.069,0.001,0.049,0.049,5975990789,7572404673,7015046814,6104051239,6109788940,5850086280,4730,6185,110.38,104.358,108740,109622,166038,493.906,456.909,485.772,616.617,491.064,569.461,491.489,467.254,-0.781,501.271,456.496,445.022,622.126
2014-04-20,6234226740,501.271,0.0501,5.799000069406355e+16,5599598294,100.0,36.745,44.578,96.308,38.786,47.246,121.417,37.137,39.767,67.02,111.241,3094.0,0.127,0.101,0.115,0.067,0.001,0.049,0.05,6130821078,7528396362,6997885933,6156771527,6174347928,5859150199,4696,6131,108.929,103.277,107626,109223,165999,492.509,459.905,483.073,612.342,496.167,567.963,495.171,468.254,-0.679,498.97,450.932,465.278,626.392
2014-04-21,6201738943,498.97,0.0499,6.234240102028298e+16,5690552451,100.0,36.541,43.645,94.264,38.19,46.412,119.503,36.813,39.105,65.658,108.937,2967.0,0.127,0.101,0.114,0.066,0.001,0.05,0.05,6212766349,7484181035,6980388197,6201083049,6192077395,5868391172,4794,6123,107.317,101.969,107461,108939,165480,497.067,463.115,480.927,608.296,497.569,566.446,498.402,469.28,-0.58,491.704,435.888,492.31,622.21
2014-04-22,6097607345,491.704,0.0492,5.654744708075237e+16,5781506609,100.0,36.451,42.361,91.795,37.579,45.586,117.615,36.422,38.458,64.325,104.149,2712.0,0.126,0.101,0.114,0.065,0.001,0.05,0.05,6202357263,7439245643,6960986420,6155087777,6163287643,5872804578,4840,6098,106.077,100.955,108705,109354,165879,497.315,465.993,478.505,604.288,494.636,564.804,495.72,469.975,-0.488,486.543,443.354,509.156,618.92
2014-04-23,6041607759,486.543,0.0487,5.771556619670466e+16,5871789984,100.0,36.181,41.33,89.713,37.222,44.897,115.797,36.215,37.976,63.074,101.079,2554.0,0.125,0.101,0.113,0.062,0.001,0.049,0.049,6137362754,7395176113,6940780296,6086962818,6123100268,5875831117,4815,6052,103.35,98.351,108519,109283,165678,492.406,468.81,475.935,600.384,490.59,563.084,490.334,470.493,-0.408,487.399,444.261,529.149,620.249
2014-04-24,6091264792,487.399,0.0487,5.612695260928665e+16,5937522719,100.0,36.252,40.654,87.727,36.647,44.123,113.976,35.779,37.433,61.826,98.401,2421.0,0.125,0.101,0.112,0.061,0.001,0.049,0.049,6110223791,7355944507,6922109626,6075769540,6111575777,5884390616,4696,5973,102.097,97.129,108303,109205,165736,488.549,474.503,472.92,596.82,488.994,561.42,487.831,471.233,-0.338,464.777,453.541,519.347,618.566
2014-04-25,5753179561,464.777,0.0465,5.487164060502724e+16,6003255455,100.0,36.384,39.984,86.048,36.915,43.771,112.32,36.099,37.304,60.748,96.519,2329.0,0.124,0.1,0.111,0.06,0.001,0.048,0.048,6078921875,7310772698,6896418855,5913946004,6022314720,5873629691,4613,5907,100.224,95.301,108456,109415,166093,479.573,478.892,469.093,592.768,476.885,559.296,475.945,470.708,-0.287,456.496,448.574,559.931,607.944
2014-04-26,5654966188,456.496,0.0456,6.131050902118788e+16,6068988190,100.0,36.092,39.033,84.287,36.047,42.909,110.52,35.303,36.687,59.525,94.718,2243.0,0.123,0.099,0.11,0.059,0.001,0.047,0.046,6010655904,7262185690,6869134181,5760420413,5916325798,5859825040,4495,5830,98.757,93.855,107097,108964,165416,469.557,481.119,466.203,588.272,466.691,557.037,464.407,469.895,-0.256,450.932,439.48,580.277,600.002
2014-04-27,5569104074,450.932,0.0451,5.791078481406837e+16,6134720925,100.0,36.121,38.589,82.307,35.847,42.369,108.85,35.097,36.397,58.432,91.279,2083.0,0.122,0.099,0.11,0.058,0.001,0.046,0.046,5915638380,7215758430,6840562091,5628404027,5805937840,5842973255,4360,5745,96.632,91.76,105924,108464,165560,457.402,483.623,464.478,583.737,458.812,554.705,455.094,468.91,-0.24,435.888,434.535,573.388,594.585
2014-04-28,5399609103,435.888,0.0436,5.8533457646581096e+16,6200453661,100.0,35.436,37.813,80.779,34.853,41.467,107.082,34.067,35.739,57.247,90.227,2035.0,0.122,0.098,0.109,0.058,0.001,0.045,0.044,5801048403,7170317225,6808892794,5498666941,5676930521,5816811596,4317,5690,96.099,91.207,106614,108544,165604,447.772,482.908,462.364,579.712,447.35,552.094,444.338,467.065,-0.243,443.354,431.727,571.987,596.029
2014-04-29,5520546811,443.354,0.0443,5.516565949791196e+16,6267780204,100.0,35.137,37.57,79.127,34.801,41.015,105.486,33.936,35.523,56.229,88.091,1940.0,0.121,0.098,0.108,0.057,0.001,0.044,0.044,5718611184,7124017478,6780577498,5488327119,5606805123,5800341245,4273,5637,95.124,90.179,107499,108605,165696,443.391,479.743,461.495,575.465,445.352,549.704,442.128,465.839,-0.253,444.261,427.341,566.816,585.359
2014-04-30,5554456253,444.261,0.0444,6.377547640453167e+16,6367580589,100.0,33.976,36.667,77.063,33.354,39.914,103.694,32.444,34.644,55.016,84.384,1780.0,0.12,0.097,0.108,0.056,0.001,0.044,0.044,5649018112,7078439321,6753629778,5517345248,5565766390,5786964944,4202,5573,95.184,90.151,107327,108634,165705,441.168,474.522,461.07,571.372,444.807,547.386,442.563,464.727,-0.266,453.541,435.189,593.201,584.376
2014-05-01,5668431501,453.541,0.0454,5.975665242025281e+16,6467380974,100.0,33.46,36.278,75.31,33.37,39.499,102.151,32.378,34.438,54.058,81.321,1653.0,0.119,0.096,0.107,0.054,0.001,0.045,0.045,5588613356,7032380388,6729779267,5605792303,5570619738,5781466979,4134,5510,94.302,89.215,106738,108481,165462,447.052,470.814,460.311,567.249,449.174,545.324,448.75,464.241,-0.277,448.574,440.75,619.564,574.994
2014-05-02,5541344199,448.574,0.0449,6.913402279181803e+16,6567181359,100.0,32.772,35.394,73.504,32.413,38.64,100.481,31.409,33.788,52.978,78.33,1534.0,0.119,0.096,0.106,0.053,0.001,0.045,0.045,5558351161,6983627250,6703659815,5585891975,5558802448,5768622660,4163,5480,92.859,87.772,105822,108133,164985,448.792,468.191,459.72,562.916,448.874,543.197,449.511,463.484,-0.286,439.48,443.871,644.487,574.929
2014-05-03,5445149743,439.48,0.0439,6.026674836395822e+16,6666981744,100.0,32.167,34.85,71.627,31.553,37.823,98.843,30.501,33.179,51.934,74.615,1392.0,0.118,0.095,0.106,0.052,0.001,0.045,0.044,5528377384,6933859518,6676000253,5514428188,5530502094,5750056243,4173,5443,90.683,85.606,105176,107307,163932,447.198,464.514,459.871,558.514,444.177,540.918,444.855,462.178,-0.298,434.535,449.566,635.862,591.067
2014-05-04,5447944581,434.535,0.0435,5.922622168368604e+16,6766782129,100.0,31.396,34.308,69.995,31.049,37.174,97.281,29.915,32.722,50.97,71.901,1292.0,0.117,0.094,0.105,0.051,0.001,0.044,0.044,5511068885,6884927454,6649010018,5462579571,5510393893,5731652713,4124,5386,88.771,83.669,103591,106548,163773,440.863,459.747,459.542,554.265,439.356,538.58,438.523,460.544,-0.313,431.727,442.545,664.422,590.42
2014-05-05,5415153789,431.727,0.0432,5.388138860872647e+16,6848143222,100.0,30.741,33.925,68.173,30.262,36.398,95.696,29.082,32.131,49.984,67.938,1154.0,0.116,0.093,0.104,0.05,0.001,0.044,0.043,5513289554,6834960105,6621892299,5431083379,5486415119,5711375124,4112,5342,87.732,82.591,103409,106287,163430,435.247,454.944,458.873,549.977,435.541,536.231,433.955,458.749,-0.33,427.341,438.129,641.523,583.32
2014-05-06,5355521272,427.341,0.0427,6.456025896829978e+16,6910848090,100.0,30.641,33.711,66.719,30.521,36.127,94.301,29.276,32.02,49.193,65.303,1066.0,0.116,0.093,0.104,0.049,0.001,0.043,0.043,5489714477,6785410665,6594059969,5390802663,5446973049,5687895408,4083,5292,86.873,81.65,103677,106343,163539,431.201,450.346,457.807,545.499,431.441,533.838,430.002,456.715,-0.35,435.189,437.341,651.272,585.95
2014-05-07,5429290416,435.189,0.0435,7.124886010499798e+16,6973552958,100.0,29.888,33.284,65.117,29.7,35.368,92.763,28.439,31.417,48.263,62.233,968.246,0.115,0.092,0.103,0.048,0.001,0.043,0.043,5471833643,6739708848,6568460638,5402344597,5431867034,5670135393,4145,5275,86.564,81.219,103748,106368,163502,431.419,446.678,457.179,541.442,433.315,531.67,431.996,455.256,-0.365,440.75,441.538,654.137,582.376
2014-05-08,5498894595,440.75,0.0441,6.408810438793881e+16,7036257826,100.0,29.595,33.082,64.006,29.58,34.945,91.358,28.295,31.128,47.464,61.21,936.675,0.114,0.091,0.102,0.047,0.001,0.043,0.044,5447614085,6701649432,6544953692,5451797648,5438632272,5657392395,4416,5330,85.72,80.262,103731,106449,163574,434.427,443.346,456.823,538.251,437.032,529.672,436.661,454.196,-0.372,443.871,445.787,650.778,581.009
2014-05-09,5562247779,443.871,0.0444,6.668736290389964e+16,7098962695,100.0,28.862,32.739,62.755,29.422,34.522,89.974,28.134,30.826,46.682,59.44,883.274,0.114,0.092,0.102,0.047,0.001,0.044,0.044,5450600311,6666025751,6523355760,5518970490,5467290695,5649024860,4663,5382,85.229,79.682,103178,106399,163568,439.937,441.853,456.715,535.443,440.452,527.786,441.384,453.36,-0.373,449.566,444.766,652.884,583.85
2014-05-10,5631944358,449.566,0.045,6.880807152664586e+16,7161667563,100.0,28.783,32.652,61.868,29.406,34.186,88.641,28.193,30.604,45.947,59.028,871.077,0.113,0.091,0.102,0.047,0.001,0.044,0.045,5477285256,6632418404,6503764300,5586537204,5512626707,5645209251,4712,5368,83.715,78.096,101984,105967,162953,444.729,441.358,458.111,532.924,445.009,526.067,446.198,452.899,-0.365,442.545,446.281,648.195,590.585
2014-05-11,5549660308,442.545,0.0443,6.886483072931686e+16,7224372431,100.0,28.064,32.241,60.6,28.75,33.559,87.23,27.62,30.077,45.125,57.254,819.515,0.113,0.09,0.101,0.047,0.001,0.045,0.045,5491816074,6602261653,6482794982,5579186236,5530720470,5634769758,4656,5319,81.865,76.204,100759,105371,163010,445.327,440.759,459.418,530.512,443.777,524.231,445.106,451.895,-0.354,438.129,445.298,650.767,586.527
2014-05-12,5524900102,438.129,0.0438,6.402234531558234e+16,7299033712,100.0,28.047,32.029,59.53,28.67,33.211,85.932,27.632,29.813,44.412,56.025,784.706,0.112,0.09,0.1,0.047,0.001,0.044,0.044,5507494119,6570667834,6461742347,5550994213,5538991477,5621698982,4569,5260,81.167,75.46,101118,105163,162829,443.413,440.919,459.845,528.03,440.953,522.339,441.507,450.521,-0.344,437.341,445.022,642.504,588.101
2014-05-13,5524890468,437.341,0.0437,7.32036164939631e+16,7390156719,100.0,27.319,31.7,58.337,28.083,32.634,84.577,27.128,29.313,43.637,54.382,739.338,0.111,0.089,0.1,0.046,0.001,0.044,0.044,5531689718,6542625449,6441152196,5529021986,5543340564,5608206484,4550,5225,80.836,75.065,101155,104895,162537,439.338,440.489,460.561,525.844,439.147,520.471,438.471,449.069,-0.333,441.538,465.278,621.319,583.969
2014-05-14,5560925919,441.538,0.0442,6.81939575175893e+16,7481279726,100.0,27.349,31.247,57.403,27.587,32.1,83.253,26.733,28.839,42.89,53.793,723.423,0.111,0.087,0.099,0.047,0.001,0.044,0.044,5550494790,6519271359,6421806563,5542909800,5550649615,5596233529,4548,5197,80.403,74.534,100439,104857,162501,439.003,440.295,460.415,524.362,440.343,518.736,439.571,447.842,-0.321,445.787,492.31,595.946,568.256
2014-05-15,5603299704,445.787,0.0446,7.291120476597603e+16,7572402734,100.0,26.83,30.832,56.471,27.404,31.72,82.0,26.582,28.514,42.205,53.009,702.499,0.11,0.086,0.098,0.047,0.001,0.044,0.044,5565409805,6499226519,6403817402,5576106903,5563850843,5587138875,4565,5176,79.291,73.384,100313,105100,162821,441.555,439.741,459.019,523.232,443.065,517.133,442.963,446.898,-0.305,444.766,509.156,575.029,551.058
2014-05-16,5603688273,444.766,0.0445,7.691025643957592e+16,7663525741,100.0,26.833,30.367,55.482,27.248,31.366,80.774,26.503,28.218,41.54,51.9,673.401,0.109,0.086,0.098,0.047,0.001,0.044,0.044,5571329876,6473992928,6386232146,5596431691,5573420460,5579289013,4550,5144,79.272,73.385,99627,104776,162660,444.03,439.469,456.6,521.641,443.915,515.542,444.568,445.979,-0.287,446.281,529.149,565.303,518.99
2014-05-17,5611649892,446.281,0.0446,7.95602853887188e+16,7747701257,100.0,26.715,29.82,54.411,26.857,30.911,79.533,26.167,27.827,40.855,50.428,635.745,0.108,0.085,0.097,0.048,0.001,0.045,0.045,5568430667,6452798112,6369208360,5607604321,5583500464,5573872977,4515,5106,78.622,72.862,99040,104262,162348,445.611,439.955,454.627,519.555,445.098,514.02,445.693,445.313,-0.267,445.298,519.347,596.048,506.064
2014-05-18,5618682983,445.298,0.0445,7.24796025688914e+16,7810187046,100.0,26.622,29.509,53.7,26.805,30.625,78.367,26.135,27.611,40.241,50.178,629.466,0.108,0.084,0.096,0.038,0.001,0.045,0.045,5578291049,6430115495,6352713297,5613839501,5596063543,5570350664,4381,5034,77.929,72.326,98706,103869,162686,445.448,440.723,453.294,517.5,445.198,512.51,445.537,444.711,-0.246,445.022,559.931,596.985,501.845
2014-05-19,5617575263,445.022,0.0445,7.49632245209804e+16,7872672835,100.0,26.612,29.194,52.814,26.565,30.262,77.194,25.918,27.32,39.61,49.35,608.843,0.107,0.083,0.096,0.038,0.001,0.045,0.045,5591530358,6407725203,6336556417,5616956941,5605884597,5567517336,4336,4989,78.864,73.459,99185,103848,163189,445.533,441.673,451.763,515.464,445.11,511.026,445.324,444.177,-0.226,465.278,580.277,607.673,504.405
2014-05-20,5813232062,465.278,0.0465,8.019014352230122e+16,7935158623,100.0,26.151,28.767,51.92,26.456,29.971,76.064,25.804,27.098,39.015,48.353,584.507,0.107,0.083,0.095,0.038,0.001,0.045,0.046,5632722014,6388355417,6325054783,5715588282,5661310023,5578415097,4673,5074,80.841,75.678,100467,104257,163803,451.866,444.383,450.563,513.718,455.194,510.021,455.196,445.049,-0.196,492.31,573.388,603.129,476.384
2014-05-21,6166368202,492.31,0.0492,7.586236397799064e+16,7997644412,100.0,26.445,28.572,51.184,26.726,29.875,75.018,26.114,27.08,38.5,47.738,569.719,0.106,0.084,0.095,0.038,0.001,0.047,0.048,5719213769,6377220580,6321567166,5957190666,5794721570,5613001200,4710,5060,82.949,78.109,100715,104095,163675,467.537,448.463,450.341,512.548,473.752,509.632,475.418,447.743,-0.147,509.156,571.987,590.957,476.972
2014-05-22,6421140426,509.156,0.0509,7.691163628131534e+16,8060130201,100.0,26.427,28.404,50.597,26.969,29.789,73.996,26.394,27.078,38.003,47.539,564.979,0.106,0.084,0.095,0.038,0.001,0.049,0.05,5836048157,6372735760,6323755589,6234898291,5970203235,5664100288,4764,5050,84.628,80.183,100143,104094,163664,488.915,453.349,450.922,511.927,491.454,509.621,496.228,451.537,-0.077,529.149,566.816,589.485,491.137
2014-05-23,6680473203,529.149,0.0529,7.282297040438123e+16,8122615989,100.0,26.546,28.243,49.766,27.382,29.807,73.031,26.88,27.185,37.552,46.313,536.228,0.106,0.084,0.095,0.038,0.001,0.051,0.052,5989874576,6368715441,6331595537,6508344777,6181309496,5731234751,5055,5121,87.117,83.13,100685,104354,163946,510.205,459.44,452.343,511.381,510.302,510.05,516.345,456.584,0.013,519.347,593.201,598.9,521.423
2014-05-24,6543569667,519.347,0.0519,7.84733016690994e+16,8210419566,100.0,26.278,27.998,49.013,27.138,29.533,71.987,26.747,27.012,37.019,45.653,521.049,0.106,0.086,0.095,0.037,0.001,0.052,0.052,6123005972,6357466707,6336254309,6568799306,6319733269,5788162825,5329,5188,87.759,84.264,99816,103676,163093,519.218,464.425,453.408,510.279,514.825,510.255,520.916,460.907,0.106,559.931,619.564,589.476,513.078
2014-05-25,7084860352,559.931,0.056,7.970700440007642e+16,8326315482,100.0,26.554,27.654,48.255,27.299,29.456,71.028,27.023,27.034,36.565,44.728,500.144,0.106,0.087,0.095,0.037,0.001,0.054,0.054,6332459882,6356982927,6352707189,6837032265,6560196863,5879040179,5542,5237,89.09,86.099,99405,103600,163628,536.143,472.809,456.579,510.163,537.378,511.347,541.273,467.779,0.217,580.277,644.487,585.681,503.706
2014-05-26,7356834793,580.277,0.058,8.453754138025546e+16,8442211398,100.0,26.486,27.547,47.752,27.286,29.311,70.065,27.109,27.005,36.102,44.645,498.288,0.106,0.088,0.095,0.037,0.001,0.055,0.056,6580925529,6368565337,6374775927,7130632458,6816290591,5984600442,5650,5254,91.109,88.633,100243,103704,163792,553.185,482.963,460.705,511.057,558.827,512.862,563.34,475.76,0.345,573.388,635.862,568.912,504.419
2014-05-27,7222278419,573.388,0.0573,7.505982693367136e+16,8558107315,100.0,26.615,27.264,46.938,27.123,29.101,69.098,27.053,26.91,35.626,43.513,473.346,0.106,0.089,0.095,0.037,0.001,0.057,0.057,6782217866,6371108155,6393402356,7244227532,6976628814,6077819717,5828,5298,93.305,91.381,101402,103982,164131,571.199,492.681,464.787,511.062,566.108,514.192,573.441,483.03,0.473,571.987,664.422,569.836,502.862
