Date,difficulty-btc--std7,hashrate-btc--mom3,hashrate-btc--mom7,hashrate-btc--var14,hashrate-btc--rsi3,hashrate-btc--roc7,mining_profitability-btc--roc3,sentinusd-btc--std3,sentinusd-btc--mom3,sentinusd-btc--var3,sentinusd-btc--trx14,sentinusd-btc--rsi7,sentinusd-btc--roc7,transactionfees-btc--mom7,transactionfees-btc--trx3,transactionfees-btc--rsi3,transactionfees-btc--rsi14,transactionfees-btc--rsi30,transactionfees-btc--roc3,transactionfees-btc--roc7,transactionfees-btc--roc14,median_transaction_fee-btc--trx3,median_transaction_fee-btc--rsi3,median_transaction_fee-btc--roc3,confirmationtime-btc--sma30,confirmationtime-btc--wma14,confirmationtime-btc--std3,confirmationtime-btc--std30,confirmationtime-btc--mom3,confirmationtime-btc--mom7,confirmationtime-btc--mom30,confirmationtime-btc--mom90,confirmationtime-btc--var30,confirmationtime-btc--trx7,confirmationtime-btc--trx14,confirmationtime-btc--rsi14,confirmationtime-btc--rsi90,confirmationtime-btc--roc14,confirmationtime-btc--roc90,marketcap-btc--mom7,marketcap-btc--trx3,marketcap-btc--rsi3,marketcap-btc--rsi7,marketcap-btc--roc3,transactionvalue-btc--mom3,transactionvalue-btc--mom7,transactionvalue-btc--mom14,transactionvalue-btc--mom90,transactionvalue-btc--trx14,mediantransactionvalue-btc--mom3,mediantransactionvalue-btc--mom7,mediantransactionvalue-btc--mom90,mediantransactionvalue-btc--var7,mediantransactionvalue-btc--trx7,mediantransactionvalue-btc--rsi14,mediantransactionvalue-btc--roc7,mediantransactionvalue-btc--roc90,fee_to_reward-btc--sma3,fee_to_reward-btc--std14,fee_to_reward-btc--std90,fee_to_reward-btc--trx3,fee_to_reward-btc--rsi7,fee_to_reward-btc--roc3,fee_to_reward-btc--roc7,fee_to_reward-btc--roc14,size-btc--std3,size-btc--std90,size-btc--mom3,size-btc--mom7,size-btc--mom14,size-btc--mom30,size-btc--mom90,size-btc--var3,size-btc--rsi3,size-btc--rsi7,size-btc--rsi14,size-btc--roc90,transactions-btc--std3,transactions-btc--std14,transactions-btc--mom7,transactions-btc--mom14,transactions-btc--mom90,transactions-btc--var3,transactions-btc--var7,transactions-btc--var30,transactions-btc--trx3,transactions-btc--roc3,transactions-btc--roc14,sentbyaddress-btc--std3,sentbyaddress-btc--std7,sentbyaddress-btc--mom3,sentbyaddress-btc--var7,sentbyaddress-btc--rsi3,sentbyaddress-btc--roc7,sentbyaddress-btc--roc14,top100cap-btc--mom7,top100cap-btc--rsi3,top100cap-btc--rsi7,top100cap-btc--roc14,activeaddresses-btc--std3,activeaddresses-btc--std7,activeaddresses-btc--mom14,activeaddresses-btc--trx3,activeaddresses-btc--rsi3,activeaddresses-btc--roc14,activeaddresses-btc--roc30,activeaddresses-btc--roc90,price-btc--mom3,price-btc--mom30,price-btc--trx3,price-btc--roc7,1d_binary_price_change
2016/03/24,2182813800.0,1.1233578172737382e+17,1.0140153440675686e+17,3.7834876051352e+33,76.126,8.886,-2.512,93635165.0,108535623.0,2191886045922176.0,-1.448,43.994,-74.433,-0.009,0.034,44.561,47.078,49.336,-0.55,-9.441,-6.497,0.176,60.915,1.481,9.946,9.948,0.107,1.491,-0.564,-0.417,-0.792,0.907,0.555,0.154,0.087,49.747,50.196,5.442,10.204,-26604135.0,0.225,65.212,56.336,1.553,798.435,-11037.0,-455.467,-5163.0,-0.921,5.474,-27.819,-183.865,92.042,-2.336,47.513,-18.198,-59.52,1.066,0.227,0.552,-1.208,44.765,-11.365,-20.066,-1.164,37331.0,204439.0,-80159.0,-72642.0,-2867.0,-209070.0,145876.0,348393518.0,38.982,46.209,47.425,27.62,16025.0,33588.0,-18231.0,1376.0,9726.0,64201168.0,121929181.0,864053235.0,-0.306,-4.485,0.73,22554.0,23425.0,-5027.0,137186283.0,42.43,-9.893,-0.209,0.237,88.225,71.338,1.275,61031.0,45950.0,-2246.0,-0.569,53.683,-0.582,-16.811,12.448,6.07,-11.693,0.201,-0.577,0.0
2016/03/25,1999812530.5,1.1800272496926464e+16,5.724308924840397e+16,3.0527893143502e+33,53.143,4.971,-2.545,89768965.0,-37798753.0,2014616766143616.0,-1.705,43.304,-62.546,-0.007,-0.824,21.096,44.18,47.944,-8.627,-8.321,-10.319,0.143,55.721,0.018,9.868,9.944,0.165,1.232,0.133,-0.725,-2.34,1.442,0.38,0.085,0.081,50.147,50.24,9.589,17.123,45370404.0,0.183,60.51,55.175,0.09,575.527,-5411.0,-127.024,-1551.0,-1.151,8.345,-12.962,4.46,62.304,-2.126,46.222,-10.195,4.064,0.982,0.244,0.549,-2.892,36.919,-22.041,-28.711,-9.79,47560.0,202401.0,-90032.0,-115583.0,9695.0,-294149.0,81180.0,565480410.0,22.273,39.16,44.264,14.957,15452.0,34850.0,-33723.0,-17493.0,-7029.0,59690624.0,124303556.0,880527806.0,-1.545,-16.043,-9.224,16251.0,24382.0,-40944.0,148617174.0,24.733,-12.411,-4.719,0.339,84.467,69.694,1.209,35173.0,45502.0,-26923.0,-0.881,41.769,-6.968,-12.498,-2.923,0.073,-5.829,0.159,0.553,1.0
2016/03/26,1816811261.0,2.742836579618611e+16,1.1908729288181094e+17,3.3088877511598e+33,66.157,10.649,0.138,236197622.0,-166524477.0,1.3947329162357376e+16,-1.974,40.788,-33.137,0.015,0.957,75.299,52.862,51.849,9.561,18.899,10.8,0.126,64.481,-0.178,9.872,9.871,0.398,1.226,-0.253,-1.176,0.121,2.387,0.376,-0.034,0.063,47.416,49.94,-5.882,33.987,144076230.0,0.16,69.523,57.941,-0.106,-676.054,-1092.0,-564.041,173.057,-1.388,-13.086,-4.806,12.512,76.738,-2.114,44.344,-4.654,14.559,0.952,0.247,0.537,-3.161,40.221,-8.913,-7.203,-1.952,46648.0,195908.0,-49499.0,-14797.0,51245.0,-173731.0,177988.0,544002251.0,23.528,39.436,44.366,39.798,25442.0,36658.0,-18446.0,-8973.0,-1170.0,161827616.0,216141296.0,933313803.0,-2.992,-14.874,-5.345,29371.0,34086.0,-33577.0,290469974.0,15.424,-9.095,-0.599,0.564,92.092,78.44,2.276,48619.0,54513.0,76787.0,0.953,67.983,22.459,-11.945,15.276,-0.741,-7.051,0.136,2.139,1.0
2016/03/27,1633809991.5,-1598498500251392.0,6.643283383001984e+16,2.5827048200044e+33,67.794,5.656,-3.264,174006253.0,-162083746.0,7569544044243008.0,-2.227,42.861,-1.307,0.005,0.465,43.363,47.21,49.124,-1.326,6.924,-15.766,0.2,82.793,0.87,9.87,9.911,0.656,1.223,0.417,0.35,-0.073,0.676,0.374,-0.029,0.058,52.375,50.471,-5.674,7.092,151234341.0,0.23,85.767,66.082,0.943,-410.704,507.835,125.117,-753.231,-1.603,-25.716,-3.196,-25.463,85.745,-2.157,44.48,-3.117,-20.404,0.904,0.265,0.536,-3.189,38.163,-13.892,-2.549,-16.203,4646.0,196257.0,-44663.0,-31247.0,-8508.0,-135778.0,-26659.0,5396033.0,29.115,40.458,44.72,-4.064,11971.0,33795.0,-17872.0,10455.0,-12853.0,35826353.0,287064686.0,984958028.0,-3.369,-15.7,6.985,15195.0,39096.0,-32218.0,382127340.0,24.481,-9.721,0.042,0.457,67.407,67.189,1.374,61901.0,57224.0,-19352.0,-0.323,37.655,-5.267,-17.999,-5.08,3.616,-4.824,0.206,2.234,1.0
2016/03/28,1450808722.0,4302485497350144.0,8.284342763418342e+16,2.1849189446064e+33,42.96,7.33,18.51,151911182.0,-28594286.0,5769251811340160.0,-2.449,44.267,2.368,0.015,2.321,71.493,55.209,53.08,26.442,17.709,12.206,0.343,91.287,1.949,9.825,9.725,1.424,1.322,-1.392,-1.889,-1.325,-0.586,0.437,-0.247,0.019,42.899,49.32,-10.588,-6.471,220866772.0,0.371,92.882,73.549,2.022,-593.85,301.202,-744.709,-482.588,-1.796,7.8,2.41,-1.635,92.658,-1.913,48.0,2.015,-1.323,0.966,0.265,0.533,-0.504,52.638,20.981,-8.151,0.515,44590.0,195615.0,50517.0,-79746.0,-51688.0,633.672,53458.0,497067197.0,67.587,50.924,48.543,8.609,34332.0,33969.0,-2957.0,4721.0,11451.0,294679207.0,273609612.0,975510158.0,-0.535,13.793,2.469,35032.0,38698.0,21229.0,374382675.0,69.846,-0.75,-1.395,0.617,75.119,70.938,1.674,91409.0,80446.0,56397.0,2.35,69.551,14.022,10.271,23.927,8.096,-8.799,0.347,3.345,0.0
2016/03/29,1267807452.5,1.4459415886442778e+17,1.850894998219968e+17,4.3732035902848e+33,86.823,15.464,-7.258,57590367.0,145148127.0,829162586495104.0,-2.645,43.57,-13.296,0.036,6.434,85.877,63.379,57.729,30.448,41.805,38.894,0.215,45.292,0.407,9.773,9.641,1.431,1.296,-0.24,-0.558,-1.574,0.445,0.42,-0.411,-0.023,47.052,49.786,2.548,5.096,51741951.0,0.241,46.832,55.018,0.483,580.105,-5.915,-2058.0,-1112.0,-1.964,26.892,19.504,17.838,110.975,-1.501,48.521,18.428,16.593,1.14,0.331,0.534,6.102,69.761,56.315,27.375,37.628,177757.0,195141.0,211155.0,122402.0,172251.0,59883.0,282371.0,7899419863.0,91.74,71.74,59.404,50.97,34389.0,33520.0,-7808.0,-5013.0,20970.0,295642369.0,227961176.0,935936231.0,1.516,24.139,-2.478,39289.0,34877.0,49791.0,304100500.0,76.433,-2.953,0.107,0.355,33.094,48.03,0.239,148527.0,126997.0,128408.0,6.054,79.494,32.098,22.476,41.576,1.695,-11.183,0.217,0.64,0.0
2016/03/30,1084806183.0,3.2159023711277824e+16,6.308866213711053e+16,4.3350699025216e+33,49.796,5.214,0.368,40891537.0,23785376.0,418029459060736.0,-2.817,43.42,-4.054,0.008,3.691,44.083,50.864,51.161,13.062,9.754,-0.1,-0.062,26.671,-1.57,9.739,9.639,1.083,1.236,-0.417,0.131,-1.031,-0.345,0.382,-0.423,-0.05,50.501,50.199,3.401,-3.401,-52473376.0,-0.036,27.755,43.263,-1.495,-418.181,-440.011,-22086.0,980.396,-2.117,24.224,12.019,19.226,121.247,-1.074,48.244,10.776,18.428,1.253,0.329,0.529,5.934,55.9,37.729,20.658,-1.412,132350.0,192768.0,119451.0,74114.0,80027.0,-164392.0,194012.0,4379121649.0,57.183,56.597,52.902,34.969,4200.0,31819.0,14222.0,-10959.0,45661.0,4409050.0,279234098.0,782048257.0,2.458,25.453,-5.173,8919.0,37187.0,41210.0,345714302.0,66.744,4.163,-6.911,0.245,34.388,48.486,0.287,78478.0,116325.0,47947.0,4.095,48.296,12.345,-11.186,32.26,-6.585,-23.912,-0.061,-0.992,1.0
2016/03/31,901804913.5,-1.1474492973588582e+17,-1.4423728382907622e+17,4.8696453741207e+33,24.573,-11.608,-20.746,18030212.0,-24878000.0,81272138773120.0,-2.961,44.081,-14.227,0.008,0.96,41.9,50.104,50.735,-7.776,9.156,-1.149,-0.148,41.709,-2.001,9.785,9.875,2.071,1.399,3.142,1.817,1.4,0.946,0.489,-0.071,-0.022,58.898,51.374,13.71,8.871,-1854913.0,-0.122,43.259,48.953,-1.925,-104.802,-602.034,-11639.0,1069.0,-2.245,2.471,-0.593,25.129,119.657,-0.675,48.404,-0.474,25.3,1.379,0.365,0.524,6.821,64.292,35.336,40.244,12.103,86950.0,189577.0,170659.0,171072.0,98430.0,-59844.0,351785.0,1890093461.0,73.593,65.848,58.307,71.309,7481.0,31505.0,16405.0,-1826.0,82395.0,13990165.0,348650684.0,561948149.0,2.812,5.33,-0.877,8512.0,37714.0,484.0,355578656.0,54.708,1.234,-8.781,-0.132,32.327,47.419,0.533,126820.0,118148.0,-56395.0,0.225,34.55,-13.1,-21.662,41.574,-8.474,-19.693,-0.147,-0.202,1.0
2016/04/01,718803644.0,-2.445446079806377e+17,-7.125538065556736e+16,4.9908556565213e+33,35.551,-5.895,17.52,53735829.0,57260503.0,721884826984256.0,-3.07,45.549,-1.392,0.025,1.094,59.99,54.557,53.19,-14.782,32.254,21.248,-0.143,43.129,-0.667,9.793,9.805,1.92,1.387,0.24,-0.451,0.24,-0.519,0.481,0.031,-0.012,48.225,49.93,-11.111,-5.229,7632772.0,-0.118,45.288,49.632,-0.598,-243.849,-825.291,-6236.0,1260.0,-2.353,-1.907,9.252,49.227,127.11,-0.353,48.222,8.102,66.337,1.353,0.384,0.524,5.413,59.486,-5.419,54.534,10.166,83119.0,187923.0,-68022.0,144412.0,28828.0,-131853.0,188683.0,1727183705.0,50.463,54.954,53.078,32.551,8890.0,32581.0,39606.0,5883.0,62876.0,19758253.0,400995267.0,374802004.0,2.887,7.36,2.857,16343.0,42144.0,9023.0,444025222.0,76.667,15.977,1.582,-0.185,23.367,42.739,0.791,50833.0,109317.0,14710.0,-1.025,45.946,3.771,-18.8,6.845,-2.789,-16.419,-0.143,-0.049,1.0
2016/04/02,1090123222.0,-1077762364141056.0,3.458253397678336e+16,4.6649038582589e+33,63.161,2.795,-3.976,90199587.0,-44956740.0,2033991385296000.0,-3.166,42.246,17.076,0.019,2.488,70.071,57.503,54.868,20.438,20.65,43.452,-0.022,65.116,1.28,9.783,9.873,1.803,1.366,0.564,0.948,-0.307,0.429,0.466,0.161,0.008,52.239,50.536,-2.158,4.317,39902170.0,0.002,66.739,57.551,1.35,-166.207,69.836,-1023.0,1306.0,-2.447,-13.334,11.772,18.7,82.865,-0.282,45.822,11.957,20.433,1.413,0.407,0.52,4.15,61.01,14.588,51.788,40.855,63125.0,185775.0,49952.0,173565.0,158768.0,-121973.0,244203.0,996188339.0,58.264,58.156,54.808,44.034,24627.0,32136.0,24468.0,6022.0,40901.0,151626229.0,255676319.0,346044689.0,0.677,-8.72,3.396,24075.0,32619.0,-15068.0,265999741.0,36.825,12.46,2.233,-0.406,24.705,43.019,0.815,36537.0,109349.0,58401.0,-0.85,51.243,16.258,-13.791,29.566,5.285,-3.185,-0.022,0.454,0.0
2016/04/03,1249176447.0,4.689601747391027e+16,-9.574276785491456e+16,4.8936193133395e+33,39.334,-7.715,10.349,149170251.0,-138440283.0,5562940969261120.0,-3.257,40.029,-14.138,0.019,1.587,47.66,52.907,52.448,11.053,22.851,31.357,0.051,63.156,0.722,9.811,9.913,0.811,1.359,-1.472,-0.072,0.851,2.185,0.462,0.246,0.028,51.251,50.393,2.817,27.465,-11623820.0,0.075,65.921,57.329,0.79,-742.992,-934.323,-426.488,1117.0,-2.538,-20.001,5.122,11.304,58.273,-0.4,44.775,5.156,12.135,1.332,0.389,0.512,1.108,49.392,-16.593,35.844,32.382,58856.0,182739.0,-118139.0,97596.0,66349.0,-59519.0,170083.0,866007640.0,37.413,48.639,50.112,30.542,29467.0,32108.0,18162.0,290.0,-2886.0,217073809.0,122024756.0,340634978.0,-1.074,-13.601,0.163,26954.0,19207.0,-8808.0,92227596.0,37.95,11.005,0.214,-0.332,18.529,40.103,0.645,14681.0,93603.0,42034.0,-0.991,42.726,11.733,-14.335,11.271,2.996,-1.579,0.051,-0.348,1.0
2016/04/04,1277849031.0,2.043473724636585e+17,1.28789506310741e+17,5.3480874667317e+33,67.686,10.617,-7.55,109691531.0,-47146674.0,3008057993481152.0,-3.318,46.192,-3.996,-0.009,-0.761,31.552,48.468,50.019,-13.379,-9.397,6.648,0.093,68.395,0.821,9.781,9.755,1.496,1.418,-0.737,0.204,-0.925,-0.497,0.502,0.06,0.012,45.098,49.451,-16.265,-5.422,-64303063.0,0.116,71.429,59.251,0.892,-2.627,-234.068,67.135,972.349,-2.6,0.539,1.99,13.384,60.419,-0.319,49.022,1.632,12.103,1.233,0.391,0.508,-2.025,42.712,-21.695,0.021,-8.131,105689.0,182322.0,-98741.0,-4846.0,-84592.0,-110351.0,27907.0,2792516482.0,26.184,42.202,46.671,4.349,26664.0,33360.0,12853.0,9896.0,26549.0,177741301.0,140970603.0,283771138.0,0.175,-1.419,4.976,28745.0,23037.0,1900.0,132677640.0,71.759,7.827,7.019,-0.499,10.152,34.158,0.61,16141.0,91197.0,33182.0,-0.475,53.917,8.641,-11.117,12.434,3.408,14.575,0.093,-1.155,1.0
2016/04/05,1185638096.0,3.795053336120883e+16,-7.206109152643558e+16,5.685160946779e+33,60.781,-5.214,8.808,127479913.0,64402967.0,4062782081612544.0,-3.35,46.284,1.749,-0.029,-1.659,39.4,49.631,50.624,-17.53,-23.724,8.163,0.17,83.16,0.678,9.766,9.696,1.202,1.429,-1.069,0.118,-0.439,-0.922,0.51,-0.113,-0.012,47.925,49.849,-4.516,-9.032,57320914.0,0.194,84.932,65.879,0.751,389.536,-120.732,-126.647,1058.0,-2.633,11.69,-3.43,7.613,55.985,-0.187,48.597,-2.737,6.661,1.171,0.392,0.505,-2.0,50.948,-13.297,-15.808,7.24,62139.0,182018.0,-57180.0,-94770.0,27632.0,112823.0,79299.0,965310413.0,52.833,51.583,51.2,11.973,32696.0,35230.0,18769.0,10961.0,44072.0,267257766.0,179583415.0,281004885.0,1.626,17.81,5.345,26453.0,24156.0,26022.0,145876390.0,63.5,2.114,-0.901,-0.189,11.52,34.416,0.86,13958.0,35493.0,-4027.0,-0.257,48.705,-0.97,16.143,20.255,2.835,16.553,0.17,0.725,1.0
2016/04/06,937528899.0,1.2761953327298611e+17,-282258293206272.0,5.708054492684e+33,51.579,-0.022,0.525,27755575.0,164594214.0,192592985302912.0,-3.352,47.827,7.028,0.018,0.633,70.916,56.318,54.23,9.978,19.501,31.157,0.201,84.591,0.793,9.711,9.625,0.533,1.388,-0.969,-0.624,-1.655,-0.624,0.481,-0.271,-0.042,47.42,49.773,-5.096,-6.369,140430402.0,0.226,86.541,66.937,0.869,948.742,432.6,-7.411,824.24,-2.633,25.516,6.413,11.285,69.63,0.056,50.407,5.191,9.509,1.255,0.413,0.51,1.11,61.684,20.976,19.321,43.97,58786.0,182013.0,-20616.0,-42470.0,31643.0,-1904.0,1721.0,863951688.0,41.762,47.207,49.006,0.244,8690.0,38085.0,18252.0,32474.0,29046.0,18877779.0,220919353.0,305136616.0,2.335,22.91,17.398,6273.0,27117.0,32944.0,183836730.0,71.334,6.511,10.945,-0.207,10.184,33.534,0.194,6294.0,29113.0,77513.0,0.061,56.032,22.759,13.615,16.167,3.314,11.508,0.201,2.044,0.0
2016/04/07,229273576.0,-1.2780318258332237e+17,1.1573125346330445e+17,5.7561137269301e+33,37.945,10.537,-6.946,107161229.0,127107876.0,2870882265959424.0,-3.311,53.168,17.487,-0.006,-1.174,34.064,46.999,49.086,-4.787,-6.461,2.103,0.147,55.893,0.345,9.744,9.717,1.068,1.4,1.685,-1.253,1.009,2.036,0.49,-0.205,-0.047,52.801,50.541,5.755,24.46,88056173.0,0.172,59.928,60.836,0.423,1042.0,912.432,310.398,2319.0,-2.582,2.092,1.611,11.635,72.102,0.255,49.498,1.295,10.167,1.321,0.405,0.504,0.964,51.223,18.252,-12.604,22.567,43206.0,179946.0,88557.0,-86949.0,84123.0,77876.0,174594.0,466696234.0,60.167,53.912,52.245,29.918,2637.0,40227.0,11972.0,28377.0,37090.0,1738093.0,248621583.0,326049838.0,2.221,4.58,14.939,9366.0,26150.0,-8445.0,170951150.0,48.311,4.617,5.908,-0.217,7.175,31.278,-1.766,25811.0,20872.0,4315.0,-0.69,29.28,1.125,-6.867,7.562,1.442,7.338,0.147,1.211,1.0
2016/04/08,960775764.0,-1.1810439201142784e+17,5.437912444277427e+16,5.8481150762286e+33,33.009,4.781,1.922,88415214.0,34683791.0,1954312511404672.0,-3.25,47.826,-1.412,-0.019,-2.543,33.5,46.819,48.983,-8.465,-18.07,8.355,0.101,60.685,-0.156,9.792,9.755,0.995,1.333,0.71,0.588,1.429,0.464,0.444,-0.109,-0.043,51.095,50.305,1.389,4.861,90312775.0,0.125,65.387,62.21,-0.083,957.639,1081.0,255.465,3234.0,-2.491,11.004,9.481,58.439,92.402,0.49,51.163,7.681,78.466,1.312,0.364,0.499,-0.375,47.579,-2.198,-12.941,34.536,44392.0,179117.0,-23624.0,-50371.0,94040.0,-26071.0,79390.0,492656471.0,43.99,48.354,49.612,12.432,4463.0,39265.0,2278.0,41884.0,34230.0,4979401.0,253601198.0,341068022.0,1.517,-0.914,24.328,14457.0,25270.0,-9873.0,159639693.0,38.096,-4.275,11.018,-0.182,4.572,28.412,-1.858,36760.0,31851.0,14600.0,-1.541,22.071,4.061,-18.261,-6.449,-0.659,8.373,0.101,1.243,0.0
2016/04/09,1692277952.0,1.2888729069180928e+16,1.3684233140115712e+16,5.999705881107e+33,63.312,1.076,0.509,121821137.0,-51227101.0,3710097359493632.0,-3.185,44.511,6.539,-0.036,-3.936,24.929,44.287,47.543,-30.92,-31.458,-17.303,-0.035,21.755,-1.035,9.779,9.644,1.252,1.36,-0.283,-1.471,-0.401,0.66,0.463,-0.19,-0.061,46.138,49.583,-5.556,8.025,-7666756.0,-0.011,24.526,46.643,-0.964,167.171,765.978,835.814,1579.0,-2.391,-30.501,-10.755,14.297,140.784,0.253,43.603,-9.757,16.787,1.121,0.373,0.49,-4.092,35.826,-39.048,-36.531,-3.661,102400.0,175073.0,-71172.0,-163594.0,9970.0,-41722.0,112843.0,2621437965.0,24.028,38.752,44.624,21.603,19090.0,32888.0,12915.0,37383.0,35137.0,91108509.0,192639236.0,340667429.0,-0.146,-10.429,23.527,19861.0,25739.0,-34719.0,165620270.0,20.278,-0.408,12.001,-0.183,7.647,28.878,-2.948,11306.0,33372.0,-38835.0,-1.632,32.5,-9.276,-1.542,1.538,-4.36,3.131,-0.035,-0.288,1.0
2016/04/10,2423780140.0,2.2113367006397466e+17,2.899689060533688e+17,8.491496986455e+33,82.367,25.321,4.466,102163811.0,-215483708.0,2609361054308736.0,-3.128,40.651,8.126,-0.028,-4.678,21.701,43.31,46.989,-13.344,-27.011,-10.332,-0.051,49.739,-0.266,9.756,9.463,1.393,1.432,-2.036,-1.817,-0.676,-0.147,0.512,-0.422,-0.105,43.81,49.22,-18.497,-1.734,25157571.0,-0.027,52.534,54.926,-0.194,-801.994,853.43,-80.892,236.562,-2.293,-24.372,-2.76,-7.203,153.839,-0.116,44.194,-2.643,-6.615,0.951,0.41,0.492,-7.321,31.822,-39.95,-37.079,-14.525,134523.0,178105.0,-204943.0,-173753.0,-76157.0,-61021.0,-103082.0,4524130546.0,14.354,31.522,40.303,-15.707,22601.0,25606.0,8494.0,26656.0,-4245.0,127705398.0,131148569.0,341638530.0,-1.641,-14.448,16.647,16830.0,26939.0,-24622.0,181424382.0,19.375,-1.08,9.806,-0.138,23.252,31.075,-2.361,26962.0,47926.0,738.0,-2.362,15.621,0.212,-9.73,-10.879,-1.117,-0.688,-0.051,0.218,1.0
2016/04/11,3155282328.0,1.156903192652654e+17,-3.4277928755618816e+16,8.5150183341565e+33,49.465,-2.555,-3.111,56985441.0,-75892938.0,811835132725120.0,-3.064,44.719,-5.622,0.001,-2.093,62.401,49.941,50.325,7.108,1.307,-8.213,-0.003,62.03,-0.058,9.736,9.445,0.889,1.434,-0.588,0.737,-0.588,0.941,0.514,-0.503,-0.138,49.132,49.934,11.111,11.111,34663419.0,0.022,64.835,59.532,0.02,-658.482,424.901,190.834,1771.0,-2.19,-4.29,4.652,20.182,162.532,-0.13,50.898,3.753,18.61,0.984,0.404,0.488,-2.607,55.342,8.222,20.321,20.347,179524.0,176745.0,52915.0,101284.0,96438.0,196921.0,164053.0,8057226503.0,67.107,56.606,53.249,27.034,36986.0,28923.0,21124.0,33977.0,35183.0,341981878.0,187506539.0,360687015.0,0.413,7.4,17.343,25617.0,25712.0,9329.0,165271919.0,69.181,-1.777,5.911,-0.079,14.018,28.413,-2.891,60914.0,49908.0,-35533.0,-0.164,70.537,-7.748,23.745,8.829,-0.244,6.724,-0.003,0.36,1.0
2016/04/12,3886784516.0,-2.376036159745485e+16,-4.802666181854797e+16,7.4111953824782e+33,40.739,-3.666,-4.956,271810059.0,242188234.0,1.8470177021638016e+16,-2.937,61.19,31.315,-0.004,-0.279,57.24,49.224,49.949,15.432,-4.063,-26.823,0.14,82.328,1.639,9.7,9.46,1.204,1.376,0.841,0.439,-1.097,-0.553,0.473,-0.447,-0.154,50.604,50.141,6.081,-3.8955,54447413.0,0.165,83.556,70.005,1.72,1444.0,1820.0,1699.0,3008.0,-2.025,30.529,8.085,8.622,174.738,0.029,51.22,6.632,7.104,1.137,0.392,0.488,2.157,57.291,51.305,10.76,-6.749,241575.0,178031.0,200415.0,94001.0,-769.096,197715.0,159325.0,14589650973.0,74.194,61.498,56.284,23.559,46188.0,33736.0,24037.0,42806.0,52075.0,533335023.0,289331196.0,348955054.0,2.459,22.304,21.701,41270.0,33563.0,49318.0,281626455.0,82.489,7.502,9.775,-0.111,7.727,24.999,-1.526,98182.0,72931.0,-60610.0,2.803,81.451,-11.469,27.331,34.975,6.834,11.003,0.14,0.664,0.0
2016/04/13,4618286704.0,-1.107056475653545e+17,5.164372521502822e+16,7.7310150021886e+33,56.51,4.057,4.238,262249974.0,341996973.0,1.7193762158045184e+16,-2.757,62.794,30.626,-0.026,0.148,48.53,48.147,49.397,16.339,-22.79,-7.733,0.201,79.697,1.128,9.677,9.344,0.789,1.413,0.457,-0.391,-0.693,-2.047,0.499,-0.488,-0.181,46.296,49.523,-10.366,-18.902,47126369.0,0.226,82.68,69.725,1.206,1591.0,1496.0,1928.0,3217.0,-1.822,34.633,6.357,15.689,195.528,0.318,52.756,4.891,13.005,1.251,0.397,0.486,1.372,47.283,44.583,-24.8,-10.271,104852.0,178064.0,153965.0,828.193,-41642.0,-18955.0,-11301.0,2748466634.0,45.201,48.769,49.426,-1.573,13755.0,34387.0,4209.0,22461.0,40293.0,47301214.0,296555042.0,366986921.0,2.11,19.574,11.181,18570.0,34240.0,38642.0,293097554.0,61.71,0.916,7.486,-0.055,54.097,38.035,-1.333,38596.0,75583.0,-4038.0,2.799,56.521,-0.925,7.482,18.669,4.725,9.588,0.201,0.551,0.0
2016/04/14,5349788892.0,6.974141868129229e+16,1.6326667250899584e+17,6.5675836239049e+33,67.482,13.448,2.309,125597677.0,146501762.0,3943694130401280.0,-2.572,51.537,-2.408,-0.003,-0.327,38.138,46.83,48.731,-8.956,-3.129,-9.388,0.184,71.088,0.752,9.671,9.237,0.895,1.425,-0.631,-1.579,-0.164,-3.023,0.508,-0.558,-0.214,46.296,49.523,-24.39,-25.61,61070073.0,0.21,76.215,68.018,0.828,810.227,193.43,1106.0,1691.0,-1.622,3.036,5.597,15.56,205.615,0.55,51.47,4.44,13.402,1.181,0.38,0.486,-0.084,46.487,-16.293,-14.829,-25.564,117907.0,177606.0,-56698.0,-43971.0,-130920.0,50074.0,-71232.0,3475495247.0,46.9,49.436,49.786,-9.069,14144.0,35583.0,9440.0,21412.0,44244.0,50013464.0,314999646.0,392826502.0,1.642,-0.923,10.376,11589.0,35793.0,10024.0,320284910.0,59.997,4.493,9.317,-0.112,22.755,27.752,-1.673,39639.0,75653.0,47339.0,1.744,49.555,12.654,5.345,16.151,3.16,7.452,0.184,0.768,1.0
