bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-std-30,mining_profitability-btc-sma-7,mining_profitability-btc-ema-14,marketcap-btc-ema-3,marketcap-btc-wma-3,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3
8170372187,632.787,0.0633,1.2214208538505715e+17,3889066701,18.987,20.142,8158983101,8148232950,633.041,633.421,632.408
8064056734,626.639,0.0627,1.2174831091659128e+17,3979512843,19.189,20.038,8111519918,8106919737,629.727,630.03,629.208
7986738494,621.123,0.0621,1.2683584975193238e+17,4039857148,19.058,19.823,8049129206,8043116856,626.85,625.577,624.906
7993874483,621.434,0.0621,1.347430186725962e+17,4071438288,19.051,19.739,8021501844,8003192862,623.065,623.505,622.198
7930718558,616.557,0.0617,1.2821023549859256e+17,4074925070,18.839,19.502,7976110201,7961107189,619.705,620.031,618.944
8012367537,622.121,0.0622,1.3232477077154643e+17,4050390052,18.481,19.354,7994238869,7982069035,620.037,621.076,620.152
8103001739,632.056,0.0632,1.3142399748342568e+17,3998493324,18.67,19.296,8048620304,8044076475,623.578,626.566,626.161
8098103514,629.664,0.063,1.3562338826693576e+17,3954451549,18.695,19.205,8073361909,8085446926,627.947,628.115,629.204
8014482811,621.8,0.0622,1.2630137267325245e+17,3874361954,18.311,18.867,8043922360,8057109533,627.84,624.957,626.13
8023392825,621.061,0.0621,1.225455543630068e+17,3755919242,18.566,19.046,8033657593,8032874602,624.175,623.009,622.741
7974397872,617.3,0.0617,1.413083039419846e+17,3595334959,18.079,18.611,8004027732,7997410346,620.054,620.155,619.304
7987614597,617.851,0.0618,1.3552358999946147e+17,3386619684,18.32,18.75,7995821164,7989172060,618.738,619.003,618.203
8021285813,622.126,0.0622,1.4392208455411e+17,3314593637,18.356,18.736,8008553489,8002247417,619.092,620.564,619.897
8058813353,626.392,0.0626,1.5094392406864995e+17,3248049446,18.283,18.692,8033683421,8034437713,622.123,623.478,623.546
8010826379,622.21,0.0622,1.477702693198383e+17,3159071733,17.96,18.38,8022254900,8028565276,623.576,622.844,623.59
8003924883,618.92,0.0619,1.2870026049332931e+17,3045694994,18.248,18.421,8013089891,8015373460,622.507,620.882,621.262
8004611356,620.249,0.062,1.2943724836271208e+17,2905063952,17.799,18.24,8008850624,8005418369,620.459,620.565,620.133
7991044504,618.566,0.0619,1.2359933036318336e+17,2732974553,18.162,18.251,7999947564,7997713518,619.245,619.566,619.186
7764517069,607.944,0.0608,1.3061863926322822e+17,2522997827,17.738,18.043,7882232317,7880041929,615.586,613.755,613.536
7754497838,600.002,0.06,1.3285147383767776e+17,2269012721,17.711,18.097,7818365077,7797262026,608.837,606.878,605.743
7680680949,594.585,0.0595,1.3579479130685667e+17,2056596551,17.182,17.645,7749523013,7719259265,600.844,600.732,598.617
7667514741,596.029,0.0596,1.4159423252785427e+17,1750293659,17.151,17.444,7708518877,7686400660,596.872,598.38,596.21
7480626000,585.359,0.0585,1.3110723443267656e+17,1284614448,16.88,17.357,7594572439,7576264739,591.991,591.869,590.453
7528711155,584.376,0.0584,1.4167346192056536e+17,1226775539,16.643,17.097,7561641797,7535816701,588.588,588.123,586.646
7406764745,574.994,0.0575,1.510654344707076e+17,1315867082,16.37,17.005,7484203271,7459723757,581.576,581.558,579.849
7484116377,574.929,0.0575,1.5167534745685664e+17,1387564427,16.077,16.689,7484159824,7465764963,578.099,578.243,576.525
7676876665,591.067,0.0591,1.4416284044895386e+17,1444460040,15.746,16.616,7580518245,7567604582,580.33,584.655,583.009
7623174554,590.42,0.059,1.4992084428422966e+17,1488252493,15.943,16.544,7601846399,7617898895,585.472,587.538,588.054
7572485883,583.32,0.0583,1.5313202425914077e+17,1520074690,15.737,16.298,7587166141,7606780570,588.269,585.429,586.978
7614166088,585.95,0.0586,1.2985645398277888e+17,1540668541,15.408,16.057,7600666115,7601774097,586.563,585.689,585.818
7572507339,582.376,0.0582,1.2472333871199256e+17,1550481521,15.467,16.025,7586586727,7586390012,583.882,584.033,583.725
7572121052,581.009,0.0581,1.3643186296097062e+17,1549718442,15.625,16.224,7579353889,7579257320,583.112,582.521,582.288
7642424598,583.85,0.0584,1.5205495963030435e+17,1538363565,15.734,16.114,7610889244,7607337206,582.412,583.186,582.657
7724676022,590.585,0.0591,1.5345007630278624e+17,1596900792,15.607,15.998,7667782633,7671833052,585.148,586.885,586.744
7647812042,586.527,0.0587,1.659175228715801e+17,1658196720,15.612,16.014,7657797337,7672535461,586.987,586.706,587.434
7667304717,588.101,0.0588,1.771880343632745e+17,1695230749,15.615,15.842,7662551027,7670369042,588.405,587.404,587.991
7569918739,583.969,0.0584,1.7371923507587904e+17,1711422110,15.736,15.774,7616234883,7615362949,586.199,585.686,585.773
7438061890,568.256,0.0568,1.8336773483241635e+17,1754511918,15.408,15.474,7527148387,7520221311,580.109,576.971,576.801
7125616366,551.058,0.0551,1.5976858057688502e+17,1782341925,14.698,15.083,7326382376,7303815270,567.761,564.015,562.276
6736255059,518.99,0.0519,1.559932867594072e+17,1795621798,14.642,15.074,7031318718,6983009967,546.101,541.502,537.89
6571328608,506.064,0.0506,1.6708110695056608e+17,1794674561,14.254,14.735,6801323663,6718685384,525.371,523.783,517.872
6553137181,501.845,0.0502,1.6561952758331232e+17,1779477494,13.667,14.371,6677230422,6589720636,508.966,512.814,506.109
6498684781,504.405,0.0504,1.604275050506765e+17,1749659327,13.49,14.252,6587957602,6528942886,504.104,508.609,503.828
5956229229,476.384,0.0476,1.7635851071344662e+17,1704452875,13.214,14.139,6272093416,6236532405,494.211,492.497,489.968
6068333664,476.972,0.0477,2.051661225984553e+17,1698543406,12.831,13.699,6170213540,6102690705,485.92,484.734,481.348
6395117358,491.137,0.0491,1.9920094821718246e+17,2366342222,12.531,13.265,6282665449,6213041439,481.497,487.935,483.956
6765343167,521.423,0.0521,2.002892886913595e+17,2817371099,11.925,12.933,6524004308,6525766313,496.511,504.679,503.919
6671434567,513.078,0.0513,1.9630187650380627e+17,3146277623,11.605,12.58,6597719438,6656684566,508.546,508.878,512.203
6545931138,503.706,0.0504,1.851479789530542e+17,3388808705,11.467,12.375,6571825288,6624334286,512.735,506.292,509.783
6615035234,504.419,0.0504,1.9033176121645955e+17,3572714855,10.926,12.018,6593430261,6601400424,507.067,505.356,505.624
6584344818,502.862,0.0503,1.6292580218693312e+17,3795698914,10.529,11.832,6588887540,6588172677,503.662,504.109,503.522
6677782426,507.703,0.0508,1.844016390968037e+17,3977238038,10.686,11.846,6633334983,6636178691,504.995,505.906,505.542
6736393365,514.911,0.0515,1.989519042581337e+17,4122810683,10.76,11.728,6684864174,6691514961,508.492,510.409,510.5
6664713523,509.791,0.051,2.095954838554756e+17,4236126389,10.728,11.571,6674788849,6690784954,510.802,510.1,511.15
6620983825,506.639,0.0507,2.029892960353752e+17,4319724412,10.778,11.446,6647886337,6654795314,510.447,508.37,509.068
6587252252,502.665,0.0503,2.040070589383673e+17,4375308510,10.805,11.417,6617569294,6611406322,506.365,505.517,505.177
6389445681,488.836,0.0489,2.2453913571295942e+17,4408579514,10.884,11.262,6503507488,6493970895,499.38,497.177,496.413
6309096991,479.421,0.0479,2.2171817189610528e+17,4845553975,10.42,10.744,6406302239,6382239098,490.307,488.299,486.434
6273470790,477.176,0.0477,1.9518979397782944e+17,5181854961,10.002,10.513,6339886515,6304675339,481.811,482.737,479.868
6243903182,475.398,0.0475,2.156570783567396e+17,5436198658,9.77,10.356,6291894849,6264624686,477.332,479.068,476.661
6339356611,481.297,0.0481,2.3057461688827405e+17,5619724047,9.445,10.078,6315625730,6296557831,477.957,480.182,478.644
6372338948,484.581,0.0485,2.065440716500453e+17,5739228902,9.144,9.872,6343982339,6339938874,480.425,482.382,481.956
6341451681,481.482,0.0481,2.163853802087421e+17,5798672772,8.965,9.886,6342717010,6351398258,482.453,481.932,482.484
6364266347,481.745,0.0482,2.3201441336321587e+17,5874166176,8.656,9.646,6353491678,6358006892,482.603,481.838,482.13
6218462685,470.073,0.047,2.112872328441972e+17,5918765469,8.75,9.431,6285977181,6287562071,477.767,475.956,475.865
6174267367,466.454,0.0466,1.9274667869262336e+17,5918687169,8.73,9.356,6230122274,6220665636,472.757,471.205,470.209
6288586888,482.398,0.0482,2.0743581460939824e+17,5873929489,8.704,9.33,6259354581,6238793014,472.975,476.802,475.03
6239960899,475.58,0.0476,2.1324232882958707e+17,5783455213,8.88,9.353,6249657740,6245220640,474.811,476.191,476.332
6195892526,472.322,0.0472,2.3188572767274982e+17,5645066649,8.785,9.154,6222775133,6226031044,476.767,474.256,475.087
6235247964,475.441,0.0475,2.3454784710638976e+17,5481146103,8.672,9.159,6229011548,6222914974,474.447,474.849,474.424
6228737724,476.655,0.0477,2.544697231341803e+17,5447761840,8.577,8.927,6228874636,6225433604,474.806,475.752,475.528
6206324352,474.915,0.0475,2.258494168049172e+17,5329773383,8.619,8.848,6217599494,6218616078,475.67,475.333,475.583
6104293829,467.613,0.0468,2.45960455432344e+17,5121336579,8.517,8.755,6160946661,6159044652,473.061,471.473,471.554
5925502246,456.38,0.0456,2.7258450937625136e+17,4810709011,8.324,8.629,6043224454,6031903125,466.302,463.926,463.213
5610580772,438.518,0.0439,2.724946085346964e+17,4494994718,7.998,8.441,5826902613,5797840106,454.17,451.222,449.321
5194824752,405.935,0.0406,2.588724877722605e+17,4552841240,7.835,8.212,5510863683,5455189674,433.611,428.579,425.204
5341519029,410.022,0.041,2.503422666934364e+17,4575296764,7.554,8.08,5426191356,5337464560,418.158,419.3,413.409
5120337373,401.12,0.0401,2.5963618578837555e+17,4562883836,7.401,7.849,5273264364,5206479155,405.692,410.21,404.89
5145978680,400.275,0.04,2.3732435693866832e+17,4515314895,7.225,7.75,5209621522,5170021636,403.806,405.243,402.181
5399888692,407.475,0.0407,2.3927521381826243e+17,4431457953,6.976,7.571,5304755107,5268660135,402.957,406.359,404.016
5543029349,428.517,0.0429,2.3288383397277286e+17,4309195037,6.889,7.521,5423892228,5429140685,412.089,417.438,416.796
5349833846,411.195,0.0411,2.5199698463133325e+17,4188710908,6.863,7.457,5386863037,5422574821,415.729,414.317,416.349
5273534001,404.503,0.0405,2.656372348652228e+17,4598090802,6.642,7.152,5330198519,5343883174,414.738,409.41,410.736
5229464432,401.439,0.0401,2.2407050562317904e+17,4868219321,6.47,7.001,5279831475,5264215857,405.712,405.424,404.086
5041658565,390.912,0.0391,2.413775238186404e+17,5021619267,6.318,6.772,5160745020,5142906427,398.951,398.168,396.686
4951538539,377.415,0.0377,2.32273711923427e+17,5068899402,6.101,6.614,5056141780,5027899530,389.922,387.791,385.918
5014624972,379.119,0.0379,2.418364160395076e+17,5021808478,6.045,6.534,5035383376,4998101760,382.482,383.455,380.517
5037546169,384.118,0.0384,2.7254415107885635e+17,5265156879,5.799,6.393,5036464772,5015571165,380.217,383.787,381.334
4938662174,377.698,0.0378,2.483232334728164e+17,5455289746,5.546,6.243,4987563473,4984283972,380.312,380.742,380.075
4726635711,367.304,0.0367,2.4076600766422912e+17,5597632369,5.605,6.155,4857099592,4849129608,376.373,374.023,373.571
4424902198,345.878,0.0346,2.5398331343782342e+17,5695768846,5.496,6.036,4641000895,4611106698,363.627,359.95,358.323
4091912575,315.801,0.0316,2.945647613388493e+17,5751962276,5.391,5.837,4366456735,4308696306,342.994,337.876,334.41
4314787426,322.456,0.0322,2.810699078229303e+17,5767438771,5.254,5.676,4340622081,4258848271,328.045,330.166,324.141
4344645345,328.313,0.0328,2.6792739276694448e+17,5742527546,4.984,5.469,4342633713,4292570577,322.19,329.239,324.275
4521776144,339.094,0.0339,2.3781721261549024e+17,5676696921,4.937,5.427,4432204929,4428234425,329.954,334.167,332.727
4814125934,364.531,0.0365,2.3221958668808515e+17,5575239731,5.018,5.48,4623165431,4638429239,343.979,349.349,350.016
4782043694,362.28,0.0362,2.7119197736578086e+17,5445058797,4.962,5.442,4702604562,4749359849,355.302,355.815,359.166
4734295035,359.388,0.0359,2.7180200805471696e+17,5263471976,4.892,5.353,4718449799,4763516404,362.067,357.601,361.209
4833998729,362.544,0.0363,2.5091322666818605e+17,5024909342,5.009,5.354,4776224264,4792104992,361.404,360.072,361.448
5010667233,378.689,0.0379,2.6158471122031046e+17,4774868178,5.152,5.391,4893445749,4905715699,366.874,369.381,370.091
5297220823,402.084,0.0402,2.48788094668484e+17,4706897688,5.328,5.386,5095333286,5124499278,381.105,385.732,387.695
5192245979,393.788,0.0394,2.566255781344496e+17,4612218840,5.422,5.443,5143789633,5196974470,391.52,389.76,394.037
5063843988,386.265,0.0386,2.596855399581348e+17,4489142063,5.378,5.453,5103816810,5145540791,394.046,388.013,391.409
5020798042,379.451,0.0379,2.4593918305562496e+17,4335249399,5.421,5.459,5062307426,5063721347,386.501,383.732,384.112
5121038262,384.702,0.0385,2.746536731577661e+17,4147111682,5.562,5.499,5091672844,5078092476,383.473,384.217,383.212
5131539820,388.404,0.0388,2.5492408822151386e+17,3919801054,5.522,5.443,5111606332,5109582338,384.185,386.31,385.678
5059685306,382.291,0.0382,2.394520935361064e+17,3645998130,5.502,5.449,5085645819,5093862303,385.132,384.301,384.731
5090686004,383.996,0.0384,2.4002470781741587e+17,3314199976,5.614,5.541,5088165912,5087161407,384.897,384.149,384.163
5059980721,382.802,0.0383,2.888963246975734e+17,2904599396,5.538,5.507,5074073316,5070166579,383.03,383.475,383.115
4843161949,367.289,0.0367,2.660722974125059e+17,2405404557,5.497,5.47,4958617632,4956688882,378.029,375.382,375.244
4742233518,355.716,0.0356,2.8579437689582227e+17,1712793770,5.421,5.402,4850425575,4828834195,368.602,365.549,364.088
4628367776,349.089,0.0349,2.691373651635427e+17,708880017,5.318,5.354,4739396676,4702122052,357.364,357.319,354.331
4715554463,351.284,0.0351,2.5953081433756976e+17,795296252,5.199,5.206,4727475569,4690938743,352.03,354.302,351.291
4690766408,352.794,0.0353,2.5325621862132147e+17,864230480,5.208,5.253,4709120989,4688629321,351.056,353.548,351.673
4715923783,352.906,0.0353,2.699397314388947e+17,919622457,4.978,5.156,4712522386,4707476438,352.328,353.227,352.598
4570099880,344.899,0.0345,2.5731226844795075e+17,963809914,4.968,5.164,4641311133,4638818935,350.2,349.063,348.884
4533464967,337.866,0.0338,2.957870037376142e+17,998281815,4.917,5.125,4587388050,4576086407,345.224,343.465,342.717
4544026947,341.339,0.0341,3.26559231900022e+17,1024019805,4.911,5.098,4565707499,4544851776,341.368,342.402,340.775
4370096961,329.102,0.0329,3.0248781858017126e+17,1041671486,4.811,4.997,4467902230,4455301624,336.102,335.752,334.641
4351869014,324.34,0.0324,2.9517696399855034e+17,1051644119,4.815,4.9,4409885622,4389971319,331.593,330.046,328.76
4381398539,327.819,0.0328,2.814571799683176e+17,1054155665,4.727,4.906,4395642081,4369671768,327.087,328.932,326.873
4350336059,325.84,0.0326,3.003565788902836e+17,1049259704,4.71,4.839,4372989070,4360945711,326.0,327.386,326.25
4487260940,336.991,0.0337,3.209258713747719e+17,1636494161,4.485,4.679,4430125005,4423975579,330.217,332.189,331.745
4572746566,342.284,0.0342,2.701184809289093e+17,2167189572,4.488,4.708,4501435786,4507182940,335.038,337.236,337.779
4617019166,344.945,0.0345,3.0366898255253606e+17,2549154851,4.395,4.65,4559227476,4580635262,341.407,341.091,342.732
4589181700,343.176,0.0343,2.9126774721296006e+17,2848883878,4.421,4.633,4574204588,4595721667,343.468,342.133,343.617
4742345203,349.881,0.035,2.8267617667414982e+17,3099871025,4.477,4.636,4658274895,4670403029,346.001,346.007,346.823
4942146628,365.791,0.0366,3.094491075934827e+17,3303645811,4.394,4.6,4800210761,4816718665,352.949,355.899,356.718
4912081380,366.689,0.0367,2.77668244976602e+17,3468539343,4.375,4.557,4856146071,4893813766,360.787,361.294,363.588
5279831318,394.94,0.0395,2.7070901551927462e+17,3599898465,4.624,4.667,5067988695,5100967224,375.806,378.117,380.665
5700987856,428.535,0.0429,2.7488513969670368e+17,3701295313,4.735,4.801,5384488275,5429117931,396.721,403.326,407.029
5296080940,397.306,0.0397,2.997625738403275e+17,3775144936,4.856,4.844,5340284608,5428341642,406.927,400.316,407.321
5126248188,386.82,0.0387,2.9258786568841856e+17,3823044054,4.874,4.817,5233266398,5278649050,404.22,393.568,397.268
5140217798,384.374,0.0384,2.865914568212413e+17,3845962382,4.929,4.847,5186742098,5161538452,389.5,388.971,387.345
5306517363,397.121,0.0397,2.9527521565910656e+17,3844346720,5.0,4.849,5246629731,5221039312,389.439,393.046,391.155
5072081946,381.052,0.0381,2.97009253264185e+17,3823120628,5.098,4.863,5159355838,5161583060,387.516,387.049,386.962
5082245864,378.646,0.0379,2.879191820109124e+17,3826341951,4.993,4.835,5120800851,5116236475,385.606,382.847,382.527
4875289715,365.837,0.0366,2.7555247604096688e+17,3796850823,4.84,4.804,4998045283,4977073803,375.178,374.342,372.642
4701683187,351.592,0.0352,2.619163051288141e+17,3733872211,4.719,4.734,4849864235,4822979142,365.358,362.967,360.849
4798246103,356.53,0.0357,2.9622899137172224e+17,3703358997,4.72,4.722,4824055169,4778899066,357.986,359.748,356.435
4849202667,358.505,0.0359,2.9345085970423686e+17,3678474623,4.621,4.673,4836628918,4807630565,355.542,359.127,356.694
5062643053,374.924,0.0375,2.896809391135284e+17,3630705966,4.608,4.686,4949635986,4947430099,363.319,367.025,366.385
5133498100,383.251,0.0383,2.888848598561419e+17,3559131725,4.528,4.647,5041567043,5062497179,372.226,375.138,376.351
4966968161,371.775,0.0372,2.721855288369865e+17,3462275844,4.534,4.654,5004267602,5038423956,376.65,373.456,376.125
4957494816,370.752,0.0371,2.727230974599975e+17,3337938281,4.564,4.674,4980881209,4989986478,375.259,372.104,373.176
4952712100,369.434,0.0369,3.024497871074245e+17,3182900010,4.6,4.655,4966796655,4956682349,370.654,370.769,370.264
5092749163,378.702,0.0379,2.975596439265149e+17,2992392947,4.652,4.703,5029772909,5023527751,372.963,374.736,374.288
5062172471,377.846,0.0378,3.1721895144505594e+17,2759079772,4.713,4.713,5045972690,5054121306,375.328,376.291,376.73
5110900253,379.647,0.038,3.011312395428263e+17,2470864098,4.619,4.633,5078436471,5091632477,378.732,377.969,378.889
5118087676,381.317,0.0381,2.7761584302352227e+17,2105084208,4.73,4.705,5098262074,5106372668,379.604,379.643,380.182
5049865051,378.7,0.0379,2.452169292613104e+17,1601974191,4.702,4.677,5074063562,5082778460,379.888,379.172,379.73
4978404395,374.17,0.0374,2.77755178724146e+17,746648699,4.721,4.712,5026233979,5025505161,378.062,376.671,376.871
4968035300,372.933,0.0373,2.96818449738404e+17,655717429,4.775,4.739,4997134639,4985129957,375.268,374.802,374.307
5003511780,374.938,0.0375,3.016455314028774e+17,641418663,4.67,4.677,5000323210,4987501723,374.014,374.87,374.142
5008909308,375.025,0.0375,2.6025980258908816e+17,625636520,4.638,4.661,5004616259,5000297798,374.299,374.947,374.647
4903520301,368.947,0.0369,2.8328901109392576e+17,608255544,4.811,4.749,4954068280,4955315217,372.97,371.947,371.971
4694562383,352.726,0.0353,2.841787101995003e+17,589134244,4.704,4.706,4824315331,4816606176,365.566,362.337,361.849
4669960480,349.289,0.0349,3.181495836237494e+17,568096916,4.624,4.604,4747137906,4717087751,356.987,355.813,353.711
4702507612,351.872,0.0352,2.713899222785692e+17,544921695,4.606,4.631,4724822759,4690334363,351.296,353.842,351.153
4691062468,350.835,0.0351,2.980821089216395e+17,519322442,4.498,4.569,4707942614,4691360518,350.665,352.339,350.923
4662364315,347.5,0.0347,2.849474926273152e+17,490920098,4.526,4.555,4685153464,4678620915,350.069,349.919,349.34
4639285573,348.199,0.0348,2.7778822167719075e+17,459194822,4.509,4.539,4662219519,4655607969,348.844,349.059,348.405
4610400716,347.166,0.0347,2.9127857436294246e+17,423400313,4.35,4.496,4636310117,4628689601,347.621,348.112,347.566
4451694391,335.169,0.0335,2.6886013880150224e+17,382395559,4.358,4.493,4544002254,4535861696,343.511,341.641,341.34
4336129834,323.149,0.0323,2.687395271381872e+17,390335460,4.347,4.41,4440066044,4420363166,335.161,332.395,331.159
4234265225,312.662,0.0313,2.6247319695600506e+17,428599756,4.211,4.336,4337165634,4304458289,323.66,322.528,319.909
4242881959,312.341,0.0312,2.4697838106209626e+17,482284796,4.238,4.338,4290023797,4255551027,316.051,317.435,314.249
4399373211,324.713,0.0325,2.7974896486825587e+17,524587667,4.158,4.28,4344698504,4319691463,316.572,321.074,318.581
4348168443,323.943,0.0324,2.717222594206189e+17,558102624,4.088,4.236,4346433474,4347688952,320.332,322.509,322.266
4434643841,328.083,0.0328,2.6632974005661872e+17,584343717,4.21,4.347,4390538658,4399940270,325.58,325.296,326.141
4491396123,332.744,0.0333,3.178656804465371e+17,604259334,4.133,4.292,4440967390,4448607416,328.256,329.02,329.723
4438611693,329.188,0.0329,2.989676530793405e+17,618460855,4.184,4.283,4439789542,4455545195,330.005,329.104,330.189
4330167226,319.032,0.0319,3.2336857303074e+17,627336463,4.191,4.233,4384978384,4393186864,326.988,324.068,324.703
4388136839,323.135,0.0323,2.8849769575387936e+17,631110900,4.181,4.239,4386557611,4377226110,323.785,323.602,322.776
4308984821,318.737,0.0319,3.151032178466879e+17,629875878,4.175,4.189,4347771216,4338899228,320.302,321.169,320.252
4266469446,315.441,0.0315,3.121090455784727e+17,623601634,4.223,4.201,4307120331,4300919137,319.105,318.305,317.822
4267535667,314.822,0.0315,3.3182374104070944e+17,612133234,4.057,4.161,4287327999,4274088452,316.334,316.564,315.681
4236520979,311.944,0.0312,3.028546828884076e+17,583704828,4.066,4.141,4261924489,4251850619,314.069,314.254,313.486
4241986269,312.724,0.0313,3.218220778862945e+17,634579916,3.992,4.082,4251955379,4244422739,313.163,313.489,312.814
4287908436,315.626,0.0316,3.221646474025638e+17,681472907,4.012,4.078,4269931908,4264036471,313.431,314.557,314.045
4272408724,314.346,0.0314,3.30205084335504e+17,741731883,3.963,4.059,4271170316,4272504886,314.232,314.452,314.502
4078335542,303.591,0.0304,3.337177272510912e+17,795210608,3.94,4.011,4174752929,4177955418,311.188,309.021,309.182
3762088010,274.82,0.0275,3.3119770886163923e+17,843200153,3.84,3.954,3968420469,3952557306,297.586,291.921,290.998
3705752688,272.076,0.0272,3.350928767299913e+17,886592324,3.737,3.851,3837086579,3786628271,283.496,281.998,278.243
3774481974,276.104,0.0276,3.168286111599005e+17,926033619,3.658,3.798,3805784277,3749506552,274.333,279.051,274.548
3957203557,287.178,0.0287,3.104985586696799e+17,962010104,3.593,3.725,3881493917,3854387885,278.453,283.115,280.97
3924471165,287.542,0.0288,2.7859953053112128e+17,994897723,3.559,3.736,3902982541,3910383764,283.608,285.328,285.514
3881136194,283.794,0.0284,3.059590811838109e+17,1024993845,3.462,3.673,3892059367,3908259078,286.171,284.561,285.607
3774764281,280.21,0.028,2.898963884782202e+17,1052537955,3.444,3.659,3833411824,3835172733,283.849,282.386,282.627
3679781350,273.146,0.0273,2.9806282063192806e+17,1077725742,3.44,3.646,3756596587,3745001468,279.05,277.766,277.275
3643000784,269.036,0.0269,3.200912429780926e+17,1152752366,3.416,3.561,3699798686,3677221556,274.131,273.401,272.268
3252802391,239.441,0.0239,2.7216190125238566e+17,1817573254,3.324,3.461,3476300538,3454031682,260.541,256.421,254.923
2655832477,197.577,0.0198,3.137237555327364e+17,2266852397,3.187,3.305,3066066508,3019350499,235.351,226.999,223.441
2775084401,205.937,0.0206,3.105778754628854e+17,2614188170,3.002,3.2,2920575454,2814953425,214.318,216.468,208.734
2847628951,211.756,0.0212,3.27862484774543e+17,2879840019,2.859,3.073,2884102203,2791481355,205.09,214.112,207.453
2735406032,200.604,0.0201,2.980612322778657e+17,3089658513,2.682,2.974,2809754118,2779426733,206.099,207.358,205.21
2816610797,205.929,0.0206,3.2053242514603296e+17,3258432126,2.525,2.907,2813182457,2794712234,206.096,206.643,205.125
2874518617,211.824,0.0212,3.4548824374770016e+17,3392292603,2.412,2.815,2843850537,2832030579,206.119,209.234,207.989
2864037000,210.64,0.0211,2.7414458349884525e+17,3495253538,2.336,2.743,2853943768,2859626505,209.464,209.937,210.25
2933439908,214.636,0.0215,2.8418502896642275e+17,3569989424,2.412,2.754,2893691838,2900485390,212.367,212.287,212.836
3134351199,232.311,0.0232,3.3609286815488083e+17,3618249671,2.387,2.699,3014021519,3022328402,219.196,222.299,222.808
3108729620,229.752,0.023,2.809923512272681e+17,3641087183,2.429,2.678,3061375569,3088055195,225.567,226.025,228.086
3212403738,237.146,0.0237,2.6731810154695206e+17,3638980635,2.497,2.695,3136889654,3164836942,233.07,231.586,233.875
3363456347,248.51,0.0249,2.7915105028574883e+17,3611886385,2.543,2.708,3250173000,3270651023,238.469,240.048,241.596
3761189379,281.323,0.0281,2.750025396283286e+17,3559233829,2.693,2.783,3505681190,3537147428,255.659,260.685,263.022
3475148472,261.244,0.0261,2.957861587505888e+17,3431830936,2.84,2.852,3490414831,3551880087,263.692,260.965,265.815
3316019670,252.788,0.0253,3.1872224317321805e+17,3296197851,2.902,2.906,3403217250,3443257555,265.118,256.876,260.362
3086924249,232.4,0.0232,3.3912809195582803e+17,3182655363,2.97,2.895,3245070750,3227993426,248.811,244.638,244.003
3113572364,232.471,0.0232,3.177054245622953e+17,3145764064,2.968,2.846,3179321557,3138430876,239.219,238.554,235.833
3064178992,227.909,0.0228,3.02786161350196e+17,3107863963,3.015,2.885,3121750274,3084434325,230.927,233.232,230.178
2964631958,218.482,0.0218,3.515885247919806e+17,3068917685,2.961,2.822,3043191116,3022637704,226.287,225.857,223.956
3068438562,226.795,0.0227,3.061493275370878e+17,3028884873,2.917,2.84,3055814839,3033126432,224.395,226.326,224.21
3193042085,236.83,0.0237,2.979029039953488e+17,2987721853,2.807,2.799,3124428462,3113439223,227.369,231.578,230.427
3065757086,225.308,0.0225,3.0770433521604474e+17,2945381239,2.758,2.815,3095092774,3108632332,229.644,228.443,229.397
3037123088,222.448,0.0222,3.0807973705677965e+17,2901811484,2.767,2.824,3066107931,3072654253,228.195,225.446,225.799
3004046624,219.936,0.022,3.49279889333802e+17,2856956354,2.804,2.82,3035077277,3025357189,222.564,222.691,221.669
3072298807,225.863,0.0226,3.476852041590579e+17,2810754313,2.727,2.789,3053688042,3043685460,222.749,224.277,223.318
3069732762,224.9,0.0225,2.913969690351336e+17,2763137796,2.747,2.758,3061710402,3059640421,223.567,224.589,224.394
3020658795,220.946,0.0221,3.166920325227704e+17,2671904374,2.727,2.766,3041184599,3045623453,223.903,222.767,223.083
2995936258,218.176,0.0218,3.4161735355952006e+17,2649260784,2.695,2.705,3018560428,3016476521,221.341,220.472,220.22
3012522905,220.585,0.0221,3.3151936980921446e+17,2652746285,2.655,2.696,3015541666,3008350004,219.902,220.528,219.842
2994629242,219.338,0.0219,3.1135099273232915e+17,2685738234,2.544,2.617,3005085454,3000811632,219.366,219.933,219.56
3164812966,231.691,0.0232,2.94169713164856e+17,2717947150,2.558,2.653,3084949210,3082703381,223.871,225.812,225.722
3364875938,246.158,0.0246,3.451919280683307e+17,2749400554,2.597,2.681,3224912574,3236480498,232.395,235.985,236.865
3431278474,250.235,0.025,3.0912652800516435e+17,2780124087,2.638,2.703,3328095524,3364733377,242.694,243.11,245.785
3212312858,234.532,0.0235,3.4562524374856755e+17,2810141689,2.617,2.699,3270204191,3310728576,243.641,238.821,241.704
3271420621,238.71,0.0239,3.430026783197005e+17,2839475749,2.659,2.686,3270812406,3278361009,241.159,238.765,239.238
3248181763,239.529,0.024,3.4655827643312006e+17,2868147240,2.696,2.714,3259497085,3249949898,237.59,239.147,238.423
3247057775,237.832,0.0238,3.77212876117137e+17,2896175839,2.771,2.702,3253277430,3251492912,238.69,238.489,238.544
