top100cap-btc_raw,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-3,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-90,mining_profitability-btc-std-90,sentinusd-btc-sma-90,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-90,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-trx-90,transactions-btc-sma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-90,top100cap-btc-std-90
14.784,15411526389633,15408037869808,14793466064219,15148778165901,15251679794486,14701042197931,15084169474288,15340007082179,1.156501949996e+20,1.0975655058264e+20,1.0362622474924e+20,1.0289263436411e+20,1.0712355081015e+20,1.1754524188391e+20,1.1110569539049e+20,1.0657364244435e+20,1.0527262655935e+20,1.069831486709e+20,1.1866358289671e+20,1.118724734187e+20,1.0773310812609e+20,1.0234971846341e+20,1.0720508266415e+20,1.9490915872474e+19,2.5614615968642e+19,2.339508324261e+19,9.497395038696299e+37,1.6402713780525002e+38,1.3683247998216001e+38,0.078,0.11,0.047,4930058618,143358353866,156902636423,156765483277,0.297,5.123,1.378,287608,454207,433713,460235,457850,14.729,14.936,14.76,14.87,14.846,0.394
14.778,15332444543650,15381988753223,14651984203125,15057395839457,15218287977157,14546686582883,14975835649539,15303178823634,1.219625151879e+20,1.1115586719866e+20,1.0598424585022e+20,1.0324161542566e+20,1.0720254424203e+20,1.2203566651223e+20,1.1496079432801e+20,1.0923396893718e+20,1.0664381782265e+20,1.0741266389001e+20,1.2410153096719e+20,1.1606485855818e+20,1.1078642364494e+20,1.0387445761027e+20,1.0763151212197e+20,2.1869314942886e+19,2.6589244009721e+19,2.3607625031787e+19,1.1956673401779e+38,1.7674697425212e+38,1.3932998991036002e+38,0.076,0.11,0.048,4887416514,143729629579,157353890599,157514413993,0.299,5.137,1.396,286543,450373,432714,455449,453453,14.729,14.934,14.761,14.868,14.842,0.395
14.77,15253362697666,15350649065876,14529366590178,14971909146977,15185630045924,14405718502511,14872603879369,15266923073146,1.1895897287414e+20,1.1203171362651e+20,1.0695259906867e+20,1.0313537080185e+20,1.0705148177809e+20,1.1335851801782e+20,1.1239093812686e+20,1.08626955682e+20,1.0651720825496e+20,1.0735263544239e+20,1.1546095813494e+20,1.1444623413937e+20,1.1061270680136e+20,1.0396734497142e+20,1.0757610168859e+20,2.0295598115234e+19,2.6539865596077e+19,2.3495964900499e+19,1.0297782571377001e+38,1.7609111646446e+38,1.3801509165137e+38,0.075,0.11,0.048,4882620457,144104513749,157831235382,158291193084,0.301,5.162,1.409,286404,451384,433020,458035,456366,14.729,14.932,14.762,14.866,14.839,0.396
14.723,15174280851682,15319309378528,14423097992290,14891937724980,15153689871420,14278137956816,14774474163779,15231356106996,1.1409331909714e+20,1.1283604965491e+20,1.0858809760617e+20,1.0265803026702e+20,1.0708809331425e+20,1.1221550732263e+20,1.12061327752e+20,1.0895302780806e+20,1.0681109782738e+20,1.0743439063327e+20,1.115177200116e+20,1.142064298896e+20,1.1116202647587e+20,1.0447941760533e+20,1.0766447564132e+20,1.7473541894576e+19,2.5412612547228e+19,2.3510639795267e+19,7.633116658537299e+37,1.6145021911888e+38,1.381875458957e+38,0.073,0.109,0.048,4868407651,144497208182,158292744001,159054387893,0.303,5.178,1.418,286844,454586,434133,461818,460578,14.727,14.93,14.759,14.863,14.834,0.399
14.713,15095199005698,15287969691180,14330998540787,14817125749563,15122451678774,14163944945798,14681446502768,15196477925182,1.1074217086206e+20,1.1510045553222e+20,1.0977298638019e+20,1.0195474329278e+20,1.0718037264626e+20,1.1434407687898e+20,1.1316415742284e+20,1.0995564362503e+20,1.0743442354402e+20,1.0763303361793e+20,1.127073836807e+20,1.1511557908471e+20,1.1221329965309e+20,1.0537068316457e+20,1.0787072955607e+20,1.7199578166363e+19,2.2510970685093e+19,2.3591917111298e+19,7.395637227520499e+37,1.2668595029627001e+38,1.3914463824659e+38,0.072,0.109,0.048,4793687796,145140492534,158774360814,159839203295,0.305,5.184,1.423,286568,455919,434367,465531,464758,14.726,14.927,14.756,14.86,14.829,0.401
14.74,15016117159715,15256630003832,14251179016151,14747140353205,15091900039812,14063139469457,14593520896337,15162288527706,1.1314462491076e+20,1.1571468425991e+20,1.104731729021e+20,1.0175563880265e+20,1.0719708558436e+20,1.1311640427424e+20,1.128453009845e+20,1.1021338869763e+20,1.0772179826179e+20,1.0772656544324e+20,1.1328066408442e+20,1.1431264811903e+20,1.1249539902499e+20,1.0601158564049e+20,1.0797420997416e+20,1.6681161525975e+19,2.2045518943968e+19,2.3603101571029e+19,6.9565287463917e+37,1.2150122637721e+38,1.3927660094308001e+38,0.07,0.109,0.048,4774248241,146043913018,159191111578,160555599516,0.307,5.163,1.425,287186,456669,435593,469993,469841,14.725,14.925,14.755,14.857,14.825,0.403
14.723,14937035313731,15225290316484,14182002094800,14681670143709,15062019865443,13975721527793,14510697344486,15128787914567,1.1535252298247e+20,1.1628671202818e+20,1.1155210715578e+20,1.0221576181965e+20,1.0727289444166e+20,1.1540629755841e+20,1.1405802344902e+20,1.1121109565029e+20,1.0836530746055e+20,1.0794567808938e+20,1.1555644705033e+20,1.148080247647e+20,1.1345846808372e+20,1.0704000835275e+20,1.0820495954028e+20,1.645480155449e+19,2.2769044534873e+19,2.3693499180054e+19,6.7690123549414e+37,1.2960734725776e+38,1.4034547584880001e+38,0.069,0.109,0.048,4780024115,146874919546,159505096400,161158533757,0.309,5.16,1.423,287613,458436,437066,472308,473014,14.726,14.922,14.753,14.854,14.821,0.405
14.715,14857953467747,15193950629136,14122048762963,14620423818697,15032796398203,13901691120805,14432975847214,15095976085766,1.1591698663047e+20,1.1521479480259e+20,1.1248567269262e+20,1.0324822912385e+20,1.0751958989227e+20,1.1678616746887e+20,1.150850269316e+20,1.1213842121416e+20,1.089976126166e+20,1.0817030137048e+20,1.1696320424876e+20,1.1527785610248e+20,1.1434032544686e+20,1.0806905838885e+20,1.0844436927517e+20,1.636655480122e+19,2.2759435187452e+19,2.3679688911215e+19,6.6966029015334e+37,1.2949797251295e+38,1.4018191673298e+38,0.068,0.109,0.048,4780029702,147726746129,159819453435,161750477097,0.31,5.151,1.418,288245,458346,438399,469315,470916,14.726,14.919,14.751,14.851,14.816,0.407
14.708,14778871621764,15162610941788,14070089208703,14563128869492,15004215204968,13841048248494,14360356404522,15063853041302,1.1474960712098e+20,1.1262343794552e+20,1.1188965257209e+20,1.0346428920857e+20,1.076155282868e+20,1.1258638030495e+20,1.1341041848396e+20,1.1163817747108e+20,1.0895819200528e+20,1.0817505503577e+20,1.1319800750404e+20,1.1357080568709e+20,1.1379378150665e+20,1.084005657448e+20,1.0846342429163e+20,1.6312412087852e+19,2.2827283892415e+19,2.3622929078154e+19,6.6523697030975e+37,1.3027122247622002e+38,1.3951069455788001e+38,0.067,0.11,0.047,4745335031,148637950320,160119407746,162316205194,0.311,5.123,1.409,288304,455789,438434,464719,467029,14.726,14.915,14.748,14.848,14.812,0.409
14.699,14699789775780,15131271254440,14025057595012,14509530368623,14976262169827,13793792910860,14292839016409,15032418781175,1.1098361962216e+20,1.1286870349162e+20,1.1245020855907e+20,1.0356881522904e+20,1.0774892548503e+20,1.0949230432553e+20,1.1165737094949e+20,1.1093951758775e+20,1.0879303305952e+20,1.0813600389973e+20,1.090223181166e+20,1.1201450328724e+20,1.1306159160986e+20,1.0858985214077e+20,1.0843667044678e+20,1.4920301653666e+19,2.2851334497863e+19,2.3457757592545e+19,5.5653850359094e+37,1.305458720833e+38,1.3756659781765e+38,0.066,0.109,0.048,4752931499,149480384272,160346712856,162795850028,0.311,5.122,1.399,288483,457581,439366,465856,468742,14.724,14.911,14.745,14.845,14.807,0.41
14.7,14638495328858,15105860700112,14057179792727,14493817059542,14960651442531,13831074704151,14264850906867,15013401260811,1.0710541078544e+20,1.1221997695472e+20,1.1252801330481e+20,1.0426285205103e+20,1.0784472698768e+20,1.0801185759735e+20,1.1037588092941e+20,1.1035177002527e+20,1.0864712195047e+20,1.0810073811884e+20,1.0679621374011e+20,1.1043018013163e+20,1.1227241858454e+20,1.0878098734336e+20,1.0840991188379e+20,1.4784048915422e+19,2.1883863698231e+19,2.3366482569568e+19,5.4642025583394e+37,1.1972587259069e+38,1.3649812691848002e+38,0.065,0.11,0.047,4776400681,150371112432,160665882975,163353840556,0.312,5.129,1.387,289696,463511,441430,470488,473908,14.723,14.907,14.742,14.841,14.802,0.412
14.698,14627826556190,15097325370536,14287521727761,14577102688312,14978763373585,14079164615114,14338802453746,15028321779610,1.0532761304043e+20,1.1030291316482e+20,1.1270168434852e+20,1.0441187420392e+20,1.0800742794252e+20,1.0553252875169e+20,1.0854521067357e+20,1.093786273427e+20,1.0828622375405e+20,1.0798980321306e+20,1.047701083004e+20,1.0813848586946e+20,1.1100911013137e+20,1.0870294526949e+20,1.0830460359628e+20,1.4268650903048e+19,2.1787786210931e+19,2.3024338356765e+19,5.0898599648261e+37,1.1867690699331002e+38,1.325300391917e+38,0.064,0.11,0.047,4793397872,151155407752,160962818285,163877034559,0.312,5.134,1.375,290450,466780,443023,474333,478203,14.722,14.903,14.739,14.838,14.798,0.412
14.635,14617157783521,15088790040960,14487151404790,14655015050710,14996477240220,14321095468378,14413442308539,15043429888071,1.071359778777e+20,1.1029356904888e+20,1.1300412665439e+20,1.0507492081738e+20,1.0830535433738e+20,1.0867792580479e+20,1.0936473871965e+20,1.0970458674473e+20,1.0851442369624e+20,1.0807405639207e+20,1.0801796320914e+20,1.0851858829273e+20,1.1089199526595e+20,1.0918110324717e+20,1.083884694186e+20,1.3999317422404e+19,2.1436102602356e+19,2.2514580020751e+19,4.8995222073305e+37,1.1487662369468e+38,1.267265783777e+38,0.063,0.109,0.048,4784622074,151806965150,161240113846,164369877603,0.313,5.132,1.361,290406,467638,443482,473479,477836,14.72,14.898,14.732,14.834,14.792,0.414
14.446,14636192491802,15080254711384,14660163791548,14727900809082,15013801791105,14550572462870,14488770471245,15058725586192,1.0536363565031e+20,1.0793902524094e+20,1.1211286863456e+20,1.0554920864202e+20,1.0833472979361e+20,1.049461549959e+20,1.0732715008649e+20,1.0857255973703e+20,1.0804345340532e+20,1.0792329436558e+20,1.0505716636379e+20,1.0624879207726e+20,1.0932002960363e+20,1.0893203636779e+20,1.0823262392079e+20,1.524408268886e+19,2.041971552155e+19,2.2470554236617e+19,5.8095514256197e+37,1.0424119549526e+38,1.2623145192519e+38,0.062,0.109,0.048,4864700841,152468032131,161481786525,164818872232,0.314,5.159,1.348,291534,471005,445692,478266,483000,14.712,14.891,14.714,14.825,14.782,0.422
14.452,14657749193749,15071719381807,14810107860072,14796084260463,15030745582629,14760502864986,14562870588257,15074208873974,1.07525055458e+20,1.0670637123376e+20,1.1096058301818e+20,1.060647689987e+20,1.0837539204673e+20,1.072418071625e+20,1.0787972739714e+20,1.0870121301598e+20,1.0813984088427e+20,1.0795877051863e+20,1.0714407820319e+20,1.066484005993e+20,1.0897664169624e+20,1.0918934286373e+20,1.0825905753695e+20,1.3283718805868e+19,2.0011365417284e+19,2.2465867639364e+19,4.4114296328345e+37,1.0011368646601002e+38,1.2617880219735001e+38,0.061,0.109,0.049,4860296367,153130491792,161707988335,165243178534,0.315,5.174,1.332,292366,470063,447300,476009,481212,14.703,14.884,14.697,14.817,14.772,0.43
14.454,14679305895695,15063184052231,14940059386126,14859868779496,15047316983131,14950886674726,14635579950304,15089879751417,1.0740949059633e+20,1.0714780482403e+20,1.0988562138477e+20,1.0665933290132e+20,1.0860214968816e+20,1.0935921771769e+20,1.0877895261608e+20,1.0907126838356e+20,1.0835511748999e+20,1.0803608607367e+20,1.0911986461063e+20,1.0784096485908e+20,1.090454477302e+20,1.0953849507497e+20,1.0832721657489e+20,1.0133449744112e+19,1.9554067151742e+19,2.2172607305285e+19,2.5671700929111e+37,9.559038554371e+37,1.2290612867859001e+38,0.06,0.109,0.049,4847591182,153808822399,161945609492,165669316099,0.314,5.164,1.315,292362,468240,447290,469907,475493,14.696,14.875,14.681,14.809,14.763,0.434
14.461,14700862597642,15054648722655,15052684042040,14919538168269,15063524177029,15121723892091,14706898557387,15105738218522,1.1314253690661e+20,1.088642755057e+20,1.1086648949866e+20,1.0780351533782e+20,1.0876313641385e+20,1.1388637041776e+20,1.1118759524152e+20,1.1031690234813e+20,1.0900404688533e+20,1.082641616131e+20,1.1462188087138e+20,1.1065739443253e+20,1.1018250129461e+20,1.1029682992764e+20,1.0854285115576e+20,1.0577270130452e+19,1.8100221507806e+19,2.2244703494751e+19,2.7969660853137e+37,8.1904504657914e+37,1.2370670839235002e+38,0.059,0.108,0.049,4831967938,154403347667,162226511155,166129048247,0.314,5.178,1.297,292620,470588,448294,471057,476751,14.688,14.866,14.667,14.801,14.754,0.434
14.441,14722419299588,15046113393079,15150292077165,14975357919056,15079375168863,15273014517080,14776826409505,15121784275287,1.1449884784283e+20,1.098749871155e+20,1.1104748203511e+20,1.0847326855152e+20,1.0901006492903e+20,1.1374638127776e+20,1.1179229446558e+20,1.1075550098675e+20,1.0930097238549e+20,1.0838157327298e+20,1.1485380848695e+20,1.1184292359055e+20,1.1054782164649e+20,1.1067120907603e+20,1.0864929633651e+20,1.0671474169191e+19,1.7409404934562e+19,2.1959050830582e+19,2.8470090235927e+37,7.577184504389001e+37,1.2054997834502001e+38,0.058,0.108,0.049,4865883228,155024700233,162565988999,166640463750,0.314,5.185,1.279,294143,477834,450692,476797,482521,14.679,14.857,14.652,14.793,14.744,0.435
14.445,14743976001535,15064348784897,15234885707606,15027576395600,15094877787250,15404758549692,14845363506659,15138017921713,1.1648946391175e+20,1.1193145519745e+20,1.1111718418114e+20,1.09350736952e+20,1.0931206630336e+20,1.1559742887871e+20,1.132063399691e+20,1.1164789771914e+20,1.0982661781092e+20,1.0858084587093e+20,1.1632862280537e+20,1.1373629593158e+20,1.1140128757243e+20,1.1125025474881e+20,1.0883475593103e+20,1.082396239784e+19,1.6450445966467e+19,2.1665379071407e+19,2.9289540497463e+37,6.7654293123912e+37,1.1734716257694002e+38,0.058,0.107,0.049,4886032892,155607289297,162824790488,167065007850,0.315,5.207,1.26,294359,480163,451723,478266,483923,14.672,14.848,14.639,14.786,14.735,0.435
14.433,14765532703481,15085151232192,15308200187322,15076425938173,15110039688750,15516955989930,14912509848849,15153850790298,1.1469231777475e+20,1.1210270689015e+20,1.1119813796952e+20,1.1017895587215e+20,1.0932481753836e+20,1.1430975679277e+20,1.1316027615353e+20,1.1183112265083e+20,1.1003277696549e+20,1.0867845551568e+20,1.1459493320291e+20,1.1400895330893e+20,1.1165527430918e+20,1.1148711589428e+20,1.0891629479704e+20,1.086271707958e+19,1.4487416401769e+19,2.1672746125629e+19,2.9499655587750005e+37,5.2471308499559e+37,1.1742698115649002e+38,0.057,0.107,0.05,4918779979,156143581635,162994231789,167393075551,0.315,5.232,1.241,294756,481010,452907,480122,485656,14.664,14.839,14.626,14.778,14.726,0.435
14.438,14787089405428,15105953679487,15371739403076,15122123897353,15124868361645,15609606837791,14978265436075,15169226462238,1.1456773720425e+20,1.1381960206719e+20,1.1087931365406e+20,1.1062390409972e+20,1.094354252109e+20,1.1377120360951e+20,1.1317836972171e+20,1.1201799302089e+20,1.1023922041458e+20,1.0877854771151e+20,1.1386509952866e+20,1.1429143919295e+20,1.1192654263675e+20,1.1168412844616e+20,1.0900218123414e+20,1.0330075961639e+19,1.4007345755217e+19,2.1649771781683e+19,2.6677617343306998e+37,4.9051433776546e+37,1.1717815454974e+38,0.056,0.107,0.05,4966908828,156764218951,163143393074,167692800576,0.315,5.249,1.221,295752,482460,454812,482736,488213,14.656,14.83,14.614,14.771,14.717,0.434
14.383,14808646107374,15126756126782,15426806723397,15164873601103,15139371129641,15682711093276,15042630268336,15184144937534,1.1626133032391e+20,1.1567557299712e+20,1.1119097211544e+20,1.1130534194892e+20,1.0972614495014e+20,1.1815022972407e+20,1.1551609125094e+20,1.1341949472992e+20,1.1103212592581e+20,1.0908076107694e+20,1.1784585884586e+20,1.1646885263582e+20,1.1347986826136e+20,1.1245221565512e+20,1.0928995773145e+20,1.1398641762573e+19,1.4266304991899e+19,2.1642577445762e+19,3.248225850787e+37,5.0881864530467e+37,1.1710028962395001e+38,0.056,0.106,0.05,4971705624,157390407651,163258664215,167948273345,0.315,5.266,1.2,296227,480782,456169,479931,485426,14.646,14.82,14.599,14.762,14.708,0.435
14.386,14830202809321,15147558574076,15474531734341,15204865259450,15153555155484,15736268756386,15105604345633,15198606216187,1.1720157553445e+20,1.1629931472078e+20,1.117235597724e+20,1.1174706558383e+20,1.0986210428346e+20,1.1699652503127e+20,1.1559777352282e+20,1.1374260481106e+20,1.1134249330727e+20,1.0922937776401e+20,1.1763660385314e+20,1.1651066447115e+20,1.141001146911e+20,1.1274495619638e+20,1.0942439015757e+20,1.1520859032893e+19,1.3977378089869e+19,2.1640831617198e+19,3.3182548213946e+37,4.8841774566785e+37,1.1708139827098e+38,0.055,0.106,0.051,4955360215,157976083626,163348661263,168167243065,0.315,5.273,1.179,296094,478620,456232,475206,480647,14.635,14.811,14.585,14.754,14.698,0.435
14.381,14851759511267,15168361021371,15515893410492,15242276810807,15167427444495,15770279827120,15167187667965,15212610298196,1.1745321251278e+20,1.1566703446983e+20,1.1226565498777e+20,1.1204344696708e+20,1.0995189510865e+20,1.1549204319625e+20,1.1519522048243e+20,1.1377526568442e+20,1.1151314285914e+20,1.0933395322769e+20,1.1602959676653e+20,1.1593272613127e+20,1.1440198156961e+20,1.1288950431106e+20,1.0951505954389e+20,1.1176609277214e+19,1.3776321335916e+19,2.1641495046637e+19,3.1229148733877e+37,4.7446757387603e+37,1.1708857696340001e+38,0.055,0.105,0.051,4952179783,158536934792,163462356290,168399016721,0.315,5.297,1.157,296374,480707,457294,477194,482414,14.624,14.801,14.572,14.746,14.689,0.433
14.357,14873312032585,15189162075123,15551723473976,15277266622150,15180992091574,15784727582964,15227372143795,15226154427103,1.1773375316298e+20,1.1706196099147e+20,1.1346847405349e+20,1.1226478039911e+20,1.1012973490218e+20,1.1943146049274e+20,1.1723913480913e+20,1.1505468063172e+20,1.1227815801592e+20,1.096424570642e+20,1.1898842940475e+20,1.1785868696112e+20,1.1588267794314e+20,1.1362030629958e+20,1.0980998224017e+20,1.204038049072e+19,1.4274787919308e+19,2.1815900521882e+19,3.6242690590329e+37,5.0942392535307e+37,1.1898337889517002e+38,0.055,0.105,0.051,4961843231,159132264146,163586870420,168631781873,0.314,5.331,1.135,296573,484446,458296,478886,483879,14.612,14.791,14.558,14.737,14.679,0.432
14.345,14894851175892,15209958669538,15582722683618,15309973133384,15194249793876,15784658542871,15286140241453,15239232569326,1.174627007085e+20,1.167164162051e+20,1.1432393570127e+20,1.1281408768066e+20,1.1023392011327e+20,1.1723056173389e+20,1.1668676685061e+20,1.1505134494417e+20,1.1245567446489e+20,1.0976085719411e+20,1.1763638431079e+20,1.1735061245701e+20,1.1609083646601e+20,1.1379868582061e+20,1.0991767296704e+20,1.0571006692365e+19,1.3360544842465e+19,2.1818947195432e+19,2.7936545622508e+37,4.4626039621877e+37,1.1901661417927e+38,0.055,0.104,0.051,4978462047,159653100642,163725707351,168868522239,0.314,5.381,1.113,297500,488331,460203,487138,491772,14.598,14.78,14.544,14.728,14.669,0.429
14.371,14916390319199,15230755263953,15609588665307,15340569547120,15207216118105,15784594519532,15343518716963,15251853643540,1.2315702501313e+20,1.1929476614343e+20,1.1569873651679e+20,1.1366836734221e+20,1.105710725001e+20,1.241505480045e+20,1.2028270870673e+20,1.1718723685496e+20,1.1365663316233e+20,1.1022920174534e+20,1.2444030109409e+20,1.2093914197451e+20,1.1832371627585e+20,1.1497652108477e+20,1.1037562053104e+20,1.351027181669e+19,1.4586933291582e+19,2.2156056956817e+19,4.5631861140213e+37,5.3194655713263e+37,1.2272271496842e+38,0.055,0.104,0.052,4988357809,160149250068,163853129947,169085452675,0.315,5.422,1.093,298174,489689,461644,490602,495159,14.584,14.771,14.533,14.721,14.66,0.427
14.369,14937929462506,15251551858368,15632872516105,15369191998679,15219897468175,15784535512947,15399507570323,15264017649745,1.2368926692735e+20,1.2097118801566e+20,1.1739539504142e+20,1.1447989395014e+20,1.1088194819523e+20,1.245590757682e+20,1.2145393241302e+20,1.1822461907855e+20,1.1438637318617e+20,1.1055312266373e+20,1.2534559035348e+20,1.2235735132163e+20,1.195595652112e+20,1.1570550406475e+20,1.1069202780646e+20,1.1645482106252e+19,1.4299381644126e+19,2.2170178316878e+19,3.3904313371757e+37,5.1118078851089e+37,1.2287920165055001e+38,0.055,0.103,0.051,4993288997,160639410675,163946577890,169260304571,0.315,5.468,1.072,299037,490627,463612,493233,497849,14.57,14.761,14.522,14.713,14.651,0.424
14.374,14981500409569,15272348452783,15653051853463,15395967840461,15232300107254,15784481523116,15454106801535,15275724587941,1.2865636016786e+20,1.2202857185251e+20,1.1885207242482e+20,1.1522462102083e+20,1.1105245913972e+20,1.2724500923239e+20,1.2357318498391e+20,1.1978546222762e+20,1.1538924863845e+20,1.109790088183e+20,1.2846642823809e+20,1.2459728999186e+20,1.2123097156522e+20,1.1670234591936e+20,1.1111068702627e+20,1.2425164127346e+19,1.5091525660536e+19,2.2514847843959e+19,3.8596175897869e+37,5.6938536690651e+37,1.2672959335915e+38,0.055,0.103,0.052,5001185309,161126767135,164042912914,169429324589,0.314,5.496,1.051,299575,489100,464883,490330,495114,14.557,14.752,14.513,14.705,14.643,0.42
14.384,15049895924244,15293145047198,15670540612506,15421016208579,15244430160859,15784432550039,15505895003904,15286974458128,1.2585498418439e+20,1.2300336985054e+20,1.1965134228566e+20,1.1552376801617e+20,1.1120502931746e+20,1.2495570777854e+20,1.2334649031911e+20,1.2016958810723e+20,1.1585874268273e+20,1.1123587469756e+20,1.254714513165e+20,1.247567486099e+20,1.2173954941854e+20,1.1718246110025e+20,1.1136593861276e+20,1.1850916503259e+19,1.5312316016651e+19,2.2641131628107e+19,3.5111055491804e+37,5.861675544844799e+37,1.2815521035032e+38,0.055,0.102,0.052,4971245443,161551056989,164126571770,169577074561,0.314,5.509,1.03,299504,485683,464830,485005,489869,14.543,14.743,14.505,14.698,14.635,0.416
14.337,15118291438920,15313941641613,15685697537010,15444448552947,15256293619880,15784388593717,15553270592423,15297767260306,1.2505786472779e+20,1.2423032467924e+20,1.1994867957454e+20,1.1542066092296e+20,1.1139975422017e+20,1.2376597647033e+20,1.2315392902986e+20,1.2049047571455e+20,1.1629212993946e+20,1.1148511360887e+20,1.2383208180536e+20,1.246499674378e+20,1.2212953646873e+20,1.1763745962579e+20,1.1161585544451e+20,1.1920449475499e+19,1.5077515890724e+19,2.272735879635e+19,3.5524278924482e+37,5.6832871358757e+37,1.2913320946451002e+38,0.056,0.101,0.051,4955764636,161956197196,164262674164,169769781675,0.313,5.537,1.009,299793,489054,465916,488583,493403,14.529,14.733,14.494,14.69,14.626,0.413
14.342,15186686953596,15329312126391,15698833538247,15466369133162,15267896343537,15784349654149,15596233567092,15308102994475,1.2558472826602e+20,1.253932754681e+20,1.2122761822979e+20,1.1558684232865e+20,1.1163272986295e+20,1.276387548908e+20,1.2524333010021e+20,1.2195995006078e+20,1.1727402693119e+20,1.1192525470123e+20,1.270589160971e+20,1.264702695958e+20,1.236712503003e+20,1.1867558042504e+20,1.1205787256739e+20,1.2738191219149e+19,1.5662027313957e+19,2.3114069535691e+19,4.0565378883902e+37,6.1324774895785e+37,1.3356505262519e+38,0.056,0.101,0.051,4970876624,162378960363,164418669844,169976469157,0.312,5.566,0.988,300460,495083,467624,493636,498426,14.514,14.723,14.484,14.683,14.617,0.407
14.308,15255082468271,15341189942898,15710218072653,15486875482396,15279244062279,15784315731335,15634783927911,15318100915791,1.2415816460656e+20,1.2587285437828e+20,1.2129463529169e+20,1.1604368718941e+20,1.1173888394855e+20,1.2301273511854e+20,1.2352917641173e+20,1.2148351876551e+20,1.1734581328055e+20,1.1206726482529e+20,1.2345990963724e+20,1.2471862956535e+20,1.2329246324916e+20,1.1885621739392e+20,1.1220631180878e+20,1.2667633031677e+19,1.5154282043384e+19,2.3149386873224e+19,4.011723165631001e+37,5.7413066062606e+37,1.3397352815154002e+38,0.057,0.1,0.051,4968326185,162815423912,164601327222,170203955315,0.312,5.606,0.967,301135,497450,469359,498339,503035,14.499,14.713,14.473,14.675,14.608,0.404
14.33,15323477982947,15353067759405,15720084669138,15506058841357,15290342380609,15784286825275,15668921674880,15327837786196,1.2512458730282e+20,1.2507356566053e+20,1.2218416590198e+20,1.1652378774353e+20,1.1183563189303e+20,1.2424412418472e+20,1.2401576062152e+20,1.220157846969e+20,1.1787031005283e+20,1.1236195160388e+20,1.2411858395941e+20,1.2461929428351e+20,1.2384991364373e+20,1.1946472230111e+20,1.1250821574949e+20,1.1947602086085e+19,1.5404430933414e+19,2.3304912311056e+19,3.5686298901856e+37,5.9324123095581e+37,1.357797344565e+38,0.058,0.1,0.051,4984123990,163311796610,164775547067,170417425782,0.312,5.651,0.947,301959,499254,471057,503014,507768,14.486,14.705,14.463,14.667,14.599,0.403
14.335,15391873497623,15364945575912,15728635719424,15524004564256,15301196779854,15784262935969,15698646807998,15337313605687,1.2388402648795e+20,1.2547674385121e+20,1.2322396593344e+20,1.1690102789124e+20,1.1194202185993e+20,1.260169875257e+20,1.2495928318281e+20,1.227856601862e+20,1.1851028042792e+20,1.1270102631295e+20,1.2545121574133e+20,1.2529836558504e+20,1.2459733830568e+20,1.2019156508325e+20,1.1285885792474e+20,1.1158157576557e+19,1.5926397173068e+19,2.3506974201998e+19,3.1126120125816e+37,6.3412531728576e+37,1.3814445903335e+38,0.058,0.099,0.051,5010707990,163809554771,164894925387,170568974441,0.312,5.695,0.927,303049,500248,473147,505993,510990,14.473,14.696,14.455,14.66,14.591,0.4
14.344,15460269012298,15376823392419,15736046629673,15540792498581,15311812620875,15784244063418,15723959327267,15346528374267,1.2537557312735e+20,1.2446680278948e+20,1.23247687321e+20,1.1726678201107e+20,1.1200100996969e+20,1.2443917139508e+20,1.2443480120322e+20,1.227957528633e+20,1.187909949335e+20,1.1292433024595e+20,1.2493988012959e+20,1.2464451843836e+20,1.2454899021649e+20,1.2057610233314e+20,1.1309884327429e+20,1.1153560203984e+19,1.5953119062026e+19,2.3589492353383e+19,3.1100476305976e+37,6.3625501951793e+37,1.3911603737258001e+38,0.059,0.099,0.051,5019157125,164295746893,165029509207,170727412561,0.311,5.724,0.907,303918,498249,474698,503976,509343,14.46,14.687,14.448,14.653,14.584,0.397
