Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-hashrate_raw,difficulty-btc-sma-3,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-30,difficulty-btc-std-3,difficulty-btc-std-30,difficulty-btc-std-90,difficulty-btc-var-30,difficulty-btc-trx-90,hashrate-btc-sma-3,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-ema-3,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-7,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-mom-14,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-3,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-var-30,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,sentinusd-btc-sma-14,sentinusd-btc-sma-90,sentinusd-btc-std-30,sentinusd-btc-var-7,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-30,transactionfees-btc-sma-14,transactionfees-btc-sma-30,transactionfees-btc-sma-90,transactionfees-btc-ema-14,transactionfees-btc-wma-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-trx-3,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-7,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-std-30,confirmationtime-btc-var-30,confirmationtime-btc-trx-14,confirmationtime-btc-trx-90,marketcap-btc-wma-90,marketcap-btc-trx-30,marketcap-btc-trx-90,transactionvalue-btc-sma-7,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-ema-7,transactionvalue-btc-ema-14,transactionvalue-btc-ema-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-7,transactionvalue-btc-wma-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,transactionvalue-btc-trx-30,mediantransactionvalue-btc-sma-7,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-14,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,fee_to_reward-btc-roc-7,size-btc-sma-7,size-btc-sma-90,size-btc-ema-90,size-btc-wma-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-var-30,transactions-btc-var-90,transactions-btc-trx-30,transactions-btc-trx-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-ema-90,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-std-90,top100cap-btc-var-30,top100cap-btc-var-90,top100cap-btc-trx-7,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-roc-30,activeaddresses-btc-sma-30,activeaddresses-btc-ema-30,activeaddresses-btc-wma-90,activeaddresses-btc-trx-30,activeaddresses-btc-trx-90,price-btc-sma-14,price-btc-wma-3,price-btc-trx-30,price-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2016-06-18,11713617009,748.164,1.419672940255884e+18,196061423940,196783789182,197306531282,183031502093,196063187384,196545082621,195333463555,181894372839,196061423940,197247590508,7118358191.545455,3937445260,25522863414,3.87586879363272e+18,0.439,1.4612710409254392e+18,1.4774646464461427e+18,1.4515253029561062e+18,1.4402953467744625e+18,1.4521005812091364e+18,1.4546301633422963e+18,1.4404530460560927e+18,1.3462946997740856e+18,1.4487662566698655e+18,1.4638673773572677e+18,1.452435967653409e+18,1.4017697716546437e+18,9.460866102000646e+16,1.3817075906768714e+17,2.2145628024136672e+17,2.4282583113752848e+17,7.356770272838784e+16,4.7727896653352e+33,1.2260721014586e+34,1.4741096066908e+34,-0.401,0.406,1.973,1.68,1.454,1.324,2.002,1.718,1.546,1.424,2.017,1.915,1.771,1.589,1.378,0.551,0.076,1.427,0.335,-0.297,1211651031,925130184,670902204,1.795996471736704e+16,1.1252744168180224e+17,6.550376716027584e+16,0.169,0.167,0.145,0.115,0.181,0.161,0.001,0.001,5.462,0.818,0.342,0.035,1.018,0.239,191.281,9.662,9.816,9.76,1.863,0.868,-0.116,0.027,8003334324,0.635,0.213,7433,6363,5471,7167,6691,6187,6200,7395,6353,2456941,0.923,0.031,177.995,131.015,141.6,173.014,48.759,309.661,594.354,0.319,-0.004,1.584,1.55,1.387,1.42,1.75,1.475,0.747,0.614,1.569,0.139,0.616,0.746,0.312,0.312,49.786,910515,769018,781649,794994,195359,192787,9541319880,9291742825,0.195,0.142,514793633,535711647,0.113,0.138,47697,568744755,0.108,0.037,19.187,19.272,19.333,19.082,0.804,0.845,0.162,0.178,-0.09,0.085,0.022,-0.025,3.766,446597,453206,431732,0.179,0.093,639.804,744.855,0.608,0.185,753.295,669.287,675.134,
2016-06-19,11796923421,753.295,1.7425896778570094e+18,196061423940,196551600354,197366751404,183371108635,196062305662,196480594797,195380428741,182205736600,196061423940,197167261002,7965587185.363637,3801835034,25393618544,3.613487406436581e+18,0.437,1.539900674598745e+18,1.500275973705731e+18,1.4629047618828334e+18,1.591442512315736e+18,1.5247228553711048e+18,1.4930247652775913e+18,1.4599457319787323e+18,1.3550044795121718e+18,1.520120569189741e+18,1.4992173815453834e+18,1.471214314421209e+18,1.4102920375918863e+18,2.2280180920878746e+17,1.904011303287706e+17,2.4389158709233885e+17,2.514341359150292e+17,3.19358581634239e+17,9.0631476076184e+33,1.4870776563605e+34,1.5804781175834e+34,2.226,0.404,2.001,1.695,1.479,1.332,1.971,1.747,1.571,1.435,2.0,1.939,1.805,1.62,1.391,0.568,0.081,1.531,0.385,-0.292,1238679863,930445026,656497221,2.582369895040973e+16,1.0774715030759757e+17,6.574053108132736e+16,0.22,0.173,0.149,0.117,0.186,0.166,0.001,0.001,3.157,0.891,0.35,0.039,1.13,0.25,232.386,9.415,9.765,9.736,1.958,0.959,-0.165,0.027,8099945604,0.677,0.218,7198,6463,5501,7108,6723,6235,6216,7270,6410,2461781,1.006,0.072,177.026,131.363,141.804,171.13,48.536,354.711,588.937,0.348,-0.002,1.611,1.552,1.39,1.42,1.727,1.476,0.69,0.613,1.568,0.119,0.615,0.802,0.331,0.313,-0.629,895238,768672,780360,793983,197991,193005,9800079671,9312686043,0.199,0.143,508931961,532409173,0.122,0.137,47681,568378224,0.122,0.037,19.184,19.233,19.322,19.08,0.752,0.844,0.141,0.178,-0.113,0.07,0.023,-0.024,3.314,448150,452606,432235,0.19,0.094,652.619,750.173,0.65,0.19,747.682,640.632,668.951,
2016-06-20,11712326841,747.682,1.6768348373961428e+18,196061423940,196319411526,197426971525,183710715178,196061864801,196424705349,195424363915,182510257200,196061423940,197083046327,8812816179.18182,3657241088,25245445289,3.343853093086298e+18,0.434,1.6130324851696783e+18,1.500304801800697e+18,1.474692128254145e+18,1.6341386748559396e+18,1.5627508508773642e+18,1.5175327748933985e+18,1.4739385774895332e+18,1.3620776741909404e+18,1.56583164731e+18,1.5227585633707722e+18,1.4850162547769062e+18,1.4172195940850012e+18,2.5669470206111328e+17,1.9050789855657542e+17,2.49855308003034e+17,2.5751794944718182e+17,403593329517312.0,9.0733148531106e+33,1.5606918734323e+34,1.657887357187e+34,2.993,0.402,1.974,1.722,1.501,1.338,1.917,1.763,1.59,1.444,1.931,1.931,1.828,1.645,1.403,0.575,0.083,1.593,0.434,-0.287,1282592476,938536084,639129731,2.407867841944141e+16,1.0212170318589824e+17,6.936091274447142e+16,0.273,0.18,0.152,0.118,0.192,0.171,0.001,0.001,2.38,0.965,0.358,0.043,1.248,0.263,225.512,9.392,9.717,9.725,1.982,0.982,-0.215,0.027,8193350346,0.718,0.223,7256,6662,5539,7314,6885,6345,6254,7454,6527,2515308,1.096,0.116,178.064,132.323,142.911,174.548,49.653,377.551,616.366,0.379,0.0005,1.655,1.56,1.398,1.429,1.757,1.485,0.661,0.621,1.57,0.109,0.616,0.852,0.35,0.314,17.663,875908,769408,780357,794237,196494,192669,9652466492,9280369748,0.201,0.143,491734185,542751018,0.132,0.137,48770,594623174,0.137,0.038,19.181,19.204,19.311,19.078,0.699,0.843,0.122,0.178,-0.126,0.054,0.024,-0.024,3.291,449947,453677,433281,0.2,0.094,664.558,749.634,0.691,0.195,681.946,637.878,,
2016-06-21,10685379671,681.946,1.5638604180943048e+18,199476765664,196819081639,197828725820,184164166444,201184656957,197742404518,196126498444,183033272407,198622930233,197655980365,9660045173.0,4680081710,25386210394,5.475791202529837e+18,0.431,1.661094977782485e+18,1.5067133824353288e+18,1.471594096388383e+18,1.5989995464751222e+18,1.5630282426815995e+18,1.5237097939868524e+18,1.4797399865608087e+18,1.366512459771234e+18,1.576632754065215e+18,1.5312326455432538e+18,1.49076904766982e+18,1.4215470036283502e+18,2.5593244480553712e+17,1.925810878612498e+17,2.42955917672016e+17,2.5861491039382365e+17,8.97201288848466e+16,9.2718688504556e+33,1.4756894482963e+34,1.6720417969501e+34,1.804,0.4,1.82,1.741,1.515,1.342,1.787,1.749,1.594,1.449,1.773,1.873,1.819,1.655,1.41,0.569,0.081,1.585,0.475,-0.283,1322586838,947849484,612253738,2.454956025486541e+16,9.37136599216407e+16,7.282211929258995e+16,0.328,0.186,0.156,0.12,0.194,0.175,0.001,0.001,0.671,1.035,0.367,0.043,1.348,0.276,130.689,9.214,9.779,9.725,1.854,0.859,-0.243,0.026,8262879280,0.754,0.229,7437,6837,5575,7442,7010,6440,6289,7596,6628,2562490,1.178,0.161,183.344,133.4,144.352,179.717,51.595,475.536,665.499,0.415,0.003,1.693,1.596,1.409,1.442,1.804,1.499,0.677,0.596,1.573,0.115,0.619,0.921,0.374,0.315,-2.066,870152,772076,783312,797433,183394,193996,8408379182,9408577396,0.204,0.143,446429417,543005426,0.142,0.137,49799,619982312,0.152,0.038,19.181,19.19,19.306,19.079,0.637,0.841,0.101,0.177,-0.124,0.042,0.024,-0.024,3.768,454112,457844,435391,0.212,0.095,671.869,715.75,0.726,0.2,649.939,647.563,,
2016-06-22,10186275903,649.939,1.4614294693487887e+18,203940677216,197749835356,198335337097,184652570038,205318907776,199303838395,196986282970,183613929247,201604934426,198405943770,11435132552.0,6098401135,25621118198,9.2976241022966e+18,0.428,1.5673749082797445e+18,1.508612749653043e+18,1.4600542787398326e+18,1.5302145079119557e+18,1.5376285493483968e+18,1.5154057507017772e+18,1.4785586628697106e+18,1.3685985478938176e+18,1.5588678607638034e+18,1.5251947904650486e+18,1.4901132652801687e+18,1.4235367701888522e+18,2.2497780486691133e+17,1.9021812061973315e+17,2.0845432339725027e+17,2.578563784691011e+17,2.6591141047993856e+16,9.0457333530258e+33,1.0863301235751e+34,1.66224779793e+34,-0.043,0.398,1.663,1.741,1.527,1.344,1.628,1.711,1.586,1.45,1.598,1.764,1.783,1.652,1.413,0.549,0.075,1.499,0.505,-0.278,1356467239,954586594,594357476,2.0110489420013824e+16,8.831520225004672e+16,7.513134548092058e+16,0.38,0.192,0.159,0.121,0.197,0.179,0.001,0.001,0.088,1.1,0.376,0.045,1.441,0.289,178.843,9.455,9.884,9.74,1.796,0.806,-0.217,0.026,8320390890,0.783,0.234,7631,7014,5602,7450,7072,6507,6315,7606,6697,2598210,1.231,0.205,192.46,134.608,146.317,187.682,58.6,730.34,858.48,0.459,0.006,1.765,1.635,1.424,1.463,1.897,1.52,0.74,0.642,1.585,0.137,0.628,1.054,0.407,0.317,11.143,874223,775093,786878,801246,175973,196236,7741612700,9627093305,0.21,0.144,447318344,537927544,0.15,0.137,50145,628640109,0.166,0.039,19.186,19.209,19.313,19.084,0.573,0.832,0.082,0.173,-0.097,0.033,0.025,-0.024,4.674,454906,458080,436211,0.222,0.095,677.256,676.898,0.755,0.205,588.926,633.786,,
2016-06-23,9231949637,588.926,1.4315791950377748e+18,208404588768,198706387831,198824746853,185140973633,207386033186,200657081088,197790597526,184181824397,204108662382,199123222576,2965803343.0,7142768519,25816959787,1.2754785530261e+19,0.425,1.4856230274936218e+18,1.5011519533577375e+18,1.4577913989158607e+18,1.4808968514748652e+18,1.5111162107707412e+18,1.5042288766132434e+18,1.4755277294611986e+18,1.3699827379409377e+18,1.5300295336135124e+18,1.51492364984968e+18,1.4882761631058424e+18,1.4248170304660864e+18,2.3839689270984672e+17,1.934967126377145e+17,2.0816755984072963e+17,2.557579213916753e+17,-1.044511481342738e+17,9.3602444504006e+33,1.0833433242511e+34,1.6353028588648e+34,-1.277,0.396,1.533,1.735,1.539,1.347,1.55,1.679,1.579,1.45,1.501,1.673,1.747,1.649,1.415,0.527,0.069,1.367,0.527,-0.273,1395802077,963268875,590583895,1.7587909981132544e+16,8.719733429608806e+16,7.839755763812992e+16,0.432,0.196,0.162,0.122,0.195,0.18,0.001,0.001,-2.008,1.152,0.385,0.046,1.515,0.303,126.419,9.544,9.901,9.745,1.801,0.811,-0.178,0.026,8355998169,0.802,0.239,7637,7201,5631,7514,7157,6585,6345,7625,6774,2643720,1.27,0.247,188.811,135.387,147.152,188.241,57.751,683.395,833.799,0.499,0.009,1.825,1.652,1.437,1.477,1.942,1.535,0.706,0.663,1.587,0.125,0.63,1.172,0.441,0.32,-2.557,868807,778379,789798,804424,178565,195906,7971408218,9594800886,0.217,0.145,441891677,519958621,0.158,0.137,50451,636316993,0.179,0.039,19.188,19.212,19.311,19.087,0.505,0.822,0.064,0.169,-0.07,0.027,0.025,-0.023,3.76,456033,460539,437773,0.232,0.096,678.302,624.767,0.775,0.21,652.469,651.127,,
2016-06-24,10230318989,652.469,1.352973472218776e+18,209453158595,199662940307,199162783221,185629377227,208419595891,201829891423,198543020821,184737238336,206134114100,199808926560,2705143567.7272725,8098898386,25974618823,1.6398038767979e+19,0.423,1.4153273788684454e+18,1.493776037786422e+18,1.4574936279001772e+18,1.4169351618468206e+18,1.4715805261327498e+18,1.4840614893606477e+18,1.467621003187494e+18,1.3696089079250657e+18,1.4842226893941614e+18,1.495166519031152e+18,1.4815137162221596e+18,1.424315272877391e+18,2.6754735251084707e+17,2.0717226093671392e+17,2.087401066262929e+17,2.541213324112147e+17,-1.0326281799841562e+17,1.0730086425407e+34,1.0893108028589e+34,1.6144412896613e+34,-2.321,0.393,1.51,1.746,1.554,1.35,1.57,1.668,1.58,1.453,1.531,1.626,1.728,1.652,1.421,0.508,0.064,1.229,0.543,-0.268,1426523223,974267580,601097084,1.514102317410688e+16,9.03294261879772e+16,7.992764112841664e+16,0.482,0.201,0.165,0.123,0.197,0.183,0.001,0.001,-1.904,1.198,0.394,0.047,1.581,0.317,171.239,9.758,9.925,9.765,1.849,0.854,-0.111,0.026,8412849197,0.817,0.244,7570,7337,5673,7554,7225,6655,6375,7633,6842,2656217,1.292,0.288,192.184,136.7,148.679,192.889,59.501,780.167,885.089,0.541,0.013,1.882,1.67,1.452,1.494,1.999,1.553,0.704,0.697,1.592,0.124,0.634,1.293,0.48,0.322,8.305,870511,781905,793156,808033,182230,196177,8301910323,9621323497,0.226,0.145,431878440,483270140,0.165,0.138,49774,619362590,0.192,0.04,19.189,19.214,19.307,19.091,0.456,0.802,0.052,0.161,-0.047,0.022,0.026,-0.023,2.784,456682,461143,438725,0.24,0.097,683.975,630.866,0.789,0.215,669.287,674.251,,
2016-06-25,10496178979,669.287,1.5534428642609052e+18,209453158595,200619492782,199500819590,186117780821,208936377243,202846327046,199246900678,185280445374,207681289581,200472821745,2444483792.454545,8902304158,26094787388,1.9812754832423e+19,0.42,1.445998510505818e+18,1.4987797806183045e+18,1.4634525518851366e+18,1.485189013053863e+18,1.4920461106647887e+18,1.4933123393473487e+18,1.4731578974502943e+18,1.3736492146577216e+18,1.492264119380506e+18,1.503122095894417e+18,1.487703989535755e+18,1.428191219310137e+18,2.5458386513094944e+17,2.093001643672453e+17,2.0914917560011363e+17,2.551229557694476e+17,7.00523996463511e+16,1.0951639701039e+34,1.0935844413552e+34,1.6271930640135e+34,-0.911,0.391,1.611,1.762,1.575,1.356,1.671,1.681,1.592,1.46,1.661,1.636,1.731,1.666,1.43,0.487,0.059,1.12,0.558,-0.263,1437891650,978877294,601482536,3.229126746594125e+16,9.044531029381272e+16,7.889700250820954e+16,0.519,0.206,0.168,0.125,0.197,0.185,0.001,0.001,-1.7,1.235,0.403,0.048,1.636,0.331,154.542,9.726,9.866,9.75,1.864,0.868,-0.084,0.026,8474604766,0.828,0.249,7510,7471,5700,7421,7199,6679,6389,7497,6864,2662669,1.273,0.324,193.174,137.441,149.06,190.353,58.959,720.493,869.048,0.574,0.017,1.904,1.666,1.459,1.493,1.946,1.554,0.629,0.7,1.588,0.099,0.63,1.288,0.506,0.325,-15.466,859778,783718,793142,808266,182883,193502,8361545944,9360778353,0.231,0.146,444318630,445492429,0.167,0.137,48518,588501033,0.201,0.04,19.19,19.213,19.298,19.093,0.416,0.786,0.043,0.155,-0.033,0.018,0.026,-0.023,2.119,459260,463078,440131,0.248,0.097,690.385,650.288,0.801,0.22,640.632,683.826,,
2016-06-26,10049382873,640.632,1.578276602782445e+18,209453158595,201576045258,199838855959,186606184415,209194767919,203727237919,199905368930,185811713797,208750188823,201114908132,2183824017.181818,9591440710,26177981779,2.299893372361e+19,0.418,1.4948976464207078e+18,1.5054521809674934e+18,1.4723284253936822e+18,1.531732807918154e+18,1.513603733694203e+18,1.5046409078053617e+18,1.4799397494072074e+18,1.378146519891232e+18,1.5017364867113416e+18,1.513721672182969e+18,1.4951119928194522e+18,1.432536645848264e+18,2.0016482647818035e+17,2.1302295700393325e+17,2.05250645502792e+17,2.559529889023175e+17,9.341360488864333e+16,1.1344695052675e+34,1.0531956869828e+34,1.6377983132007e+34,0.461,0.389,1.622,1.756,1.583,1.356,1.587,1.658,1.586,1.461,1.607,1.592,1.697,1.661,1.433,0.476,0.057,0.99,0.567,-0.258,1388577499,980343120,584919393,6.58243911097367e+16,8.553267395141376e+16,7.83519473327218e+16,0.538,0.209,0.169,0.126,0.196,0.187,0.001,0.001,-1.71,1.263,0.412,0.049,1.677,0.344,136.461,9.973,9.849,9.765,1.855,0.86,-0.06,0.026,8525549520,0.834,0.254,7437,7318,5721,7172,7095,6662,6390,7226,6849,2652089,1.203,0.353,191.764,137.652,148.882,184.408,59.31,851.712,879.408,0.595,0.02,1.908,1.648,1.463,1.493,1.888,1.554,0.618,0.692,1.586,0.095,0.629,1.199,0.521,0.327,4.2,865367,784693,792461,807792,180135,192170,8112172077,9232336870,0.232,0.147,508898210,455793894,0.162,0.137,48545,589145843,0.204,0.041,19.191,19.214,19.29,19.095,0.407,0.766,0.041,0.147,-0.023,0.014,0.026,-0.023,0.724,459149,462442,440668,0.253,0.098,690.54,652.156,0.807,0.225,637.878,673.449,,
2016-06-27,10008507423,637.878,1.5534355920199434e+18,209453158595,202532597733,200176892328,187094588009,209323963257,204490694009,200521355360,186331305990,209340811828,201735185722,1923164241.909091,10189519212,26224553890,2.5956575441521e+19,0.415,1.561718353021097e+18,1.5099706822340767e+18,1.47657299698311e+18,1.5425841999690486e+18,1.523561698275638e+18,1.5111468657006392e+18,1.4846814166725453e+18,1.381999026970984e+18,1.510866925461358e+18,1.5201194603232965e+18,1.5003447132469527e+18,1.436246923668896e+18,1.580220584905273e+17,2.1421548454268493e+17,2.0651372054019248e+17,2.58386846075356e+17,6.325901773216538e+16,1.1472068454464e+34,1.0661979192838e+34,1.6690940556192e+34,0.869,0.387,1.603,1.731,1.595,1.36,1.561,1.641,1.583,1.463,1.564,1.571,1.667,1.658,1.437,0.452,0.051,0.857,0.57,-0.253,1350444137,984200830,567787461,7.183475516152448e+16,8.059565029956326e+16,7.742499399474202e+16,0.546,0.209,0.171,0.126,0.194,0.188,0.001,0.001,-2.174,1.281,0.421,0.049,1.703,0.358,128.934,10.118,9.815,9.772,1.819,0.827,-0.041,0.026,8574729327,0.837,0.259,7214,7235,5742,6972,6999,6643,6389,6959,6836,2640146,1.1,0.375,187.549,138.067,149.186,181.513,58.655,954.745,860.103,0.608,0.023,1.914,1.652,1.465,1.496,1.854,1.558,0.605,0.691,1.586,0.092,0.629,1.087,0.531,0.328,-10.043,864926,784034,792124,807626,180787,191863,8170983178,9202871122,0.229,0.147,474330181,450108047,0.156,0.137,48554,589371932,0.203,0.041,19.189,19.202,19.274,19.096,0.411,0.757,0.042,0.143,-0.025,0.01,0.026,-0.022,-0.351,458079,458688,440130,0.253,0.099,687.04,644.031,0.81,0.23,647.563,668.624,,
2016-06-28,10162849953,647.563,1.5359451443500088e+18,209453158595,203489150208,200514928697,187582991603,209388560926,205152355954,201097600730,186839478575,209453158595,202333654513,1662504466.6363635,10711802834,26234698756,2.868567998615e+19,0.413,1.5558857797174648e+18,1.5138932598499784e+18,1.478678680752771e+18,1.5392646721595287e+18,1.5266575597942308e+18,1.5144533028538885e+18,1.487988753942059e+18,1.3853824581221714e+18,1.5200318682001836e+18,1.5235827219387546e+18,1.504175174367398e+18,1.439530936393747e+18,1.526188125267022e+17,2.1396301469680083e+17,2.076012148204108e+17,2.5913328073758192e+17,5.491608662262886e+16,1.1445042914536e+34,1.0774566098728e+34,1.6787514296456e+34,0.693,0.384,1.541,1.732,1.604,1.364,1.573,1.634,1.583,1.465,1.554,1.574,1.648,1.657,1.442,0.44,0.048,0.734,0.571,-0.249,1322361833,986989838,573688875,7.242791995561293e+16,8.227973143884237e+16,7.642675699065382e+16,0.544,0.208,0.172,0.127,0.192,0.188,0.001,0.001,-2.463,1.288,0.43,0.05,1.713,0.371,112.69,10.127,9.812,9.772,1.819,0.827,-0.027,0.026,8626424443,0.835,0.264,6908,7172,5759,6649,6823,6581,6374,6576,6785,2612416,0.954,0.387,180.887,138.492,149.463,178.716,58.044,942.392,842.266,0.616,0.027,1.879,1.66,1.469,1.498,1.806,1.56,0.627,0.679,1.586,0.098,0.629,0.95,0.534,0.33,-22.598,842801,784158,791416,807097,174157,191787,7582701495,9195526178,0.223,0.147,402135670,446607718,0.148,0.136,48526,588686348,0.201,0.042,19.188,19.19,19.257,19.096,0.421,0.748,0.044,0.14,-0.033,0.005,0.025,-0.022,-1.389,460162,456933,440222,0.25,0.099,684.305,643.179,0.809,0.234,633.786,669.77,,
2016-06-29,9948974840,633.786,1.4820478914386918e+18,209453158595,204445702684,200852965065,188071395198,209420859761,205725796306,201636668980,187336482531,209453158595,202910314507,1401844691.3636365,11168929646,26208458679,3.1186247357529e+19,0.41,1.5238095426028805e+18,1.5225877348272236e+18,1.483469191427729e+18,1.51065628179911e+18,1.515505142705346e+18,1.5101325813318625e+18,1.487605472490229e+18,1.387506973140117e+18,1.516719471773476e+18,1.51933667281725e+18,1.5043925427987476e+18,1.441566203952835e+18,1.506740220786079e+17,1.9755887193442653e+17,2.00952012280628e+17,2.523705018988948e+17,1.2172264968143514e+17,9.7573769700008e+33,1.0095427809908e+34,1.5922717557175e+34,0.004,0.382,1.569,1.707,1.608,1.369,1.58,1.627,1.583,1.468,1.578,1.581,1.628,1.656,1.447,0.437,0.048,0.622,0.569,-0.244,1293834831,988932018,575419419,7.37812162111081e+16,8.277687692895027e+16,7.565876621093453e+16,0.531,0.205,0.173,0.128,0.19,0.188,0.001,0.001,-2.524,1.287,0.438,0.05,1.708,0.384,107.096,9.941,9.808,9.752,1.818,0.826,-0.015,0.025,8672485787,0.831,0.268,6643,7137,5772,6391,6662,6519,6357,6253,6735,2591818,0.783,0.392,173.745,139.151,150.218,178.939,56.828,492.869,807.359,0.623,0.03,1.844,1.663,1.471,1.501,1.777,1.565,0.617,0.679,1.586,0.095,0.629,0.818,0.533,0.332,-30.357,816932,783262,790824,806664,174302,191392,7595281351,9157749160,0.215,0.147,393057250,444541852,0.14,0.136,48384,585252056,0.197,0.042,19.188,19.189,19.246,19.098,0.409,0.739,0.042,0.136,-0.035,0.0004999999999999,0.025,-0.022,-2.504,457406,453911,439844,0.243,0.1,680.813,639.06,0.804,0.239,651.127,670.711,,
2016-06-30,10223574118,651.127,1.587078191179697e+18,209453158595,205402255159,201191001434,188548386833,209437009178,206222777945,202140958632,187822563324,209453158595,203465165702,1141184916.090909,11568626116,26185053623,3.3458277555634e+19,0.408,1.5350237423227983e+18,1.5283289787088384e+18,1.4889562791781596e+18,1.5488672364894034e+18,1.5333984048239337e+18,1.5203919959782405e+18,1.494023067244388e+18,1.3918931537563717e+18,1.538928278064523e+18,1.5279354003309133e+18,1.511076994395649e+18,1.445816115645936e+18,1.5066143438018838e+17,2.000345932711632e+17,2.0296895393381222e+17,2.496696757815552e+17,8.037741434260454e+16,1.000345962629e+34,1.0299099065246e+34,1.5583736751217e+34,0.46,0.38,1.579,1.686,1.62,1.37,1.572,1.619,1.582,1.47,1.575,1.578,1.609,1.654,1.451,0.412,0.042,0.518,0.563,-0.239,1249640041,991708917,578474074,4.524987081937946e+16,8.365806346529485e+16,7.49947128111424e+16,0.512,0.201,0.174,0.129,0.188,0.188,0.001,0.001,-2.167,1.279,0.446,0.05,1.693,0.396,112.674,9.843,9.75,9.754,1.727,0.746,-0.01,0.025,8723709648,0.824,0.273,6377,7007,5790,6255,6554,6476,6346,6054,6700,2566469,0.613,0.391,175.292,139.948,151.205,180.542,57.583,539.887,828.954,0.632,0.034,1.807,1.664,1.474,1.504,1.75,1.568,0.598,0.678,1.586,0.089,0.629,0.69,0.53,0.333,-22.156,799462,783585,790969,806975,173987,191389,7567900079,9157401673,0.206,0.147,387153369,445051099,0.133,0.135,48437,586535982,0.192,0.042,19.186,19.179,19.231,19.098,0.378,0.731,0.036,0.134,-0.04,-0.004,0.024,-0.022,-3.568,457616,453148,440161,0.235,0.1,674.823,644.753,0.798,0.244,674.251,640.923,,
