Date,bitcoin-hashrate_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-3,difficulty-btc-sma-7,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-14,difficulty-btc-std-30,difficulty-btc-std-90,difficulty-btc-mom-3,difficulty-btc-mom-90,difficulty-btc-var-30,difficulty-btc-trx-7,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-14,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-3,difficulty-btc-roc-14,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-3,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-7,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-30,hashrate-btc-trx-7,hashrate-btc-trx-14,hashrate-btc-trx-30,hashrate-btc-trx-90,hashrate-btc-roc-30,hashrate-btc-roc-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-std-90,mining_profitability-btc-mom-7,mining_profitability-btc-var-14,mining_profitability-btc-var-90,mining_profitability-btc-trx-7,mining_profitability-btc-trx-90,sentinusd-btc-sma-7,sentinusd-btc-sma-14,sentinusd-btc-ema-7,sentinusd-btc-wma-3,sentinusd-btc-wma-14,sentinusd-btc-std-90,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-14,sentinusd-btc-trx-30,sentinusd-btc-trx-90,sentinusd-btc-rsi-30,transactionfees-btc-ema-90,transactionfees-btc-wma-7,transactionfees-btc-std-30,transactionfees-btc-var-3,transactionfees-btc-trx-7,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-90,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-30,median_transaction_fee-btc-ema-90,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-std-7,median_transaction_fee-btc-std-30,median_transaction_fee-btc-mom-14,median_transaction_fee-btc-trx-7,confirmationtime-btc-sma-7,confirmationtime-btc-sma-14,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-wma-14,confirmationtime-btc-wma-90,confirmationtime-btc-std-14,confirmationtime-btc-std-90,confirmationtime-btc-var-14,confirmationtime-btc-var-90,confirmationtime-btc-trx-30,marketcap-btc-sma-30,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-90,marketcap-btc-std-90,marketcap-btc-mom-14,marketcap-btc-var-90,marketcap-btc-trx-3,marketcap-btc-trx-7,marketcap-btc-trx-14,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-14,marketcap-btc-roc-90,transactionvalue-btc-ema-3,transactionvalue-btc-wma-3,transactionvalue-btc-std-30,transactionvalue-btc-var-30,transactionvalue-btc-trx-14,transactionvalue-btc-trx-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-ema-30,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-var-14,mediantransactionvalue-btc-trx-14,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-wma-30,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-sma-3,size-btc-sma-7,size-btc-sma-90,size-btc-ema-3,size-btc-std-7,size-btc-std-90,size-btc-mom-30,size-btc-var-7,size-btc-var-90,size-btc-trx-30,transactions-btc-sma-90,transactions-btc-wma-30,transactions-btc-std-14,transactions-btc-std-90,transactions-btc-var-90,transactions-btc-trx-7,transactions-btc-trx-30,transactions-btc-trx-90,sentbyaddress-btc-sma-14,sentbyaddress-btc-sma-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-ema-90,sentbyaddress-btc-wma-14,sentbyaddress-btc-wma-30,sentbyaddress-btc-wma-90,sentbyaddress-btc-var-30,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,sentbyaddress-btc-rsi-90,top100cap-btc-sma-90,top100cap-btc-wma-14,top100cap-btc-std-14,top100cap-btc-std-30,top100cap-btc-std-90,top100cap-btc-mom-14,top100cap-btc-mom-30,top100cap-btc-var-14,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-rsi-90,top100cap-btc-roc-14,activeaddresses-btc-sma-90,activeaddresses-btc-std-14,activeaddresses-btc-var-14,activeaddresses-btc-trx-14,activeaddresses-btc-trx-30,price-btc-sma-90,price-btc-ema-90,price-btc-trx-3,price-btc-trx-7,price-btc-trx-14,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-rsi-90,price-btc-roc-14,price-btc-roc-90,bitcoin-price_raw_30d
2013-11-15,4195859488618400.0,408.954,21.328,510929738,510929738,394095837,206894577,510822922,504153059,475517159,404450309,253389347,510929738,510929738,500315532,445354478,286203915,104064348,193586124,297694270,46642427.33333333,460119399,9368896841250720.0,2.045,2.92,3.054,2.568,100.0,100.0,99.993,10.154666666666667,30.696,4477166942068800.0,4387401450371919.0,4145325914759583.0,3622953517797200.0,1930432955285200.0,4378127280875303.0,4357869785274295.0,4145496640421341.0,3618303129863700.0,2330391027825159.0,4368412093024900.0,4487037816131900.0,4273740159656300.0,3957522032105500.0,2647702552100900.0,959845174210590.0,894708492770080.0,1366940992178300.0,2653313270762900.0,4.6713191902437e+29,1.806,2.194,2.786,2.629,60.918,802.441,383.553,353.81,308.46,295.753,516.852,390.832,357.371,328.828,327.177,683.273,398.139,367.284,334.345,304.655,386.687,111.285,507.071,116.623,3096.0,64280.0,2.656,-0.895,385386763,288936179,469195297,677773908,368743106,239795637,2.895457741308961e+16,1.4375486855605162e+16,4.335,2.277,0.374,71.318,0.148,0.166,0.293,0.0063999999999999,-2.197,2.617,0.429,50.007,0.035,0.029,0.052,0.037,0.047,0.037,0.008,0.047,0.021,2.407,8.304,8.429,7.806,7.705,8.503,7.739,2.131,1.988,1.135,0.988,0.076,2759247978,3019476296,2104916453,2221283222,1681537139,2576835830,7.068917873051177e+17,6.031,4.989,3.498,83.634,78.026,109.163,341.114,11999,12175,5865.0,8598807,3.925,2.248,0.326,152.142,104.008,5199.0,4.13,2.53,0.198,1.375,1.054,1.163,1.61,1.89,0.648,0.893,2.263,0.766,-0.078,181401,172841,137104,176291,37509,52010,58155.0,351730600,676269804,0.325,54045,55043,17959,14527,52758369,1.887,0.019,0.045,72149,62302,52766,65205,55766,75789,67793,56196,177044436,0.649,0.082,52.502,20.121,21.381,0.425,1.304,1.278,0.521,1.54,0.045,0.409,0.268,0.108,0.002,60.393,2.502,84555,33746,284699042,1.493,0.731,156.358,177.603,5.992,4.948,3.451,1.706,0.443,83.426,77.427,108.094,325.386,834.51
2013-11-16,4885055119877049.0,416.564,21.35,510929738,510929738,402202454,212007015,510876330,505847229,480238836,411319950,259049575,510929738,510929738,504683383,452892149,292886007,93099390,192103285,302560556,39216849.66666666,460119399,9225917989393120.0,1.773,2.789,3.024,2.578,100.0,100.0,99.993,8.188333333333334,30.696,4489389121067300.0,4588370643449185.0,4196682024532493.0,3706070553273325.0,1979364820782300.0,4631591200376176.0,4489666118925000.0,4244104437682103.0,3700029064703300.0,2386537491386739.0,4572356181929020.0,4611451233508186.0,4372370720338600.0,4038947941917100.0,2712639302971089.0,654959143365740.0,972714346792722.0,1360550648990300.0,2706499124665100.0,4.6277451711701e+29,1.775,2.146,2.747,2.63,104.264,915.209,415.262,361.642,320.852,301.497,510.523,403.698,372.169,340.526,332.944,677.411,414.645,382.973,348.759,312.45,384.483,117.847,497.613,54.828,3472.0,61905.0,3.051,-0.899,431181978,323717213,497442268,678648513,407842706,257663281,3.2571138374921024e+16,1.6597591534964304e+16,5.348,2.55,0.41,58.793,0.148,0.146,0.292,0.0046,-3.523,2.546,0.447,50.144,0.036,0.031,0.052,0.038,0.047,0.039,0.009,0.046,0.022,2.95,7.975,8.45,7.766,7.705,8.369,7.732,2.084,1.988,1.086,0.988,0.088,2871709820,3148420970,2168942877,2290943890,1800847464,2635913365,8.107628972678682e+17,5.283,5.045,3.665,83.981,78.325,110.65,347.549,12822,13761,6658.0,11080958,4.841,2.492,0.358,161.114,108.123,4983.0,4.015,2.607,0.22,1.363,1.035,1.114,1.632,1.895,0.666,0.898,1.518,0.734,-0.074,158849,161101,136957,146831,46969,52157,-15985.0,551531400,680097483,0.348,53942,54585,16335,14595,53250510,1.385,0.033,0.046,73362,62874,53044,65223,55979,74900,67997,56476,170536237,0.682,0.087,51.281,20.13,21.385,0.306,1.269,1.301,0.564,1.577,0.023,0.423,0.258,0.113,0.002,60.561,2.713,85070,27336,186819861,1.438,0.753,159.929,182.894,5.245,5.005,3.618,1.814,0.461,83.77,77.724,109.591,331.619,774.416
2013-11-17,5171690763596886.0,409.028,21.373,521526829,515471348,411368779,217472689,526798670,515065674,488569793,419797437,265284112,526825374,518877556,512147204,461957863,300154446,80434233,191805406,308430707,31791272.0,491910671,9197328463017728.0,1.628,2.67,2.992,2.586,100.0,100.0,99.994,6.222,38.829,4750868457364099.0,4743340931498953.0,4291215782207700.0,3800357857585671.0,2031679624942600.0,4901640981986531.0,4660172280092959.0,4367782614470740.0,3794974980760900.0,2447749651215500.0,4913507003193828.0,4757281263545112.0,4502371885547200.0,4133504084518600.0,2782800312703278.0,619390418178410.0,1071142025598900.0,1361705263678000.0,2768569208929095.0,4.6356030628206e+29,1.898,2.129,2.714,2.631,120.723,1016.0,411.515,375.989,331.868,305.238,504.555,406.363,381.384,349.66,337.853,671.513,411.527,394.819,360.516,319.387,382.252,119.907,489.388,100.427,3594.0,59875.0,3.217,-0.902,471061507,350747940,491630773,593508043,427906583,267235021,3.385656313890317e+16,1.7853639066251372e+16,5.96,2.798,0.447,55.99,0.148,0.141,0.29,0.0027999999999999,-4.334,2.456,0.463,50.49,0.039,0.033,0.052,0.038,0.047,0.041,0.009,0.046,0.025,3.428,7.878,8.467,7.774,7.701,8.275,7.733,2.056,1.986,1.057,0.986,0.097,2996199117,3296202309,2240812962,2368903776,1941030823,3020479876,9.4190016385737e+17,5.297,5.115,3.827,85.622,79.773,124.888,379.586,11678,12728,6878.0,11825704,5.471,2.724,0.393,166.605,111.158,4389.0,3.916,2.678,0.244,1.329,1.021,1.071,1.647,1.899,0.678,0.902,0.822,0.682,-0.072,144385,156268,136538,143504,47621,51437,-2935.0,566937733,661432717,0.363,53720,54394,12511,14143,50003453,0.844,0.043,0.046,74681,63387,53117,65388,56239,74157,68315,56800,167429196,0.709,0.092,51.489,20.139,21.387,0.099,1.235,1.324,0.539,1.504,0.002,0.438,0.248,0.117,0.003,60.735,2.586,85394,20490,104956349,1.35,0.769,163.876,188.835,5.258,5.075,3.78,1.926,0.481,85.427,79.191,123.761,362.523,673.001
2013-11-18,5106659966396930.0,423.357,21.375,554377809,529550340,422760493,223680160,568140675,538669925,504691511,432035195,272848916,570803299,542380389,527066940,474739405,308770050,76303306,196856664,317128879,98552942.0,558672341,9688136568932448.0,1.75,2.601,2.964,2.595,100.0,100.0,99.995,19.289,55.906,5054468616623619.0,4785428852789351.0,4380473769348997.0,3875555537578800.0,2083251422995104.8,5004150474191730.0,4771794201668952.0,4466299594727600.0,3879599818543889.0,2506187240560200.0,5091402757710241.0,4848111022269606.0,4611097776772421.0,4217781639925800.0,2850382298229747.0,670291469355250.0,1118751623439089.0,1392446277341807.0,2822325434303992.0,4.8472665882076e+29,1.999,2.119,2.683,2.631,79.135,997.739,416.316,392.307,342.6,309.253,497.706,414.86,391.877,359.486,343.369,666.059,417.449,406.662,372.715,327.008,380.467,123.782,476.315,114.23,3831.0,56719.0,3.27,-0.906,587430842,409261106,618497021,754643843,514352960,322263054,5.137271941790709e+16,2.5963369070193864e+16,6.908,3.136,0.494,64.5,0.149,0.148,0.288,0.001,-4.548,2.363,0.479,51.033,0.042,0.035,0.052,0.039,0.047,0.045,0.013,0.044,0.034,4.197,8.096,8.599,7.866,7.719,8.376,7.767,1.998,2.011,0.998,1.011,0.11,3155631382,3509904049,2336807826,2471516740,2166915845,4054722421,1.1738810703630543e+18,7.744,5.567,4.064,88.894,82.97,158.769,464.598,13238,13184,7628.0,14546677,6.097,2.984,0.432,191.13,120.731,11318.0,4.344,2.839,0.273,1.303,1.022,1.05,1.646,1.899,0.677,0.902,0.255,0.626,-0.069,170895,171195,137691,199321,83332,57059,125215.0,1736067898,813941701,0.395,53896,56010,15495,14972,56039139,1.14,0.064,0.047,78020,65325,53710,68344,57447,79027,71400,58076,236324323,0.752,0.098,55.13,20.149,21.385,0.088,1.195,1.347,0.065,1.476,0.002,0.454,0.237,0.121,0.004,60.751,0.307,86337,28334,200703439,1.38,0.797,168.87,196.784,7.701,5.526,4.017,2.056,0.503,88.741,82.447,157.477,444.508,554.522
2013-11-19,4663818194058517.0,523.522,21.43,587228790,543629332,434152208,229887630,588811677,556373114,518663667,443483420,280247460,598355735,562363474,539905211,486785997,317249227,69062348,199192393,325121037,98552942.0,558672341,9919402363326016.0,1.924,2.555,2.939,2.603,100.0,100.0,99.995,19.289,47.822,4980722974684108.0,4751246410019405.0,4450626226710073.0,3939081737360376.0,2129454738806400.0,4833984334125124.0,4744800199766343.0,4492635407971700.0,3930194552448100.0,2553607701076600.0,4896077546427688.0,4817708357586898.0,4648877033400358.0,4268637295182500.0,2907098051439932.0,667200261053330.0,1056097353421200.0,1356133328243400.0,2853474917081100.0,4.5977440099313e+29,1.873,2.077,2.646,2.629,69.099,822.579,451.969,417.59,360.253,317.19,492.129,469.191,424.789,381.358,354.992,662.926,471.052,439.465,396.838,340.831,381.035,148.912,463.033,176.977,5544.0,53600.0,3.683,-0.91,716315481,480830453,768230569,1020780242,622108974,392499710,7.838394682038531e+16,3.851400552349158e+16,8.119,3.572,0.55,67.227,0.15,0.164,0.284,0.001,-4.303,2.27,0.494,51.244,0.046,0.038,0.052,0.041,0.047,0.05,0.016,0.042,0.037,5.061,8.351,8.646,7.923,7.737,8.422,7.794,1.996,2.026,0.996,1.026,0.123,3334295350,3749733452,2444290287,2586399096,2421738851,4462089909,1.4662047653664827e+18,9.37,6.169,4.356,90.123,84.298,161.368,493.658,13980,14049,8194.0,16786638,6.607,3.252,0.475,217.63,131.306,19666.0,5.097,3.077,0.308,1.282,1.029,1.034,1.64,1.899,0.672,0.901,-0.189,0.57,-0.067,235914,195617,139629,255874,124307,67807,190812.0,3863031189,1149439770,0.453,54256,58470,22707,16996,72219034,2.09,0.101,0.049,82083,68400,54540,72528,59112,86383,75778,59823,360547424,0.819,0.105,56.792,20.161,21.389,0.089,1.147,1.373,0.049,1.548,0.002,0.471,0.226,0.124,0.005,61.171,0.229,87726,51050,651525908,1.577,0.848,174.389,205.688,9.329,6.128,4.309,2.203,0.528,89.985,83.802,160.103,472.626,615.988
2013-11-20,4975184673293946.0,410.164,21.418,609482680,557708323,445543922,236095101,599147179,569650506,530772869,454193049,287483399,609482680,578826811,550865631,498097641,325591975,80160385,198908279,332458103,66761670.0,558672341,9891125846198464.0,2.051,2.517,2.914,2.61,100.0,100.0,99.995,12.301,19.289,4915220944583128.0,4769360137221154.0,4507352955245191.0,4012299011581747.0,2179044141993375.2,4904584503709535.0,4802396318148244.0,4556975310014660.0,3997613269922000.0,2606829172993500.0,4893308395732604.0,4873692923405534.0,4718818159611541.0,4335482645887924.0,2969641566483614.0,683452714982610.0,1077180668637700.0,1334633762468400.0,2894157537591700.0,4.4531181998013e+29,1.76,2.033,2.609,2.626,79.049,871.453,452.348,430.265,371.648,320.359,484.026,439.678,421.132,385.199,358.551,657.371,450.149,437.609,403.493,346.83,379.233,137.602,442.51,88.729,4734.0,48954.0,3.543,-0.913,773087996,523058636,773038182,966056876,662993050,413547905,8.456899690232622e+16,4.275546751567849e+16,8.758,3.967,0.611,58.13,0.15,0.167,0.282,0.001,-4.094,2.169,0.508,50.607,0.048,0.04,0.052,0.041,0.047,0.05,0.014,0.039,0.025,5.16,8.381,8.643,7.989,7.761,8.44,7.817,1.995,2.025,0.995,1.025,0.136,3467123732,3891157192,2521158664,2671562013,2547762616,2973831419,1.6227735868565212e+18,5.535,6.022,4.522,72.798,72.433,100.197,377.943,12551,12935,8309.0,17260618,6.764,3.477,0.519,230.006,137.419,20610.0,5.612,3.3,0.346,1.078,1.026,1.007,1.643,1.899,0.675,0.902,-0.573,0.508,-0.066,266914,202495,140745,244525,126510,70566,93401.0,4001219742,1244893337,0.514,54376,59847,23658,17488,76461184,2.667,0.143,0.051,84271,70159,55031,74709,60150,89617,78226,60962,398128485,0.889,0.113,54.309,20.172,21.39,0.088,1.07,1.397,-0.012,1.644,0.002,0.488,0.215,0.128,0.005,61.026,-0.055,88633,54079,731121251,1.761,0.903,178.694,212.039,5.501,5.982,4.475,2.339,0.554,72.651,72.068,99.235,361.051,663.529
2013-11-21,4693086419026751.0,482.458,21.348,609482680,571787315,456935636,242302571,604314929,579608549,541267510,464211735,294560306,609482680,591770400,560887450,508674335,333798295,87666019,195992929,339182591,62111032.66666666,558672341,9603307017549824.0,2.098,2.477,2.888,2.617,100.0,100.0,99.995,11.388222222222222,19.289,4777363095459735.0,4813050660695493.0,4552322803113069.0,4064587700155263.0,2225175481488700.0,4798835461368143.0,4775068843367871.0,4575123457882939.0,4042482505348100.0,2652680980598617.0,4782241132954412.0,4854624493856933.0,4743582621449083.0,4379404414110183.0,3024895242901930.0,615925746570394.0,1051570351775400.0,1314152907253300.0,2920501391654600.0,4.3174946591058e+29,1.538,1.964,2.567,2.622,50.206,767.058,472.048,439.15,388.149,324.578,478.639,461.068,436.464,398.167,366.545,653.527,465.204,450.657,418.267,357.288,379.199,131.241,430.488,62.189,4306.0,46330.0,3.477,-0.917,891649181,588788185,881549579,1068934095,754196401,466955476,1.080396904254227e+17,5.4511854154044056e+16,9.375,4.397,0.68,63.163,0.152,0.183,0.28,0.001,-3.467,2.076,0.522,51.457,0.05,0.042,0.052,0.042,0.047,0.054,0.015,0.034,0.033,5.301,8.628,8.614,8.113,7.786,8.568,7.857,1.927,2.059,0.928,1.06,0.152,3635856882,4104889781,2624078524,2783318431,2754545623,3927318307,1.89688039794232e+18,5.275,5.973,4.681,77.242,75.813,119.856,485.626,15517,15403,9313.0,21682510,7.038,3.731,0.569,238.356,142.298,20951.0,5.834,3.488,0.385,0.882,1.027,0.986,1.642,1.899,0.674,0.902,-0.881,0.446,-0.064,273185,215407,142311,259239,134355,75867,139491.0,4512791239,1438939195,0.584,54561,60817,23946,17860,79746426,2.782,0.185,0.054,85082,71518,55532,76237,60990,91500,80047,61915,417614150,0.956,0.122,53.607,20.184,21.383,0.087,0.957,1.419,-0.105,1.655,0.002,0.503,0.203,0.13,0.006,60.19,-0.491,89821,61084,932826600,1.973,0.966,184.176,220.555,5.24,5.933,4.635,2.479,0.582,77.112,75.466,118.792,464.998,614.291
2013-11-22,4889467946489216.0,596.942,22.081,609482680,585866307,468327351,248451081,606898805,587077082,550362866,473584054,301481677,609482680,601194241,569970671,518516080,341868188,92458306,190325467,345463450,57460395.333333336,553365883,9055945877380064.0,2.066,2.43,2.859,2.622,100.0,100.0,99.995,10.475444444444443,19.289,4852579679603301.0,4912137583248471.0,4649769516810193.0,4129652452094600.0,2273613262230900.0,4844151703928680.0,4803668619148207.0,4617036056363776.0,4097126727357200.0,2701841133695100.0,4838293558469149.0,4873728815305363.0,4788535307232569.0,4432622494518824.0,3083451121253600.0,354622576338390.0,893799739426250.0,1277269968068800.0,2950885311411200.0,4.078546428326e+29,1.355,1.891,2.523,2.617,66.449,822.423,496.521,466.005,409.907,332.375,475.064,529.005,476.583,424.67,381.41,652.283,527.651,490.105,446.106,374.86,381.799,158.628,421.051,187.988,6291.0,44321.0,3.873,-0.92,973115040,679250902,1047250694,1305781780,881605181,546722334,1.509170698148375e+17,7.472632774058797e+16,10.111,4.89,0.761,66.51,0.153,0.193,0.279,0.001,-2.792,1.986,0.535,51.202,0.054,0.045,0.053,0.044,0.048,0.058,0.017,0.029,0.038,5.608,8.585,8.444,8.175,7.791,8.536,7.87,1.522,2.063,0.579,1.064,0.166,3830500669,4363573327,2744746793,2913626410,3014237919,4548661799,2.271407557457552e+18,6.605,6.136,4.87,79.715,77.799,127.563,561.327,18285,18542,10551.0,27832486,7.406,4.015,0.625,247.313,147.461,21426.0,5.869,3.644,0.426,0.699,1.017,0.955,1.65,1.9,0.681,0.902,-1.164,0.379,-0.063,244681,222737,143375,243077,130410,77870,92169.0,4251703276,1515948897,0.651,54841,62101,24569,18445,85055917,2.775,0.229,0.056,86617,72999,56202,78040,61940,94047,82155,62984,446378347,1.022,0.131,54.045,20.205,21.475,0.365,0.881,1.474,0.629,2.391,0.033,0.543,0.2,0.133,0.007,65.218,2.93,90944,62581,979097180,2.127,1.028,190.502,230.546,6.569,6.097,4.824,2.629,0.612,79.594,77.464,126.462,538.112,634.818
2013-11-23,5196993705600581.0,607.032,21.765,609482680,599945298,479719065,254492555,608190742,592678481,558245508,482351707,308250930,609482680,607098335,578115292,527622875,349802948,94948985,181648478,351437783,52809758.0,543732620,8249042425689152.0,1.971,2.373,2.827,2.625,100.0,100.0,99.995,9.562666666666669,19.289,4926516023705513.0,4956700238351833.0,4772535440900507.0,4206920036677700.0,2325607647188064.0,5020572704764630.0,4901999890761300.0,4694363742928683.0,4168085887243873.5,2756679651758970.0,5010500571467786.0,4944942845893391.0,4861498532404621.0,4501483220551500.0,3147701240888088.0,404675382706890.0,657292562642310.0,1245339689490029.0,2989929032247800.0,3.8771773555478e+29,1.301,1.834,2.48,2.61,80.516,904.252,562.144,493.215,427.428,340.949,473.013,568.018,509.195,448.985,395.966,651.289,582.906,525.362,472.389,392.58,384.699,185.403,416.638,190.467,8594.0,43397.0,4.316,-0.923,1042160953,736671465,1051814163,1248717593,933105671,575333160,1.6222904904835763e+17,8.275206133966515e+16,10.291,5.307,0.846,58.679,0.154,0.201,0.278,0.001,-2.076,1.901,0.548,51.338,0.059,0.048,0.053,0.046,0.049,0.064,0.021,0.033,0.045,6.201,8.734,8.355,8.234,7.779,8.539,7.885,1.346,2.035,0.453,1.035,0.179,4052972581,4655031086,2879613206,3059102658,3310366594,4873230685,2.739631747253709e+18,7.824,6.428,5.087,81.469,79.25,121.589,611.02,17033,17988,10843.0,29394952,7.497,4.258,0.684,255.557,152.464,21692.0,5.764,3.768,0.468,0.628,1.003,0.921,1.661,1.902,0.689,0.904,-1.428,0.308,-0.063,236746,235879,144114,226224,100370,79090,50463.0,2518509985,1563793825,0.711,55153,63055,24065,18670,87139264,2.559,0.272,0.059,88134,74017,56868,79442,62771,95801,83882,63942,468760238,1.083,0.14,53.655,20.222,21.518,0.401,0.711,1.51,0.322,2.121,0.04,0.57,0.197,0.136,0.008,61.809,1.5,91858,62544,977952780,2.196,1.082,197.513,241.713,7.787,6.389,5.041,2.79,0.646,81.352,78.922,120.5,586.085,650.085
2013-11-24,5068105110191185.0,584.639,21.754,609482680,609482680,491110779,260534028,608836711,596879531,565077131,490553706,314871408,609482680,609482680,585321313,535994721,357604929,95318651,169500403,356903405,48159120.66666667,543732620,7182596662477216.0,1.832,2.306,2.792,2.628,100.0,100.0,99.995,8.649888888888889,19.289,5051522254093657.0,4941902287865304.0,4842621609682127.0,4272941841214400.0,2376055394519792.0,5044338907477908.0,4943526195618771.0,4744195925230350.0,4226151643563100.0,2807480211284953.0,5081295114710619.0,4972794063853229.0,4900907821643378.0,4557043547874922.0,3207975910404600.0,378901459899840.0,550483437956870.0,1210465169823100.0,3019954833056700.0,3.6630648183874e+29,1.24,1.776,2.437,2.603,64.152,860.218,596.204,518.302,447.145,349.595,469.92,576.328,528.056,467.072,408.138,649.824,594.154,548.218,493.351,408.301,387.153,189.331,409.074,175.611,8962.0,41835.0,4.496,-0.926,1118554821,794808164,1041098965,1117037215,969409925,598505990,1.7249081861767846e+17,8.955235490529091e+16,10.052,5.632,0.934,57.847,0.155,0.204,0.277,0.001,-1.497,1.819,0.56,51.166,0.063,0.051,0.053,0.048,0.049,0.067,0.018,0.034,0.041,6.283,8.853,8.365,8.315,7.778,8.568,7.902,1.35,2.033,0.456,1.033,0.19,4267425954,4899845283,3002031622,3193231247,3540619202,4956201911,3.133996083099514e+18,6.352,6.395,5.239,77.564,76.408,141.871,569.813,17283,17535,11394.0,32456237,7.454,4.471,0.745,253.569,154.052,19927.0,5.372,3.82,0.508,0.581,0.988,0.883,1.673,1.905,0.7,0.907,-1.686,0.232,-0.063,206551,242050,144476,204796,79143,79506,56241.0,1565918828,1580292858,0.759,55206,63236,23752,18705,87470855,1.968,0.307,0.062,88697,74537,57144,79307,63091,94362,84097,64392,463830852,1.128,0.149,51.737,20.239,21.557,0.428,0.708,1.543,0.29,1.06,0.046,0.595,0.195,0.139,0.009,61.697,1.352,92401,61810,955115238,2.147,1.121,204.111,251.841,6.318,6.358,5.194,2.947,0.681,77.431,76.092,140.687,546.346,670.728
